word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,25016c0191a2faad,0110001101101100011000010110100101101101000000110000001100000011,0010010100000001011011000000000110010001101000101111101010101101
couch,636f756368030303,1e8924caaa30eaaf,0110001101101111011101010110001101101000000000110000001100000011,0001111010001001001001001100101010101010001100001110101010101111
out,6f75740505050505,19bd90d1fed5fb84,0110111101110101011101000000010100000101000001010000010100000101,0001100110111101100100001101000111111110110101011111101110000100
coal,636f616c04040404,030417f8e4f79422,0110001101101111011000010110110000000100000001000000010000000100,0000001100000100000101111111100011100100111101111001010000100010
rolled,726f6c6c65640202,eb0a30bfb6981d29,0111001001101111011011000110110001100101011001000000001000000010,1110101100001010001100001011111110110110100110000001110100101001
crew,6372657704040404,09e152a90f0a9512,0110001101110010011001010111011100000100000001000000010000000100,0000100111100001010100101010100100001111000010101001010100010010
effect,6566666563740202,11275d096384e219,0110010101100110011001100110010101100011011101000000001000000010,0001000100100111010111010000100101100011100001001110001000011001
however,686f776576657201,92b52e07004a4f90,0110100001101111011101110110010101110110011001010111001000000001,1001001010110101001011100000011100000000010010100100111110010000
a,6107070707070707,161117487c7a1a1b,0110000100000111000001110000011100000111000001110000011100000111,0001011000010001000101110100100001111100011110100001101000011011
love,6c6f766504040404,1b05579afdffd543,0110110001101111011101100110010100000100000001000000010000000100,0001101100000101010101111001101011111101111111111101010101000011
toward,746f776172640202,e1b2a50fd70c8625,0111010001101111011101110110000101110010011001000000001000000010,1110000110110010101001010000111111010111000011001000011000100101
killed,6b696c6c65640202,2f88641c6e3bd129,0110101101101001011011000110110001100101011001000000001000000010,0010111110001000011001000001110001101110001110111101000100101001
blind,626c696e64030303,27433be31f48e6ad,0110001001101100011010010110111001100100000000110000001100000011,0010011101000011001110111110001100011111010010001110011010101101
would,776f756c64030303,e587ee6698a4b385,0111011101101111011101010110110001100100000000110000001100000011,1110010110000111111011100110011010011000101001001011001110000101
became,626563616d650202,2ae617cc42ee38b2,0110001001100101011000110110000101101101011001010000001000000010,0010101011100110000101111100110001000010111011100011100010110010
canvas,63616e7661730202,1fc17e098a248421,0110001101100001011011100111011001100001011100110000001000000010,0001111111000001011111100000100110001010001001001000010000100001
arrange,617272616e676501,973a078207a04179,0110000101110010011100100110000101101110011001110110010100000001,1001011100111010000001111000001000000111101000000100000101111001
