word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
0101110010110100111000000010011101001010101000101011010101111110,5cb4e0274aa2b57e,b3e4213f7e8b0ff5,0101110010110100111000000010011101001010101000101011010101111110,1011001111100100001000010011111101111110100010110000111111110101
0010101110101100110010010011111011111001101011010001010101011000,2bacc93ef9ad1558,014293f5cc150ca5,0010101110101100110010010011111011111001101011010001010101011000,0000000101000010100100111111010111001100000101010000110010100101
1010111001111111001111100100110001000100001111101000010011100010,ae7f3e4c443e84e2,3c9bc15cb154c2ce,1010111001111111001111100100110001000100001111101000010011100010,0011110010011011110000010101110010110001010101001100001011001110
0111100101011101110101101010111111100000000101100110101001110111,795dd6afe0166a77,3c6d4a9215c0e096,0111100101011101110101101010111111100000000101100110101001110111,0011110001101101010010101001001000010101110000001110000010010110
0111010011110101011000011111001001101010001010001110001101111010,74f561f26a28e37a,7120876ebeaecdad,0111010011110101011000011111001001101010001010001110001101111010,0111000100100000100001110110111010111110101011101100110110101101
1011001001010010010101110000010010010001011000100101101111111111,b252570491625bff,bc444568902353ef,1011001001010010010101110000010010010001011000100101101111111111,1011110001000100010001010110100010010000001000110101001111101111
0101111110010101001111011101010100011011100101000110010100100111,5f953dd51b946527,19df2bdeb50f4a7b,0101111110010101001111011101010100011011100101000110010100100111,0001100111011111001010111101111010110101000011110100101001111011
0010101101000101101000000011111110010100101011100001010111110110,2b45a03f94ae15f6,ca43f477dd4e512a,0010101101000101101000000011111110010100101011100001010111110110,1100101001000011111101000111011111011101010011100101000100101010
1010111100000010000011101100011111011100110110000010000100111110,af020ec7dcd8213e,ec3d3716fd2b84db,1010111100000010000011101100011111011100110110000010000100111110,1110110000111101001101110001011011111101001010111000010011011011
0101010110001101111101011011001011000101011010100001001001000110,558df5b2c56a1246,dc6ea9482064ce9e,0101010110001101111101011011001011000101011010100001001001000110,1101110001101110101010010100100000100000011001001100111010011110
0010110111010101001101110010010101011001110010001010101111111110,2dd5372559c8abfe,b597c55a0939c77b,0010110111010101001101110010010101011001110010001010101111111110,1011010110010111110001010101101000001001001110011100011101111011
0101101100000000110010100010010001011001101101101001110111101010,5b00ca2459b69dea,213772e8e907af11,0101101100000000110010100010010001011001101101101001110111101010,0010000100110111011100101110100011101001000001111010111100010001
0100100100001001010001100111011010010110110010111011010011111111,4909467696cbb4ff,b75b424fb405d799,0100100100001001010001100111011010010110110010111011010011111111,1011011101011011010000100100111110110100000001011101011110011001
1101010100101000101100011011101001111111011100100101101000011011,d528b1ba7f725a1b,5f901adefb06a3e9,1101010100101000101100011011101001111111011100100101101000011011,0101111110010000000110101101111011111011000001101010001111101001
0001100101010100011100101110101000111011010001110011011000100011,195472ea3b473623,bf8837e0c5ed0c9a,0001100101010100011100101110101000111011010001110011011000100011,1011111110001000001101111110000011000101111011010000110010011010
0110000100010001000100100111011110111100101101000010001000101011,61111277bcb4222b,0058d6be0dd1da8e,0110000100010001000100100111011110111100101101000010001000101011,0000000001011000110101101011111000001101110100011101101010001110
0010110000001110001101001011101111000101100110000100000010011010,2c0e34bbc598409a,33a98bbf175594a8,0010110000001110001101001011101111000101100110000100000010011010,0011001110101001100010111011111100010111010101011001010010101000
1001011111000010110000111001100001100100100100001111000111110101,97c2c3986490f1f5,577fb94611c2453f,1001011111000010110000111001100001100100100100001111000111110101,0101011101111111101110010100011000010001110000100100010100111111
0010000111111000010110101100111101100101101001111100111001110101,21f85acf65a7ce75,0e1479a2b2545006,0010000111111000010110101100111101100101101001111100111001110101,0000111000010100011110011010001010110010010101000101000000000110
1101001010010001101010001001110100000111100100010001100001101110,d291a89d0791186e,aacda2f19b368359,1101001010010001101010001001110100000111100100010001100001101110,1010101011001101101000101111000110011011001101101000001101011001
0100100110010100011111101010010001110111110011110001111100001001,49947ea477cf1f09,76b87ff3498baad3,0100100110010100011111101010010001110111110011110001111100001001,0111011010111000011111111111001101001001100010111010101011010011
1101100001101111111000100000010110010101101010001011110111010100,d86fe20595a8bdd4,d8b91e5db1962621,1101100001101111111000100000010110010101101010001011110111010100,1101100010111001000111100101110110110001100101100010011000100001
1001111101000001111010000001101011000010100110110010001001101000,9f41e81ac29b2268,04217328db6344fd,1001111101000001111010000001101011000010100110110010001001101000,0000010000100001011100110010100011011011011000110100010011111101
0000100011010011011110011011100111011110011010011111000000111011,08d379b9de69f03b,4e4604451a335e4f,0000100011010011011110011011100111011110011010011111000000111011,0100111001000110000001000100010100011010001100110101111001001111
1110100011111100111101110111110110110001000000001001000101111011,e8fcf77db100917b,5c062f4c60a2216a,1110100011111100111101110111110110110001000000001001000101111011,0101110000000110001011110100110001100000101000100010000101101010
0111001000011111001100111001101000010010001011100000000000011000,721f339a122e0018,35378344f649d373,0111001000011111001100111001101000010010001011100000000000011000,0011010100110111100000110100010011110110010010011101001101110011
1010010010110111101000110100110011011010111001011100111010001101,a4b7a34cdae5ce8d,0c75411c48d5f45b,1010010010110111101000110100110011011010111001011100111010001101,0000110001110101010000010001110001001000110101011111010001011011
1011111011100100000110001101101110111101111001101011001111111111,bee418dbbde6b3ff,fdb358d2149a1ffb,1011111011100100000110001101101110111101111001101011001111111111,1111110110110011010110001101001000010100100110100001111111111011
1010111001111101001000110111101111110000011110101000000011010110,ae7d237bf07a80d6,935b9f253d971369,1010111001111101001000110111101111110000011110101000000011010110,1001001101011011100111110010010100111101100101110001001101101001
1111000010001001100100110101101110000110011101101011101000000111,f089935b8676ba07,4d1a74763bafbf2f,1111000010001001100100110101101110000110011101101011101000000111,0100110100011010011101000111011000111011101011111011111100101111
1100101011100111000001011100001110111000010110000100001010011111,cae705c3b858429f,c1cd920fa099621d,1100101011100111000001011100001110111000010110000100001010011111,1100000111001101100100100000111110100000100110010110001000011101
1100011000110100111101011001100010010011101100100001000010011011,c634f59893b2109b,112e1a826cb0dd25,1100011000110100111101011001100010010011101100100001000010011011,0001000100101110000110101000001001101100101100001101110100100101
0101010100011010100111001100001000010011101110001000110100010110,551a9cc213b88d16,d1dc0d07ccd337a4,0101010100011010100111001100001000010011101110001000110100010110,1101000111011100000011010000011111001100110100110011011110100100
0111001010000101001000001110111101111110000001000111110101111011,728520ef7e047d7b,6d35f7fff7cd3c21,0111001010000101001000001110111101111110000001000111110101111011,0110110100110101111101111111111111110111110011010011110000100001
1111100110101000101010111010110010010000111100110000011010100110,f9a8abac90f306a6,5e917057a94f2659,1111100110101000101010111010110010010000111100110000011010100110,0101111010010001011100000101011110101001010011110010011001011001
0111111100000101110001010100110100000000101100000001111110111110,7f05c54d00b01fbe,e45404a4c934de52,0111111100000101110001010100110100000000101100000001111110111110,1110010001010100000001001010010011001001001101001101111001010010
1011011000001110101010010010110000010001011101010110101011111101,b60ea92c11756afd,3b0f234e781bd5d4,1011011000001110101010010010110000010001011101010110101011111101,0011101100001111001000110100111001111000000110111101010111010100
0110101101001110001000010001010000011010000101001100100101110101,6b4e21141a14c975,c84900116fcf4291,0110101101001110001000010001010000011010000101001100100101110101,1100100001001001000000000001000101101111110011110100001010010001
0001000011110001001011001110010100001010000010100011101010001100,10f12ce50a0a3a8c,4aed520b3ced1d97,0001000011110001001011001110010100001010000010100011101010001100,0100101011101101010100100000101100111100111011010001110110010111
0110111101101000111001110101010000010000111001011110110101001110,6f68e75410e5ed4e,49ad2f5eb7bfd1dd,0110111101101000111001110101010000010000111001011110110101001110,0100100110101101001011110101111010110111101111111101000111011101
0111000000110001011011101001100100100010100111110010000111101100,70316e99229f21ec,e89e6749afa9bfcf,0111000000110001011011101001100100100010100111110010000111101100,1110100010011110011001110100100110101111101010011011111111001111
1110101101011111010101111000011001001001000110111100000000110000,eb5f5786491bc030,6f129cdb2b2ab7ec,1110101101011111010101111000011001001001000110111100000000110000,0110111100010010100111001101101100101011001010101011011111101100
1011101110111110001000001000011010010010001111000100011011100001,bbbe2086923c46e1,4089e2ae1647a91b,1011101110111110001000001000011010010010001111000100011011100001,0100000010001001111000101010111000010110010001111010100100011011
1101000000011011001100011101011011011100001100011000011011010011,d01b31d6dc3186d3,6db9893da09428df,1101000000011011001100011101011011011100001100011000011011010011,0110110110111001100010010011110110100000100101000010100011011111
0000100010101111001001110101011111000111101101011000010011011001,08af2757c7b584d9,f9cf21b6c8b63849,0000100010101111001001110101011111000111101101011000010011011001,1111100111001111001000011011011011001000101101100011100001001001
1101111100100100100101001011001111111111011111101001000001101111,df2494b3ff7e906f,9c2f7baffb9e5940,1101111100100100100101001011001111111111011111101001000001101111,1001110000101111011110111010111111111011100111100101100101000000
0001010000100001010111111011111100011100001011001010111101110111,14215fbf1c2caf77,7a9ca56a0f013bec,0001010000100001010111111011111100011100001011001010111101110111,0111101010011100101001010110101000001111000000010011101111101100
1011110000100010000101011001101010110110000100000010111000011001,bc22159ab6102e19,d1964031d73c3832,1011110000100010000101011001101010110110000100000010111000011001,1101000110010110010000000011000111010111001111000011100000110010
1100100101101100000111101001000000100101000001100010001100011010,c96c1e902506231a,81df1d72b74ea9b2,1100100101101100000111101001000000100101000001100010001100011010,1000000111011111000111010111001010110111010011101010100110110010
1000001010101101011101011110001111010011110000000101110111010110,82ad75e3d3c05dd6,69107f021a07450c,1000001010101101011101011110001111010011110000000101110111010110,0110100100010000011111110000001000011010000001110100010100001100
1010101000100011001011110000010100111111100101011011011110100000,aa232f053f95b7a0,6a17db9f0a2338da,1010101000100011001011110000010100111111100101011011011110100000,0110101000010111110110111001111100001010001000110011100011011010
1010101110000110001110010111000110010110101101110011110111110110,ab86397196b73df6,1ee2a5f7480f6a83,1010101110000110001110010111000110010110101101110011110111110110,0001111011100010101001011111011101001000000011110110101010000011
1110101000001111011111101001001110110100100001101100100001100100,ea0f7e93b486c864,fef09b9e7ab6abe6,1110101000001111011111101001001110110100100001101100100001100100,1111111011110000100110111001111001111010101101101010101111100110
1001000001011010111001001100010110001110001110011110110011010100,905ae4c58e39ecd4,b47b1ae8031c9539,1001000001011010111001001100010110001110001110011110110011010100,1011010001111011000110101110100000000011000111001001010100111001
1110100100100101111000000101001000001011010101010010101000000010,e925e0520b552a02,58b5a4ae25de4ea7,1110100100100101111000000101001000001011010101010010101000000010,0101100010110101101001001010111000100101110111100100111010100111
1101111110100101101000111101110001111000011100110010001001000000,dfa5a3dc78732240,b075d55c687d6161,1101111110100101101000111101110001111000011100110010001001000000,1011000001110101110101010101110001101000011111010110000101100001
1000101101010101000100001011000000101001101011010100111001001001,8b5510b029ad4e49,578a9325ae586713,1000101101010101000100001011000000101001101011010100111001001001,0101011110001010100100110010010110101110010110000110011100010011
1111100111100001011110010001101110111001110000111101111000101010,f9e1791bb9c3de2a,3d27d73c0e3b3a82,1111100111100001011110010001101110111001110000111101111000101010,0011110100100111110101110011110000001110001110110011101010000010
0001010011111000000000110011111000110101001111001010011001000011,14f8033e353ca643,eaa4df4705416868,0001010011111000000000110011111000110101001111001010011001000011,1110101010100100110111110100011100000101010000010110100001101000
1100101011110101110010100011100101010011110011111011101010010110,caf5ca3953cfba96,68b70e07cf9a3a84,1100101011110101110010100011100101010011110011111011101010010110,0110100010110111000011100000011111001111100110100011101010000100
1011010010100111001011111000100011000000011001101001000110011100,b4a72f88c066919c,571eeba680e79421,1011010010100111001011111000100011000000011001101001000110011100,0101011100011110111010111010011010000000111001111001010000100001
0110111011010011101110010010000110100011101101111101100100110101,6ed3b921a3b7d935,779a269eaa69ad8d,0110111011010011101110010010000110100011101101111101100100110101,0111011110011010001001101001111010101010011010011010110110001101
1100000111010111010110011110100110011101101010001001100010110011,c1d759e99da898b3,048f11588def6fcc,1100000111010111010110011110100110011101101010001001100010110011,0000010010001111000100010101100010001101111011110110111111001100
0011111010011001001000101110001110111101001000101100011010001101,3e9922e3bd22c68d,92438340f6c482a2,0011111010011001001000101110001110111101001000101100011010001101,1001001001000011100000110100000011110110110001001000001010100010
0101011101110111100000011111111101000111110001100000001100100001,577781ff47c60321,e2a91d8adffa1d0f,0101011101110111100000011111111101000111110001100000001100100001,1110001010101001000111011000101011011111111110100001110100001111
0000101101100110001110000111001000101100000101101011010110001010,0b6638722c16b58a,125bbaccca93ae86,0000101101100110001110000111001000101100000101101011010110001010,0001001001011011101110101100110011001010100100111010111010000110
0010000110010001000101101101011011111100010000011110001111000011,219116d6fc41e3c3,7d480d994bf5a637,0010000110010001000101101101011011111100010000011110001111000011,0111110101001000000011011001100101001011111101011010011000110111
1111010001111011100010000011101110111111001101000010110011010000,f47b883bbf342cd0,6e401821aea72fd4,1111010001111011100010000011101110111111001101000010110011010000,0110111001000000000110000010000110101110101001110010111111010100
0100111010101111100000110001110010000101101010001011100110101001,4eaf831c85a8b9a9,2bff4ec94311c0f0,0100111010101111100000110001110010000101101010001011100110101001,0010101111111111010011101100100101000011000100011100000011110000
1111000010110011011101000000011001100101001101011010101000001100,f0b374066535aa0c,bb8e9724ea2c5d28,1111000010110011011101000000011001100101001101011010101000001100,1011101110001110100101110010010011101010001011000101110100101000
0010110101100010111100000100111010111111000110000000110001101110,2d62f04ebf180c6e,16eb0023c6037b95,0010110101100010111100000100111010111111000110000000110001101110,0001011011101011000000000010001111000110000000110111101110010101
0001101011101000011011100011111010100000011101011100010111000010,1ae86e3ea075c5c2,db4451d7c03f1c44,0001101011101000011011100011111010100000011101011100010111000010,1101101101000100010100011101011111000000001111110001110001000100
