word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
0101001001100101100011110101010101000100100110111011001011001100,52658f55449bb2cc,92a5dbe5a743c893,0101001001100101100011110101010101000100100110111011001011001100,1001001010100101110110111110010110100111010000111100100010010011
0000101110000011001111110011011011011010001001001011001010110011,0b833f36da24b2b3,faeb79cd0ab0f364,0000101110000011001111110011011011011010001001001011001010110011,1111101011101011011110011100110100001010101100001111001101100100
1111101010000000110110011011011001100100000110011110010100110011,fa80d9b66419e533,17005eb45a92d1ee,1111101010000000110110011011011001100100000110011110010100110011,0001011100000000010111101011010001011010100100101101000111101110
1011010110110101000101111111011100111001000101000010010000101000,b5b517f739142428,4802b07f5e1bebf1,1011010110110101000101111111011100111001000101000010010000101000,0100100000000010101100000111111101011110000110111110101111110001
0100011011001100010101000101111011010011111110011010011110001111,46cc545ed3f9a78f,f6aa908224e308ee,0100011011001100010101000101111011010011111110011010011110001111,1111011010101010100100001000001000100100111000110000100011101110
0001011101011011010011111011001111001000011100110110000110101101,175b4fb3c87361ad,efa4f1fcc0bb6452,0001011101011011010011111011001111001000011100110110000110101101,1110111110100100111100011111110011000000101110110110010001010010
0001110111000111001001111111111001000011100000011001100101001101,1dc727fe4381994d,daf5015e7781a876,0001110111000111001001111111111001000011100000011001100101001101,1101101011110101000000010101111001110111100000011010100001110110
1001000011000111011010010011111110000011110001101011000101011010,90c7693f83c6b15a,7ce5dd163180ab41,1001000011000111011010010011111110000011110001101011000101011010,0111110011100101110111010001011000110001100000001010101101000001
1000110010100100101000110010100111001001101000100110001100001100,8ca4a329c9a2630c,2bec35663a25ac99,1000110010100100101000110010100111001001101000100110001100001100,0010101111101100001101010110011000111010001001011010110010011001
0110011111001110010001101110100111000010111101101110110100101001,67ce46e9c2f6ed29,f72c80d874b72f18,0110011111001110010001101110100111000010111101101110110100101001,1111011100101100100000001101100001110100101101110010111100011000
0000000000010110011000111010010000010000000000000111100000100011,001663a410007823,cdef8d75da9df92c,0000000000010110011000111010010000010000000000000111100000100011,1100110111101111100011010111010111011010100111011111100100101100
1111001010110111000100011000100101111110001011101100010111001100,f2b711897e2ec5cc,5312be944b6d8e11,1111001010110111000100011000100101111110001011101100010111001100,0101001100010010101111101001010001001011011011011000111000010001
0101001101000001000111000011111010001110110000100000100011110100,53411c3e8ec208f4,e0b0eb99a190b0d5,0101001101000001000111000011111010001110110000100000100011110100,1110000010110000111010111001100110100001100100001011000011010101
