word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,f4626a7046dd497a,0110001101101100011000010110100101101101000000110000001100000011,1111010001100010011010100111000001000110110111010100100101111010
couch,636f756368030303,c6e35d7e94ac97be,0110001101101111011101010110001101101000000000110000001100000011,1100011011100011010111010111111010010100101011001001011110111110
out,6f75740505050505,ed181dc479e419c5,0110111101110101011101000000010100000101000001010000010100000101,1110110100011000000111011100010001111001111001000001100111000101
coal,636f616c04040404,db3b97a2354c4afd,0110001101101111011000010110110000000100000001000000010000000100,1101101100111011100101111010001000110101010011000100101011111101
rolled,726f6c6c65640202,74ccd72b5e2b1339,0111001001101111011011000110110001100101011001000000001000000010,0111010011001100110101110010101101011110001010110001001100111001
crew,6372657704040404,0d0777465f4ac65b,0110001101110010011001010111011100000100000001000000010000000100,0000110100000111011101110100011001011111010010101100011001011011
effect,6566666563740202,ee66981b14bb0a6f,0110010101100110011001100110010101100011011101000000001000000010,1110111001100110100110000001101100010100101110110000101001101111
however,686f776576657201,06629206c4e090ce,0110100001101111011101110110010101110110011001010111001000000001,0000011001100010100100100000011011000100111000001001000011001110
a,6107070707070707,63c01632c0a07a20,0110000100000111000001110000011100000111000001110000011100000111,0110001111000000000101100011001011000000101000000111101000100000
love,6c6f766504040404,acd0e3313acf6548,0110110001101111011101100110010100000100000001000000010000000100,1010110011010000111000110011000100111010110011110110010101001000
toward,746f776172640202,354c3a4cb3a3e831,0111010001101111011101110110000101110010011001000000001000000010,0011010101001100001110100100110010110011101000111110100000110001
killed,6b696c6c65640202,1bd22c70dc4d2e30,0110101101101001011011000110110001100101011001000000001000000010,0001101111010010001011000111000011011100010011010010111000110000
blind,626c696e64030303,560a8adf7213dd1f,0110001001101100011010010110111001100100000000110000001100000011,0101011000001010100010101101111101110010000100111101110100011111
would,776f756c64030303,d4fc06b7d1b64bc7,0111011101101111011101010110110001100100000000110000001100000011,1101010011111100000001101011011111010001101101100100101111000111
became,626563616d650202,3d1294e733e140bb,0110001001100101011000110110000101101101011001010000001000000010,0011110100010010100101001110011100110011111000010100000010111011
canvas,63616e7661730202,852ca986bd26f779,0110001101100001011011100111011001100001011100110000001000000010,1000010100101100101010011000011010111101001001101111011101111001
arrange,617272616e676501,123c1664e4f2d978,0110000101110010011100100110000101101110011001110110010100000001,0001001000111100000101100110010011100100111100101101100101111000
still,7374696c6c030303,0fbcb8110a1407dd,0111001101110100011010010110110001101100000000110000001100000011,0000111110111100101110000001000100001010000101000000011111011101
steel,737465656c030303,ca0e9b3a7d576576,0111001101110100011001010110010101101100000000110000001100000011,1100101000001110100110110011101001111101010101110110010101110110
week,7765656b04040404,18a7090c0db69a22,0111011101100101011001010110101100000100000001000000010000000100,0001100010100111000010010000110000001101101101101001101000100010
while,7768696c65030303,4543d49857ceeb2a,0111011101101000011010010110110001100101000000110000001100000011,0100010101000011110101001001100001010111110011101110101100101010
set,7365740505050505,3e75ddb6ae1b11e4,0111001101100101011101000000010100000101000001010000010100000101,0011111001110101110111011011011010101110000110110001000111100100
each,6561636804040404,71c820e00ee04902,0110010101100001011000110110100000000100000001000000010000000100,0111000111001000001000001110000000001110111000000100100100000010
never,6e65766572030303,c29847a607168344,0110111001100101011101100110010101110010000000110000001100000011,1100001010011000010001111010011000000111000101101000001101000100
band,62616e6404040404,a48d3bc06d3fab37,0110001001100001011011100110010000000100000001000000010000000100,1010010010001101001110111100000001101101001111111010101100110111
soil,736f696c04040404,1d740c49a7ba33c0,0111001101101111011010010110110000000100000001000000010000000100,0001110101110100000011000100100110100111101110100011001111000000
jumped,6a756d7065640202,38df0f3758ef7baa,0110101001110101011011010111000001100101011001000000001000000010,0011100011011111000011110011011101011000111011110111101110101010
defend,646566656e640202,8d4805900ccb37e6,0110010001100101011001100110010101101110011001000000001000000010,1000110101001000000001011001000000001100110010110011011111100110
term,7465726d04040404,7e2cd9548571ff5b,0111010001100101011100100110110100000100000001000000010000000100,0111111000101100110110010101010010000101011100011111111101011011
bomb,626f6d6204040404,69a5141c029c6e4b,0110001001101111011011010110001000000100000001000000010000000100,0110100110100101000101000001110000000010100111000110111001001011
hours,686f757273030303,227aa7f14a113507,0110100001101111011101010111001001110011000000110000001100000011,0010001001111010101001111111000101001010000100010011010100000111
beach,6265616368030303,a2a07c38613937f6,0110001001100101011000010110001101101000000000110000001100000011,1010001010100000011111000011100001100001001110010011011111110110
health,6865616c74680202,2b96055bcf7ed3ab,0110100001100101011000010110110001110100011010000000001000000010,0010101110010110000001010101101111001111011111101101001110101011
isolate,69736f6c61746501,ae13757c0315f903,0110100101110011011011110110110001100001011101000110010100000001,1010111000010011011101010111110000000011000101011111100100000011
deliver,64656c6976657201,7ccc954a0cf70b00,0110010001100101011011000110100101110110011001010111001000000001,0111110011001100100101010100101000001100111101110000101100000000
speak,737065616b030303,ce7ce0d86089a067,0111001101110000011001010110000101101011000000110000001100000011,1100111001111100111000001101100001100000100010011010000001100111
head,6865616404040404,10ba249d649d5fe2,0110100001100101011000010110010000000100000001000000010000000100,0001000010111010001001001001110101100100100111010101111111100010
