word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,889bc84fde65e174,0110001101101100011000010110100101101101000000110000001100000011,1000100010011011110010000100111111011110011001011110000101110100
couch,636f756368030303,a00b1e268807378f,0110001101101111011101010110001101101000000000110000001100000011,1010000000001011000111100010011010001000000001110011011110001111
out,6f75740505050505,fa1a05e0720c43e3,0110111101110101011101000000010100000101000001010000010100000101,1111101000011010000001011110000001110010000011000100001111100011
coal,636f616c04040404,82b8a9f48dfae358,0110001101101111011000010110110000000100000001000000010000000100,1000001010111000101010011111010010001101111110101110001101011000
rolled,726f6c6c65640202,65477d84fb3b0c2c,0111001001101111011011000110110001100101011001000000001000000010,0110010101000111011111011000010011111011001110110000110000101100
crew,6372657704040404,888b095c85c04be0,0110001101110010011001010111011100000100000001000000010000000100,1000100010001011000010010101110010000101110000000100101111100000
effect,6566666563740202,20b10572fd1c747d,0110010101100110011001100110010101100011011101000000001000000010,0010000010110001000001010111001011111101000111000111010001111101
however,686f776576657201,1389a3a39f042b13,0110100001101111011101110110010101110110011001010111001000000001,0001001110001001101000111010001110011111000001000010101100010011
a,6107070707070707,cfba2673757266d3,0110000100000111000001110000011100000111000001110000011100000111,1100111110111010001001100111001101110101011100100110011011010011
love,6c6f766504040404,d44588e6d020c256,0110110001101111011101100110010100000100000001000000010000000100,1101010001000101100010001110011011010000001000001100001001010110
toward,746f776172640202,f849e065ce1981cb,0111010001101111011101110110000101110010011001000000001000000010,1111100001001001111000000110010111001110000110011000000111001011
killed,6b696c6c65640202,2dde371cb8aa47b5,0110101101101001011011000110110001100101011001000000001000000010,0010110111011110001101110001110010111000101010100100011110110101
blind,626c696e64030303,885a048553ee257d,0110001001101100011010010110111001100100000000110000001100000011,1000100001011010000001001000010101010011111011100010010101111101
would,776f756c64030303,d85abc438a7cc5b9,0111011101101111011101010110110001100100000000110000001100000011,1101100001011010101111000100001110001010011111001100010110111001
became,626563616d650202,be12ee66c3df85cb,0110001001100101011000110110000101101101011001010000001000000010,1011111000010010111011100110011011000011110111111000010111001011
canvas,63616e7661730202,9887c2288c0ca317,0110001101100001011011100111011001100001011100110000001000000010,1001100010000111110000100010100010001100000011001010001100010111
arrange,617272616e676501,b966ac65c9120a46,0110000101110010011100100110000101101110011001110110010100000001,1011100101100110101011000110010111001001000100100000101001000110
still,7374696c6c030303,ed49c586faa8ed2c,0111001101110100011010010110110001101100000000110000001100000011,1110110101001001110001011000011011111010101010001110110100101100
steel,737465656c030303,e7e98566f208af6c,0111001101110100011001010110010101101100000000110000001100000011,1110011111101001100001010110011011110010000010001010111101101100
week,7765656b04040404,a1c30a4a8e8441fe,0111011101100101011001010110101100000100000001000000010000000100,1010000111000011000010100100101010001110100001000100000111111110
while,7768696c65030303,a18bf988af6ed0a0,0111011101101000011010010110110001100101000000110000001100000011,1010000110001011111110011000100010101111011011101101000010100000
set,7365740505050505,dbdb8468f3c7e228,0111001101100101011101000000010100000101000001010000010100000101,1101101111011011100001000110100011110011110001111110001000101000
each,6561636804040404,90183c7618f876da,0110010101100001011000110110100000000100000001000000010000000100,1001000000011000001111000111011000011000111110000111011011011010
