word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,7f317bf4f67f7f80,0110001101101100011000010110100101101101000000110000001100000011,0111111100110001011110111111010011110110011111110111111110000000
couch,636f756368030303,7f357df6f67f3f48,0110001101101111011101010110001101101000000000110000001100000011,0111111100110101011111011111011011110110011111110011111101001000
out,6f75740505050505,7d15d6e0f237b8b8,0110111101110101011101000000010100000101000001010000010100000101,0111110100010101110101101110000011110010001101111011100010111000
coal,636f616c04040404,7d115ae7f67f783f,0110001101101111011000010110110000000100000001000000010000000100,0111110100010001010110101110011111110110011111110111100000111111
rolled,726f6c6c65640202,7f391ff9f45f792f,0111001001101111011011000110110001100101011001000000001000000010,0111111100111001000111111111100111110100010111110111100100101111
crew,6372657704040404,7d115ee7f673b073,0110001101110010011001010111011100000100000001000000010000000100,0111110100010001010111101110011111110110011100111011000001110011
effect,6566666563740202,7f315511f45db923,0110010101100110011001100110010101100011011101000000001000000010,0111111100110001010101010001000111110100010111011011100100100011
however,686f776576657201,7e26df1ff45f3938,0110100001101111011101110110010101110110011001010111001000000001,0111111000100110110111110001111111110100010111110011100100111000
a,6107070707070707,79515e14fabfb848,0110000100000111000001110000011100000111000001110000011100000111,0111100101010001010111100001010011111010101111111011100001001000
love,6c6f766504040404,7d15d62bf67f383b,0110110001101111011101100110010100000100000001000000010000000100,0111110100010101110101100010101111110110011111110011100000111011
toward,746f776172640202,7f3f551ff45f3d2b,0111010001101111011101110110000101110010011001000000001000000010,0111111100111111010101010001111111110100010111110011110100101011
killed,6b696c6c65640202,7f319ff1f45f71af,0110101101101001011011000110110001100101011001000000001000000010,0111111100110001100111111111000111110100010111110111000110101111
blind,626c696e64030303,7f311bfef67f7bc4,0110001001101100011010010110111001100100000000110000001100000011,0111111100110001000110111111111011110110011111110111101111000100
would,776f756c64030303,7f3d57f6f67f7b0c,0111011101101111011101010110110001100100000000110000001100000011,0111111100111101010101111111011011110110011111110111101100001100
became,626563616d650202,7f317bbdf45fbda9,0110001001100101011000110110000101101101011001010000001000000010,0111111100110001011110111011110111110100010111111011110110101001
canvas,63616e7661730202,7f311db1f459b3cd,0110001101100001011011100111011001100001011100110000001000000010,0111111100110001000111011011000111110100010110011011001111001101
arrange,617272616e676501,7e257a02f457b510,0110000101110010011100100110000101101110011001110110010100000001,0111111000100101011110100000001011110100010101111011010100010000
still,7374696c6c030303,7f393bf6f677fb84,0111001101110100011010010110110001101100000000110000001100000011,0111111100111001001110111111011011110110011101111111101110000100
steel,737465656c030303,7f397ff6f677bb80,0111001101110100011001010110010101101100000000110000001100000011,0111111100111001011111111111011011110110011101111011101110000000
week,7765656b04040404,7d1956e7f67ffcfb,0111011101100101011001010110101100000100000001000000010000000100,0111110100011001010101101110011111110110011111111111110011111011
while,7768696c65030303,7f3913f4f67f7384,0111011101101000011010010110110001100101000000110000001100000011,0111111100111001000100111111010011110110011111110111001110000100
set,7365740505050505,7d1d5ee0f23fb8b8,0111001101100101011101000000010100000101000001010000010100000101,0111110100011101010111101110000011110010001111111011100010111000
each,6561636804040404,7d115227f67ff4bf,0110010101100001011000110110100000000100000001000000010000000100,0111110100010001010100100010011111110110011111111111010010111111
never,6e65766572030303,7f37d59af67fbb88,0110111001100101011101100110010101110010000000110000001100000011,0111111100110111110101011001101011110110011111111011101110001000
band,62616e6404040404,7d111eabf67fb0bf,0110001001100001011011100110010000000100000001000000010000000100,0111110100010001000111101010101111110110011111111011000010111111
soil,736f696c04040404,7d191ae7f67f783f,0111001101101111011010010110110000000100000001000000010000000100,0111110100011001000110101110011111110110011111110111100000111111
jumped,6a756d7065640202,7f319ffdf453bdaf,0110101001110101011011010111000001100101011001000000001000000010,0111111100110001100111111111110111110100010100111011110110101111
defend,646566656e640202,7f31771bf45fb9ab,0110010001100101011001100110010101101110011001000000001000000010,0111111100110001011101110001101111110100010111111011100110101011
term,7465726d04040404,7d1d522bf67ff8bb,0111010001100101011100100110110100000100000001000000010000000100,0111110100011101010100100010101111110110011111111111100010111011
bomb,626f6d6204040404,7d111eeff67f3c7f,0110001001101111011011010110001000000100000001000000010000000100,0111110100010001000111101110111111110110011111110011110001111111
hours,686f757273030303,7f37dd5cf67b3f4c,0110100001101111011101010111001001110011000000110000001100000011,0111111100110111110111010101110011110110011110110011111101001100
beach,6265616368030303,7f3179fef67fbfc8,0110001001100101011000010110001101101000000000110000001100000011,0111111100110001011110011111111011110110011111111011111111001000
health,6865616c74680202,7f33db7ff45fdbaf,0110100001100101011000010110110001110100011010000000001000000010,0111111100110011110110110111111111110100010111111101101110101111
isolate,69736f6c61746501,7e219c24f455f13e,0110100101110011011011110110110001100001011101000110010100000001,0111111000100001100111000010010011110100010101011111000100111110
deliver,64656c6976657201,7e22175bf45ffdb8,0110010001100101011011000110100101110110011001010111001000000001,0111111000100010000101110101101111110100010111111111110110111000
speak,737065616b030303,7f397dd4f677b780,0111001101110000011001010110000101101011000000110000001100000011,0111111100111001011111011101010011110110011101111011011110000000
head,6865616404040404,7d11da6ff67fb8bf,0110100001100101011000010110010000000100000001000000010000000100,0111110100010001110110100110111111110110011111111011100010111111
pattern,7061747465726e01,7e2d4e79f459b39e,0111000001100001011101000111010001100101011100100110111000000001,0111111000101101010011100111100111110100010110011011001110011110
down,646f776e04040404,7d15562ff67f787f,0110010001101111011101110110111000000100000001000000010000000100,0111110100010101010101100010111111110110011111110111100001111111
or,6f72060606060606,7951d693f237b047,0110111101110010000001100000011000000110000001100000011000000110,0111100101010001110101101001001111110010001101111011000001000111
four,666f757204040404,7d1556eff67b3c7f,0110011001101111011101010111001000000100000001000000010000000100,0111110100010101010101101110111111110110011110110011110001111111
enemy,656e656d79030303,7f337574f67f7b00,0110010101101110011001010110110101111001000000110000001100000011,0111111100110011011101010111010011110110011111110111101100000000
chest,6368657374030303,7f335ff6f67b37c0,0110001101101000011001010111001101110100000000110000001100000011,0111111100110011010111111111011011110110011110110011011111000000
cook,636f6f6b04040404,7d111ea7f67f7c7b,0110001101101111011011110110101100000100000001000000010000000100,0111110100010001000111101010011111110110011111110111110001111011
quiet,7175696574030303,7f3b1b76f677bb88,0111000101110101011010010110010101110100000000110000001100000011,0111111100111011000110110111011011110110011101111011101110001000
