word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
0101001001100101100011110101010101000100100110111011001011001100,52658f55449bb2cc,b5e4957c60213200,0101001001100101100011110101010101000100100110111011001011001100,1011010111100100100101010111110001100000001000010011001000000000
0000101110000011001111110011011011011010001001001011001010110011,0b833f36da24b2b3,e9a025621df6323d,0000101110000011001111110011011011011010001001001011001010110011,1110100110100000001001010110001000011101111101100011001000111101
1111101010000000110110011011011001100100000110011110010100110011,fa80d9b66419e533,8fa941d2c0aa66cd,1111101010000000110110011011011001100100000110011110010100110011,1000111110101001010000011101001011000000101010100110011011001101
1011010110110101000101111111011100111001000101000010010000101000,b5b517f739142428,0b647efe56a65966,1011010110110101000101111111011100111001000101000010010000101000,0000101101100100011111101111111001010110101001100101100101100110
0100011011001100010101000101111011010011111110011010011110001111,46cc545ed3f9a78f,34dd667b1beabcf2,0100011011001100010101000101111011010011111110011010011110001111,0011010011011101011001100111101100011011111010101011110011110010
0001011101011011010011111011001111001000011100110110000110101101,175b4fb3c87361ad,ac87e5d12213437b,0001011101011011010011111011001111001000011100110110000110101101,1010110010000111111001011101000100100010000100110100001101111011
0001110111000111001001111111111001000011100000011001100101001101,1dc727fe4381994d,a8da5efb6b92a71b,0001110111000111001001111111111001000011100000011001100101001101,1010100011011010010111101111101101101011100100101010011100011011
1001000011000111011010010011111110000011110001101011000101011010,90c7693f83c6b15a,22daa16ffb4d332e,1001000011000111011010010011111110000011110001101011000101011010,0010001011011010101000010110111111111011010011010011001100101110
1000110010100100101000110010100111001001101000100110001100001100,8ca4a329c9a2630c,1e761ba526094040,1000110010100100101000110010100111001001101000100110001100001100,0001111001110110000110111010010100100110000010010100000001000000
0110011111001110010001101110100111000010111101101110110100101001,67ce46e9c2f6ed29,5cdfef0529ed6b67,0110011111001110010001101110100111000010111101101110110100101001,0101110011011111111011110000010100101001111011010110101101100111
0000000000010110011000111010010000010000000000000111100000100011,001663a410007823,e23eabe47a85056d,0000000000010110011000111010010000010000000000000111100000100011,1110001000111110101010111110010001111010100001010000010101101101
1111001010110111000100011000100101111110001011101100010111001100,f2b711897e2ec5cc,856a70c585f47600,1111001010110111000100011000100101111110001011101100010111001100,1000010101101010011100001100010110000101111101000111011000000000
0101001101000001000111000011111010001110110000100000100011110100,53411c3e8ec208f4,b1b1796bf549d591,0101001101000001000111000011111010001110110000100000100011110100,1011000110110001011110010110101111110101010010011101010110010001
