word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,5ca610906980b38d,0110001101101100011000010110100101101101000000110000001100000011,0101110010100110000100001001000001101001100000001011001110001101
couch,636f756368030303,5ca20c9b6380b38d,0110001101101111011101010110001101101000000000110000001100000011,0101110010100010000011001001101101100011100000001011001110001101
out,6f75740505050505,5b2e06c27b8bb889,0110111101110101011101000000010100000101000001010000010100000101,0101101100101110000001101100001001111011100010111011100010001001
coal,636f616c04040404,5ca210957f8ab481,0110001101101111011000010110110000000100000001000000010000000100,0101110010100010000100001001010101111111100010101011010010000001
rolled,726f6c6c65640202,94a219956b5ab78a,0111001001101111011011000110110001100101011001000000001000000010,1001010010100010000110011001010101101011010110101011011110001010
crew,6372657704040404,5c251cf37f8ab481,0110001101110010011001010111011100000100000001000000010000000100,0101110000100101000111001111001101111111100010101011010010000001
effect,6566666563740202,57a41f92641ab78a,0110010101100110011001100110010101100011011101000000001000000010,0101011110100100000111111001001001100100000110101011011110001010
however,686f776576657201,5fa20e92a55b4788,0110100001101111011101110110010101110110011001010111001000000001,0101111110100010000011101001001010100101010110110100011110001000
a,6107070707070707,586ceec37a82be83,0110000100000111000001110000011100000111000001110000011100000111,0101100001101100111011101100001101111010100000101011111010000011
love,6c6f766504040404,52a20f927f8ab481,0110110001101111011101100110010100000100000001000000010000000100,0101001010100010000011111001001001111111100010101011010010000001
toward,746f776172640202,90a20e98a75ab78a,0111010001101111011101110110000101110010011001000000001000000010,1001000010100010000011101001100010100111010110101011011110001010
killed,6b696c6c65640202,5da819956b5ab78a,0110101101101001011011000110110001100101011001000000001000000010,0101110110101000000110011001010101101011010110101011011110001010
blind,626c696e64030303,54a611916f80b38d,0110001001101100011010010110111001100100000000110000001100000011,0101010010100110000100011001000101101111100000001011001110001101
would,776f756c64030303,91a20c956f80b38d,0111011101101111011101010110110001100100000000110000001100000011,1001000110100010000011001001010101101111100000001011001110001101
became,626563616d650202,54ae1b98695bb78a,0110001001100101011000110110000101101101011001010000001000000010,0101010010101110000110111001100001101001010110111011011110001010
canvas,63616e7661730202,5ca017fc6610b78a,0110001101100001011011100111011001100001011100110000001000000010,0101110010100000000101111111110001100110000100001011011110001010
arrange,617272616e676501,5825089861520888,0110000101110010011100100110000101101110011001110110010100000001,0101100000100101000010001001100001100001010100100000100010001000
still,7374696c6c030303,9c2d11956d80b38d,0111001101110100011010010110110001101100000000110000001100000011,1001110000101101000100011001010101101101100000001011001110001101
steel,737465656c030303,9c2d1c926d80b38d,0111001101110100011001010110010101101100000000110000001100000011,1001110000101101000111001001001001101101100000001011001110001101
week,7765656b04040404,91ae1c9f7f8ab481,0111011101100101011001010110101100000100000001000000010000000100,1001000110101110000111001001111101111111100010101011010010000001
while,7768696c65030303,91ab11956b80b38d,0111011101101000011010010110110001100101000000110000001100000011,1001000110101011000100011001010101101011100000001011001110001101
set,7365740505050505,9cae06c27b8bb889,0111001101100101011101000000010100000101000001010000010100000101,1001110010101110000001101100001001111011100010111011100010001001
each,6561636804040404,57a01b947f8ab481,0110010101100001011000110110100000000100000001000000010000000100,0101011110100000000110111001010001111111100010101011010010000001
never,6e65766572030303,5aae0f92a780b38d,0110111001100101011101100110010101110010000000110000001100000011,0101101010101110000011111001001010100111100000001011001110001101
band,62616e6404040404,54a017967f8ab481,0110001001100001011011100110010000000100000001000000010000000100,0101010010100000000101111001011001111111100010101011010010000001
soil,736f696c04040404,9ca211957f8ab481,0111001101101111011010010110110000000100000001000000010000000100,1001110010100010000100011001010101111111100010101011010010000001
jumped,6a756d7065640202,562e1dfa6b5ab78a,0110101001110101011011010111000001100101011001000000001000000010,0101011000101110000111011111101001101011010110101011011110001010
defend,646566656e640202,50ae1f92615ab78a,0110010001100101011001100110010101101110011001000000001000000010,0101000010101110000111111001001001100001010110101011011110001010
term,7465726d04040404,90ae089e7f8ab481,0111010001100101011100100110110100000100000001000000010000000100,1001000010101110000010001001111001111111100010101011010010000001
bomb,626f6d6204040404,54a21d997f8ab481,0110001001101111011011010110001000000100000001000000010000000100,0101010010100010000111011001100101111111100010101011010010000001
hours,686f757273030303,5fa20cf9a480b38d,0110100001101111011101010111001001110011000000110000001100000011,0101111110100010000011001111100110100100100000001011001110001101
beach,6265616368030303,54ae109b6380b38d,0110001001100101011000010110001101101000000000110000001100000011,0101010010101110000100001001101101100011100000001011001110001101
health,6865616c74680202,5fae1095af5eb78a,0110100001100101011000010110110001110100011010000000001000000010,0101111110101110000100001001010110101111010111101011011110001010
isolate,69736f6c61746501,59211595661a0888,0110100101110011011011110110110001100001011101000110010100000001,0101100100100001000101011001010101100110000110100000100010001000
deliver,64656c6976657201,50ae1990a55b4788,0110010001100101011011000110100101110110011001010111001000000001,0101000010101110000110011001000010100101010110110100011110001000
speak,737065616b030303,9c2f1c986080b38d,0111001101110000011001010110000101101011000000110000001100000011,1001110000101111000111001001100001100000100000001011001110001101
head,6865616404040404,5fae10967f8ab481,0110100001100101011000010110010000000100000001000000010000000100,0101111110101110000100001001011001111111100010101011010010000001
pattern,7061747465726e01,9ea006f66b140988,0111000001100001011101000111010001100101011100100110111000000001,1001111010100000000001101111011001101011000101000000100110001000
down,646f776e04040404,50a20e917f8ab481,0110010001101111011101110110111000000100000001000000010000000100,0101000010100010000011101001000101111111100010101011010010000001
or,6f72060606060606,5b25efcc7588b685,0110111101110010000001100000011000000110000001100000011000000110,0101101100100101111011111100110001110101100010001011011010000101
four,666f757204040404,55a20cf97f8ab481,0110011001101111011101010111001000000100000001000000010000000100,0101010110100010000011001111100101111111100010101011010010000001
enemy,656e656d79030303,57a91c9ea880b38d,0110010101101110011001010110110101111001000000110000001100000011,0101011110101001000111001001111010101000100000001011001110001101
chest,6368657374030303,5cab1cfbaf80b38d,0110001101101000011001010111001101110100000000110000001100000011,0101110010101011000111001111101110101111100000001011001110001101
cook,636f6f6b04040404,5ca2159f7f8ab481,0110001101101111011011110110101100000100000001000000010000000100,0101110010100010000101011001111101111111100010101011010010000001
quiet,7175696574030303,982e1192af80b38d,0111000101110101011010010110010101110100000000110000001100000011,1001100000101110000100011001001010101111100000001011001110001101
iron,69726f6e04040404,592515917f8ab481,0110100101110010011011110110111000000100000001000000010000000100,0101100100100101000101011001000101111111100010101011010010000001
year,7965617204040404,99ae10f97f8ab481,0111100101100101011000010111001000000100000001000000010000000100,1001100110101110000100001111100101111111100010101011010010000001
card,6361726404040404,5ca008967f8ab481,0110001101100001011100100110010000000100000001000000010000000100,0101110010100000000010001001011001111111100010101011010010000001
them,7468656d04040404,90ab1c9e7f8ab481,0111010001101000011001010110110100000100000001000000010000000100,1001000010101011000111001001111001111111100010101011010010000001
valley,76616c6c65790202,95a019956b16b78a,0111011001100001011011000110110001100101011110010000001000000010,1001010110100000000110011001010101101011000101101011011110001010
dilemma,64696c656d6d6101,50a8199269530088,0110010001101001011011000110010101101101011011010110000100000001,0101000010101000000110011001001001101001010100110000000010001000
said,7361696404040404,9ca011967f8ab481,0111001101100001011010010110010000000100000001000000010000000100,1001110010100000000100011001011001111111100010101011010010000001
handle,68616e646c650202,5fa017966d5bb78a,0110100001100001011011100110010001101100011001010000001000000010,0101111110100000000101111001011001101101010110111011011110001010
root,726f6f7404040404,94a215f67f8ab481,0111001001101111011011110111010000000100000001000000010000000100,1001010010100010000101011111011001111111100010101011010010000001
counsel,636f756e73656c01,5ca20c91a45b0588,0110001101101111011101010110111001110011011001010110110000000001,0101110010100010000011001001000110100100010110110000010110001000
college,636f6c6c65676501,5ca219956b520888,0110001101101111011011000110110001100101011001110110010100000001,0101110010100010000110011001010101101011010100100000100010001000
map,6d61700505050505,53a004c27b8bb889,0110110101100001011100000000010100000101000001010000010100000101,0101001110100000000001001100001001111011100010111011100010001001
force,666f726365030303,55a2089b6b80b38d,0110011001101111011100100110001101100101000000110000001100000011,0101010110100010000010001001101101101011100000001011001110001101
truck,747275636b030303,90250c9b6080b38d,0111010001110010011101010110001101101011000000110000001100000011,1001000000100101000011001001101101100000100000001011001110001101
shoe,73686f6504040404,9cab15927f8ab481,0111001101101000011011110110010100000100000001000000010000000100,1001110010101011000101011001001001111111100010101011010010000001
oxygen,6f787967656e0202,5b2b01936b59b78a,0110111101111000011110010110011101100101011011100000001000000010,0101101100101011000000011001001101101011010110011011011110001010
moon,6d6f6f6e04040404,53a215917f8ab481,0110110101101111011011110110111000000100000001000000010000000100,0101001110100010000101011001000101111111100010101011010010000001
turn,7475726e04040404,902e08917f8ab481,0111010001110101011100100110111000000100000001000000010000000100,1001000000101110000010001001000101111111100010101011010010000001
on,6f6e060606060606,5ba9efcc7588b685,0110111101101110000001100000011000000110000001100000011000000110,0101101110101001111011111100110001110101100010001011011010000101
spring,737072696e670202,9c2f08906152b78a,0111001101110000011100100110100101101110011001110000001000000010,1001110000101111000010001001000001100001010100101011011110001010
silver,73696c7665720202,9ca819fc6b14b78a,0111001101101001011011000111011001100101011100100000001000000010,1001110010101000000110011111110001101011000101001011011110001010
spell,7370656c6c030303,9c2f1c956d80b38d,0111001101110000011001010110110001101100000000110000001100000011,1001110000101111000111001001010101101101100000001011001110001101
are,6172650505050505,58251cc27b8bb889,0110000101110010011001010000010100000101000001010000010100000101,0101100000100101000111001100001001111011100010111011100010001001
to,746f060606060606,90a2efcc7588b685,0111010001101111000001100000011000000110000001100000011000000110,1001000010100010111011111100110001110101100010001011011010000101
reason,726561736f6e0202,94ae10fb6259b78a,0111001001100101011000010111001101101111011011100000001000000010,1001010010101110000100001111101101100010010110011011011110001010
anxiety,616e786965747901,58a903906b1a4288,0110000101101110011110000110100101100101011101000111100100000001,0101100010101001000000111001000001101011000110100100001010001000
land,6c616e6404040404,52a017967f8ab481,0110110001100001011011100110010000000100000001000000010000000100,0101001010100000000101111001011001111111100010101011010010000001
instead,696e737465616401,59a90bf66b5c0488,0110100101101110011100110111010001100101011000010110010000000001,0101100110101001000010111111011001101011010111000000010010001000
present,70726573656e7401,9e251cfb6b594488,0111000001110010011001010111001101100101011011100111010000000001,1001111000100101000111001111101101101011010110010100010010001000
data,6461746104040404,50a006987f8ab481,0110010001100001011101000110000100000100000001000000010000000100,0101000010100000000001101001100001111111100010101011010010000001
better,6265747465720202,54ae06f66b14b78a,0110001001100101011101000111010001100101011100100000001000000010,0101010010101110000001101111011001101011000101001011011110001010
decide,6465636964650202,50ae1b906f5bb78a,0110010001100101011000110110100101100100011001010000001000000010,0101000010101110000110111001000001101111010110111011011110001010
nation,6e6174696f6e0202,5aa006906259b78a,0110111001100001011101000110100101101111011011100000001000000010,0101101010100000000001101001000001100010010110011011011110001010
hard,6861726404040404,5fa008967f8ab481,0110100001100001011100100110010000000100000001000000010000000100,0101111110100000000010001001011001111111100010101011010010000001
though,74686f7567680202,90ab15f26a5eb78a,0111010001101000011011110111010101100111011010000000001000000010,1001000010101011000101011111001001101010010111101011011110001010
shop,73686f7004040404,9cab15fa7f8ab481,0111001101101000011011110111000000000100000001000000010000000100,1001110010101011000101011111101001111111100010101011010010000001
aid,6169640505050505,58a816c27b8bb889,0110000101101001011001000000010100000101000001010000010100000101,0101100010101000000101101100001001111011100010111011100010001001
brave,6272617665030303,542510fc6b80b38d,0110001001110010011000010111011001100101000000110000001100000011,0101010000100101000100001111110001101011100000001011001110001101
detect,6465746563740202,50ae0692641ab78a,0110010001100101011101000110010101100011011101000000001000000010,0101000010101110000001101001001001100100000110101011011110001010
block,626c6f636b030303,54a6159b6080b38d,0110001001101100011011110110001101101011000000110000001100000011,0101010010100110000101011001101101100000100000001011001110001101
angle,616e676c65030303,58a91e956b80b38d,0110000101101110011001110110110001100101000000110000001100000011,0101100010101001000111101001010101101011100000001011001110001101
capture,6361707475726501,5ca004f6ab140888,0110001101100001011100000111010001110101011100100110010100000001,0101110010100000000001001111011010101011000101000000100010001000
whether,7768657468657201,91ab1cf6635b4788,0111011101101000011001010111010001101000011001010111001000000001,1001000110101011000111001111011001100011010110110100011110001000
lot,6c6f740505050505,52a206c27b8bb889,0110110001101111011101000000010100000101000001010000010100000101,0101001010100010000001101100001001111011100010111011100010001001
drag,6472616704040404,502510937f8ab481,0110010001110010011000010110011100000100000001000000010000000100,0101000000100101000100001001001101111111100010101011010010000001
pulled,70756c6c65640202,9e2e19956b5ab78a,0111000001110101011011000110110001100101011001000000001000000010,1001111000101110000110011001010101101011010110101011011110001010
saw,7361770505050505,9ca00ec27b8bb889,0111001101100001011101110000010100000101000001010000010100000101,1001110010100000000011101100001001111011100010111011100010001001
clothes,636c6f7468657301,5ca615f6635b4388,0110001101101100011011110111010001101000011001010111001100000001,0101110010100110000101011111011001100011010110110100001110001000
draw,6472617704040404,502510f37f8ab481,0110010001110010011000010111011100000100000001000000010000000100,0101000000100101000100001111001101111111100010101011010010000001
coach,636f616368030303,5ca2109b6380b38d,0110001101101111011000010110001101101000000000110000001100000011,0101110010100010000100001001101101100011100000001011001110001101
should,73686f756c640202,9cab15f26d5ab78a,0111001101101000011011110111010101101100011001000000001000000010,1001110010101011000101011111001001101101010110101011011110001010
budget,6275646765740202,542e16936b1ab78a,0110001001110101011001000110011101100101011101000000001000000010,0101010000101110000101101001001101101011000110101011011110001010
