word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,38ae7b6ff363201b,0110001101101100011000010110100101101101000000110000001100000011,0011100010101110011110110110111111110011011000110010000000011011
couch,636f756368030303,37ae744ff363e61b,0110001101101111011101010110001101101000000000110000001100000011,0011011110101110011101000100111111110011011000111110011000011011
out,6f75740505050505,37fed9ea4d63b36e,0110111101110101011101000000010100000101000001010000010100000101,0011011111111110110110011110101001001101011000111011001101101110
coal,636f616c04040404,38fe7b89f363ecf3,0110001101101111011000010110110000000100000001000000010000000100,0011100011111110011110111000100111110011011000111110110011110011
rolled,726f6c6c65640202,78ae8decf3c3ecfd,0111001001101111011011000110110001100101011001000000001000000010,0111100010101110100011011110110011110011110000111110110011111101
crew,6372657704040404,38fe74894963f4f3,0110001101110010011001010111011100000100000001000000010000000100,0011100011111110011101001000100101001001011000111111010011110011
effect,6566666563740202,38ae16ccf3d363fd,0110010101100110011001100110010101100011011101000000001000000010,0011100010101110000101101100110011110011110100110110001111111101
however,686f776576657201,3757309cf3c3e368,0110100001101111011101110110010101110110011001010111001000000001,0011011101010111001100001001110011110011110000111110001101101000
a,6107070707070707,3cfeb0141d630457,0110000100000111000001110000011100000111000001110000011100000111,0011110011111110101100000001010000011101011000110000010001010111
love,6c6f766504040404,37fe0689f363e3f3,0110110001101111011101100110010100000100000001000000010000000100,0011011111111110000001101000100111110011011000111110001111110011
toward,746f776172640202,775e605cf3c3e2fd,0111010001101111011101110110000101110010011001000000001000000010,0111011101011110011000000101110011110011110000111110001011111101
killed,6b696c6c65640202,38ae4decf3c38cfd,0110101101101001011011000110110001100101011001000000001000000010,0011100010101110010011011110110011110011110000111000110011111101
blind,626c696e64030303,38ae858ff3632f1b,0110001001101100011010010110111001100100000000110000001100000011,0011100010101110100001011000111111110011011000110010111100011011
would,776f756c64030303,77aec48ff363ec1b,0111011101101111011101010110110001100100000000110000001100000011,0111011110101110110001001000111111110011011000111110110000011011
became,626563616d650202,38ae886cf3c3b26d,0110001001100101011000110110000101101101011001010000001000000010,0011100010101110100010000110110011110011110000111011001001101101
canvas,63616e7661730202,38ae7a3cf9d39b1d,0110001101100001011011100111011001100001011100110000001000000010,0011100010101110011110100011110011111001110100111001101100011101
arrange,617272616e676501,37a1b37a43c3f258,0110000101110010011100100110000101101110011001110110010100000001,0011011110100001101100110111101001000011110000111111001001011000
still,7374696c6c030303,78ae75af4363dc1b,0111001101110100011010010110110001101100000000110000001100000011,0111100010101110011101011010111101000011011000111101110000011011
steel,737465656c030303,78ae74af4363d31b,0111001101110100011001010110010101101100000000110000001100000011,0111100010101110011101001010111101000011011000111101001100011011
week,7765656b04040404,78fec489f363b9f3,0111011101100101011001010110101100000100000001000000010000000100,0111100011111110110001001000100111110011011000111011100111110011
while,7768696c65030303,78aec5eff3634c1b,0111011101101000011010010110110001100101000000110000001100000011,0111100010101110110001011110111111110011011000110100110000011011
set,7365740505050505,77fe79eafd63b36e,0111001101100101011101000000010100000101000001010000010100000101,0111011111111110011110011110101011111101011000111011001101101110
each,6561636804040404,38fe1889f36391f3,0110010101100001011000110110100000000100000001000000010000000100,0011100011111110000110001000100111110011011000111001000111110011
never,6e65766572030303,375ef65ff363b31b,0110111001100101011101100110010101110010000000110000001100000011,0011011101011110111101100101111111110011011000111011001100011011
band,62616e6404040404,38fe8a89f36395f3,0110001001100001011011100110010000000100000001000000010000000100,0011100011111110100010101000100111110011011000111001010111110011
soil,736f696c04040404,78fe7589f363ecf3,0111001101101111011010010110110000000100000001000000010000000100,0111100011111110011101011000100111110011011000111110110011110011
jumped,6a756d7065640202,38aeecec49c3befd,0110101001110101011011010111000001100101011001000000001000000010,0011100010101110111011001110110001001001110000111011111011111101
defend,646566656e640202,38ae667cf3c3b3fd,0110010001100101011001100110010101101110011001000000001000000010,0011100010101110011001100111110011110011110000111011001111111101
term,7465726d04040404,77fe6389f363b8f3,0111010001100101011100100110110100000100000001000000010000000100,0111011111111110011000111000100111110011011000111011100011110011
bomb,626f6d6204040404,38fe8c89f363e7f3,0110001001101111011011010110001000000100000001000000010000000100,0011100011111110100011001000100111110011011000111110011111110011
hours,686f757273030303,375e34cff963e71b,0110100001101111011101010111001001110011000000110000001100000011,0011011101011110001101001100111111111001011000111110011100011011
beach,6265616368030303,38ae8b4ff363b61b,0110001001100101011000010110001101101000000000110000001100000011,0011100010101110100010110100111111110011011000111011011000011011
health,6865616c74680202,385e3b8cf3c3bcbd,0110100001100101011000010110110001110100011010000000001000000010,0011100001011110001110111000110011110011110000111011110010111101
isolate,69736f6c61746501,38a1513a43d31cf8,0110100101110011011011110110110001100001011101000110010100000001,0011100010100001010100010011101001000011110100110001110011111000
deliver,64656c6976657201,38576d9cf3c3b068,0110010001100101011011000110100101110110011001010111001000000001,0011100001010111011011011001110011110011110000111011000001101000
speak,737065616b030303,78ae74ff4363321b,0111001101110000011001010110000101101011000000110000001100000011,0111100010101110011101001111111101000011011000110011001000011011
head,6865616404040404,38fe3b89f363b5f3,0110100001100101011000010110010000000100000001000000010000000100,0011100011111110001110111000100111110011011000111011010111110011
pattern,7061747465726e01,77a1a9e8f9d39528,0111000001100001011101000111010001100101011100100110111000000001,0111011110100001101010011110100011111001110100111001010100101000
down,646f776e04040404,37fe6089f363eff3,0110010001101111011101110110111000000100000001000000010000000100,0011011111111110011000001000100111110011011000111110111111110011
or,6f72060606060606,3cfed6904d63fb79,0110111101110010000001100000011000000110000001100000011000000110,0011110011111110110101101001000001001101011000111111101101111001
four,666f757204040404,37fe9489f963e7f3,0110011001101111011101010111001000000100000001000000010000000100,0011011111111110100101001000100111111001011000111110011111110011
enemy,656e656d79030303,385e14bff363c81b,0110010101101110011001010110110101111001000000110000001100000011,0011100001011110000101001011111111110011011000111100100000011011
chest,6368657374030303,385e748ff963461b,0110001101101000011001010111001101110100000000110000001100000011,0011100001011110011101001000111111111001011000110100011000011011
