word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
0101001001100101100011110101010101000100100110111011001011001100,52658f55449bb2cc,540293d575e4117d,0101001001100101100011110101010101000100100110111011001011001100,0101010000000010100100111101010101110101111001000001000101111101
0000101110000011001111110011011011011010001001001011001010110011,0b833f36da24b2b3,0de423b6eb5b1102,0000101110000011001111110011011011011010001001001011001010110011,0000110111100100001000111011011011101011010110110001000100000010
1111101010000000110110011011011001100100000110011110010100110011,fa80d9b66419e533,fce7c53655664682,1111101010000000110110011011011001100100000110011110010100110011,1111110011100111110001010011011001010101011001100100011010000010
1011010110110101000101111111011100111001000101000010010000101000,b5b517f739142428,b3d20b77086b8799,1011010110110101000101111111011100111001000101000010010000101000,1011001111010010000010110111011100001000011010111000011110011001
0100011011001100010101000101111011010011111110011010011110001111,46cc545ed3f9a78f,40ab48dee286043e,0100011011001100010101000101111011010011111110011010011110001111,0100000010101011010010001101111011100010100001100000010000111110
0001011101011011010011111011001111001000011100110110000110101101,175b4fb3c87361ad,113c5333f90cc21c,0001011101011011010011111011001111001000011100110110000110101101,0001000100111100010100110011001111111001000011001100001000011100
0001110111000111001001111111111001000011100000011001100101001101,1dc727fe4381994d,1ba03b7e72fe3afc,0001110111000111001001111111111001000011100000011001100101001101,0001101110100000001110110111111001110010111111100011101011111100
1001000011000111011010010011111110000011110001101011000101011010,90c7693f83c6b15a,96a075bfb2b912eb,1001000011000111011010010011111110000011110001101011000101011010,1001011010100000011101011011111110110010101110010001001011101011
1000110010100100101000110010100111001001101000100110001100001100,8ca4a329c9a2630c,8ac3bfa9f8ddc0bd,1000110010100100101000110010100111001001101000100110001100001100,1000101011000011101111111010100111111000110111011100000010111101
0110011111001110010001101110100111000010111101101110110100101001,67ce46e9c2f6ed29,61a95a69f3894e98,0110011111001110010001101110100111000010111101101110110100101001,0110000110101001010110100110100111110011100010010100111010011000
0000000000010110011000111010010000010000000000000111100000100011,001663a410007823,06717f24217fdb92,0000000000010110011000111010010000010000000000000111100000100011,0000011001110001011111110010010000100001011111111101101110010010
1111001010110111000100011000100101111110001011101100010111001100,f2b711897e2ec5cc,f4d00d094f51667d,1111001010110111000100011000100101111110001011101100010111001100,1111010011010000000011010000100101001111010100010110011001111101
0101001101000001000111000011111010001110110000100000100011110100,53411c3e8ec208f4,552600bebfbdab45,0101001101000001000111000011111010001110110000100000100011110100,0101010100100110000000001011111010111111101111011010101101000101
1010110010010110010100101001010001110100010110000100011001111010,ac9652947458467a,aaf14e144527e5cb,1010110010010110010100101001010001110100010110000100011001111010,1010101011110001010011100001010001000101001001111110010111001011
0110111011010101101110110010100110101001001101011110000001110110,6ed5bb29a935e076,68b2a7a9984a43c7,0110111011010101101110110010100110101001001101011110000001110110,0110100010110010101001111010100110011000010010100100001111000111
0100101011100001110101001010101110010111001011001111000111010001,4ae1d4ab972cf1d1,4c86c82ba6535260,0100101011100001110101001010101110010111001011001111000111010001,0100110010000110110010000010101110100110010100110101001001100000
1001100001110111000000100100111111001100010111010001000101001011,9877024fcc5d114b,9e101ecffd22b2fa,1001100001110111000000100100111111001100010111010001000101001011,1001111000010000000111101100111111111101001000101011001011111010
1100010110010001010000111000111110000100011110001100010110111011,c591438f8478c5bb,c3f65f0fb507660a,1100010110010001010000111000111110000100011110001100010110111011,1100001111110110010111110000111110110101000001110110011000001010
1011011011111111011011101010101101010011011000111110101011011100,b6ff6eab5363eadc,b098722b621c496d,1011011011111111011011101010101101010011011000111110101011011100,1011000010011000011100100010101101100010000111000100100101101101
1101111001100010111101000111100011010000101000011001001001100011,de62f478d0a19263,d805e8f8e1de31d2,1101111001100010111101000111100011010000101000011001001001100011,1101100000000101111010001111100011100001110111100011000111010010
1100101101001100000101100010101000000111110011101111001011001111,cb4c162a07cef2cf,cd2b0aaa36b1517e,1100101101001100000101100010101000000111110011101111001011001111,1100110100101011000010101010101000110110101100010101000101111110
0110100011111011001100110101101100101101000111010010101111001010,68fb335b2d1d2bca,6e9c2fdb1c62887b,0110100011111011001100110101101100101101000111010010101111001010,0110111010011100001011111101101100011100011000101000100001111011
0000001100010010011110100011011010110100001001000111100000010010,03127a36b4247812,057566b6855bdba3,0000001100010010011110100011011010110100001001000111100000010010,0000010101110101011001101011011010000101010110111101101110100011
0101001111011001001000001000111100100001110110111101011101101001,53d9208f21dbd769,55be3c0f10a474d8,0101001111011001001000001000111100100001110110111101011101101001,0101010110111110001111000000111100010000101001000111010011011000
1011011001001110101111111000101100010011111001110100110010011011,b64ebf8b13e74c9b,b029a30b2298ef2a,1011011001001110101111111000101100010011111001110100110010011011,1011000000101001101000110000101100100010100110001110111100101010
0001100000011001101010010010100011011010101101000011111011010110,1819a928dab43ed6,1e7eb5a8ebcb9d67,0001100000011001101010010010100011011010101101000011111011010110,0001111001111110101101011010100011101011110010111001110101100111
0110010100010111000100110000011010100001001111100110100111011010,65171306a13e69da,63700f869041ca6b,0110010100010111000100110000011010100001001111100110100111011010,0110001101110000000011111000011010010000010000011100101001101011
0001001100100000011010111010101111100111111001001000100110110111,13206babe7e489b7,1547772bd69b2a06,0001001100100000011010111010101111100111111001001000100110110111,0001010101000111011101110010101111010110100110110010101000000110
0000001011001011001000000111011110100101110101001100011001100001,02cb2077a5d4c661,04ac3cf794ab65d0,0000001011001011001000000111011110100101110101001100011001100001,0000010010101100001111001111011110010100101010110110010111010000
0101111111111110100010010000010111011001000111011001101000011001,5ffe8905d91d9a19,59999585e86239a8,0101111111111110100010010000010111011001000111011001101000011001,0101100110011001100101011000010111101000011000100011100110101000
0110000011000001110100111010100101000101011010000110111100001001,60c1d3a945686f09,66a6cf297417ccb8,0110000011000001110100111010100101000101011010000110111100001001,0110011010100110110011110010100101110100000101111100110010111000
0100001110110100111110001111001011110001111010001110111101110000,43b4f8f2f1e8ef70,45d3e472c0974cc1,0100001110110100111110001111001011110001111010001110111101110000,0100010111010011111001000111001011000000100101110100110011000001
0110111010111110001111100100011100000010111101110000000111000111,6ebe3e4702f701c7,68d922c73388a276,0110111010111110001111100100011100000010111101110000000111000111,0110100011011001001000101100011100110011100010001010001001110110
1001000011111000000111011011001110001011000000011101011101101111,90f81db38b01d76f,969f0133ba7e74de,1001000011111000000111011011001110001011000000011101011101101111,1001011010011111000000010011001110111010011111100111010011011110
0000001100001011000011010010101000100110111101100001101010010000,030b0d2a26f61a90,056c11aa1789b921,0000001100001011000011010010101000100110111101100001101010010000,0000010101101100000100011010101000010111100010011011100100100001
1110100100100011010000011101001101110001001010100101001111011001,e92341d3712a53d9,ef445d534055f068,1110100100100011010000011101001101110001001010100101001111011001,1110111101000100010111010101001101000000010101011111000001101000
0010001101011011010001111011011001111101000011100011111000100001,235b47b67d0e3e21,253c5b364c719d90,0010001101011011010001111011011001111101000011100011111000100001,0010010100111100010110110011011001001100011100011001110110010000
0001110000011001110110110101001000111000011010111011101001010110,1c19db52386bba56,1a7ec7d2091419e7,0001110000011001110110110101001000111000011010111011101001010110,0001101001111110110001111101001000001001000101000001100111100111
1110011110010010001001000110110101100011110001110011011100110001,e792246d63c73731,e1f538ed52b89480,1110011110010010001001000110110101100011110001110011011100110001,1110000111110101001110001110110101010010101110001001010010000000
1001010111100000011110101011001110101110001100011110011000000000,95e07ab3ae31e600,938766339f4e45b1,1001010111100000011110101011001110101110001100011110011000000000,1001001110000111011001100011001110011111010011100100010110110001
0111011110010001100011101010101111111111111010010011010101010010,77918eabffe93552,71f6922bce9696e3,0111011110010001100011101010101111111111111010010011010101010010,0111000111110110100100100010101111001110100101101001011011100011
1111001011111011001011001000010111101000110001110011101111001111,f2fb2c85e8c73bcf,f49c3005d9b8987e,1111001011111011001011001000010111101000110001110011101111001111,1111010010011100001100000000010111011001101110001001100001111110
0000011011101001001011011011111101011011001001110010011111000111,06e92dbf5b2727c7,008e313f6a588476,0000011011101001001011011011111101011011001001110010011111000111,0000000010001110001100010011111101101010010110001000010001110110
1000100010001001100100100001000010001001010010001100011100110001,888992108948c731,8eee8e90b8376480,1000100010001001100100100001000010001001010010001100011100110001,1000111011101110100011101001000010111000001101110110010010000000
1000111101101101000110110100000110011110011101110010000101001111,8f6d1b419e77214f,890a07c1af0882fe,1000111101101101000110110100000110011110011101110010000101001111,1000100100001010000001111100000110101111000010001000001011111110
0011110010000100111001011011100110111010000011111111100010111001,3c84e5b9ba0ff8b9,3ae3f9398b705b08,0011110010000100111001011011100110111010000011111111100010111001,0011101011100011111110010011100110001011011100000101101100001000
1001000101111001111101110111010110110001001100101000001001110110,9179f775b1328276,971eebf5804d21c7,1001000101111001111101110111010110110001001100101000001001110110,1001011100011110111010111111010110000000010011010010000111000111
0110111101001010001000000110110100110110000111011111111001001010,6f4a206d361dfe4a,692d3ced07625dfb,0110111101001010001000000110110100110110000111011111111001001010,0110100100101101001111001110110100000111011000100101110111111011
1001111000000001000000010111100111111100100110101000110001011111,9e010179fc9a8c5f,98661df9cde52fee,1001111000000001000000010111100111111100100110101000110001011111,1001100001100110000111011111100111001101111001010010111111101110
1010101110111010001011010010101111111001011101011101100101100011,abba2d2bf975d963,addd31abc80a7ad2,1010101110111010001011010010101111111001011101011101100101100011,1010110111011101001100011010101111001000000010100111101011010010
1111100011100111001101111010000010100110001100010011011000110100,f8e737a0a6313634,fe802b20974e9585,1111100011100111001101111010000010100110001100010011011000110100,1111111010000000001010110010000010010111010011101001010110000101
1010110010100100000010000101100101000010100000101111101110110110,aca408594282fbb6,aac314d973fd5807,1010110010100100000010000101100101000010100000101111101110110110,1010101011000011000101001101100101110011111111010101100000000111
1100100110010100111000101011101001000101010100011000111100010100,c994e2ba45518f14,cff3fe3a742e2ca5,1100100110010100111000101011101001000101010100011000111100010100,1100111111110011111111100011101001110100001011100010110010100101
1100110111110101000101010111110111010000000001111001001100001111,cdf5157dd007930f,cb9209fde17830be,1100110111110101000101010111110111010000000001111001001100001111,1100101110010010000010011111110111100001011110000011000010111110
0100000110100010111101111000000101100111111001001111011110010010,41a2f78167e4f792,47c5eb01569b5423,0100000110100010111101111000000101100111111001001111011110010010,0100011111000101111010110000000101010110100110110101010000100011
