word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,aae8455a4b159d5a,0110001101101100011000010110100101101101000000110000001100000011,1010101011101000010001010101101001001011000101011001110101011010
couch,636f756368030303,7c787802b5bd50b3,0110001101101111011101010110001101101000000000110000001100000011,0111110001111000011110000000001010110101101111010101000010110011
out,6f75740505050505,5c9d67ac85c02d0f,0110111101110101011101000000010100000101000001010000010100000101,0101110010011101011001111010110010000101110000000010110100001111
coal,636f616c04040404,24dacb741d5a9efe,0110001101101111011000010110110000000100000001000000010000000100,0010010011011010110010110111010000011101010110101001111011111110
rolled,726f6c6c65640202,e596979d07268f7b,0111001001101111011011000110110001100101011001000000001000000010,1110010110010110100101111001110100000111001001101000111101111011
crew,6372657704040404,4338c0400c2c9ddc,0110001101110010011001010111011100000100000001000000010000000100,0100001100111000110000000100000000001100001011001001110111011100
effect,6566666563740202,03fc2035dad80d41,0110010101100110011001100110010101100011011101000000001000000010,0000001111111100001000000011010111011010110110000000110101000001
however,686f776576657201,ca77bd2f066e74bc,0110100001101111011101110110010101110110011001010111001000000001,1100101001110111101111010010111100000110011011100111010010111100
a,6107070707070707,66306ba8ef243e99,0110000100000111000001110000011100000111000001110000011100000111,0110011000110000011010111010100011101111001001000011111010011001
love,6c6f766504040404,648910f98f861e25,0110110001101111011101100110010100000100000001000000010000000100,0110010010001001000100001111100110001111100001100001111000100101
toward,746f776172640202,97e7a5c95be7a197,0111010001101111011101110110000101110010011001000000001000000010,1001011111100111101001011100100101011011111001111010000110010111
killed,6b696c6c65640202,efaa221d6df68a27,0110101101101001011011000110110001100101011001000000001000000010,1110111110101010001000100001110101101101111101101000101000100111
blind,626c696e64030303,a03c30f216adf976,0110001001101100011010010110111001100100000000110000001100000011,1010000000111100001100001111001000010110101011011111100101110110
would,776f756c64030303,a9f9e4597519870f,0111011101101111011101010110110001100100000000110000001100000011,1010100111111001111001000101100101110101000110011000011100001111
became,626563616d650202,950258c44d7edc18,0110001001100101011000110110000101101101011001010000001000000010,1001010100000010010110001100010001001101011111101101110000011000
canvas,63616e7661730202,43530cbce6b31587,0110001101100001011011100111011001100001011100110000001000000010,0100001101010011000011001011110011100110101100110001010110000111
arrange,617272616e676501,a770934d045e649f,0110000101110010011100100110000101101110011001110110010100000001,1010011101110000100100110100110100000100010111100110010010011111
still,7374696c6c030303,99eb61c1cd07bc79,0111001101110100011010010110110001101100000000110000001100000011,1001100111101011011000011100000111001101000001111011110001111001
steel,737465656c030303,9cc844a2cd57af18,0111001101110100011001010110010101101100000000110000001100000011,1001110011001000010001001010001011001101010101111010111100011000
week,7765656b04040404,8fc9f1120c3d054c,0111011101100101011001010110101100000100000001000000010000000100,1000111111001001111100010001001000001100001111010000010101001100
while,7768696c65030303,c4b7593ac03e7e48,0111011101101000011010010110110001100101000000110000001100000011,1100010010110111010110010011101011000000001111100111111001001000
set,7365740505050505,f0bf0030acba8d17,0111001101100101011101000000010100000101000001010000010100000101,1111000010111111000000000011000010101100101110101000110100010111
each,6561636804040404,470f5c14f03b584d,0110010101100001011000110110100000000100000001000000010000000100,0100011100001111010111000001010011110000001110110101100001001101
never,6e65766572030303,1268d5d274b134b6,0110111001100101011101100110010101110010000000110000001100000011,0001001001101000110101011101001001110100101100010011010010110110
band,62616e6404040404,65077c9ef8335845,0110001001100001011011100110010000000100000001000000010000000100,0110010100000111011111001001111011111000001100110101100001000101
soil,736f696c04040404,f5855417c22b414c,0111001101101111011010010110110000000100000001000000010000000100,1111010110000101010101000001011111000010001010110100000101001100
jumped,6a756d7065640202,5b08dae7566aa51f,0110101001110101011011010111000001100101011001000000001000000010,0101101100001000110110101110011101010110011010101010010100011111
defend,646566656e640202,10f9c82f24a22165,0110010001100101011001100110010101101110011001000000001000000010,0001000011111001110010000010111100100100101000100010000101100101
term,7465726d04040404,044757cd45d7eae2,0111010001100101011100100110110100000100000001000000010000000100,0000010001000111010101111100110101000101110101111110101011100010
bomb,626f6d6204040404,7318fac00c2cbd4c,0110001001101111011011010110001000000100000001000000010000000100,0111001100011000111110101100000000001100001011001011110101001100
