word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,7a108f7dfaccce92,0110001101101100011000010110100101101101000000110000001100000011,0111101000010000100011110111110111111010110011001100111010010010
couch,636f756368030303,7510884dfacc7692,0110001101101111011101010110001101101000000000110000001100000011,0111010100010000100010000100110111111010110011000111011010010010
out,6f75740505050505,7530278684ccd41b,0110111101110101011101000000010100000101000001010000010100000101,0111010100110000001001111000011010000100110011001101010000011011
coal,636f616c04040404,7a308fe9facc7ded,0110001101101111011000010110110000000100000001000000010000000100,0111101000110000100011111110100111111010110011000111110111101101
rolled,726f6c6c65640202,8a10e18afafc7def,0111001001101111011011000110110001100101011001000000001000000010,1000101000010000111000011000101011111010111111000111110111101111
crew,6372657704040404,7a3088e98dcc23ed,0110001101110010011001010111011100000100000001000000010000000100,0111101000110000100010001110100110001101110011000010001111101101
effect,6566666563740202,7a10a31afa8c64ef,0110010101100110011001100110010101100011011101000000001000000010,0111101000010000101000110001101011111010100011000110010011101111
however,686f776576657201,757c3c9afafc741e,0110100001101111011101110110010101110110011001010111001000000001,0111010101111100001111001001101011111010111111000111010000011110
a,6107070707070707,7930fc6844cc1355,0110000100000111000001110000011100000111000001110000011100000111,0111100100110000111111000110100001000100110011000001001101010101
love,6c6f766504040404,753093e9facc74ed,0110110001101111011101100110010100000100000001000000010000000100,0111010100110000100100111110100111111010110011000111010011101101
toward,746f776172640202,85707ccafafc70ef,0111010001101111011101110110000101110010011001000000001000000010,1000010101110000011111001100101011111010111111000111000011101111
killed,6b696c6c65640202,7a10518afafc9def,0110101101101001011011000110110001100101011001000000001000000010,0111101000010000010100011000101011111010111111001001110111101111
blind,626c696e64030303,7a10e2edfacccf92,0110001001101100011010010110111001100100000000110000001100000011,0111101000010000111000101110110111111010110011001100111110010010
would,776f756c64030303,8510c8edfacc7d92,0111011101101111011101010110110001100100000000110000001100000011,1000010100010000110010001110110111111010110011000111110110010010
became,626563616d650202,7a10ee7afafcd01f,0110001001100101011000110110000101101101011001010000001000000010,0111101000010000111011100111101011111010111111001101000000011111
canvas,63616e7661730202,7a108ddafd8cac9f,0110001101100001011011100111011001100001011100110000001000000010,0111101000010000100011011101101011111101100011001010110010011111
arrange,617272616e676501,7518f9268afc205e,0110000101110010011100100110000101101110011001110110010100000001,0111010100011000111110010010011010001010111111000010000001011110
still,7374696c6c030303,8a10823d8acc0d92,0111001101110100011010010110110001101100000000110000001100000011,1000101000010000100000100011110110001010110011000000110110010010
steel,737465656c030303,8a10883d8acc0492,0111001101110100011001010110010101101100000000110000001100000011,1000101000010000100010000011110110001010110011000000010010010010
week,7765656b04040404,8a30c8e9faccdaed,0111011101100101011001010110101100000100000001000000010000000100,1000101000110000110010001110100111111010110011001101101011101101
while,7768696c65030303,8a10c28dfacced92,0111011101101000011010010110110001100101000000110000001100000011,1000101000010000110000101000110111111010110011001110110110010010
set,7365740505050505,85308786f4ccd41b,0111001101100101011101000000010100000101000001010000010100000101,1000010100110000100001111000011011110100110011001101010000011011
each,6561636804040404,7a30aee9facca1ed,0110010101100001011000110110100000000100000001000000010000000100,0111101000110000101011101110100111111010110011001010000111101101
never,6e65766572030303,7570d3cdfaccd492,0110111001100101011101100110010101110010000000110000001100000011,0111010101110000110100111100110111111010110011001101010010010010
band,62616e6404040404,7a30ede9facca2ed,0110001001100001011011100110010000000100000001000000010000000100,0111101000110000111011011110100111111010110011001010001011101101
soil,736f696c04040404,8a3082e9facc7ded,0111001101101111011010010110110000000100000001000000010000000100,1000101000110000100000101110100111111010110011000111110111101101
jumped,6a756d7065640202,7a10168a8dfcd7ef,0110101001110101011011010111000001100101011001000000001000000010,0111101000010000000101101000101010001101111111001101011111101111
defend,646566656e640202,7a10732afafcd4ef,0110010001100101011001100110010101101110011001000000001000000010,0111101000010000011100110010101011111010111111001101010011101111
term,7465726d04040404,853079e9faccd9ed,0111010001100101011100100110110100000100000001000000010000000100,1000010100110000011110011110100111111010110011001101100111101101
