word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,432b14bba03fa0f8,0110001101101100011000010110100101101101000000110000001100000011,0100001100101011000101001011101110100000001111111010000011111000
couch,636f756368030303,e8d7511aa0001ddb,0110001101101111011101010110001101101000000000110000001100000011,1110100011010111010100010001101010100000000000000001110111011011
out,6f75740505050505,8a553c4b55b54fe4,0110111101110101011101000000010100000101000001010000010100000101,1000101001010101001111000100101101010101101101010100111111100100
coal,636f616c04040404,ea72880297fd67e6,0110001101101111011000010110110000000100000001000000010000000100,1110101001110010100010000000001010010111111111010110011111100110
rolled,726f6c6c65640202,31b63b246e7066bb,0111001001101111011011000110110001100101011001000000001000000010,0011000110110110001110110010010001101110011100000110011010111011
crew,6372657704040404,e56cdd965539a895,0110001101110010011001010111011100000100000001000000010000000100,1110010101101100110111011001011001010101001110011010100010010101
effect,6566666563740202,298f6a43af0d418c,0110010101100110011001100110010101100011011101000000001000000010,0010100110001111011010100100001110101111000011010100000110001100
however,686f776576657201,d8cf63c4791b7c91,0110100001101111011101110110010101110110011001010111001000000001,1101100011001111011000111100010001111001000110110111110010010001
a,6107070707070707,09d971849aef8f09,0110000100000111000001110000011100000111000001110000011100000111,0000100111011001011100011000010010011010111011111000111100001001
love,6c6f766504040404,57f87026997826a5,0110110001101111011101100110010100000100000001000000010000000100,0101011111111000011100000010011010011001011110000010011010100101
toward,746f776172640202,755f5c5f9af5e289,0111010001101111011101110110000101110010011001000000001000000010,0111010101011111010111000101111110011010111101011110001010001001
killed,6b696c6c65640202,4c01e1bf64112d97,0110101101101001011011000110110001100101011001000000001000000010,0100110000000001111000011011111101100100000100010010110110010111
blind,626c696e64030303,f149ce4a4bf593b3,0110001001101100011010010110111001100100000000110000001100000011,1111000101001001110011100100101001001011111101011001001110110011
would,776f756c64030303,8c0af74c6b868983,0111011101101111011101010110110001100100000000110000001100000011,1000110000001010111101110100110001101011100001101000100110000011
became,626563616d650202,b5de133b9891cdc8,0110001001100101011000110110000101101101011001010000001000000010,1011010111011110000100110011101110011000100100011100110111001000
canvas,63616e7661730202,4d6596cbff756dc0,0110001101100001011011100111011001100001011100110000001000000010,0100110101100101100101101100101111111111011101010110110111000000
arrange,617272616e676501,abb748ec953d56c2,0110000101110010011100100110000101101110011001110110010100000001,1010101110110111010010001110110010010101001111010101011011000010
still,7374696c6c030303,40fd7493b0ad9b67,0111001101110100011010010110110001101100000000110000001100000011,0100000011111101011101001001001110110000101011011001101101100111
steel,737465656c030303,948e016531ef6fb0,0111001101110100011001010110010101101100000000110000001100000011,1001010010001110000000010110010100110001111011110110111110110000
week,7765656b04040404,7c3ad7a8c6316b74,0111011101100101011001010110101100000100000001000000010000000100,0111110000111010110101111010100011000110001100010110101101110100
while,7768696c65030303,17c8edf4c8af4883,0111011101101000011010010110110001100101000000110000001100000011,0001011111001000111011011111010011001000101011110100100010000011
set,7365740505050505,cd9478d718de7c9d,0111001101100101011101000000010100000101000001010000010100000101,1100110110010100011110001101011100011000110111100111110010011101
each,6561636804040404,ab12f4b27550095a,0110010101100001011000110110100000000100000001000000010000000100,1010101100010010111101001011001001110101010100000000100101011010
never,6e65766572030303,b2213620b137eaf8,0110111001100101011101100110010101110010000000110000001100000011,1011001000100001001101100010000010110001001101111110101011111000
band,62616e6404040404,07111f81695739ec,0110001001100001011011100110010000000100000001000000010000000100,0000011100010001000111111000000101101001010101110011100111101100
soil,736f696c04040404,859fe1f303f4c385,0111001101101111011010010110110000000100000001000000010000000100,1000010110011111111000011111001100000011111101001100001110000101
jumped,6a756d7065640202,ff6a1112aa73a8a7,0110101001110101011011010111000001100101011001000000001000000010,1111111101101010000100010001001010101010011100111010100010100111
defend,646566656e640202,42b6b944a5e6eaa4,0110010001100101011001100110010101101110011001000000001000000010,0100001010110110101110010100010010100101111001101110101010100100
term,7465726d04040404,5ef61fa134d8f791,0111010001100101011100100110110100000100000001000000010000000100,0101111011110110000111111010000100110100110110001111011110010001
bomb,626f6d6204040404,53bb2efbdbfe34f5,0110001001101111011011010110001000000100000001000000010000000100,0101001110111011001011101111101111011011111111100011010011110101
hours,686f757273030303,ab474fbbc3a21e4e,0110100001101111011101010111001001110011000000110000001100000011,1010101101000111010011111011101111000011101000100001111001001110
beach,6265616368030303,277b595eafb35140,0110001001100101011000010110001101101000000000110000001100000011,0010011101111011010110010101111010101111101100110101000101000000
health,6865616c74680202,b276553d08166f87,0110100001100101011000010110110001110100011010000000001000000010,1011001001110110010101010011110100001000000101100110111110000111
isolate,69736f6c61746501,d6caf751560c6e97,0110100101110011011011110110110001100001011101000110010100000001,1101011011001010111101110101000101010110000011000110111010010111
deliver,64656c6976657201,4a8a772e2dbf8855,0110010001100101011011000110100101110110011001010111001000000001,0100101010001010011101110010111000101101101111111000100001010101
speak,737065616b030303,dccb84d5f4dfffd4,0111001101110000011001010110000101101011000000110000001100000011,1101110011001011100001001101010111110100110111111111111111010100
head,6865616404040404,3841c31f38328a6d,0110100001100101011000010110010000000100000001000000010000000100,0011100001000001110000110001111100111000001100101000101001101101
pattern,7061747465726e01,e675927142674da2,0111000001100001011101000111010001100101011100100110111000000001,1110011001110101100100100111000101000010011001110100110110100010
down,646f776e04040404,2a945e3959d999dc,0110010001101111011101110110111000000100000001000000010000000100,0010101010010100010111100011100101011001110110011001100111011100
or,6f72060606060606,95031924c05df764,0110111101110010000001100000011000000110000001100000011000000110,1001010100000011000110010010010011000000010111011111011101100100
four,666f757204040404,de7b2763d3241335,0110011001101111011101010111001000000100000001000000010000000100,1101111001111011001001110110001111010011001001000001001100110101
enemy,656e656d79030303,35d4a618211e3be6,0110010101101110011001010110110101111001000000110000001100000011,0011010111010100101001100001100000100001000111100011101111100110
chest,6368657374030303,48a86a5bceccfb5b,0110001101101000011001010111001101110100000000110000001100000011,0100100010101000011010100101101111001110110011001111101101011011
cook,636f6f6b04040404,6730105b82659a79,0110001101101111011011110110101100000100000001000000010000000100,0110011100110000000100000101101110000010011001011001101001111001
quiet,7175696574030303,8810113aa2a30c9b,0111000101110101011010010110010101110100000000110000001100000011,1000100000010000000100010011101010100010101000110000110010011011
iron,69726f6e04040404,e7a5ec8e90678bc2,0110100101110010011011110110111000000100000001000000010000000100,1110011110100101111011001000111010010000011001111000101111000010
year,7965617204040404,9834e38fcc748c63,0111100101100101011000010111001000000100000001000000010000000100,1001100000110100111000111000111111001100011101001000110001100011
card,6361726404040404,3b2d44ba54e5b235,0110001101100001011100100110010000000100000001000000010000000100,0011101100101101010001001011101001010100111001011011001000110101
them,7468656d04040404,cbd50d416f8121ec,0111010001101000011001010110110100000100000001000000010000000100,1100101111010101000011010100000101101111100000010010000111101100
valley,76616c6c65790202,88965bc6054d38ee,0111011001100001011011000110110001100101011110010000001000000010,1000100010010110010110111100011000000101010011010011100011101110
dilemma,64696c656d6d6101,f636362d5d1f0126,0110010001101001011011000110010101101101011011010110000100000001,1111011000110110001101100010110101011101000111110000000100100110
said,7361696404040404,716d487186856e7b,0111001101100001011010010110010000000100000001000000010000000100,0111000101101101010010000111000110000110100001010110111001111011
handle,68616e646c650202,9fea2ab5a60144d4,0110100001100001011011100110010001101100011001010000001000000010,1001111111101010001010101011010110100110000000010100010011010100
root,726f6f7404040404,48e8cf56732e2489,0111001001101111011011110111010000000100000001000000010000000100,0100100011101000110011110101011001110011001011100010010010001001
counsel,636f756e73656c01,2332593cb29d44ad,0110001101101111011101010110111001110011011001010110110000000001,0010001100110010010110010011110010110010100111010100010010101101
college,636f6c6c65676501,7a47673cfbcfa8d1,0110001101101111011011000110110001100101011001110110010100000001,0111101001000111011001110011110011111011110011111010100011010001
map,6d61700505050505,8b39ca2efcd34ad3,0110110101100001011100000000010100000101000001010000010100000101,1000101100111001110010100010111011111100110100110100101011010011
force,666f726365030303,4daa85453ec039e4,0110011001101111011100100110001101100101000000110000001100000011,0100110110101010100001010100010100111110110000000011100111100100
truck,747275636b030303,a7edc1d58bce5c61,0111010001110010011101010110001101101011000000110000001100000011,1010011111101101110000011101010110001011110011100101110001100001
shoe,73686f6504040404,73018323428d1752,0111001101101000011011110110010100000100000001000000010000000100,0111001100000001100000110010001101000010100011010001011101010010
oxygen,6f787967656e0202,b22592f4126eeb0a,0110111101111000011110010110011101100101011011100000001000000010,1011001000100101100100101111010000010010011011101110101100001010
moon,6d6f6f6e04040404,8a2c00dc9f150cf8,0110110101101111011011110110111000000100000001000000010000000100,1000101000101100000000001101110010011111000101010000110011111000
turn,7475726e04040404,38732ab869b5e129,0111010001110101011100100110111000000100000001000000010000000100,0011100001110011001010101011100001101001101101011110000100101001
on,6f6e060606060606,8f924079520ca824,0110111101101110000001100000011000000110000001100000011000000110,1000111110010010010000000111100101010010000011001010100000100100
spring,737072696e670202,7d693163c2f053a0,0111001101110000011100100110100101101110011001110000001000000010,0111110101101001001100010110001111000010111100000101001110100000
silver,73696c7665720202,b054daecc3642b26,0111001101101001011011000111011001100101011100100000001000000010,1011000001010100110110101110110011000011011001000010101100100110
spell,7370656c6c030303,d9dec10da00abfdd,0111001101110000011001010110110001101100000000110000001100000011,1101100111011110110000010000110110100000000010101011111111011101
are,6172650505050505,e2b9c3c1b41aafba,0110000101110010011001010000010100000101000001010000010100000101,1110001010111001110000111100000110110100000110101010111110111010
to,746f060606060606,0da8427def253f21,0111010001101111000001100000011000000110000001100000011000000110,0000110110101000010000100111110111101111001001010011111100100001
reason,726561736f6e0202,925f07c14018d510,0111001001100101011000010111001101101111011011100000001000000010,1001001001011111000001111100000101000000000110001101010100010000
anxiety,616e786965747901,11a66ce10741522c,0110000101101110011110000110100101100101011101000111100100000001,0001000110100110011011001110000100000111010000010101001000101100
land,6c616e6404040404,dfe6e170de33a897,0110110001100001011011100110010000000100000001000000010000000100,1101111111100110111000010111000011011110001100111010100010010111
instead,696e737465616401,b6d7d22459a9e54b,0110100101101110011100110111010001100101011000010110010000000001,1011011011010111110100100010010001011001101010011110010101001011
present,70726573656e7401,947a09a120c41fd4,0111000001110010011001010111001101100101011011100111010000000001,1001010001111010000010011010000100100000110001000001111111010100
data,6461746104040404,158fe573fe25b2c0,0110010001100001011101000110000100000100000001000000010000000100,0001010110001111111001010111001111111110001001011011001011000000
better,6265747465720202,31225e4ca9dc70f2,0110001001100101011101000111010001100101011100100000001000000010,0011000100100010010111100100110010101001110111000111000011110010
decide,6465636964650202,6a6bdbb957703b8b,0110010001100101011000110110100101100100011001010000001000000010,0110101001101011110110111011100101010111011100000011101110001011
nation,6e6174696f6e0202,90af2ec63875ad96,0110111001100001011101000110100101101111011011100000001000000010,1001000010101111001011101100011000111000011101011010110110010110
hard,6861726404040404,2661d9fe546536f8,0110100001100001011100100110010000000100000001000000010000000100,0010011001100001110110011111111001010100011001010011011011111000
though,74686f7567680202,f9d851518accdb31,0111010001101000011011110111010101100111011010000000001000000010,1111100111011000010100010101000110001010110011001101101100110001
shop,73686f7004040404,552116a77f44df72,0111001101101000011011110111000000000100000001000000010000000100,0101010100100001000101101010011101111111010001001101111101110010
aid,6169640505050505,a33c1d9d280eeca6,0110000101101001011001000000010100000101000001010000010100000101,1010001100111100000111011001110100101000000011101110110010100110
brave,6272617665030303,2e082aefa100c237,0110001001110010011000010111011001100101000000110000001100000011,0010111000001000001010101110111110100001000000001100001000110111
detect,6465746563740202,d2c5767e8520aa44,0110010001100101011101000110010101100011011101000000001000000010,1101001011000101011101100111111010000101001000001010101001000100
block,626c6f636b030303,98e0e12ca7195c3f,0110001001101100011011110110001101101011000000110000001100000011,1001100011100000111000010010110010100111000110010101110000111111
angle,616e676c65030303,cca7d2706ca1ee99,0110000101101110011001110110110001100101000000110000001100000011,1100110010100111110100100111000001101100101000011110111010011001
capture,6361707475726501,ce017af410b2ee4a,0110001101100001011100000111010001110101011100100110010100000001,1100111000000001011110101111010000010000101100101110111001001010
whether,7768657468657201,d9f02c0130e923a6,0111011101101000011001010111010001101000011001010111001000000001,1101100111110000001011000000000100110000111010010010001110100110
lot,6c6f740505050505,5535aa856a008739,0110110001101111011101000000010100000101000001010000010100000101,0101010100110101101010101000010101101010000000001000011100111001
drag,6472616704040404,fba7a7304db141a6,0110010001110010011000010110011100000100000001000000010000000100,1111101110100111101001110011000001001101101100010100000110100110
pulled,70756c6c65640202,55057be9189a3d7d,0111000001110101011011000110110001100101011001000000001000000010,0101010100000101011110111110100100011000100110100011110101111101
saw,7361770505050505,a0e121064f424e3f,0111001101100001011101110000010100000101000001010000010100000101,1010000011100001001000010000011001001111010000100100111000111111
clothes,636c6f7468657301,1042f6d89aa14671,0110001101101100011011110111010001101000011001010111001100000001,0001000001000010111101101101100010011010101000010100011001110001
draw,6472617704040404,83bed1c6265443d0,0110010001110010011000010111011100000100000001000000010000000100,1000001110111110110100011100011000100110010101000100001111010000
coach,636f616368030303,775e013d24520ebc,0110001101101111011000010110001101101000000000110000001100000011,0111011101011110000000010011110100100100010100100000111010111100
should,73686f756c640202,c908bce4801b2dc4,0111001101101000011011110111010101101100011001000000001000000010,1100100100001000101111001110010010000000000110110010110111000100
budget,6275646765740202,921ed9906d7eb9e6,0110001001110101011001000110011101100101011101000000001000000010,1001001000011110110110011001000001101101011111101011100111100110
achieve,6163686965766501,c7ba3025874c252c,0110000101100011011010000110100101100101011101100110010100000001,1100011110111010001100000010010110000111010011000010010100101100
prepare,7072657061726501,e14671d0310028a6,0111000001110010011001010111000001100001011100100110010100000001,1110000101000110011100011101000000110001000000000010100010100110
cup,6375700505050505,980882a8c7191499,0110001101110101011100000000010100000101000001010000010100000101,1001100000001000100000101010100011000111000110010001010010011001
accuse,6163637573650202,f6ce4134994d4190,0110000101100011011000110111010101110011011001010000001000000010,1111011011001110010000010011010010011001010011010100000110010000
teeth,7465657468030303,a940fd8daf259328,0111010001100101011001010111010001101000000000110000001100000011,1010100101000000111111011000110110101111001001011001001100101000
