word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,a1972a47741a9a0d,0110001101101100011000010110100101101101000000110000001100000011,1010000110010111001010100100011101110100000110101001101000001101
couch,636f756368030303,a196de497c1a9a0d,0110001101101111011101010110001101101000000000110000001100000011,1010000110010110110111100100100101111100000110101001101000001101
out,6f75740505050505,a3c8dfdf4f1b9608,0110111101110101011101000000010100000101000001010000010100000101,1010001111001000110111111101111101001111000110111001011000001000
coal,636f616c04040404,a1962a444e15980e,0110001101101111011000010110110000000100000001000000010000000100,1010000110010110001010100100010001001110000101011001100000001110
rolled,726f6c6c65640202,60962b447fa59e0b,0111001001101111011011000110110001100101011001000000001000000010,0110000010010110001010110100010001111111101001011001111000001011
crew,6372657704040404,a1cc2eaa4e15980e,0110001101110010011001010111011100000100000001000000010000000100,1010000111001100001011101010101001001110000101011001100000001110
effect,6566666563740202,a693254f79259e0b,0110010101100110011001100110010101100011011101000000001000000010,1010011010010011001001010100111101111001001001011001111000001011
however,686f776576657201,af96d64fe5abde01,0110100001101111011101110110010101110110011001010111001000000001,1010111110010110110101100100111111100101101010111101111000000001
a,6107070707070707,a41a06da4b109c05,0110000100000111000001110000011100000111000001110000011100000111,1010010000011010000001101101101001001011000100001001110000000101
love,6c6f766504040404,a796d54f4e15980e,0110110001101111011101100110010100000100000001000000010000000100,1010011110010110110101010100111101001110000101011001100000001110
toward,746f776172640202,6596d64eeda59e0b,0111010001101111011101110110000101110010011001000000001000000010,0110010110010110110101100100111011101101101001011001111000001011
killed,6b696c6c65640202,ab942b447fa59e0b,0110101101101001011011000110110001100101011001000000001000000010,1010101110010100001010110100010001111111101001011001111000001011
blind,626c696e64030303,a09721417e1a9a0d,0110001001101100011010010110111001100100000000110000001100000011,1010000010010111001000010100000101111110000110101001101000001101
would,776f756c64030303,6996de447e1a9a0d,0111011101101111011101010110110001100100000000110000001100000011,0110100110010110110111100100010001111110000110101001101000001101
became,626563616d650202,a098244e74ab9e0b,0110001001100101011000110110000101101101011001010000001000000010,1010000010011000001001000100111001110100101010111001111000001011
canvas,63616e7661730202,a19920a5782a9e0b,0110001101100001011011100111011001100001011100110000001000000010,1010000110011001001000001010010101111000001010101001111000001011
arrange,617272616e676501,a4ccd34e76a04601,0110000101110010011100100110000101101110011001110110010100000001,1010010011001100110100110100111001110110101000000100011000000001
still,7374696c6c030303,61c121447a1a9a0d,0111001101110100011010010110110001101100000000110000001100000011,0110000111000001001000010100010001111010000110101001101000001101
steel,737465656c030303,61c12e4f7a1a9a0d,0111001101110100011001010110010101101100000000110000001100000011,0110000111000001001011100100111101111010000110101001101000001101
week,7765656b04040404,69982e4d4e15980e,0111011101100101011001010110101100000100000001000000010000000100,0110100110011000001011100100110101001110000101011001100000001110
while,7768696c65030303,699d21447f1a9a0d,0111011101101000011010010110110001100101000000110000001100000011,0110100110011101001000010100010001111111000110101001101000001101
set,7365740505050505,6198dfdf4f1b9608,0111001101100101011101000000010100000101000001010000010100000101,0110000110011000110111111101111101001111000110111001011000001000
each,6561636804040404,a69924424e15980e,0110010101100001011000110110100000000100000001000000010000000100,1010011010011001001001000100001001001110000101011001100000001110
never,6e65766572030303,aa98d54fed1a9a0d,0110111001100101011101100110010101110010000000110000001100000011,1010101010011000110101010100111111101101000110101001101000001101
band,62616e6404040404,a09920464e15980e,0110001001100001011011100110010000000100000001000000010000000100,1010000010011001001000000100011001001110000101011001100000001110
soil,736f696c04040404,619621444e15980e,0111001101101111011010010110110000000100000001000000010000000100,0110000110010110001000010100010001001110000101011001100000001110
jumped,6a756d7065640202,adc827a87fa59e0b,0110101001110101011011010111000001100101011001000000001000000010,1010110111001000001001111010100001111111101001011001111000001011
defend,646566656e640202,a598254f76a59e0b,0110010001100101011001100110010101101110011001000000001000000010,1010010110011000001001010100111101110110101001011001111000001011
term,7465726d04040404,6598d34c4e15980e,0111010001100101011100100110110100000100000001000000010000000100,0110010110011000110100110100110001001110000101011001100000001110
bomb,626f6d6204040404,a096274b4e15980e,0110001001101111011011010110001000000100000001000000010000000100,1010000010010110001001110100101101001110000101011001100000001110
hours,686f757273030303,af96deabe91a9a0d,0110100001101111011101010111001001110011000000110000001100000011,1010111110010110110111101010101111101001000110101001101000001101
beach,6265616368030303,a0982a497c1a9a0d,0110001001100101011000010110001101101000000000110000001100000011,1010000010011000001010100100100101111100000110101001101000001101
health,6865616c74680202,af982a44eea79e0b,0110100001100101011000010110110001110100011010000000001000000010,1010111110011000001010100100010011101110101001111001111000001011
isolate,69736f6c61746501,aec0224478254601,0110100101110011011011110110110001100001011101000110010100000001,1010111011000000001000100100010001111000001001010100011000000001
deliver,64656c6976657201,a5982b47e5abde01,0110010001100101011011000110100101110110011001010111001000000001,1010010110011000001010110100011111100101101010111101111000000001
speak,737065616b030303,61cb2e4e731a9a0d,0111001101110000011001010110000101101011000000110000001100000011,0110000111001011001011100100111001110011000110101001101000001101
head,6865616404040404,af982a464e15980e,0110100001100101011000010110010000000100000001000000010000000100,1010111110011000001010100100011001001110000101011001100000001110
