word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,89093fcfabc632cb,0110001101101100011000010110100101101101000000110000001100000011,1000100100001001001111111100111110101011110001100011001011001011
couch,636f756368030303,89048dc9a9c632cb,0110001101101111011101010110001101101000000000110000001100000011,1000100100000100100011011100100110101001110001100011001011001011
out,6f75740505050505,8f26897310ca3fc1,0110111101110101011101000000010100000101000001010000010100000101,1000111100100110100010010111001100010000110010100011111111000001
coal,636f616c04040404,89043fc61ace33cf,0110001101101111011000010110110000000100000001000000010000000100,1000100100000100001111111100011000011010110011100011001111001111
rolled,726f6c6c65640202,100432c6a07e37c6,0111001001101111011011000110110001100101011001000000001000000010,0001000000000100001100101100011010100000011111100011011111000110
crew,6372657704040404,89253dac1ace33cf,0110001101110010011001010111011100000100000001000000010000000100,1000100100100101001111011010110000011010110011100011001111001111
effect,6566666563740202,8a0a33c3a15e37c6,0110010101100110011001100110010101100011011101000000001000000010,1000101000001010001100111100001110100001010111100011011111000110
however,686f776576657201,830485c3737aa7ca,0110100001101111011101110110010101110110011001010111001000000001,1000001100000100100001011100001101110011011110101010011111001010
a,6107070707070707,855ed57c16c43ccd,0110000100000111000001110000011100000111000001110000011100000111,1000010101011110110101010111110000010110110001000011110011001101
love,6c6f766504040404,8e0483c31ace33cf,0110110001101111011101100110010100000100000001000000010000000100,1000111000000100100000111100001100011010110011100011001111001111
toward,746f776172640202,160485c17f7e37c6,0111010001101111011101110110000101110010011001000000001000000010,0001011000000100100001011100000101111111011111100011011111000110
killed,6b696c6c65640202,810232c6a07e37c6,0110101101101001011011000110110001100101011001000000001000000010,1000000100000010001100101100011010100000011111100011011111000110
blind,626c696e64030303,800931caaac632cb,0110001001101100011010010110111001100100000000110000001100000011,1000000000001001001100011100101010101010110001100011001011001011
would,776f756c64030303,12048dc6aac632cb,0111011101101111011101010110110001100100000000110000001100000011,0001001000000100100011011100011010101010110001100011001011001011
became,626563616d650202,800636c1ab7a37c6,0110001001100101011000110110000101101101011001010000001000000010,1000000000000110001101101100000110101011011110100011011111000110
canvas,63616e7661730202,890c34a7a55637c6,0110001101100001011011100111011001100001011100110000001000000010,1000100100001100001101001010011110100101010101100011011111000110
arrange,617272616e676501,85258ac1ac741fca,0110000101110010011100100110000101101110011001110110010100000001,1000010100100101100010101100000110101100011101000001111111001010
still,7374696c6c030303,192331c6a8c632cb,0111001101110100011010010110110001101100000000110000001100000011,0001100100100011001100011100011010101000110001100011001011001011
steel,737465656c030303,19233dc3a8c632cb,0111001101110100011001010110010101101100000000110000001100000011,0001100100100011001111011100001110101000110001100011001011001011
week,7765656b04040404,12063dc01ace33cf,0111011101100101011001010110101100000100000001000000010000000100,0001001000000110001111011100000000011010110011100011001111001111
while,7768696c65030303,120731c6a0c632cb,0111011101101000011010010110110001100101000000110000001100000011,0001001000000111001100011100011010100000110001100011001011001011
set,7365740505050505,1906897310ca3fc1,0111001101100101011101000000010100000101000001010000010100000101,0001100100000110100010010111001100010000110010100011111111000001
each,6561636804040404,8a0c36c81ace33cf,0110010101100001011000110110100000000100000001000000010000000100,1000101000001100001101101100100000011010110011100011001111001111
never,6e65766572030303,8d0683c37fc632cb,0110111001100101011101100110010101110010000000110000001100000011,1000110100000110100000111100001101111111110001100011001011001011
band,62616e6404040404,800c34c51ace33cf,0110001001100001011011100110010000000100000001000000010000000100,1000000000001100001101001100010100011010110011100011001111001111
soil,736f696c04040404,190431c61ace33cf,0111001101101111011010010110110000000100000001000000010000000100,0001100100000100001100011100011000011010110011100011001111001111
jumped,6a756d7065640202,88263eada07e37c6,0110101001110101011011010111000001100101011001000000001000000010,1000100000100110001111101010110110100000011111100011011111000110
defend,646566656e640202,860633c3ac7e37c6,0110010001100101011001100110010101101110011001000000001000000010,1000011000000110001100111100001110101100011111100011011111000110
term,7465726d04040404,16068acb1ace33cf,0111010001100101011100100110110100000100000001000000010000000100,0001011000000110100010101100101100011010110011100011001111001111
bomb,626f6d6204040404,80043ec41ace33cf,0110001001101111011011010110001000000100000001000000010000000100,1000000000000100001111101100010000011010110011100011001111001111
hours,686f757273030303,83048da471c632cb,0110100001101111011101010111001001110011000000110000001100000011,1000001100000100100011011010010001110001110001100011001011001011
beach,6265616368030303,80063fc9a9c632cb,0110001001100101011000010110001101101000000000110000001100000011,1000000000000110001111111100100110101001110001100011001011001011
health,6865616c74680202,83063fc67a7537c6,0110100001100101011000010110110001110100011010000000001000000010,1000001100000110001111111100011001111010011101010011011111000110
isolate,69736f6c61746501,8b213cc6a55e1fca,0110100101110011011011110110110001100001011101000110010100000001,1000101100100001001111001100011010100101010111100001111111001010
deliver,64656c6976657201,860632cf737aa7ca,0110010001100101011011000110100101110110011001010111001000000001,1000011000000110001100101100111101110011011110101010011111001010
speak,737065616b030303,19203dc1a7c632cb,0111001101110000011001010110000101101011000000110000001100000011,0001100100100000001111011100000110100111110001100011001011001011
head,6865616404040404,83063fc51ace33cf,0110100001100101011000010110010000000100000001000000010000000100,1000001100000110001111111100010100011010110011100011001111001111
pattern,7061747465726e01,170c89a5a05716ca,0111000001100001011101000111010001100101011100100110111000000001,0001011100001100100010011010010110100000010101110001011011001010
down,646f776e04040404,860485ca1ace33cf,0110010001101111011101110110111000000100000001000000010000000100,1000011000000100100001011100101000011010110011100011001111001111
or,6f72060606060606,8f25d37713c338c4,0110111101110010000001100000011000000110000001100000011000000110,1000111100100101110100110111011100010011110000110011100011000100
four,666f757204040404,8c048da41ace33cf,0110011001101111011101010111001000000100000001000000010000000100,1000110000000100100011011010010000011010110011100011001111001111
enemy,656e656d79030303,8a0d3dcb7ec632cb,0110010101101110011001010110110101111001000000110000001100000011,1000101000001101001111011100101101111110110001100011001011001011
chest,6368657374030303,89073da97ac632cb,0110001101101000011001010111001101110100000000110000001100000011,1000100100000111001111011010100101111010110001100011001011001011
cook,636f6f6b04040404,89043cc01ace33cf,0110001101101111011011110110101100000100000001000000010000000100,1000100100000100001111001100000000011010110011100011001111001111
