word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,8d47acf919e7ca0f,0110001101101100011000010110100101101101000000110000001100000011,1000110101000111101011001111100100011001111001111100101000001111
couch,636f756368030303,8d44b8f31ce7ca0f,0110001101101111011101010110001101101000000000110000001100000011,1000110101000100101110001111001100011100111001111100101000001111
out,6f75740505050505,815eb99571e1cc09,0110111101110101011101000000010100000101000001010000010100000101,1000000101011110101110011001010101110001111000011100110000001001
coal,636f616c04040404,8d44acfc70e0cd08,0110001101101111011000010110110000000100000001000000010000000100,1000110101000100101011001111110001110000111000001100110100001000
rolled,726f6c6c65640202,9c44a1fc1180cb0e,0111001001101111011011000110110001100101011001000000001000000010,1001110001000100101000011111110000010001100000001100101100001110
crew,6372657704040404,8d59a8e770e0cd08,0110001101110010011001010111011100000100000001000000010000000100,1000110101011001101010001110011101110000111000001100110100001000
effect,6566666563740202,8b4dabf51790cb0e,0110010101100110011001100110010101100011011101000000001000000010,1000101101001101101010111111010100010111100100001100101100001110
however,686f776576657201,8644baf50281bb0d,0110100001101111011101110110010101110110011001010111001000000001,1000011001000100101110101111010100000010100000011011101100001101
a,6107070707070707,8f2cca9773e3ce0b,0110000100000111000001110000011100000111000001110000011100000111,1000111100101100110010101001011101110011111000111100111000001011
love,6c6f766504040404,8244bbf570e0cd08,0110110001101111011101100110010100000100000001000000010000000100,1000001001000100101110111111010101110000111000001100110100001000
toward,746f776172640202,9a44baf10680cb0e,0111010001101111011101110110000101110010011001000000001000000010,1001101001000100101110101111000100000110100000001100101100001110
killed,6b696c6c65640202,8542a1fc1180cb0e,0110101101101001011011000110110001100101011001000000001000000010,1000010101000010101000011111110000010001100000001100101100001110
blind,626c696e64030303,8c47a4fe10e7ca0f,0110001001101100011010010110111001100100000000110000001100000011,1000110001000111101001001111111000010000111001111100101000001111
would,776f756c64030303,9944b8fc10e7ca0f,0111011101101111011101010110110001100100000000110000001100000011,1001100101000100101110001111110000010000111001111100101000001111
became,626563616d650202,8c4eaef11981cb0e,0110001001100101011000110110000101101101011001010000001000000010,1000110001001110101011101111000100011001100000011100101100001110
canvas,63616e7661730202,8d4aa3e61597cb0e,0110001101100001011011100111011001100001011100110000001000000010,1000110101001010101000111110011000010101100101111100101100001110
arrange,617272616e676501,8f59bff11a83ac0d,0110000101110010011100100110000101101110011001110110010100000001,1000111101011001101111111111000100011010100000111010110000001101
still,7374696c6c030303,9d5fa4fc18e7ca0f,0111001101110100011010010110110001101100000000110000001100000011,1001110101011111101001001111110000011000111001111100101000001111
steel,737465656c030303,9d5fa8f518e7ca0f,0111001101110100011001010110010101101100000000110000001100000011,1001110101011111101010001111010100011000111001111100101000001111
week,7765656b04040404,994ea8fb70e0cd08,0111011101100101011001010110101100000100000001000000010000000100,1001100101001110101010001111101101110000111000001100110100001000
while,7768696c65030303,9943a4fc11e7ca0f,0111011101101000011010010110110001100101000000110000001100000011,1001100101000011101001001111110000010001111001111100101000001111
set,7365740505050505,9d4eb99571e1cc09,0111001101100101011101000000010100000101000001010000010100000101,1001110101001110101110011001010101110001111000011100110000001001
each,6561636804040404,8b4aaef870e0cd08,0110010101100001011000110110100000000100000001000000010000000100,1000101101001010101011101111100001110000111000001100110100001000
