word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,ee803ed89802dfba,0110001101101100011000010110100101101101000000110000001100000011,1110111010000000001111101101100010011000000000101101111110111010
couch,636f756368030303,ee832ad29d02dfba,0110001101101111011101010110001101101000000000110000001100000011,1110111010000011001010101101001010011101000000101101111110111010
out,6f75740505050505,e2992bb4f004d9bc,0110111101110101011101000000010100000101000001010000010100000101,1110001010011001001010111011010011110000000001001101100110111100
coal,636f616c04040404,ee833eddf105d8bd,0110001101101111011000010110110000000100000001000000010000000100,1110111010000011001111101101110111110001000001011101100010111101
rolled,726f6c6c65640202,ff8333dd9065debb,0111001001101111011011000110110001100101011001000000001000000010,1111111110000011001100111101110110010000011001011101111010111011
crew,6372657704040404,ee9e3ac6f105d8bd,0110001101110010011001010111011100000100000001000000010000000100,1110111010011110001110101100011011110001000001011101100010111101
effect,6566666563740202,e88a39d49675debb,0110010101100110011001100110010101100011011101000000001000000010,1110100010001010001110011101010010010110011101011101111010111011
however,686f776576657201,e58328d48364aeb8,0110100001101111011101110110010101110110011001010111001000000001,1110010110000011001010001101010010000011011001001010111010111000
a,6107070707070707,eceb58b6f206dbbe,0110000100000111000001110000011100000111000001110000011100000111,1110110011101011010110001011011011110010000001101101101110111110
love,6c6f766504040404,e18329d4f105d8bd,0110110001101111011101100110010100000100000001000000010000000100,1110000110000011001010011101010011110001000001011101100010111101
toward,746f776172640202,f98328d08765debb,0111010001101111011101110110000101110010011001000000001000000010,1111100110000011001010001101000010000111011001011101111010111011
killed,6b696c6c65640202,e68533dd9065debb,0110101101101001011011000110110001100101011001000000001000000010,1110011010000101001100111101110110010000011001011101111010111011
blind,626c696e64030303,ef8036df9102dfba,0110001001101100011010010110111001100100000000110000001100000011,1110111110000000001101101101111110010001000000101101111110111010
would,776f756c64030303,fa832add9102dfba,0111011101101111011101010110110001100100000000110000001100000011,1111101010000011001010101101110110010001000000101101111110111010
became,626563616d650202,ef893cd09864debb,0110001001100101011000110110000101101101011001010000001000000010,1110111110001001001111001101000010011000011001001101111010111011
canvas,63616e7661730202,ee8d31c79472debb,0110001101100001011011100111011001100001011100110000001000000010,1110111010001101001100011100011110010100011100101101111010111011
arrange,617272616e676501,ec9e2dd09b66b9b8,0110000101110010011100100110000101101110011001110110010100000001,1110110010011110001011011101000010011011011001101011100110111000
still,7374696c6c030303,fe9836dd9902dfba,0111001101110100011010010110110001101100000000110000001100000011,1111111010011000001101101101110110011001000000101101111110111010
steel,737465656c030303,fe983ad49902dfba,0111001101110100011001010110010101101100000000110000001100000011,1111111010011000001110101101010010011001000000101101111110111010
week,7765656b04040404,fa893adaf105d8bd,0111011101100101011001010110101100000100000001000000010000000100,1111101010001001001110101101101011110001000001011101100010111101
while,7768696c65030303,fa8436dd9002dfba,0111011101101000011010010110110001100101000000110000001100000011,1111101010000100001101101101110110010000000000101101111110111010
set,7365740505050505,fe892bb4f004d9bc,0111001101100101011101000000010100000101000001010000010100000101,1111111010001001001010111011010011110000000001001101100110111100
