word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
0101001001100101100011110101010101000100100110111011001011001100,52658f55449bb2cc,b58ab0dde2eb1cb9,0101001001100101100011110101010101000100100110111011001011001100,1011010110001010101100001101110111100010111010110001110010111001
0000101110000011001111110011011011011010001001001011001010110011,0b833f36da24b2b3,f632501cd48d1c2c,0000101110000011001111110011011011011010001001001011001010110011,1111011000110010010100000001110011010100100011010001110000101100
1111101010000000110110011011011001100100000110011110010100110011,fa80d9b66419e533,df33843cf240905c,1111101010000000110110011011011001100100000110011110010100110011,1101111100110011100001000011110011110010010000001001000001011100
1011010110110101000101111111011100111001000101000010010000101000,b5b517f739142428,7dca1cc31f4dfb85,1011010110110101000101111111011100111001000101000010010000101000,0111110111001010000111001100001100011111010011011111101110000101
0100011011001100010101000101111011010011111110011010011110001111,46cc545ed3f9a78f,92d005d7dd607ea7,0100011011001100010101000101111011010011111110011010011110001111,1001001011010000000001011101011111011101011000000111111010100111
0001011101011011010011111011001111001000011100110110000110101101,175b4fb3c87361ad,1a2be036a608e943,0001011101011011010011111011001111001000011100110110000110101101,0001101000101011111000000011011010100110000010001110100101000011
0001110111000111001001111111111001000011100000011001100101001101,1dc727fe4381994d,1cd66cc7ed1ab4d3,0001110111000111001001111111111001000011100000011001100101001101,0001110011010110011011001100011111101101000110101011010011010011
1001000011000111011010010011111110000011110001101011000101011010,90c7693f83c6b15a,a0d6c4148d9519c0,1001000011000111011010010011111110000011110001101011000101011010,1010000011010110110001000001010010001101100101010001100111000000
1000110010100100101000110010100111001001101000100110001100001100,8ca4a329c9a2630c,345dab60afc6ea99,1000110010100100101000110010100111001001101000100110001100001100,0011010001011101101010110110000010101111110001101110101010011001
0110011111001110010001101110100111000010111101101110110100101001,67ce46e9c2f6ed29,cad7eee0aa659881,0110011111001110010001101110100111000010111101101110110100101001,1100101011010111111011101110000010101010011001011001100010000001
0000000000010110011000111010010000010000000000000111100000100011,001663a410007823,f0e9cbf561a3218c,0000000000010110011000111010010000010000000000000111100000100011,1111000011101001110010111111010101100001101000110010000110001100
1111001010110111000100011000100101111110001011101100010111001100,f2b711897e2ec5cc,d5c61390538150b9,1111001010110111000100011000100101111110001011101100010111001100,1101010111000110000100111001000001010011100000010101000010111001
0101001101000001000111000011111010001110110000100000100011110100,53411c3e8ec208f4,b94f1617839661fb,0101001101000001000111000011111010001110110000100000100011110100,1011100101001111000101100001011110000011100101100110000111111011
1010110010010110010100101001010001110100010110000100011001111010,ac9652947458467a,64a9024552270f60,1010110010010110010100101001010001110100010110000100011001111010,0110010010101001000000100100010101010010001001110000111101100000
0110111011010101101110110010100110101001001101011110000001110110,6ed5bb29a935e076,c8bafd609fbf936d,0110111011010101101110110010100110101001001101011110000001110110,1100100010111010111111010110000010011111101111111001001101101101
0100101011100001110101001010101110010111001011001111000111010001,4ae1d4ab972cf1d1,9f1f85f2cb8e4938,0100101011100001110101001010101110010111001011001111000111010001,1001111100011111100001011111001011001011100011100100100100111000
1001100001110111000000100100111111001100010111010001000101001011,9877024fcc5d114b,a7f69274ac22c9d4,1001100001110111000000100100111111001100010111010001000101001011,1010011111110110100100100111010010101100001000101100100111010100
1100010110010001010000111000111110000100011110001100010110111011,c591438f8478c5bb,2dafeb9482075024,1100010110010001010000111000111110000100011110001100010110111011,0010110110101111111010111001010010000010000001110101000000100100
1011011011111111011011101010101101010011011000111110101011011100,b6ff6eab5363eadc,7275c8f22d389d39,1011011011111111011011101010101101010011011000111110101011011100,0111001001110101110010001111001000101101001110001001110100111001
