word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,7b991c65c0b8aaeb,0110001101101100011000010110100101101101000000110000001100000011,0111101110011001000111000110010111000000101110001010101011101011
couch,636f756368030303,7b9ea46eceb8aaeb,0110001101101111011101010110001101101000000000110000001100000011,0111101110011110101001000110111011001110101110001010101011101011
out,6f75740505050505,7568aeec1bb7a8ea,0110111101110101011101000000010100000101000001010000010100000101,0111010101101000101011101110110000011011101101111010100011101010
coal,636f616c04040404,7b9e1c6f1db5a3ec,0110001101101111011000010110110000000100000001000000010000000100,0111101110011110000111000110111100011101101101011010001111101100
rolled,726f6c6c65640202,519e166fcb85abe3,0111001001101111011011000110110001100101011001000000001000000010,0101000110011110000101100110111111001011100001011010101111100011
crew,6372657704040404,7b6f145b1db5a3ec,0110001101110010011001010111011100000100000001000000010000000100,0111101101101111000101000101101100011101101101011010001111101100
effect,6566666563740202,769c156cc895abe3,0110010101100110011001100110010101100011011101000000001000000010,0111011010011100000101010110110011001000100101011010101111100011
however,686f776576657201,7e9ea76c5a871be7,0110100001101111011101110110010101110110011001010111001000000001,0111111010011110101001110110110001011010100001110001101111100111
a,6107070707070707,771b37eb13bda7ee,0110000100000111000001110000011100000111000001110000011100000111,0111011100011011001101111110101100010011101111011010011111101110
love,6c6f766504040404,7f9ea56c1db5a3ec,0110110001101111011101100110010100000100000001000000010000000100,0111111110011110101001010110110000011101101101011010001111101100
toward,746f776172640202,589ea7615485abe3,0111010001101111011101110110000101110010011001000000001000000010,0101100010011110101001110110000101010100100001011010101111100011
killed,6b696c6c65640202,7390166fcb85abe3,0110101101101001011011000110110001100101011001000000001000000010,0111001110010000000101100110111111001011100001011010101111100011
blind,626c696e64030303,71991860cdb8aaeb,0110001001101100011010010110111001100100000000110000001100000011,0111000110011001000110000110000011001101101110001010101011101011
would,776f756c64030303,529ea46fcdb8aaeb,0111011101101111011101010110110001100100000000110000001100000011,0101001010011110101001000110111111001101101110001010101011101011
became,626563616d650202,71981061c087abe3,0110001001100101011000110110000101101101011001010000001000000010,0111000110011000000100000110000111000000100001111010101111100011
canvas,63616e7661730202,7b971b53cc98abe3,0110001101100001011011100111011001100001011100110000001000000010,0111101110010111000110110101001111001100100110001010101111100011
arrange,617272616e676501,776fa161c78db8e7,0110000101110010011100100110000101101110011001110110010100000001,0111011101101111101000010110000111000111100011011011100011100111
still,7374696c6c030303,5b66186fc2b8aaeb,0111001101110100011010010110110001101100000000110000001100000011,0101101101100110000110000110111111000010101110001010101011101011
steel,737465656c030303,5b66146cc2b8aaeb,0111001101110100011001010110010101101100000000110000001100000011,0101101101100110000101000110110011000010101110001010101011101011
week,7765656b04040404,529814661db5a3ec,0111011101100101011001010110101100000100000001000000010000000100,0101001010011000000101000110011000011101101101011010001111101100
while,7768696c65030303,5295186fcbb8aaeb,0111011101101000011010010110110001100101000000110000001100000011,0101001010010101000110000110111111001011101110001010101011101011
set,7365740505050505,5b98aeec1bb7a8ea,0111001101100101011101000000010100000101000001010000010100000101,0101101110011000101011101110110000011011101101111010100011101010
each,6561636804040404,769710621db5a3ec,0110010101100001011000110110100000000100000001000000010000000100,0111011010010111000100000110001000011101101101011010001111101100
never,6e65766572030303,7098a56c54b8aaeb,0110111001100101011101100110010101110010000000110000001100000011,0111000010011000101001010110110001010100101110001010101011101011
band,62616e6404040404,71971b6a1db5a3ec,0110001001100001011011100110010000000100000001000000010000000100,0111000110010111000110110110101000011101101101011010001111101100
soil,736f696c04040404,5b9e186f1db5a3ec,0111001101101111011010010110110000000100000001000000010000000100,0101101110011110000110000110111100011101101101011010001111101100
jumped,6a756d7065640202,79681f54cb85abe3,0110101001110101011011010111000001100101011001000000001000000010,0111100101101000000111110101010011001011100001011010101111100011
