word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,c23ca78022488869,0110001101101100011000010110100101101101000000110000001100000011,1100001000111100101001111000000000100010010010001000100001101001
couch,636f756368030303,c53cae2022483d69,0110001101101111011101010110001101101000000000110000001100000011,1100010100111100101011100010000000100010010010000011110101101001
out,6f75740505050505,c58c4356b04866d6,0110111101110101011101000000010100000101000001010000010100000101,1100010110001100010000110101011010110000010010000110011011010110
coal,636f616c04040404,c28ca7c1224832af,0110001101101111011000010110110000000100000001000000010000000100,1100001010001100101001111100000100100010010010000011001010101111
rolled,726f6c6c65640202,b23c3c5922c832a4,0111001001101111011011000110110001100101011001000000001000000010,1011001000111100001111000101100100100010110010000011001010100100
crew,6372657704040404,c28caec1b1480baf,0110001101110010011001010111011100000100000001000000010000000100,1100001010001100101011101100000110110001010010000000101110101111
effect,6566666563740202,c23c1fa9225856a4,0110010101100110011001100110010101100011011101000000001000000010,1100001000111100000111111010100100100010010110000101011010100100
however,686f776576657201,c5a4b81922c836d3,0110100001101111011101110110010101110110011001010111001000000001,1100010110100100101110000001100100100010110010000011011011010011
a,6107070707070707,ca8c78654048cb15,0110000100000111000001110000011100000111000001110000011100000111,1100101010001100011110000110010101000000010010001100101100010101
love,6c6f766504040404,c58c5fc1224836af,0110110001101111011101100110010100000100000001000000010000000100,1100010110001100010111111100000100100010010010000011011010101111
toward,746f776172640202,b5acc87922c833a4,0111010001101111011101110110000101110010011001000000001000000010,1011010110101100110010000111100100100010110010000011001110100100
killed,6b696c6c65640202,c23cdc5922c812a4,0110101101101001011011000110110001100101011001000000001000000010,1100001000111100110111000101100100100010110010000001001010100100
blind,626c696e64030303,c23c30c022488769,0110001001101100011010010110111001100100000000110000001100000011,1100001000111100001100001100000000100010010010001000011101101001
would,776f756c64030303,b53cfec022483269,0111011101101111011101010110110001100100000000110000001100000011,1011010100111100111111101100000000100010010010000011001001101001
became,626563616d650202,c23c328922c863d4,0110001001100101011000110110000101101101011001010000001000000010,1100001000111100001100101000100100100010110010000110001111010100
canvas,63616e7661730202,c23ca6092158ac64,0110001101100001011011100111011001100001011100110000001000000010,1100001000111100101001100000100100100001010110001010110001100100
arrange,617272616e676501,c53771e6b2c80313,0110000101110010011100100110000101101110011001110110010100000001,1100010100110111011100011110011010110010110010000000001100010011
still,7374696c6c030303,b23ca0b0b248b269,0111001101110100011010010110110001101100000000110000001100000011,1011001000111100101000001011000010110010010010001011001001101001
steel,737465656c030303,b23caeb0b248b669,0111001101110100011001010110010101101100000000110000001100000011,1011001000111100101011101011000010110010010010001011011001101001
week,7765656b04040404,b28cfec122486eaf,0111011101100101011001010110101100000100000001000000010000000100,1011001010001100111111101100000100100010010010000110111010101111
while,7768696c65030303,b23cf05022482269,0111011101101000011010010110110001100101000000110000001100000011,1011001000111100111100000101000000100010010010000010001001101001
set,7365740505050505,b58ca356204866d6,0111001101100101011101000000010100000101000001010000010100000101,1011010110001100101000110101011000100000010010000110011011010110
each,6561636804040404,c28c12c12248a5af,0110010101100001011000110110100000000100000001000000010000000100,1100001010001100000100101100000100100010010010001010010110101111
never,6e65766572030303,c5ac9f7022486669,0110111001100101011101100110010101110010000000110000001100000011,1100010110101100100111110111000000100010010010000110011001101001
band,62616e6404040404,c28c36c12248afaf,0110001001100001011011100110010000000100000001000000010000000100,1100001010001100001101101100000100100010010010001010111110101111
soil,736f696c04040404,b28ca0c1224832af,0111001101101111011010010110110000000100000001000000010000000100,1011001010001100101000001100000100100010010010000011001010101111
jumped,6a756d7065640202,c23ce559b1c86aa4,0110101001110101011011010111000001100101011001000000001000000010,1100001000111100111001010101100110110001110010000110101010100100
defend,646566656e640202,c23ccfe922c866a4,0110010001100101011001100110010101101110011001000000001000000010,1100001000111100110011111110100100100010110010000110011010100100
term,7465726d04040404,b58cc1c1224861af,0111010001100101011100100110110100000100000001000000010000000100,1011010110001100110000011100000100100010010010000110000110101111
bomb,626f6d6204040404,c28c35c1224830af,0110001001101111011011010110001000000100000001000000010000000100,1100001010001100001101011100000100100010010010000011000010101111
hours,686f757273030303,c5acbea021483069,0110100001101111011101010111001001110011000000110000001100000011,1100010110101100101111101010000000100001010010000011000001101001
beach,6265616368030303,c23c372022486d69,0110001001100101011000010110001101101000000000110000001100000011,1100001000111100001101110010000000100010010010000110110101101001
health,6865616c74680202,c2acb7c922c862f4,0110100001100101011000010110110001110100011010000000001000000010,1100001010101100101101111100100100100010110010000110001011110100
isolate,69736f6c61746501,c2378b06b25892a3,0110100101110011011011110110110001100001011101000110010100000001,1100001000110111100010110000011010110010010110001001001010100011
deliver,64656c6976657201,c2a4cc1922c868d3,0110010001100101011011000110100101110110011001010111001000000001,1100001010100100110011000001100100100010110010000110100011010011
speak,737065616b030303,b23cae30b248d369,0111001101110000011001010110000101101011000000110000001100000011,1011001000111100101011100011000010110010010010001101001101101001
head,6865616404040404,c28cb7c122486faf,0110100001100101011000010110010000000100000001000000010000000100,1100001010001100101101111100000100100010010010000110111110101111
pattern,7061747465726e01,b537035b2158af53,0111000001100001011101000111010001100101011100100110111000000001,1011010100110111000000110101101100100001010110001010111101010011
down,646f776e04040404,c58cc8c1224837af,0110010001101111011101110110111000000100000001000000010000000100,1100010110001100110010001100000100100010010010000011011110101111
or,6f72060606060606,ca8c4f1cb0480cc2,0110111101110010000001100000011000000110000001100000011000000110,1100101010001100010011110001110010110000010010000000110011000010
four,666f757204040404,c58c6ec1214830af,0110011001101111011101010111001000000100000001000000010000000100,1100010110001100011011101100000100100001010010000011000010101111
enemy,656e656d79030303,c2ac1ef02248e169,0110010101101110011001010110110101111001000000110000001100000011,1100001010101100000111101111000000100010010010001110000101101001
chest,6368657374030303,c2acaec021482d69,0110001101101000011001010111001101110100000000110000001100000011,1100001010101100101011101100000000100001010010000010110101101001
cook,636f6f6b04040404,c28cabc122483eaf,0110001101101111011011110110101100000100000001000000010000000100,1100001010001100101010111100000100100010010010000011111010101111
quiet,7175696574030303,b2ac70c0b2486669,0111000101110101011010010110010101110100000000110000001100000011,1011001010101100011100001100000010110010010010000110011001101001
iron,69726f6e04040404,c28c8bc1b24807af,0110100101110010011011110110111000000100000001000000010000000100,1100001010001100100010111100000110110010010010000000011110101111
year,7965617204040404,b28c87c1214860af,0111100101100101011000010111001000000100000001000000010000000100,1011001010001100100001111100000100100001010010000110000010101111
card,6361726404040404,c58ca1c12248afaf,0110001101100001011100100110010000000100000001000000010000000100,1100010110001100101000011100000100100010010010001010111110101111
them,7468656d04040404,b28ccec1224821af,0111010001101000011001010110110100000100000001000000010000000100,1011001010001100110011101100000100100010010010000010000110101111
valley,76616c6c65790202,b23c6c592258a284,0111011001100001011011000110110001100101011110010000001000000010,1011001000111100011011000101100100100010010110001010001010000100
dilemma,64696c656d6d6101,c237cc8a22c81643,0110010001101001011011000110010101101101011011010110000100000001,1100001000110111110011001000101000100010110010000001011001000011
said,7361696404040404,b28ca0c12248afaf,0111001101100001011010010110010000000100000001000000010000000100,1011001010001100101000001100000100100010010010001010111110101111
handle,68616e646c650202,c23cb6b922c8afd4,0110100001100001011011100110010001101100011001010000001000000010,1100001000111100101101101011100100100010110010001010111111010100
root,726f6f7404040404,b28c3bc121483faf,0111001001101111011011110111010000000100000001000000010000000100,1011001010001100001110111100000100100001010010000011111110101111
counsel,636f756e73656c01,c5a7aeae22c837d3,0110001101101111011101010110111001110011011001010110110000000001,1100010110100111101011101010111000100010110010000011011111010011
college,636f6c6c65676501,c237ac5622c83213,0110001101101111011011000110110001100101011001110110010100000001,1100001000110111101011000101011000100010110010000011001000010011
map,6d61700505050505,c58c24562048a6d6,0110110101100001011100000000010100000101000001010000010100000101,1100010110001100001001000101011000100000010010001010011011010110
force,666f726365030303,c53c615022483d69,0110011001101111011100100110001101100101000000110000001100000011,1100010100111100011000010101000000100010010010000011110101101001
truck,747275636b030303,b53cce30b2480d69,0111010001110010011101010110001101101011000000110000001100000011,1011010100111100110011100011000010110010010010000000110101101001
shoe,73686f6504040404,b28cabc1224826af,0111001101101000011011110110010100000100000001000000010000000100,1011001010001100101010111100000100100010010010000010011010101111
oxygen,6f787967656e0202,c53c4059b2c82b74,0110111101111000011110010110011101100101011011100000001000000010,1100010100111100010000000101100110110010110010000010101101110100
moon,6d6f6f6e04040404,c28c2bc1224837af,0110110101101111011011110110111000000100000001000000010000000100,1100001010001100001010111100000100100010010010000011011110101111
turn,7475726e04040404,b58cc1c1b24867af,0111010001110101011100100110111000000100000001000000010000000100,1011010110001100110000011100000110110010010010000110011110101111
on,6f6e060606060606,ca8c4f1c2048ecc2,0110111101101110000001100000011000000110000001100000011000000110,1100101010001100010011110001110000100000010010001110110011000010
spring,737072696e670202,b53ca1e9b2c8d814,0111001101110000011100100110100101101110011001110000001000000010,1011010100111100101000011110100110110010110010001101100000010100
silver,73696c7665720202,b23cac5921581c54,0111001101101001011011000111011001100101011100100000001000000010,1011001000111100101011000101100100100001010110000001110001010100
spell,7370656c6c030303,b23caeb0b248d269,0111001101110000011001010110110001101100000000110000001100000011,1011001000111100101011101011000010110010010010001101001001101001
are,6172650505050505,c28c7e56b04806d6,0110000101110010011001010000010100000101000001010000010100000101,1100001010001100011111100101011010110000010010000000011011010110
to,746f060606060606,ba8ccf1c20483cc2,0111010001101111000001100000011000000110000001100000011000000110,1011101010001100110011110001110000100000010010000011110011000010
