word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,e766e80360bacd27,0110001101101100011000010110100101101101000000110000001100000011,1110011101100110111010000000001101100000101110101100110100100111
couch,636f756368030303,697cb01b34f01765,0110001101101111011101010110001101101000000000110000001100000011,0110100101111100101100000001101100110100111100000001011101100101
out,6f75740505050505,71ef177fc3a9d374,0110111101110101011101000000010100000101000001010000010100000101,0111000111101111000101110111111111000011101010011101001101110100
coal,636f616c04040404,bd43c258716f3fe1,0110001101101111011000010110110000000100000001000000010000000100,1011110101000011110000100101100001110001011011110011111111100001
rolled,726f6c6c65640202,0ef778c3b9b138c6,0111001001101111011011000110110001100101011001000000001000000010,0000111011110111011110001100001110111001101100010011100011000110
crew,6372657704040404,784ed9dff0fc1246,0110001101110010011001010111011100000100000001000000010000000100,0111100001001110110110011101111111110000111111000001001001000110
effect,6566666563740202,0755762a030a4aa6,0110010101100110011001100110010101100011011101000000001000000010,0000011101010101011101100010101000000011000010100100101010100110
however,686f776576657201,58bc1d65c1772855,0110100001101111011101110110010101110110011001010111001000000001,0101100010111100000111010110010111000001011101110010100001010101
a,6107070707070707,acfa86c0408a56f4,0110000100000111000001110000011100000111000001110000011100000111,1010110011111010100001101100000001000000100010100101011011110100
love,6c6f766504040404,a29b7eeb724fe865,0110110001101111011101100110010100000100000001000000010000000100,1010001010011011011111101110101101110010010011111110100001100101
toward,746f776172640202,21457661a70c9490,0111010001101111011101110110000101110010011001000000001000000010,0010000101000101011101100110000110100111000011001001010010010000
killed,6b696c6c65640202,370096ae1c6a7333,0110101101101001011011000110110001100101011001000000001000000010,0011011100000000100101101010111000011100011010100111001100110011
blind,626c696e64030303,91495916d6d4269e,0110001001101100011010010110111001100100000000110000001100000011,1001000101001001010110010001011011010110110101000010011010011110
would,776f756c64030303,05dbc74f0bf4a5ad,0111011101101111011101010110110001100100000000110000001100000011,0000010111011011110001110100111100001011111101001010010110101101
became,626563616d650202,5ad7c3b2bd7eda28,0110001001100101011000110110000101101101011001010000001000000010,0101101011010111110000111011001010111101011111101101101000101000
canvas,63616e7661730202,cfb36663e5ff1d68,0110001101100001011011100111011001100001011100110000001000000010,1100111110110011011001100110001111100101111111110001110101101000
arrange,617272616e676501,0061eca70726f6ec,0110000101110010011100100110000101101110011001110110010100000001,0000000001100001111011001010011100000111001001101111011011101100
still,7374696c6c030303,721b04cfba0dd1fe,0111001101110100011010010110110001101100000000110000001100000011,0111001000011011000001001100111110111010000011011101000111111110
steel,737465656c030303,6e158cff2b9ec176,0111001101110100011001010110010101101100000000110000001100000011,0110111000010101100011001111111100101011100111101100000101110110
week,7765656b04040404,d05997e366d95a85,0111011101100101011001010110101100000100000001000000010000000100,1101000001011001100101111110001101100110110110010101101010000101
while,7768696c65030303,9a33b757a48fc7c5,0111011101101000011010010110110001100101000000110000001100000011,1001101000110011101101110101011110100100100011111100011111000101
set,7365740505050505,c2ed0d59f5ce65b4,0111001101100101011101000000010100000101000001010000010100000101,1100001011101101000011010101100111110101110011100110010110110100
each,6561636804040404,f9f941b81a76aee2,0110010101100001011000110110100000000100000001000000010000000100,1111100111111001010000011011100000011010011101101010111011100010
never,6e65766572030303,f7a4c0a740147998,0110111001100101011101100110010101110010000000110000001100000011,1111011110100100110000001010011101000000000101000111100110011000
band,62616e6404040404,37282ba32732be27,0110001001100001011011100110010000000100000001000000010000000100,0011011100101000001010111010001100100111001100101011111000100111
soil,736f696c04040404,3f4e637e35ce45ec,0111001101101111011010010110110000000100000001000000010000000100,0011111101001110011000110111111000110101110011100100010111101100
jumped,6a756d7065640202,c789312a80095e23,0110101001110101011011010111000001100101011001000000001000000010,1100011110001001001100010010101010000000000010010101111000100011
defend,646566656e640202,2b4557c348b4b205,0110010001100101011001100110010101101110011001000000001000000010,0010101101000101010101111100001101001000101101001011001000000101
term,7465726d04040404,1e11a5c874818b30,0111010001100101011100100110110100000100000001000000010000000100,0001111000010001101001011100100001110100100000011000101100110000
bomb,626f6d6204040404,3610535cdb278ad4,0110001001101111011011010110001000000100000001000000010000000100,0011011000010000010100110101110011011011001001111000101011010100
hours,686f757273030303,4a0b268e72d355e4,0110100001101111011101010111001001110011000000110000001100000011,0100101000001011001001101000111001110010110100110101010111100100
beach,6265616368030303,abef83b2f12ecd79,0110001001100101011000010110001101101000000000110000001100000011,1010101111101111100000111011001011110001001011101100110101111001
health,6865616c74680202,baebbc89e692a959,0110100001100101011000010110110001110100011010000000001000000010,1011101011101011101111001000100111100110100100101010100101011001
isolate,69736f6c61746501,85b5a3c17eb69a15,0110100101110011011011110110110001100001011101000110010100000001,1000010110110101101000111100000101111110101101101001101000010101
deliver,64656c6976657201,9893720104276a11,0110010001100101011011000110100101110110011001010111001000000001,1001100010010011011100100000000100000100001001110110101000010001
speak,737065616b030303,f426f1fa37843ee3,0111001101110000011001010110000101101011000000110000001100000011,1111010000100110111100011111101000110111100001000011111011100011
head,6865616404040404,f3ae7ce375a5ec4d,0110100001100101011000010110010000000100000001000000010000000100,1111001110101110011111001110001101110101101001011110110001001101
pattern,7061747465726e01,12edd4bb6e445317,0111000001100001011101000111010001100101011100100110111000000001,0001001011101101110101001011101101101110010001000101001100010111
down,646f776e04040404,b3fe193f52b88258,0110010001101111011101110110111000000100000001000000010000000100,1011001111111110000110010011111101010010101110001000001001011000
or,6f72060606060606,74065cdb9e838453,0110111101110010000001100000011000000110000001100000011000000110,0111010000000110010111001101101110011110100000111000010001010011
four,666f757204040404,567883651200defa,0110011001101111011101010111001000000100000001000000010000000100,0101011001111000100000110110010100010010000000001101111011111010
enemy,656e656d79030303,1f163f710afa9f9b,0110010101101110011001010110110101111001000000110000001100000011,0001111100010110001111110111000100001010111110101001111110011011
chest,6368657374030303,c2cc8068cd6cddb9,0110001101101000011001010111001101110100000000110000001100000011,1100001011001100100000000110100011001101011011001101110110111001
cook,636f6f6b04040404,351fb442b476eac4,0110001101101111011011110110101100000100000001000000010000000100,0011010100011111101101000100001010110100011101101110101011000100
quiet,7175696574030303,27e8fbe920db4a26,0111000101110101011010010110010101110100000000110000001100000011,0010011111101000111110111110100100100000110110110100101000100110
iron,69726f6e04040404,9881b4b9990a8913,0110100101110010011011110110111000000100000001000000010000000100,1001100010000001101101001011100110011001000010101000100100010011
year,7965617204040404,be5f4fd00058b6ba,0111100101100101011000010111001000000100000001000000010000000100,1011111001011111010011111101000000000000010110001011011010111010
card,6361726404040404,abe015ebcd3aa58c,0110001101100001011100100110010000000100000001000000010000000100,1010101111100000000101011110101111001101001110101010010110001100
them,7468656d04040404,471e537f16591aa5,0111010001101000011001010110110100000100000001000000010000000100,0100011100011110010100110111111100010110010110010001101010100101
valley,76616c6c65790202,0ba23b16a322702e,0111011001100001011011000110110001100101011110010000001000000010,0000101110100010001110110001011010100011001000100111000000101110
dilemma,64696c656d6d6101,d9326f6f6e80730b,0110010001101001011011000110010101101101011011010110000100000001,1101100100110010011011110110111101101110100000000111001100001011
said,7361696404040404,2d9cfcf2aed70ee5,0111001101100001011010010110010000000100000001000000010000000100,0010110110011100111111001111001010101110110101110000111011100101
handle,68616e646c650202,1a75c0d19a1642e9,0110100001100001011011100110010001101100011001010000001000000010,0001101001110101110000001101000110011010000101100100001011101001
root,726f6f7404040404,10196babfd0db739,0111001001101111011011110111010000000100000001000000010000000100,0001000000011001011010111010101111111101000011011011011100111001
counsel,636f756e73656c01,f49653310058f6f8,0110001101101111011101010110111001110011011001010110110000000001,1111010010010110010100110011000100000000010110001111011011111000
college,636f6c6c65676501,9efde9304b535c60,0110001101101111011011000110110001100101011001110110010100000001,1001111011111101111010010011000001001011010100110101110001100000
map,6d61700505050505,d759d7ed75642138,0110110101100001011100000000010100000101000001010000010100000101,1101011101011001110101111110110101110101011001000010000100111000
force,666f726365030303,1d7abfb75ca3531a,0110011001101111011100100110001101100101000000110000001100000011,0001110101111010101111111011011101011100101000110101001100011010
truck,747275636b030303,cb2e454ac4eea571,0111010001110010011101010110001101101011000000110000001100000011,1100101100101110010001010100101011000100111011101010010101110001
shoe,73686f6504040404,cb6dd571c4a667e6,0111001101101000011011110110010100000100000001000000010000000100,1100101101101101110101010111000111000100101001100110011111100110
oxygen,6f787967656e0202,09c55a5c1e7e2476,0110111101111000011110010110011101100101011011100000001000000010,0000100111000101010110100101110000011110011111100010010001110110
moon,6d6f6f6e04040404,8e7122232d4ceed3,0110110101101111011011110110111000000100000001000000010000000100,1000111001110001001000100010001100101101010011001110111011010011
turn,7475726e04040404,8adccf236f5b49a7,0111010001110101011100100110111000000100000001000000010000000100,1000101011011100110011110010001101101111010110110100100110100111
on,6f6e060606060606,0aff551e320177b5,0110111101101110000001100000011000000110000001100000011000000110,0000101011111111010101010001111000110010000000010111011110110101
spring,737072696e670202,d18ec82a1cbe26a0,0111001101110000011100100110100101101110011001110000001000000010,1101000110001110110010000010101000011100101111100010011010100000
silver,73696c7665720202,56e87bd145b4f26c,0111001101101001011011000111011001100101011100100000001000000010,0101011011101000011110111101000101000101101101001111001001101100
spell,7370656c6c030303,5ee603fdc13d3f0d,0111001101110000011001010110110001101100000000110000001100000011,0101111011100110000000111111110111000001001111010011111100001101
are,6172650505050505,8ddf9f7d1af5b8b2,0110000101110010011001010000010100000101000001010000010100000101,1000110111011111100111110111110100011010111101011011100010110010
to,746f060606060606,7d59c381669be2c5,0111010001101111000001100000011000000110000001100000011000000110,0111110101011001110000111000000101100110100110111110001011000101
reason,726561736f6e0202,2678c384859ad8d7,0111001001100101011000010111001101101111011011100000001000000010,0010011001111000110000111000010010000101100110101101100011010111
anxiety,616e786965747901,f16cf1a111f9c166,0110000101101110011110000110100101100101011101000111100100000001,1111000101101100111100011010000100010001111110011100000101100110
land,6c616e6404040404,bb1685ca28b91754,0110110001100001011011100110010000000100000001000000010000000100,1011101100010110100001011100101000101000101110010001011101010100
instead,696e737465616401,fd9aa1d7a0e50937,0110100101101110011100110111010001100101011000010110010000000001,1111110110011010101000011101011110100000111001010000100100110111
present,70726573656e7401,d96ac48502dcea3f,0111000001110010011001010111001101100101011011100111010000000001,1101100101101010110001001000010100000010110111001110101000111111
data,6461746104040404,b228659580d78942,0110010001100001011101000110000100000100000001000000010000000100,1011001000101000011001011001010110000000110101111000100101000010
better,6265747465720202,48a01a49566e3a54,0110001001100101011101000111010001100101011100100000001000000010,0100100010100000000110100100100101010110011011100011101001010100
decide,6465636964650202,d662f578fa36906f,0110010001100101011000110110100101100100011001010000001000000010,1101011001100010111101010111100011111010001101101001000001101111
nation,6e6174696f6e0202,841255af782e16f3,0110111001100001011101000110100101101111011011100000001000000010,1000010000010010010101011010111101111000001011100001011011110011
hard,6861726404040404,ce1a4bb7f5474482,0110100001100001011100100110010000000100000001000000010000000100,1100111000011010010010111011011111110101010001110100010010000010
though,74686f7567680202,814da3b4ad55e168,0111010001101000011011110111010101100111011010000000001000000010,1000000101001101101000111011010010101101010101011110000101101000
shop,73686f7004040404,86ef4bc9c93e9f12,0111001101101000011011110111000000000100000001000000010000000100,1000011011101111010010111100100111001001001111101001111100010010
aid,6169640505050505,9a4cdcd037861ea3,0110000101101001011001000000010100000101000001010000010100000101,1001101001001100110111001101000000110111100001100001111010100011
brave,6272617665030303,cad1f891eae4e727,0110001001110010011000010111011001100101000000110000001100000011,1100101011010001111110001001000111101010111001001110011100100111
detect,6465746563740202,37fc83125c955d8e,0110010001100101011101000110010101100011011101000000001000000010,0011011111111100100000110001001001011100100101010101110110001110
block,626c6f636b030303,c758388465fd9445,0110001001101100011011110110001101101011000000110000001100000011,1100011101011000001110001000010001100101111111011001010001000101
angle,616e676c65030303,f6a34803f240c9a0,0110000101101110011001110110110001100101000000110000001100000011,1111011010100011010010000000001111110010010000001100100110100000
capture,6361707475726501,9b82a9990a8e72a3,0110001101100001011100000111010001110101011100100110010100000001,1001101110000010101010011001100100001010100011100111001010100011
whether,7768657468657201,5db6a14465bbcc47,0111011101101000011001010111010001101000011001010111001000000001,0101110110110110101000010100010001100101101110111100110001000111
lot,6c6f740505050505,a56ab0cbaeac25e4,0110110001101111011101000000010100000101000001010000010100000101,1010010101101010101100001100101110101110101011000010010111100100
drag,6472616704040404,dc38a3405c2daf14,0110010001110010011000010110011100000100000001000000010000000100,1101110000111000101000110100000001011100001011011010111100010100
pulled,70756c6c65640202,52b2fceea0697f2b,0111000001110101011011000110110001100101011001000000001000000010,0101001010110010111111001110111010100000011010010111111100101011
saw,7361770505050505,c6635093722fdb0b,0111001101100001011101110000010100000101000001010000010100000101,1100011001100011010100001001001101110010001011111101101100001011
clothes,636c6f7468657301,94aa455cf91ede0f,0110001101101100011011110111010001101000011001010111001100000001,1001010010101010010001010101110011111001000111101101111000001111
draw,6472617704040404,689cb2af7e3471c2,0110010001110010011000010111011100000100000001000000010000000100,0110100010011100101100101010111101111110001101000111000111000010
coach,636f616368030303,634b8a776e8c16b0,0110001101101111011000010110001101101000000000110000001100000011,0110001101001011100010100111011101101110100011000001011010110000
should,73686f756c640202,c9840aabca5b74fd,0111001101101000011011110111010101101100011001000000001000000010,1100100110000100000010101010101111001010010110110111010011111101
budget,6275646765740202,71e11048a5e1fe98,0110001001110101011001000110011101100101011101000000001000000010,0111000111100001000100000100100010100101111000011111111010011000
achieve,6163686965766501,81fb0583fc54d6c1,0110000101100011011010000110100101100101011101100110010100000001,1000000111111011000001011000001111111100010101001101011011000001
prepare,7072657061726501,43fdb8c4be4a0e83,0111000001110010011001010111000001100001011100100110010100000001,0100001111111101101110001100010010111110010010100000111010000011
cup,6375700505050505,9a7b47d471e6f244,0110001101110101011100000000010100000101000001010000010100000101,1001101001111011010001111101010001110001111001101111001001000100
accuse,6163637573650202,00c315f62b62a441,0110000101100011011000110111010101110011011001010000001000000010,0000000011000011000101011111011000101011011000101010010001000001
teeth,7465657468030303,49af11a248321428,0111010001100101011001010111010001101000000000110000001100000011,0100100110101111000100011010001001001000001100100001010000101000
drill,6472696c6c030303,fcbf1c427fc16674,0110010001110010011010010110110001101100000000110000001100000011,1111110010111111000111000100001001111111110000010110011001110100
support,737570706f727401,cece2bdce58d0eed,0111001101110101011100000111000001101111011100100111010000000001,1100111011001110001010111101110011100101100011010000111011101101
ability,6162696c69747901,73f85e7eeb448687,0110000101100010011010010110110001101001011101000111100100000001,0111001111111000010111100111111011101011010001001000011010000111
ocean,6f6365616e030303,47cbded4f1d3bfbe,0110111101100011011001010110000101101110000000110000001100000011,0100011111001011110111101101010011110001110100111011111110111110
sing,73696e6704040404,ecb727a6610c32eb,0111001101101001011011100110011100000100000001000000010000000100,1110110010110111001001111010011001100001000011000011001011101011
section,73656374696f6e01,6bc5e331d757292f,0111001101100101011000110111010001101001011011110110111000000001,0110101111000101111000110011000111010111010101110010100100101111
dream,647265616d030303,22b84535eeed09a5,0110010001110010011001010110000101101101000000110000001100000011,0010001010111000010001010011010111101110111011010000100110100101
by,6279060606060606,3a4b8e8d1b4d5d49,0110001001111001000001100000011000000110000001100000011000000110,0011101001001011100011101000110100011011010011010101110101001001
when,7768656e04040404,186bffdb38cd205f,0111011101101000011001010110111000000100000001000000010000000100,0001100001101011111111111101101100111000110011010010000001011111
total,746f74616c030303,69200f2af62f18b6,0111010001101111011101000110000101101100000000110000001100000011,0110100100100000000011110010101011110110001011110001100010110110
connect,636f6e6e65637401,dcc89107d4c17388,0110001101101111011011100110111001100101011000110111010000000001,1101110011001000100100010000011111010100110000010111001110001000
note,6e6f746504040404,bc7cef1ec88a52e2,0110111001101111011101000110010100000100000001000000010000000100,1011110001111100111011110001111011001000100010100101001011100010
