word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
0101001001100101100011110101010101000100100110111011001011001100,52658f55449bb2cc,f5f7f50560d336e2,0101001001100101100011110101010101000100100110111011001011001100,1111010111110111111101010000010101100000110100110011011011100010
0000101110000011001111110011011011011010001001001011001010110011,0b833f36da24b2b3,6b335424f39d7bb7,0000101110000011001111110011011011011010001001001011001010110011,0110101100110011010101000010010011110011100111010111101110110111
1111101010000000110110011011011001100100000110011110010100110011,fa80d9b66419e533,38bf66dbe8f67aa0,1111101010000000110110011011011001100100000110011110010100110011,0011100010111111011001101101101111101000111101100111101010100000
1011010110110101000101111111011100111001000101000010010000101000,b5b517f739142428,d44845573869398b,1011010110110101000101111111011100111001000101000010010000101000,1101010001001000010001010101011100111000011010010011100110001011
0100011011001100010101000101111011010011111110011010011110001111,46cc545ed3f9a78f,df525f0a55a0ccff,0100011011001100010101000101111011010011111110011010011110001111,1101111101010010010111110000101001010101101000001100110011111111
0001011101011011010011111011001111001000011100110110000110101101,175b4fb3c87361ad,1a7ac3bea14e1cbe,0001011101011011010011111011001111001000011100110110000110101101,0001101001111010110000111011111010100001010011100001110010111110
0001110111000111001001111111111001000011100000011001100101001101,1dc727fe4381994d,e52f9abe8303814e,0001110111000111001001111111111001000011100000011001100101001101,1110010100101111100110101011111010000011000000111000000101001110
1001000011000111011010010011111110000011110001101011000101011010,90c7693f83c6b15a,c651a9ca6ff95724,1001000011000111011010010011111110000011110001101011000101011010,1100011001010001101010011100101001101111111110010101011100100100
1000110010100100101000110010100111001001101000100110001100001100,8ca4a329c9a2630c,9e80935de58bc6fc,1000110010100100101000110010100111001001101000100110001100001100,1001111010000000100100110101110111100101100010111100011011111100
0110011111001110010001101110100111000010111101101110110100101001,67ce46e9c2f6ed29,28348d179663ec5f,0110011111001110010001101110100111000010111101101110110100101001,0010100000110100100011010001011110010110011000111110110001011111
0000000000010110011000111010010000010000000000000111100000100011,001663a410007823,ac9eff7b7229976e,0000000000010110011000111010010000010000000000000111100000100011,1010110010011110111111110111101101110010001010011001011101101110
1111001010110111000100011000100101111110001011101100010111001100,f2b711897e2ec5cc,98068c6f1dd88cfd,1111001010110111000100011000100101111110001011101100010111001100,1001100000000110100011000110111100011101110110001000110011111101
0101001101000001000111000011111010001110110000100000100011110100,53411c3e8ec208f4,0171ae6574f57259,0101001101000001000111000011111010001110110000100000100011110100,0000000101110001101011100110010101110100111101010111001001011001
1010110010010110010100101001010001110100010110000100011001111010,ac9652947458467a,13ecc39bbc0a7569,1010110010010110010100101001010001110100010110000100011001111010,0001001111101100110000111001101110111100000010100111010101101001
0110111011010101101110110010100110101001001101011110000001110110,6ed5bb29a935e076,54c67ae14c64df37,0110111011010101101110110010100110101001001101011110000001110110,0101010011000110011110101110000101001100011001001101111100110111
