word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,764fb33274968be9,0110001101101100011000010110100101101101000000110000001100000011,0111011001001111101100110011001001110100100101101000101111101001
couch,636f756368030303,7640c43373968be9,0110001101101111011101010110001101101000000000110000001100000011,0111011001000000110001000011001101110011100101101000101111101001
out,6f75740505050505,7a78c74dec998fec,0110111101110101011101000000010100000101000001010000010100000101,0111101001111000110001110100110111101100100110011000111111101100
coal,636f616c04040404,7640b33cef9281e6,0110001101101111011000010110110000000100000001000000010000000100,0111011001000000101100110011110011101111100100101000000111100110
rolled,726f6c6c65640202,c840b23c7c1282e8,0111001001101111011011000110110001100101011001000000001000000010,1100100001000000101100100011110001111100000100101000001011101000
crew,6372657704040404,7679b4feef9281e6,0110001101110010011001010111011100000100000001000000010000000100,0111011001111001101101001111111011101111100100101000000111100110
effect,6566666563740202,7747bd3d7bd282e8,0110010101100110011001100110010101100011011101000000001000000010,0111011101000111101111010011110101111011110100101000001011101000
however,686f776576657201,7e40ce3d961962ea,0110100001101111011101110110010101110110011001010111001000000001,0111111001000000110011100011110110010110000110010110001011101010
a,6107070707070707,74016e4ee99c83eb,0110000100000111000001110000011100000111000001110000011100000111,0111010000000001011011100100111011101001100111001000001111101011
love,6c6f766504040404,7140cd3def9281e6,0110110001101111011101100110010100000100000001000000010000000100,0111000101000000110011010011110111101111100100101000000111100110
toward,746f776172640202,c240ce37971282e8,0111010001101111011101110110000101110010011001000000001000000010,1100001001000000110011100011011110010111000100101000001011101000
killed,6b696c6c65640202,7d4ab23c7c1282e8,0110101101101001011011000110110001100101011001000000001000000010,0111110101001010101100100011110001111100000100101000001011101000
blind,626c696e64030303,784fb13b7f968be9,0110001001101100011010010110111001100100000000110000001100000011,0111100001001111101100010011101101111111100101101000101111101001
would,776f756c64030303,cb40c43c7f968be9,0111011101101111011101010110110001100100000000110000001100000011,1100101101000000110001000011110001111111100101101000101111101001
became,626563616d650202,7848bf37741982e8,0110001001100101011000110110000101101101011001010000001000000010,0111100001001000101111110011011101110100000110011000001011101000
canvas,63616e7661730202,764cb5f071d682e8,0110001101100001011011100111011001100001011100110000001000000010,0111011001001100101101011111000001110001110101101000001011101000
arrange,617272616e676501,7479c937751cefea,0110000101110010011100100110000101101110011001110110010100000001,0111010001111001110010010011011101110101000111001110111111101010
still,7374696c6c030303,c674b13c78968be9,0111001101110100011010010110110001101100000000110000001100000011,1100011001110100101100010011110001111000100101101000101111101001
steel,737465656c030303,c674b43d78968be9,0111001101110100011001010110010101101100000000110000001100000011,1100011001110100101101000011110101111000100101101000101111101001
