word,plaintext_hex,ciphertext_hex,plaintext_bits,ciphertext_bits
claim,636c61696d030303,cffb77d2e744faa9,0110001101101100011000010110100101101101000000110000001100000011,1100111111111011011101111101001011100111010001001111101010101001
couch,636f756368030303,cff00ed7ed44faa9,0110001101101111011101010110001101101000000000110000001100000011,1100111111110000000011101101011111101101010001001111101010101001
out,6f75740505050505,c16503fc5a4ffca6,0110111101110101011101000000010100000101000001010000010100000101,1100000101100101000000111111110001011010010011111111110010100110
coal,636f616c04040404,cff077d85348fbaf,0110001101101111011000010110110000000100000001000000010000000100,1100111111110000011101111101100001010011010010001111101110101111
rolled,726f6c6c65640202,b6f07cd8eac8f3a4,0111001001101111011011000110110001100101011001000000001000000010,1011011011110000011111001101100011101010110010001111001110100100
crew,6372657704040404,cf637ee15348fbaf,0110001101110010011001010111011100000100000001000000010000000100,1100111101100011011111101110000101010011010010001111101110101111
effect,6566666563740202,c4f67fdce558f3a4,0110010101100110011001100110010101100011011101000000001000000010,1100010011110110011111111101110011100101010110001111001110100100
however,686f776576657201,cef008dc7ecf73a3,0110100001101111011101110110010101110110011001010111001000000001,1100111011110000000010001101110001111110110011110111001110100011
a,6107070707070707,c29ff8f15943ffa5,0110000100000111000001110000011100000111000001110000011100000111,1100001010011111111110001111000101011001010000111111111110100101
love,6c6f766504040404,c0f00fdc5348fbaf,0110110001101111011101100110010100000100000001000000010000000100,1100000011110000000011111101110001010011010010001111101110101111
toward,746f776172640202,b9f008d978c8f3a4,0111010001101111011101110110000101110010011001000000001000000010,1011100111110000000010001101100101111000110010001111001110100100
killed,6b696c6c65640202,c8f27cd8eac8f3a4,0110101101101001011011000110110001100101011001000000001000000010,1100100011110010011111001101100011101010110010001111001110100100
blind,626c696e64030303,c6fb70dde344faa9,0110001001101100011010010110111001100100000000110000001100000011,1100011011111011011100001101110111100011010001001111101010101001
would,776f756c64030303,baf00ed8e344faa9,0111011101101111011101010110110001100100000000110000001100000011,1011101011110000000011101101100011100011010001001111101010101001
became,626563616d650202,c6f572d9e7cff3a4,0110001001100101011000110110000101101101011001010000001000000010,1100011011110101011100101101100111100111110011111111001110100100
canvas,63616e7661730202,cff976e6ef54f3a4,0110001101100001011011100111011001100001011100110000001000000010,1100111111111001011101101110011011101111010101001111001110100100
arrange,617272616e676501,c26301d9e1c34ca3,0110000101110010011100100110000101101110011001110110010100000001,1100001001100011000000011101100111100001110000110100110010100011
still,7374696c6c030303,bf6870d8e444faa9,0111001101110100011010010110110001101100000000110000001100000011,1011111101101000011100001101100011100100010001001111101010101001
steel,737465656c030303,bf687edce444faa9,0111001101110100011001010110010101101100000000110000001100000011,1011111101101000011111101101110011100100010001001111101010101001
week,7765656b04040404,baf57ed45348fbaf,0111011101100101011001010110101100000100000001000000010000000100,1011101011110101011111101101010001010011010010001111101110101111
while,7768696c65030303,baf170d8ea44faa9,0111011101101000011010010110110001100101000000110000001100000011,1011101011110001011100001101100011101010010001001111101010101001
set,7365740505050505,bff503fc5a4ffca6,0111001101100101011101000000010100000101000001010000010100000101,1011111111110101000000111111110001011010010011111111110010100110
each,6561636804040404,c4f972df5348fbaf,0110010101100001011000110110100000000100000001000000010000000100,1100010011111001011100101101111101010011010010001111101110101111
never,6e65766572030303,ccf50fdc7844faa9,0110111001100101011101100110010101110010000000110000001100000011,1100110011110101000011111101110001111000010001001111101010101001
band,62616e6404040404,c6f976d55348fbaf,0110001001100001011011100110010000000100000001000000010000000100,1100011011111001011101101101010101010011010010001111101110101111
soil,736f696c04040404,bff070d85348fbaf,0111001101101111011010010110110000000100000001000000010000000100,1011111111110000011100001101100001010011010010001111101110101111
jumped,6a756d7065640202,cb6575e0eac8f3a4,0110101001110101011011010111000001100101011001000000001000000010,1100101101100101011101011110000011101010110010001111001110100100
defend,646566656e640202,c9f57fdce1c8f3a4,0110010001100101011001100110010101101110011001000000001000000010,1100100111110101011111111101110011100001110010001111001110100100
term,7465726d04040404,b9f501db5348fbaf,0111010001100101011100100110110100000100000001000000010000000100,1011100111110101000000011101101101010011010010001111101110101111
bomb,626f6d6204040404,c6f075da5348fbaf,0110001001101111011011010110001000000100000001000000010000000100,1100011011110000011101011101101001010011010010001111101110101111
hours,686f757273030303,cef00eea7544faa9,0110100001101111011101010111001001110011000000110000001100000011,1100111011110000000011101110101001110101010001001111101010101001
beach,6265616368030303,c6f577d7ed44faa9,0110001001100101011000010110001101101000000000110000001100000011,1100011011110101011101111101011111101101010001001111101010101001
health,6865616c74680202,cef577d873cdf3a4,0110100001100101011000010110110001110100011010000000001000000010,1100111011110101011101111101100001110011110011011111001110100100
isolate,69736f6c61746501,cd6a7bd8ef584ca3,0110100101110011011011110110110001100001011101000110010100000001,1100110101101010011110111101100011101111010110000100110010100011
deliver,64656c6976657201,c9f57cd27ecf73a3,0110010001100101011011000110100101110110011001010111001000000001,1100100111110101011111001101001001111110110011110111001110100011
speak,737065616b030303,bf6e7ed9ec44faa9,0111001101110000011001010110000101101011000000110000001100000011,1011111101101110011111101101100111101100010001001111101010101001
head,6865616404040404,cef577d55348fbaf,0110100001100101011000010110010000000100000001000000010000000100,1100111011110101011101111101010101010011010010001111101110101111
pattern,7061747465726e01,b5f903e5ea5741a3,0111000001100001011101000111010001100101011100100110111000000001,1011010111111001000000111110010111101010010101110100000110100011
down,646f776e04040404,c9f008dd5348fbaf,0110010001101111011101110110111000000100000001000000010000000100,1100100111110000000010001101110101010011010010001111101110101111
or,6f72060606060606,c163fff65e4ef6a2,0110111101110010000001100000011000000110000001100000011000000110,1100000101100011111111111111011001011110010011101111011010100010
four,666f757204040404,c3f00eea5348fbaf,0110011001101111011101010111001000000100000001000000010000000100,1100001111110000000011101110101001010011010010001111101110101111
enemy,656e656d79030303,c4fd7edb7044faa9,0110010101101110011001010110110101111001000000110000001100000011,1100010011111101011111101101101101110000010001001111101010101001
chest,6368657374030303,cff17ee77344faa9,0110001101101000011001010111001101110100000000110000001100000011,1100111111110001011111101110011101110011010001001111101010101001
cook,636f6f6b04040404,cff07bd45348fbaf,0110001101101111011011110110101100000100000001000000010000000100,1100111111110000011110111101010001010011010010001111101110101111
quiet,7175696574030303,b26570dc7344faa9,0111000101110101011010010110010101110100000000110000001100000011,1011001001100101011100001101110001110011010001001111101010101001
iron,69726f6e04040404,cd637bdd5348fbaf,0110100101110010011011110110111000000100000001000000010000000100,1100110101100011011110111101110101010011010010001111101110101111
year,7965617204040404,bdf577ea5348fbaf,0111100101100101011000010111001000000100000001000000010000000100,1011110111110101011101111110101001010011010010001111101110101111
card,6361726404040404,cff901d55348fbaf,0110001101100001011100100110010000000100000001000000010000000100,1100111111111001000000011101010101010011010010001111101110101111
them,7468656d04040404,b9f17edb5348fbaf,0111010001101000011001010110110100000100000001000000010000000100,1011100111110001011111101101101101010011010010001111101110101111
valley,76616c6c65790202,b3f97cd8ea5af3a4,0111011001100001011011000110110001100101011110010000001000000010,1011001111111001011111001101100011101010010110101111001110100100
dilemma,64696c656d6d6101,c9f27cdce7c640a3,0110010001101001011011000110010101101101011011010110000100000001,1100100111110010011111001101110011100111110001100100000010100011
said,7361696404040404,bff970d55348fbaf,0111001101100001011010010110010000000100000001000000010000000100,1011111111111001011100001101010101010011010010001111101110101111
handle,68616e646c650202,cef976d5e4cff3a4,0110100001100001011011100110010001101100011001010000001000000010,1100111011111001011101101101010111100100110011111111001110100100
root,726f6f7404040404,b6f07be55348fbaf,0111001001101111011011110111010000000100000001000000010000000100,1011011011110000011110111110010101010011010010001111101110101111
counsel,636f756e73656c01,cff00edd75cf44a3,0110001101101111011101010110111001110011011001010110110000000001,1100111111110000000011101101110101110101110011110100010010100011
college,636f6c6c65676501,cff07cd8eac34ca3,0110001101101111011011000110110001100101011001110110010100000001,1100111111110000011111001101100011101010110000110100110010100011
map,6d61700505050505,c7f904fc5a4ffca6,0110110101100001011100000000010100000101000001010000010100000101,1100011111111001000001001111110001011010010011111111110010100110
force,666f726365030303,c3f001d7ea44faa9,0110011001101111011100100110001101100101000000110000001100000011,1100001111110000000000011101011111101010010001001111101010101001
truck,747275636b030303,b9630ed7ec44faa9,0111010001110010011101010110001101101011000000110000001100000011,1011100101100011000011101101011111101100010001001111101010101001
shoe,73686f6504040404,bff17bdc5348fbaf,0111001101101000011011110110010100000100000001000000010000000100,1011111111110001011110111101110001010011010010001111101110101111
oxygen,6f787967656e0202,c16100d1eac5f3a4,0110111101111000011110010110011101100101011011100000001000000010,1100000101100001000000001101000111101010110001011111001110100100
moon,6d6f6f6e04040404,c7f07bdd5348fbaf,0110110101101111011011110110111000000100000001000000010000000100,1100011111110000011110111101110101010011010010001111101110101111
turn,7475726e04040404,b96501dd5348fbaf,0111010001110101011100100110111000000100000001000000010000000100,1011100101100101000000011101110101010011010010001111101110101111
on,6f6e060606060606,c1fdfff65e4ef6a2,0110111101101110000001100000011000000110000001100000011000000110,1100000111111101111111111111011001011110010011101111011010100010
spring,737072696e670202,bf6e01d2e1c3f3a4,0111001101110000011100100110100101101110011001110000001000000010,1011111101101110000000011101001011100001110000111111001110100100
silver,73696c7665720202,bff27ce6ea57f3a4,0111001101101001011011000111011001100101011100100000001000000010,1011111111110010011111001110011011101010010101111111001110100100
spell,7370656c6c030303,bf6e7ed8e444faa9,0111001101110000011001010110110001101100000000110000001100000011,1011111101101110011111101101100011100100010001001111101010101001
are,6172650505050505,c2637efc5a4ffca6,0110000101110010011001010000010100000101000001010000010100000101,1100001001100011011111101111110001011010010011111111110010100110
to,746f060606060606,b9f0fff65e4ef6a2,0111010001101111000001100000011000000110000001100000011000000110,1011100111110000111111111111011001011110010011101111011010100010
reason,726561736f6e0202,b6f577e7e2c5f3a4,0111001001100101011000010111001101101111011011100000001000000010,1011011011110101011101111110011111100010110001011111001110100100
