Test Loss: 0.6695513725280762
Bit-Level Accuracy: 57.75%
prediction,predicted_bits,actual_bits
"[0.36079469323158264, 0.5405257940292358, 0.5560664534568787, 0.473924845457077, 0.6393492221832275, 0.5760608911514282, 0.5308091640472412, 0.4353931248188019, 0.526581883430481, 0.5393997430801392, 0.5063418745994568, 0.5602520704269409, 0.45342037081718445, 0.5725541114807129, 0.568999707698822, 0.5190276503562927, 0.4704620838165283, 0.531158447265625, 0.4980911314487457, 0.6444075107574463, 0.6728299260139465, 0.39478954672813416, 0.32612374424934387, 0.4897073805332184, 0.39531439542770386, 0.40890029072761536, 0.3943926990032196, 0.44855526089668274, 0.5887847542762756, 0.5073068141937256, 0.4925321042537689, 0.43548136949539185, 0.47780269384384155, 0.467808336019516, 0.5330276489257812, 0.4261654317378998, 0.6371540427207947, 0.3847940266132355, 0.3895295560359955, 0.4210461974143982, 0.6445804238319397, 0.5297040939331055, 0.5736023187637329, 0.470292329788208, 0.530657172203064, 0.37237483263015747, 0.5867365598678589, 0.4422892928123474, 0.47910645604133606, 0.3653261065483093, 0.6343604922294617, 0.5718443393707275, 0.4130007326602936, 0.3342670202255249, 0.5416136980056763, 0.5339545011520386, 0.44321250915527344, 0.5437559485435486, 0.454623818397522, 0.4657873213291168, 0.38573718070983887, 0.4568161368370056, 0.5009602308273315, 0.5800036191940308]",0110111011110111010110000000110000101000111010100011001101000011,1001010111001000010110000010010100100010111110010011001110010110
"[0.5516955256462097, 0.5106454491615295, 0.5376144051551819, 0.5429078936576843, 0.7435683012008667, 0.574606716632843, 0.5637866258621216, 0.6596775054931641, 0.5056730508804321, 0.3625633120536804, 0.536038339138031, 0.3966520130634308, 0.5434350967407227, 0.5118420720100403, 0.65510493516922, 0.4582979083061218, 0.1922481805086136, 0.6256642937660217, 0.4101024270057678, 0.412530779838562, 0.6411829590797424, 0.538909375667572, 0.307559609413147, 0.5764970779418945, 0.3652021884918213, 0.4916036128997803, 0.5451740622520447, 0.5615527629852295, 0.6116771697998047, 0.4619300961494446, 0.49192488193511963, 0.48261868953704834, 0.5612013936042786, 0.47885316610336304, 0.5076267719268799, 0.34067198634147644, 0.5222375392913818, 0.4015452265739441, 0.5929865837097168, 0.4962834119796753, 0.519717276096344, 0.4772232174873352, 0.3799365162849426, 0.48051512241363525, 0.6312360167503357, 0.5068526864051819, 0.615179181098938, 0.5596860647201538, 0.6596769690513611, 0.3610946834087372, 0.5335955023765564, 0.5187436938285828, 0.31621986627578735, 0.419570654630661, 0.44360727071762085, 0.4520282745361328, 0.4994399845600128, 0.6987115144729614, 0.43051618337631226, 0.5469262599945068, 0.40705451369285583, 0.3837319612503052, 0.39536938071250916, 0.46465227007865906]",1111111110101110010011010011100010101010100011111011000001010000,1110000110100111011011010101110000100101111110110100111111101011
"[0.38430261611938477, 0.4981705844402313, 0.40281152725219727, 0.3884185552597046, 0.5122801065444946, 0.5106523633003235, 0.26359614729881287, 0.49294373393058777, 0.5622483491897583, 0.5437445640563965, 0.5014844536781311, 0.6031940579414368, 0.593457818031311, 0.5044040679931641, 0.40022480487823486, 0.5497274398803711, 0.3985332250595093, 0.3406229317188263, 0.4015244245529175, 0.6483732461929321, 0.37922871112823486, 0.4939482808113098, 0.06659314781427383, 0.5699784159660339, 0.4152543544769287, 0.45239871740341187, 0.4491942226886749, 0.4557633101940155, 0.6162211298942566, 0.5319341421127319, 0.6434798240661621, 0.43013137578964233, 0.4436739981174469, 0.4572250247001648, 0.5857880711555481, 0.48535096645355225, 0.6414276957511902, 0.4719339609146118, 0.3472939133644104, 0.43738678097724915, 0.4837358295917511, 0.6481456756591797, 0.6535825729370117, 0.44769203662872314, 0.4228453040122986, 0.5220125317573547, 0.4750012755393982, 0.4783572852611542, 0.4971853792667389, 0.6281002759933472, 0.5660807490348816, 0.4964320659637451, 0.5272031426429749, 0.34947285056114197, 0.595285952091217, 0.49829068779945374, 0.4505287706851959, 0.4368671774864197, 0.6429776549339294, 0.4800029397010803, 0.5021526217460632, 0.48076722025871277, 0.4716036319732666, 0.5361756682395935]",0000110011111101000100010000111000101000011001000110101000101001,0110000110100001100011000001001100111000111100100111010110111110
"[0.45185819268226624, 0.45506784319877625, 0.37222304940223694, 0.5291293859481812, 0.5372346639633179, 0.39435940980911255, 0.4065631330013275, 0.3091510236263275, 0.49348074197769165, 0.468516081571579, 0.29392120242118835, 0.5620158910751343, 0.5124431848526001, 0.5193458795547485, 0.4397522211074829, 0.6155767440795898, 0.740892767906189, 0.6558824181556702, 0.6092157363891602, 0.5553637742996216, 0.48492157459259033, 0.48823878169059753, 0.9045467376708984, 0.4169791340827942, 0.32590702176094055, 0.4953313171863556, 0.5634090304374695, 0.4867689311504364, 0.500197172164917, 0.49148908257484436, 0.5057854056358337, 0.48109471797943115, 0.3036245107650757, 0.5192252397537231, 0.40781617164611816, 0.43272069096565247, 0.5451470017433167, 0.5957744121551514, 0.4669854938983917, 0.2458563894033432, 0.4987185597419739, 0.6232495903968811, 0.46217605471611023, 0.5017510056495667, 0.5470929741859436, 0.48248112201690674, 0.6862916946411133, 0.428460031747818, 0.5678691864013672, 0.3897485136985779, 0.5200821161270142, 0.5852827429771423, 0.6451480388641357, 0.4104214310646057, 0.5174514055252075, 0.7067238688468933, 0.4112406373023987, 0.27979767322540283, 0.5399823784828186, 0.44244349002838135, 0.5536673665046692, 0.4381835460662842, 0.607711672782898, 0.6647205948829651]",0001100000011101111100100010101001001100010110101011101100101011,0001001001001110010000110011111101111100110100010111110110110001
"[0.45331770181655884, 0.4738026559352875, 0.5635143518447876, 0.5421591401100159, 0.5672595500946045, 0.49670568108558655, 0.6097399592399597, 0.4098605513572693, 0.42542898654937744, 0.5241071581840515, 0.45415687561035156, 0.5074248313903809, 0.3777114450931549, 0.6241515278816223, 0.6050261855125427, 0.4856545329093933, 0.6797676682472229, 0.5674706697463989, 0.5699979066848755, 0.639318585395813, 0.5864062309265137, 0.4462474584579468, 0.8531267642974854, 0.495432585477829, 0.40620627999305725, 0.43414828181266785, 0.3579312264919281, 0.4427212178707123, 0.4140341281890869, 0.5615523457527161, 0.5036532282829285, 0.5075665712356567, 0.4509613513946533, 0.5404353737831116, 0.5380270481109619, 0.5624411702156067, 0.46123960614204407, 0.5054229497909546, 0.5423523187637329, 0.4720892012119293, 0.5789982080459595, 0.4279765784740448, 0.533689558506012, 0.5072929263114929, 0.5025557279586792, 0.4493359923362732, 0.5999526977539062, 0.4194300174713135, 0.4822746515274048, 0.3288896679878235, 0.5390757918357849, 0.6416333317756653, 0.42450347542762756, 0.5528424382209778, 0.5006641745567322, 0.5177945494651794, 0.5981056094169617, 0.5238408446311951, 0.42914363741874695, 0.44899433851242065, 0.4480671286582947, 0.5285799503326416, 0.5885317325592041, 0.43643659353256226]",0011101001010110111110100000011101110110101110100011011111000110,0100011111010100000010111001000110000100100011001011011010000011
"[0.5119724869728088, 0.5387575626373291, 0.6061418652534485, 0.5517621636390686, 0.7925064563751221, 0.5831402540206909, 0.6456342339515686, 0.6307007074356079, 0.479736864566803, 0.3670976758003235, 0.5198398232460022, 0.38935548067092896, 0.4764055609703064, 0.5507498979568481, 0.717021107673645, 0.4323418438434601, 0.20906998217105865, 0.653323233127594, 0.46068885922431946, 0.4770940840244293, 0.7406785488128662, 0.502356231212616, 0.3778126835823059, 0.5513514876365662, 0.3382551372051239, 0.4274422526359558, 0.4777480661869049, 0.5308758616447449, 0.6223649382591248, 0.49004900455474854, 0.486046701669693, 0.4691663384437561, 0.5922431945800781, 0.49564263224601746, 0.5200417637825012, 0.3387427031993866, 0.5512338280677795, 0.355167955160141, 0.6071966886520386, 0.4933817684650421, 0.5943044424057007, 0.43974369764328003, 0.39315712451934814, 0.4901884198188782, 0.6473985314369202, 0.46471214294433594, 0.6552248597145081, 0.5268174409866333, 0.6407504081726074, 0.26675066351890564, 0.5737309455871582, 0.6025766134262085, 0.2654573917388916, 0.40170904994010925, 0.4618092477321625, 0.45029544830322266, 0.5198037624359131, 0.7539077401161194, 0.36491915583610535, 0.5359941124916077, 0.34539565443992615, 0.39903491735458374, 0.4255580008029938, 0.4669734239578247]",1111111100100110010011010001100010101010100010111011000011010000,1011111000101101001010011011100101110000110111101011011001100011
"[0.34486597776412964, 0.5023205876350403, 0.3249107897281647, 0.4667639136314392, 0.28333592414855957, 0.5387066006660461, 0.2667497396469116, 0.5741949081420898, 0.5705335736274719, 0.5356264710426331, 0.7706684470176697, 0.3822908103466034, 0.7157639265060425, 0.6323714256286621, 0.31500399112701416, 0.6381151080131531, 0.39206790924072266, 0.1786692887544632, 0.18245099484920502, 0.7889564633369446, 0.22134333848953247, 0.32018840312957764, 0.0018537933938205242, 0.646109402179718, 0.6066158413887024, 0.5374656319618225, 0.33688366413116455, 0.47421708703041077, 0.5508152842521667, 0.49213138222694397, 0.511188268661499, 0.5717677474021912, 0.41097137331962585, 0.4619300365447998, 0.5559497475624084, 0.6483052372932434, 0.5391802787780762, 0.3774888217449188, 0.2779591679573059, 0.5914452075958252, 0.3764539361000061, 0.6218030452728271, 0.6911143660545349, 0.3683510720729828, 0.326828271150589, 0.45808157324790955, 0.2288610339164734, 0.6975459456443787, 0.5312200784683228, 0.938677191734314, 0.4693514108657837, 0.2877967953681946, 0.44607603549957275, 0.349338561296463, 0.607035756111145, 0.4088568687438965, 0.4082079529762268, 0.4634942412376404, 0.7075703144073486, 0.5016218423843384, 0.49751898646354675, 0.43227145075798035, 0.49273544549942017, 0.2983260750770569]",0100010111101101000100011100101100111001011000011100001000110000,0110010110000101000110001001010100110011111101000110101111111000
"[0.4526459276676178, 0.4691610038280487, 0.5132524967193604, 0.5415708422660828, 0.5845479369163513, 0.47855430841445923, 0.5573278069496155, 0.3751065731048584, 0.45360255241394043, 0.5134086012840271, 0.3963354527950287, 0.5108299851417542, 0.42797374725341797, 0.6024329662322998, 0.5579121112823486, 0.5210089087486267, 0.6676604747772217, 0.5923240780830383, 0.5692848563194275, 0.6192710399627686, 0.5892436504364014, 0.4520294964313507, 0.854454517364502, 0.4674869775772095, 0.37019938230514526, 0.4436802864074707, 0.40362733602523804, 0.4583909809589386, 0.4472387731075287, 0.5471141934394836, 0.4957338571548462, 0.4851963520050049, 0.40242403745651245, 0.5252558588981628, 0.5013756155967712, 0.5020361542701721, 0.5119907855987549, 0.5183762907981873, 0.4929750859737396, 0.40262338519096375, 0.5531871318817139, 0.49940598011016846, 0.5193328261375427, 0.5038617253303528, 0.5247645378112793, 0.4183860123157501, 0.6328120231628418, 0.41223472356796265, 0.5392521023750305, 0.3348776698112488, 0.5404828786849976, 0.6290950775146484, 0.4665692448616028, 0.4907531142234802, 0.520935595035553, 0.5669803619384766, 0.5249314904212952, 0.4695691168308258, 0.45972517132759094, 0.4366750419139862, 0.4574514329433441, 0.48820552229881287, 0.5964455008506775, 0.5131388902664185]",0011101001010111111110100000010001111100101110101011001110000011,1010111011010101101011000000110001111101101000001001000100101110
"[0.4892779588699341, 0.4523152709007263, 0.5917171239852905, 0.575946569442749, 0.6540763974189758, 0.47881385684013367, 0.6246736645698547, 0.49021127820014954, 0.4629247188568115, 0.5276715755462646, 0.42620259523391724, 0.47757217288017273, 0.3539026081562042, 0.6122564077377319, 0.6852980852127075, 0.39517390727996826, 0.5256877541542053, 0.533009946346283, 0.5386098027229309, 0.5891932845115662, 0.6124088764190674, 0.528410017490387, 0.7992376089096069, 0.5351816415786743, 0.4525092840194702, 0.40186405181884766, 0.28769832849502563, 0.37975406646728516, 0.4149167835712433, 0.5816299915313721, 0.517009437084198, 0.49268507957458496, 0.4588344693183899, 0.590512752532959, 0.6694889664649963, 0.5203732252120972, 0.42952826619148254, 0.5267892479896545, 0.6611088514328003, 0.5442102551460266, 0.6251083612442017, 0.36652490496635437, 0.5542269349098206, 0.5447927117347717, 0.5166642069816589, 0.47429946064949036, 0.6279481053352356, 0.455475389957428, 0.5119584798812866, 0.2664918005466461, 0.5018491744995117, 0.6996082663536072, 0.327271968126297, 0.5941376686096191, 0.5325711369514465, 0.4290395975112915, 0.6842561364173889, 0.6432260870933533, 0.36935877799987793, 0.5203591585159302, 0.43506720662117004, 0.5914844870567322, 0.5760901570320129, 0.37864431738853455]",0011101001000110111111110000011001110111101110101011011011010110,1001101011111010000010101101110110001110001001100001010010101110
"[0.35422417521476746, 0.5396531820297241, 0.5409424304962158, 0.45132988691329956, 0.6427856683731079, 0.5472065210342407, 0.5029093027114868, 0.40874263644218445, 0.5364106893539429, 0.5466645956039429, 0.45539137721061707, 0.601498544216156, 0.45107901096343994, 0.5496378540992737, 0.5546665191650391, 0.5253691673278809, 0.4925641119480133, 0.5513507723808289, 0.539332926273346, 0.6252114772796631, 0.6758965253829956, 0.411822646856308, 0.3813609778881073, 0.4659719467163086, 0.37654125690460205, 0.3846539258956909, 0.4285982847213745, 0.4341306686401367, 0.6169859766960144, 0.4984430968761444, 0.5198760628700256, 0.4174942672252655, 0.4561353921890259, 0.4696454703807831, 0.5248369574546814, 0.40593862533569336, 0.664993941783905, 0.3986266255378723, 0.39123818278312683, 0.36804893612861633, 0.6515429019927979, 0.5539941787719727, 0.5701808333396912, 0.47739177942276, 0.5281906127929688, 0.4036056697368622, 0.6313516497612, 0.4206125736236572, 0.476589173078537, 0.32858824729919434, 0.6431922912597656, 0.5879179835319519, 0.44205743074417114, 0.30713751912117004, 0.5557649731636047, 0.5715320110321045, 0.43275681138038635, 0.5092983245849609, 0.46235865354537964, 0.47264567017555237, 0.39862731099128723, 0.4578463137149811, 0.5062537789344788, 0.6357815265655518]",0110111011010111011110000000101000101000111010100011001101000011,1111000011110110111111010101001011110001111100100101100101110111
