prediction,predicted_bits,actual_bits,decrypted_predicted,decrypted_actual,cosine_similarity,per_sample_bit_accuracy
"[0.4683137834072113, 0.5541942715644836, 0.5221895575523376, 0.47600632905960083, 0.5097284913063049, 0.46243011951446533, 0.527936577796936, 0.5087674260139465, 0.4866100251674652, 0.539933979511261, 0.496042937040329, 0.48471322655677795, 0.46412569284439087, 0.4951871633529663, 0.448047935962677, 0.47700026631355286, 0.5250738263130188, 0.486100435256958, 0.4947728216648102, 0.5151717662811279, 0.5248345136642456, 0.48600828647613525, 0.5164103507995605, 0.49339425563812256, 0.4895457923412323, 0.5529050230979919, 0.498786598443985, 0.4907492697238922, 0.5127117037773132, 0.4834519624710083, 0.5138444900512695, 0.5414661169052124, 0.5010946989059448, 0.48068901896476746, 0.46963587403297424, 0.5027400851249695, 0.44047433137893677, 0.5074537396430969, 0.5400102138519287, 0.5161013007164001, 0.5270035266876221, 0.53081214427948, 0.49444398283958435, 0.44092684984207153, 0.51250821352005, 0.5261772274971008, 0.48242226243019104, 0.5123032331466675, 0.5182198882102966, 0.49144577980041504, 0.449923038482666, 0.4923056662082672, 0.5159460306167603, 0.5503597259521484, 0.5142523050308228, 0.5106569528579712, 0.487347275018692, 0.5033267140388489, 0.5344000458717346, 0.5391329526901245, 0.5072203278541565, 0.4838677942752838, 0.5029433369636536, 0.4961791932582855]",0110101101000000100110100100101110010111110011011000111101111010,1100011000011101101011110000100100110101000101110100010011010000,?BM?,dog?????,0.6722149665303475,48.4375
"[0.41557997465133667, 0.5466649532318115, 0.5285536646842957, 0.5068458318710327, 0.5239017009735107, 0.4547324776649475, 0.5124810934066772, 0.5045481324195862, 0.5257517695426941, 0.5571510195732117, 0.5200827717781067, 0.4738146662712097, 0.4350868761539459, 0.5568841099739075, 0.45818692445755005, 0.46074533462524414, 0.5244972109794617, 0.5023006796836853, 0.5141859650611877, 0.4906100034713745, 0.5054115653038025, 0.47456541657447815, 0.5185343027114868, 0.4985117018222809, 0.4955664575099945, 0.55121910572052, 0.501377522945404, 0.49382302165031433, 0.4764496088027954, 0.49468138813972473, 0.5258198380470276, 0.5363398790359497, 0.4884307086467743, 0.4618910253047943, 0.49414223432540894, 0.5392060875892639, 0.44255387783050537, 0.49089810252189636, 0.5560144782066345, 0.5267022252082825, 0.541390061378479, 0.519167959690094, 0.47141292691230774, 0.41873985528945923, 0.4748302698135376, 0.5225020051002502, 0.43641242384910583, 0.5300599336624146, 0.5151079297065735, 0.508493185043335, 0.44928666949272156, 0.4790785610675812, 0.48802584409713745, 0.5211086273193359, 0.4756363332271576, 0.54473477602005, 0.4699154794216156, 0.4912572205066681, 0.5273904800415039, 0.5393951535224915, 0.5307382345199585, 0.47222304344177246, 0.45769327878952026, 0.5361664891242981]",0111101111100100111010100110001100010011110001011100010100111001,0000011000101001100110101100010011101001100001000101010000011001,p??,blank???,0.626209989394975,51.5625
"[0.44374796748161316, 0.5546557307243347, 0.5325379371643066, 0.4829616844654083, 0.5173190832138062, 0.46038466691970825, 0.5236966609954834, 0.5079386830329895, 0.5055566430091858, 0.544532299041748, 0.502739667892456, 0.4780644178390503, 0.45389261841773987, 0.5174692273139954, 0.4461616277694702, 0.46791374683380127, 0.527104914188385, 0.4910260736942291, 0.5042970776557922, 0.5078715682029724, 0.5204145908355713, 0.482427179813385, 0.5148215293884277, 0.4925936758518219, 0.48884421586990356, 0.5545637607574463, 0.5013353824615479, 0.4912365674972534, 0.499570369720459, 0.4855058491230011, 0.5213057398796082, 0.5421127080917358, 0.49386167526245117, 0.46972161531448364, 0.4790560007095337, 0.5159384608268738, 0.43970775604248047, 0.5006716251373291, 0.5465980768203735, 0.5224166512489319, 0.5349529981613159, 0.5264546871185303, 0.48719650506973267, 0.42685845494270325, 0.49739697575569153, 0.5291153192520142, 0.4648023247718811, 0.521956205368042, 0.5139501690864563, 0.5013459324836731, 0.44838494062423706, 0.48721644282341003, 0.5085519552230835, 0.5436332821846008, 0.5047557353973389, 0.5253580808639526, 0.47971922159194946, 0.49643179774284363, 0.5309760570526123, 0.5453552603721619, 0.5176384449005127, 0.4794785678386688, 0.48417478799819946, 0.509526252746582]",0110101111100100101110100110001100010111110001011100111100111001,1000000111100101111111000000100000010110101011011000100010100010,I??p,does????,0.6547719986132372,57.8125
"[0.6060516238212585, 0.4765680432319641, 0.3719854950904846, 0.47510263323783875, 0.486819326877594, 0.4831427335739136, 0.5236384272575378, 0.5277118682861328, 0.39447325468063354, 0.5246283411979675, 0.516001284122467, 0.5367194414138794, 0.5064505338668823, 0.44459596276283264, 0.5714640617370605, 0.5376597046852112, 0.4894830584526062, 0.4918021261692047, 0.43901291489601135, 0.5237216353416443, 0.4934616982936859, 0.5233783721923828, 0.5173311233520508, 0.49734142422676086, 0.5297819972038269, 0.5103456377983093, 0.4795061945915222, 0.4813220500946045, 0.5266208648681641, 0.48858797550201416, 0.46597573161125183, 0.4757317304611206, 0.5491464734077454, 0.5381034016609192, 0.4473608434200287, 0.445873886346817, 0.4817756414413452, 0.5098106265068054, 0.49958157539367676, 0.47424325346946716, 0.47251030802726746, 0.5105974674224854, 0.525557279586792, 0.5592211484909058, 0.5576962828636169, 0.4655655324459076, 0.5580382347106934, 0.45588377118110657, 0.5808297991752625, 0.45864155888557434, 0.49791955947875977, 0.558394730091095, 0.4847707152366638, 0.5070641040802002, 0.5060758590698242, 0.4698128402233124, 0.5474650859832764, 0.5647540092468262, 0.5666822195053101, 0.4139477014541626, 0.4567788243293762, 0.48286062479019165, 0.5994870662689209, 0.49260592460632324]",1000001101111011000101101100100011000100011110101001011011100010,1000010100111000111000000110110100111000011110101001111100010010,??D??,amazing?,0.6914152508651508,57.8125
"[0.432818740606308, 0.552618145942688, 0.5343104004859924, 0.4881260395050049, 0.5200928449630737, 0.45913824439048767, 0.520762026309967, 0.5072168707847595, 0.5136409401893616, 0.5476391315460205, 0.5077573657035828, 0.4761086702346802, 0.448716402053833, 0.5295087695121765, 0.44826653599739075, 0.46458134055137634, 0.5271356105804443, 0.49400848150253296, 0.508897066116333, 0.50294429063797, 0.5161412954330444, 0.48080572485923767, 0.514879584312439, 0.49353671073913574, 0.48963093757629395, 0.5538300275802612, 0.5016964077949524, 0.4917979836463928, 0.49255964159965515, 0.4872249662876129, 0.5242432355880737, 0.540772557258606, 0.49083179235458374, 0.46526190638542175, 0.4841364920139313, 0.5227423310279846, 0.44033873081207275, 0.4971461892127991, 0.5495319366455078, 0.5246773958206177, 0.5374085903167725, 0.5243764519691467, 0.4829997420310974, 0.42282500863075256, 0.4899594783782959, 0.5284924507141113, 0.4554431438446045, 0.5249566435813904, 0.5128915905952454, 0.5048115849494934, 0.448324978351593, 0.4846332371234894, 0.502740204334259, 0.5372365713119507, 0.49764779210090637, 0.5318164825439453, 0.47644495964050293, 0.49363788962364197, 0.5297017097473145, 0.5449440479278564, 0.5228649377822876, 0.47724923491477966, 0.47500061988830566, 0.5172639489173889]",0110101111100100101110100110001100010011110001011100110100111001,0111000011111111111110000110110000111011111111010010110100011011,??N?,ride????,0.7955763124126262,62.5
"[0.3877626657485962, 0.5368145704269409, 0.514902651309967, 0.545788049697876, 0.5318099856376648, 0.44499140977859497, 0.49492204189300537, 0.49706652760505676, 0.5445626378059387, 0.5779010653495789, 0.5442646741867065, 0.4744378626346588, 0.40848591923713684, 0.606349766254425, 0.47767534852027893, 0.45519301295280457, 0.5190680027008057, 0.5179101228713989, 0.5212016105651855, 0.4690556824207306, 0.48431921005249023, 0.46154916286468506, 0.5272303819656372, 0.5088358521461487, 0.509092390537262, 0.5492499470710754, 0.4981845021247864, 0.4980487525463104, 0.4456106424331665, 0.5109609961509705, 0.5266193151473999, 0.5289530754089355, 0.48777851462364197, 0.45803362131118774, 0.5122866630554199, 0.5696144104003906, 0.4459555745124817, 0.479175329208374, 0.5695387721061707, 0.532214343547821, 0.5481284856796265, 0.5088196396827698, 0.44955700635910034, 0.4100194573402405, 0.44576770067214966, 0.507132887840271, 0.40163320302963257, 0.537611186504364, 0.5212007164955139, 0.5124024748802185, 0.4490155875682831, 0.46764883399009705, 0.45948877930641174, 0.4921741783618927, 0.4335651099681854, 0.5692301392555237, 0.45747074484825134, 0.4896680414676666, 0.5238706469535828, 0.5279104113578796, 0.5434579849243164, 0.4634021818637848, 0.428513765335083, 0.5723163485527039]",0111100011100100111000111100011100110011110001011100000100111001,0010000110011111000110011001110111011101010110001010000110001101,FQ?N?s,outside?,0.6996109524794678,42.1875
"[0.6119572520256042, 0.47363680601119995, 0.36514487862586975, 0.4732357859611511, 0.48774176836013794, 0.4832777678966522, 0.5245106816291809, 0.5295538902282715, 0.3894731402397156, 0.5242429971694946, 0.5168620944023132, 0.5395364165306091, 0.5074164867401123, 0.4421656131744385, 0.5781365036964417, 0.53974449634552, 0.4884977340698242, 0.49340584874153137, 0.43496865034103394, 0.524231493473053, 0.49162134528160095, 0.5258565545082092, 0.5170345306396484, 0.4969639182090759, 0.5318695306777954, 0.5097105503082275, 0.477871835231781, 0.47979736328125, 0.526335597038269, 0.4878763258457184, 0.46403801441192627, 0.4732040762901306, 0.5524426102638245, 0.5394868850708008, 0.44596001505851746, 0.44187113642692566, 0.48257726430892944, 0.508500337600708, 0.4981805980205536, 0.4731270968914032, 0.47077658772468567, 0.5083703398704529, 0.5267223119735718, 0.5634406805038452, 0.5593516826629639, 0.4632014036178589, 0.562210738658905, 0.4524284601211548, 0.5851660370826721, 0.4566618502140045, 0.4995921552181244, 0.5625210404396057, 0.48262837529182434, 0.5059073567390442, 0.5067110657691956, 0.46854066848754883, 0.5502398610115051, 0.5683203935623169, 0.5698649287223816, 0.40844064950942993, 0.4545151889324188, 0.48206278681755066, 0.6051164269447327, 0.49230989813804626]",1000001101111011000101101100100011000100011110101001011011100010,0000101000000101100001111000110001010111111010011011001011110111,??D??,hot?????,0.7170090860015422,57.8125
"[0.4407865107059479, 0.5542136430740356, 0.5331987738609314, 0.48420244455337524, 0.5180824995040894, 0.460061252117157, 0.5229337811470032, 0.5076924562454224, 0.5076630711555481, 0.5453407168388367, 0.5039532780647278, 0.4775422215461731, 0.452527791261673, 0.5205550193786621, 0.44651082158088684, 0.4669741690158844, 0.527167797088623, 0.4917799234390259, 0.505476713180542, 0.5066043138504028, 0.5193608403205872, 0.4820549190044403, 0.5148548483848572, 0.4927671551704407, 0.4889325499534607, 0.5544790625572205, 0.5014244318008423, 0.4913864731788635, 0.4977702796459198, 0.4859316051006317, 0.5221449136734009, 0.5418347716331482, 0.4930303692817688, 0.46849796175956726, 0.4803759455680847, 0.5177258253097534, 0.4398179054260254, 0.49975597858428955, 0.5474370718002319, 0.5230802297592163, 0.5356773734092712, 0.5259449481964111, 0.4860928952693939, 0.4256364703178406, 0.4953892230987549, 0.5290343165397644, 0.46239563822746277, 0.5228348970413208, 0.5135998725891113, 0.5022923350334167, 0.44833195209503174, 0.48647716641426086, 0.5071163177490234, 0.5420618653297424, 0.5030178427696228, 0.5270947217941284, 0.4788717031478882, 0.4956657886505127, 0.5306506752967834, 0.545454204082489, 0.5189948678016663, 0.47889673709869385, 0.4817720949649811, 0.51148521900177]",0110101111100100101110100110001100010011110001011100111100111001,0010101100101011011110100010111011011111110101100110110101000111,???,door????,0.7654272697446451,54.6875
"[0.4077438414096832, 0.5437701344490051, 0.5249619483947754, 0.517258882522583, 0.5259013175964355, 0.4523562788963318, 0.5077900290489197, 0.5027599930763245, 0.5312563180923462, 0.5624803304672241, 0.5265898704528809, 0.47363796830177307, 0.4278934597969055, 0.5704807639122009, 0.4634883999824524, 0.45919227600097656, 0.5229588747024536, 0.5067006349563599, 0.5163038372993469, 0.48464882373809814, 0.49985256791114807, 0.4710808992385864, 0.520873486995697, 0.5012384057044983, 0.4990270137786865, 0.550341784954071, 0.5008122324943542, 0.49498221278190613, 0.4680294692516327, 0.49889498949050903, 0.526009202003479, 0.5341711640357971, 0.4881344437599182, 0.4608990550041199, 0.49921444058418274, 0.547498881816864, 0.4436318576335907, 0.48766767978668213, 0.5594136118888855, 0.5278586745262146, 0.5432055592536926, 0.5161417722702026, 0.46550866961479187, 0.4166657328605652, 0.46689295768737793, 0.5185949802398682, 0.4268035292625427, 0.5322316884994507, 0.5165596604347229, 0.5097443461418152, 0.4496210217475891, 0.47620347142219543, 0.48048022389411926, 0.5130318403244019, 0.46420687437057495, 0.5513357520103455, 0.46670645475387573, 0.4907020330429077, 0.526299774646759, 0.5362586379051208, 0.5341215133666992, 0.4697924256324768, 0.4495145082473755, 0.5460047125816345]",0111101111100100111000110110001100010011110001011100010100111001,0010101111100011111000110111111000011000000000111111000000101101,????,shown???,0.7140901658597295,65.625
"[0.6369577050209045, 0.4602124094963074, 0.33603569865226746, 0.46410998702049255, 0.4943653643131256, 0.4844197630882263, 0.5290106534957886, 0.5394067764282227, 0.3685508072376251, 0.5214230418205261, 0.5207642316818237, 0.5520371794700623, 0.5114203691482544, 0.4325835406780243, 0.6095508933067322, 0.5480832457542419, 0.4842366576194763, 0.5014742016792297, 0.4167468547821045, 0.5255586504936218, 0.48314929008483887, 0.5369533896446228, 0.5149176120758057, 0.4938642382621765, 0.5419579744338989, 0.5062503814697266, 0.47073906660079956, 0.4721927344799042, 0.5218735933303833, 0.48346471786499023, 0.4558888375759125, 0.46133047342300415, 0.5681185722351074, 0.5433403253555298, 0.44099581241607666, 0.42344269156455994, 0.48602473735809326, 0.5003921985626221, 0.49067142605781555, 0.46867743134498596, 0.46221914887428284, 0.4962010383605957, 0.5316324830055237, 0.5815961360931396, 0.5653846263885498, 0.4535342752933502, 0.5814557075500488, 0.436572790145874, 0.6040158867835999, 0.44911858439445496, 0.5091480612754822, 0.5826517343521118, 0.4723826050758362, 0.49967458844184875, 0.5112795829772949, 0.4647849500179291, 0.5623078942298889, 0.5843111872673035, 0.5845544934272766, 0.3836303949356079, 0.4443238079547882, 0.4779745936393738, 0.6294799447059631, 0.4908006191253662]",1000001101111011010101101100100011000100001110101011001011100010,0100111100111100010110110101101111000100111111000011011111000001,m?m?,cannot??,0.7562570405829301,60.9375
