Test Loss: 0.3618444800376892
Bit-Level Accuracy: 83.78%
prediction,predicted_bits,actual_bits
"[0.9496093988418579, 0.9961411356925964, 0.8090103268623352, 0.2399858683347702, 0.5345771312713623, 0.9901144504547119, 0.9931637644767761, 0.9939508438110352, 0.1027737706899643, 0.7725866436958313, 0.9347276091575623, 0.9854738712310791, 0.8018277287483215, 0.538136899471283, 0.21305914223194122, 0.45226624608039856, 0.29636654257774353, 0.4648769199848175, 0.4858737289905548, 0.985548198223114, 0.9707801938056946, 0.9958094358444214, 0.9695420861244202, 0.027433358132839203, 0.3203343451023102, 0.8912261128425598, 0.927616536617279, 0.04133656248450279, 0.2662910223007202, 0.581628680229187, 0.11068855226039886, 0.45976522564888, 0.005708085373044014, 0.31953370571136475, 0.027773389592766762, 0.8639320135116577, 0.9015849828720093, 0.009595390409231186, 0.1707552671432495, 0.007672457490116358, 0.04683690890669823, 0.9585948586463928, 0.21899457275867462, 0.01232545543462038, 0.833922803401947, 0.08196382224559784, 0.9875364899635315, 0.11742269992828369, 0.02121771313250065, 0.6855958700180054, 0.9889154434204102, 0.6441324353218079, 0.8869591951370239, 0.008968425914645195, 0.7639841437339783, 0.372980535030365, 0.013025699183344841, 0.887380063533783, 0.38708195090293884, 0.8018881678581238, 0.40694642066955566, 0.6797275543212891, 0.9652404189109802, 0.7599283456802368]",1110111101111100000111100110010000011000010010100111101001010111,1101011101111001010111101111000100011000011000100111100001001111
"[0.9883249998092651, 0.3078655004501343, 0.3300711214542389, 0.6958003640174866, 0.7089254260063171, 0.9330735206604004, 0.026612043380737305, 0.007562124170362949, 0.49706900119781494, 0.1280388981103897, 0.6684747934341431, 0.07495944947004318, 0.012749808840453625, 0.4088086783885956, 0.04729396104812622, 0.022175569087266922, 0.47539567947387695, 0.30774053931236267, 0.40660360455513, 0.20019569993019104, 0.788379430770874, 0.16073527932167053, 0.05627742037177086, 0.9164466261863708, 0.9863224029541016, 0.7711785435676575, 0.029024314135313034, 0.11293113976716995, 0.02627943642437458, 0.36758947372436523, 0.9618446826934814, 0.28138333559036255, 0.06859082728624344, 0.00028059835312888026, 0.8051165342330933, 0.8904905319213867, 0.002459273673593998, 0.8297669887542725, 0.5453106760978699, 0.954387903213501, 0.9048440456390381, 0.034788332879543304, 0.9638457894325256, 0.22489695250988007, 0.023145195096731186, 0.9855915307998657, 0.9514616131782532, 0.27019721269607544, 0.7777836322784424, 0.1607252061367035, 0.3374934792518616, 0.02739531919360161, 0.001754965167492628, 0.8742899298667908, 0.5423331260681152, 0.9847721457481384, 0.9988495111465454, 0.9098019599914551, 0.9950101375579834, 0.5270378589630127, 0.22008240222930908, 0.7877773642539978, 0.9904500842094421, 0.48228928446769714]",1001110000100000000010011100001000110111101001101000011111110110,1101111010100100010000011101011100010101101101111010000111100010
"[0.03765694797039032, 0.03462965413928032, 0.011039065197110176, 0.3266296684741974, 0.12999659776687622, 0.0011123185977339745, 0.9281668663024902, 0.0268391240388155, 0.6354777812957764, 0.6887038350105286, 0.4408682882785797, 0.9990528225898743, 0.32044780254364014, 0.9727583527565002, 0.6051750183105469, 0.9005556106567383, 0.3956191837787628, 0.5588343143463135, 0.9873467087745667, 0.8100622892379761, 0.020607857033610344, 0.8698492050170898, 0.9782267212867737, 0.9802163243293762, 0.995241641998291, 0.7449150681495667, 0.002709547523409128, 0.0007760373991914093, 0.11306391656398773, 0.45532384514808655, 0.07660490274429321, 0.38442566990852356, 0.1883213222026825, 0.0158305112272501, 0.042292676866054535, 0.9352337121963501, 0.0014442558167502284, 0.5731115341186523, 0.12152240425348282, 0.01089538261294365, 0.8953116536140442, 0.6867470145225525, 0.9228087067604065, 0.991786539554596, 0.6791581511497498, 0.5789865851402283, 0.9536966681480408, 0.012672106735408306, 0.9948217868804932, 0.8182265758514404, 0.05498884245753288, 0.0015091892564669251, 0.4029826521873474, 0.8891072869300842, 0.23867233097553253, 0.008884390816092491, 0.2759775221347809, 0.015819942578673363, 0.9456560015678406, 0.789863646030426, 0.16905033588409424, 0.49438154697418213, 0.03781965747475624, 0.8239833116531372]",0000001011010111011101111100000000010100111111101100010000110001,0001101011110111011100111100000100010000101101101100110000100101
"[0.013640445657074451, 0.42753300070762634, 0.01950019784271717, 0.7903039455413818, 0.0030796315986663103, 0.9955814480781555, 0.6954485774040222, 0.09240685403347015, 0.04808950051665306, 0.9573832154273987, 0.9302251935005188, 0.9093235731124878, 0.9969664216041565, 0.9499135613441467, 0.9218263626098633, 0.23361237347126007, 0.8082049489021301, 0.07521294802427292, 0.8903888463973999, 0.16642162203788757, 0.00018488131172489375, 0.12413734942674637, 0.03150827810168266, 0.9602212309837341, 0.2703763246536255, 0.008394996635615826, 0.05630147457122803, 0.011070316657423973, 0.7314573526382446, 0.5808783173561096, 0.0010078700724989176, 0.9958580136299133, 0.7554364204406738, 0.06239613890647888, 0.1353721171617508, 0.9998844861984253, 0.8748824000358582, 0.09760914742946625, 0.32248547673225403, 0.09043392539024353, 0.011811862699687481, 0.9424533843994141, 0.4928022623062134, 0.9768284559249878, 0.6932917833328247, 0.8226242661476135, 0.9743247628211975, 0.3458612859249115, 0.05376315861940384, 0.9408503174781799, 0.0013295637909322977, 0.958004355430603, 0.00017458161164540797, 0.018471404910087585, 0.8899143934249878, 0.9202215671539307, 0.6761236786842346, 0.2920146584510803, 0.3349616825580597, 0.9958562254905701, 0.18717794120311737, 0.9666687250137329, 0.8354329466819763, 0.03847942873835564]",0001011001111110101000010000110110011000010111100101001110010110,0101010001111111001001010000110110011000010101100001000110011110
"[0.006579217035323381, 0.9361476898193359, 0.07726659625768661, 0.00714481808245182, 0.9829590320587158, 0.14572730660438538, 0.9579771161079407, 0.9319524168968201, 0.004751974251121283, 0.8973553776741028, 0.005732469726353884, 0.9344643354415894, 0.2942301034927368, 0.8674429655075073, 0.002645244589075446, 0.9252392053604126, 0.07813874632120132, 0.41192713379859924, 0.05177458003163338, 0.9964134097099304, 0.9938879609107971, 0.8010958433151245, 0.1909734606742859, 0.10099802911281586, 0.058366358280181885, 0.17008237540721893, 0.4583166539669037, 0.7203327417373657, 0.21160638332366943, 0.949310302734375, 0.7028106451034546, 0.9803276658058167, 0.08962719887495041, 0.6270711421966553, 0.06115207076072693, 0.8402073979377747, 0.5864976048469543, 0.002709899330511689, 0.3967660069465637, 0.008637197315692902, 0.2131771296262741, 0.017535103484988213, 0.0023493203334510326, 0.03128697723150253, 0.9803503751754761, 0.15638470649719238, 0.022306423634290695, 0.8762362003326416, 0.758242666721344, 0.997329831123352, 0.9822250008583069, 0.9796096682548523, 0.6090392470359802, 0.8063915967941284, 0.7489921450614929, 0.8480316400527954, 0.1262464076280594, 0.6547291278839111, 0.5708402991294861, 0.011217867024242878, 0.9657902717590332, 0.9885419607162476, 0.12982556223869324, 0.0009031464578583837]",0100101101010101000111000001011101011000000010011111111101101100,0110101101010101010111010001010001011010000011011111011101001100
"[0.5798002481460571, 0.2251269817352295, 0.08373341709375381, 0.10187754034996033, 0.05915876105427742, 0.024356573820114136, 0.02770758420228958, 0.8777105808258057, 0.8890010714530945, 0.490445077419281, 0.9938976168632507, 0.9525438547134399, 0.5485066175460815, 0.5266967415809631, 0.9962655901908875, 0.9836679100990295, 0.9943391680717468, 0.8727195262908936, 0.002992442110553384, 0.8393434882164001, 0.9390552639961243, 0.7743375897407532, 0.9968233108520508, 0.3000586926937103, 0.5110810995101929, 0.9604002237319946, 0.18638363480567932, 0.9442929029464722, 0.902402937412262, 0.9700212478637695, 0.025840403512120247, 0.7383286356925964, 0.0751320943236351, 0.9225193858146667, 0.29795119166374207, 0.005374395288527012, 0.002169813495129347, 0.022183608263731003, 0.05929567664861679, 0.9765436053276062, 0.2429172843694687, 0.9720075726509094, 0.005896152928471565, 0.2509738802909851, 0.6379155516624451, 0.7132257223129272, 0.8307512402534485, 0.8191120624542236, 0.01456037349998951, 0.9569440484046936, 0.9649568200111389, 0.9962193369865417, 0.11435475945472717, 0.7185119390487671, 0.170185849070549, 0.7809318900108337, 0.25176963210105896, 0.4734547734260559, 0.9911059737205505, 0.30495595932006836, 0.1949670910835266, 0.27992892265319824, 0.553891658782959, 0.09408696740865707]",1000000110111111110111101101110101000001010011110111010100100010,1100000110111111110111110101110011000001110101110011011101100100
"[0.029629481956362724, 0.9717161655426025, 0.004522852599620819, 0.8308352828025818, 0.9566260576248169, 0.008741330355405807, 0.8509671688079834, 0.011422673240303993, 0.10945137590169907, 0.6956804394721985, 0.27235111594200134, 0.9001007080078125, 0.3873664438724518, 0.04895232990384102, 0.9838436245918274, 0.0889427587389946, 0.20374104380607605, 0.48574668169021606, 0.07226873934268951, 0.10067876428365707, 0.8679208755493164, 0.9999536275863647, 0.9769747257232666, 0.0017956122756004333, 0.5222549438476562, 0.9935920834541321, 0.990436851978302, 0.42709457874298096, 0.639509379863739, 0.4417805075645447, 0.8967210054397583, 0.9168500900268555, 0.011626082472503185, 0.7935619950294495, 0.3161843419075012, 0.9117691516876221, 0.0012128690723329782, 0.014250912703573704, 0.20929890871047974, 0.780504047870636, 0.39211174845695496, 0.13523276150226593, 0.2057809978723526, 0.989334762096405, 0.011627895757555962, 0.9505283832550049, 0.5760692358016968, 0.008317697793245316, 0.9385859370231628, 0.5971836447715759, 0.006535814609378576, 0.0021035149693489075, 0.00026289696688763797, 0.04418070614337921, 0.9689383506774902, 0.7536190748214722, 0.3008347153663635, 0.9119018316268921, 0.24885112047195435, 0.9966999888420105, 0.025997690856456757, 0.8889749050140381, 0.29939034581184387, 0.9385250210762024]",0101101001010010000011101110101101010001000101101100001101010101,0101101011110010010011101111001101010001001101101100001101010101
"[0.7897999882698059, 0.10910922288894653, 0.0029760184697806835, 0.003880247939378023, 0.039180535823106766, 0.43326112627983093, 0.010778449475765228, 0.8029716610908508, 0.13304895162582397, 0.8490213751792908, 0.8632500171661377, 0.1816183626651764, 5.7783472584560513e-05, 0.3938138484954834, 0.9170733094215393, 0.9865615963935852, 0.974915623664856, 0.9596444368362427, 0.6266435980796814, 0.24172908067703247, 0.9655629396438599, 0.37645483016967773, 0.13619108498096466, 0.003094237996265292, 0.38723424077033997, 0.4571221172809601, 0.005576674360781908, 0.1342197209596634, 0.9997738003730774, 0.03277282044291496, 0.23026436567306519, 0.4393295347690582, 0.10375700891017914, 0.015170665457844734, 0.05506165698170662, 0.011265016160905361, 0.8793825507164001, 0.6104146838188171, 0.1483592838048935, 0.004596192855387926, 0.0016643630806356668, 0.2308555394411087, 0.9897491335868835, 0.9859408736228943, 0.8090081810951233, 0.0029343573842197657, 0.13844063878059387, 0.880727231502533, 0.9895694851875305, 0.09454860538244247, 0.6553139686584473, 0.005363311152905226, 0.4741329252719879, 0.6851567029953003, 0.18401546776294708, 0.2849977910518646, 0.2857398986816406, 0.9634072780609131, 0.6025602221488953, 0.3727417290210724, 0.08401552587747574, 0.36729344725608826, 0.16448341310024261, 0.9865646362304688]",1000000101100011111010000000100000001100001110011010010001100001,1000000110100111111110000100101100001010001110011000000001000001
"[0.9463226199150085, 0.9583641886711121, 0.45838215947151184, 0.9506349563598633, 0.33993765711784363, 0.07465975731611252, 0.9711016416549683, 0.9954302310943604, 0.20017008483409882, 0.9960920214653015, 0.11463083326816559, 0.05545951426029205, 0.9527677893638611, 0.08325351774692535, 0.006569086108356714, 0.7326111197471619, 0.32172709703445435, 0.13288788497447968, 0.5726399421691895, 0.8543967008590698, 0.003984089940786362, 0.7549758553504944, 0.004284532740712166, 0.8943953514099121, 0.2791716754436493, 0.013512329198420048, 0.949526309967041, 0.002478869166225195, 0.8950303196907043, 0.07574889063835144, 0.6943232417106628, 0.04003529250621796, 0.02737162634730339, 0.9221550822257996, 0.9371399879455566, 0.9338342547416687, 0.9572674036026001, 0.46618005633354187, 0.3976348042488098, 0.013547402806580067, 0.6489121317863464, 0.3471667468547821, 0.9134119153022766, 0.9989742040634155, 0.9918163418769836, 0.41582536697387695, 0.15030387043952942, 0.8751091361045837, 0.5598373413085938, 0.7139647006988525, 0.0008954180520959198, 0.10456567257642746, 0.9972487092018127, 0.035108596086502075, 0.3265937566757202, 0.24325452744960785, 0.9958828687667847, 0.8612290620803833, 0.936244010925293, 0.7588136792182922, 0.8660055994987488, 0.9857946634292603, 0.9153058528900146, 0.896155834197998]",1101001101001001001101010010101001111000101110011100100011111111,1111001101001101111101010010100001111110101111010000101011101101
"[0.8173446655273438, 0.009014650247991085, 0.9612712860107422, 0.5421687960624695, 0.9170674681663513, 0.09174724668264389, 0.017385201528668404, 0.02474827691912651, 0.9595434665679932, 0.022586969658732414, 0.9065927863121033, 0.8401767015457153, 0.9970746040344238, 0.0012954719131812453, 0.9915022850036621, 0.9960201382637024, 0.5516061186790466, 0.9768365025520325, 0.6076864004135132, 0.1071077287197113, 0.061487529426813126, 0.7086439728736877, 0.5525214076042175, 0.5721408724784851, 0.9948756098747253, 0.1134442612528801, 0.06375078856945038, 0.040688756853342056, 0.9685017466545105, 0.8366343379020691, 0.4598122239112854, 0.8702197074890137, 0.15970183908939362, 0.040752459317445755, 0.12395866215229034, 0.0034595844335854053, 0.5471593737602234, 0.9889498353004456, 0.04422870650887489, 0.6406612396240234, 0.788208544254303, 0.041475050151348114, 0.9725426435470581, 0.8753178715705872, 0.6736161112785339, 0.7883718013763428, 0.9539839625358582, 0.9609944224357605, 0.8135674595832825, 0.8826804757118225, 0.09839410334825516, 0.9518722891807556, 0.0007164583075791597, 0.9943692088127136, 0.3803272247314453, 0.125034898519516, 0.9981822967529297, 0.8842323422431946, 0.9918449521064758, 0.02689422108232975, 0.2857847511768341, 0.4559628665447235, 0.9158174991607666, 0.2731549143791199]",1011100010111011111001111000110100001101101111111101010011100010,1011110010101011010000101100111100001101101111101101010010101000
