Test Loss: 0.6934273838996887
Bit-Level Accuracy: 49.86%
prediction,predicted_bits,actual_bits
"[0.5114354491233826, 0.4804702401161194, 0.50360506772995, 0.5025745034217834, 0.49673792719841003, 0.48408570885658264, 0.46380966901779175, 0.4971667528152466, 0.5147834420204163, 0.484355092048645, 0.5149886012077332, 0.487350195646286, 0.49565669894218445, 0.49971702694892883, 0.5247173309326172, 0.48786836862564087, 0.50357985496521, 0.5131025314331055, 0.5195130705833435, 0.5244752764701843, 0.5100612640380859, 0.49773815274238586, 0.49730703234672546, 0.5251678824424744, 0.5055814385414124, 0.5103470087051392, 0.485906720161438, 0.5037484169006348, 0.5047796368598938, 0.5000658631324768, 0.5043246150016785, 0.4875384569168091, 0.526539146900177, 0.5108408331871033, 0.4962840676307678, 0.5014785528182983, 0.49029240012168884, 0.5147466659545898, 0.49173322319984436, 0.5171067714691162, 0.505974292755127, 0.4796047806739807, 0.4737946391105652, 0.519895613193512, 0.5125238299369812, 0.5153188705444336, 0.49092233180999756, 0.5248169302940369, 0.5010296106338501, 0.4878721237182617, 0.5184459686279297, 0.5452309846878052, 0.49247318506240845, 0.4996602535247803, 0.5056149363517761, 0.4833369255065918, 0.48784080147743225, 0.5198443531990051, 0.5065802931785583, 0.4913320243358612, 0.5107419490814209, 0.5044891834259033, 0.5222917199134827, 0.524570882320404]",1011000010100010111110011101111011010101100111011011001001101111,1011001000011111011000000000111110011011010000010010110011110110
"[0.5114358067512512, 0.4804690480232239, 0.5036059021949768, 0.5025754570960999, 0.49673691391944885, 0.48408475518226624, 0.4638100564479828, 0.49716898798942566, 0.5147833824157715, 0.4843541085720062, 0.5149896740913391, 0.48735061287879944, 0.4956561028957367, 0.4997178614139557, 0.5247171521186829, 0.48786717653274536, 0.5035790801048279, 0.5131033658981323, 0.5195145010948181, 0.5244765281677246, 0.5100619792938232, 0.49773460626602173, 0.49730414152145386, 0.5251671671867371, 0.5055820941925049, 0.5103479027748108, 0.48590636253356934, 0.5037496089935303, 0.5047792792320251, 0.5000669956207275, 0.5043234825134277, 0.4875362813472748, 0.5265403985977173, 0.5108423829078674, 0.4962850511074066, 0.5014793276786804, 0.49028995633125305, 0.5147451758384705, 0.49173247814178467, 0.5171080231666565, 0.5059722661972046, 0.47960296273231506, 0.4737933576107025, 0.5198947787284851, 0.5125247836112976, 0.5153176784515381, 0.490922212600708, 0.5248177647590637, 0.5010310411453247, 0.4878721237182617, 0.5184469223022461, 0.5452331900596619, 0.4924733638763428, 0.49965810775756836, 0.505617082118988, 0.4833383560180664, 0.4878396689891815, 0.5198435187339783, 0.5065810084342957, 0.4913313388824463, 0.5107429027557373, 0.5044885873794556, 0.5222919583320618, 0.524570882320404]",1011000010100010111110011101111011010101100111011011001001101111,0001110111011100011101010000011100100001000010010001000001000101
"[0.5114353895187378, 0.4804706275463104, 0.5036047697067261, 0.5025743246078491, 0.4967382252216339, 0.4840857684612274, 0.46380946040153503, 0.49716609716415405, 0.5147836804389954, 0.4843551516532898, 0.514988124370575, 0.487350195646286, 0.4956568777561188, 0.49971702694892883, 0.5247173309326172, 0.48786860704421997, 0.5035802125930786, 0.5131022930145264, 0.5195128321647644, 0.5244749188423157, 0.5100612044334412, 0.49773910641670227, 0.4973079264163971, 0.5251681208610535, 0.505581259727478, 0.5103467106819153, 0.48590683937072754, 0.5037479996681213, 0.504779577255249, 0.5000655055046082, 0.5043249726295471, 0.48753878474235535, 0.5265389680862427, 0.5108403563499451, 0.49628376960754395, 0.5014781951904297, 0.49029305577278137, 0.5147470831871033, 0.49173328280448914, 0.5171064734458923, 0.5059747099876404, 0.4796052873134613, 0.4737948477268219, 0.5198959112167358, 0.5125235915184021, 0.5153193473815918, 0.4909224510192871, 0.5248166918754578, 0.5010290741920471, 0.48787206411361694, 0.5184457898139954, 0.5452305674552917, 0.4924730658531189, 0.49966108798980713, 0.5056143403053284, 0.48333659768104553, 0.4878409206867218, 0.5198447108268738, 0.5065799951553345, 0.49133214354515076, 0.5107415914535522, 0.5044894814491272, 0.5222916603088379, 0.524570882320404]",1011000010100010111110011101111011010101100111011011001001101111,0100101101001100100111011010110010111010110111010001000111011010
"[0.5114355087280273, 0.48046964406967163, 0.5036055445671082, 0.5025749206542969, 0.49673739075660706, 0.48408520221710205, 0.46380990743637085, 0.49716779589653015, 0.5147833228111267, 0.48435458540916443, 0.5149891972541809, 0.4873504340648651, 0.49565622210502625, 0.49971750378608704, 0.5247170329093933, 0.4878678023815155, 0.5035795569419861, 0.5131028294563293, 0.5195137858390808, 0.5244757533073425, 0.5100614428520203, 0.49773624539375305, 0.49730563163757324, 0.5251674652099609, 0.5055816769599915, 0.510347306728363, 0.485906720161438, 0.5037490129470825, 0.5047794580459595, 0.5000665187835693, 0.504324197769165, 0.48753753304481506, 0.5265395045280457, 0.5108413696289062, 0.4962843358516693, 0.5014789700508118, 0.4902913272380829, 0.5147460699081421, 0.49173295497894287, 0.5171074271202087, 0.5059732794761658, 0.4796041250228882, 0.4737941026687622, 0.5198951959609985, 0.5125241875648499, 0.5153182148933411, 0.4909224510192871, 0.5248172879219055, 0.5010303258895874, 0.48787200450897217, 0.5184462666511536, 0.5452318787574768, 0.4924732446670532, 0.49965929985046387, 0.5056159496307373, 0.4833376407623291, 0.48784035444259644, 0.5198439359664917, 0.506580650806427, 0.49133169651031494, 0.5107426047325134, 0.5044888257980347, 0.5222917199134827, 0.5245707631111145]",1011000010100010111110011101111011010101100111011011001001101111,0110110000010000110001010101011010110100011101010010101110010100
"[0.5114353895187378, 0.4804706275463104, 0.5036047697067261, 0.5025742650032043, 0.4967382848262787, 0.4840857684612274, 0.46380940079689026, 0.49716609716415405, 0.5147836804389954, 0.4843551516532898, 0.514988124370575, 0.487350195646286, 0.4956568777561188, 0.49971702694892883, 0.5247172713279724, 0.48786860704421997, 0.5035802125930786, 0.5131022334098816, 0.5195128321647644, 0.5244749188423157, 0.5100612044334412, 0.49773910641670227, 0.4973079264163971, 0.5251681208610535, 0.505581259727478, 0.5103466510772705, 0.48590683937072754, 0.5037479996681213, 0.504779577255249, 0.5000654458999634, 0.5043250322341919, 0.4875388443470001, 0.5265389680862427, 0.5108403563499451, 0.49628376960754395, 0.5014781951904297, 0.49029308557510376, 0.5147470831871033, 0.49173328280448914, 0.5171064734458923, 0.5059747695922852, 0.4796052873134613, 0.4737948477268219, 0.5198959112167358, 0.5125235915184021, 0.5153194069862366, 0.4909224510192871, 0.5248166918754578, 0.5010290741920471, 0.48787206411361694, 0.5184457898139954, 0.5452305674552917, 0.4924730658531189, 0.49966108798980713, 0.5056143403053284, 0.48333659768104553, 0.4878409206867218, 0.5198447108268738, 0.5065799951553345, 0.49133214354515076, 0.5107415914535522, 0.5044894814491272, 0.5222916603088379, 0.524570882320404]",1011000010100010111110011101111011010101100111011011001001101111,0101110001100000111010000100111001011000000101010111001111111001
"[0.5114355087280273, 0.48046958446502686, 0.5036055445671082, 0.5025749802589417, 0.49673739075660706, 0.48408520221710205, 0.46380990743637085, 0.4971678555011749, 0.5147833228111267, 0.48435458540916443, 0.5149892568588257, 0.4873504340648651, 0.49565622210502625, 0.49971750378608704, 0.5247170329093933, 0.4878678023815155, 0.5035795569419861, 0.5131028890609741, 0.5195137858390808, 0.5244757533073425, 0.5100614428520203, 0.49773624539375305, 0.49730557203292847, 0.5251674652099609, 0.5055817365646362, 0.5103473663330078, 0.485906720161438, 0.5037490725517273, 0.5047794580459595, 0.5000665187835693, 0.5043241381645203, 0.4875374138355255, 0.5265395045280457, 0.510841429233551, 0.4962843954563141, 0.5014790296554565, 0.49029120802879333, 0.5147460103034973, 0.49173295497894287, 0.5171074867248535, 0.505973219871521, 0.4796041250228882, 0.47379404306411743, 0.5198951959609985, 0.5125241875648499, 0.5153182148933411, 0.4909224510192871, 0.5248172879219055, 0.5010303258895874, 0.48787200450897217, 0.5184463262557983, 0.5452318787574768, 0.4924732446670532, 0.4996592402458191, 0.5056160092353821, 0.4833377003669739, 0.48784035444259644, 0.5198439359664917, 0.506580650806427, 0.49133169651031494, 0.5107426047325134, 0.5044887661933899, 0.5222917795181274, 0.5245708227157593]",1011000010100010111110011101111011010101100111011011001001101111,1101000011011100100011011110011000111110110111000011011100111110
"[0.5114353895187378, 0.48047053813934326, 0.5036048889160156, 0.5025743842124939, 0.49673816561698914, 0.4840857684612274, 0.4638094902038574, 0.49716633558273315, 0.5147836208343506, 0.484355092048645, 0.514988362789154, 0.487350195646286, 0.495656818151474, 0.49971702694892883, 0.5247173309326172, 0.4878684878349304, 0.5035800933837891, 0.5131023526191711, 0.5195128917694092, 0.5244750380516052, 0.5100612044334412, 0.4977387487888336, 0.49730756878852844, 0.5251680016517639, 0.5055813193321228, 0.5103467702865601, 0.48590677976608276, 0.5037481784820557, 0.504779577255249, 0.5000656247138977, 0.5043248534202576, 0.4875386655330658, 0.5265390276908875, 0.5108405351638794, 0.4962838888168335, 0.5014783143997192, 0.49029281735420227, 0.5147469639778137, 0.49173328280448914, 0.5171065330505371, 0.5059745907783508, 0.479605108499527, 0.47379475831985474, 0.5198957920074463, 0.5125237107276917, 0.5153191685676575, 0.4909224510192871, 0.5248168110847473, 0.5010292530059814, 0.48787206411361694, 0.5184458494186401, 0.5452307462692261, 0.49247312545776367, 0.499660849571228, 0.5056145787239075, 0.4833366870880127, 0.4878409206867218, 0.5198445916175842, 0.506580114364624, 0.49133214354515076, 0.5107417106628418, 0.5044893622398376, 0.5222916603088379, 0.524570882320404]",1011000010100010111110011101111011010101100111011011001001101111,0110011000100011010110100111111000111100101000010101100110000000
"[0.5114353895187378, 0.48047053813934326, 0.5036048889160156, 0.5025743246078491, 0.49673816561698914, 0.4840857684612274, 0.4638094902038574, 0.49716633558273315, 0.5147836208343506, 0.484355092048645, 0.514988362789154, 0.487350195646286, 0.495656818151474, 0.49971702694892883, 0.5247172713279724, 0.4878684878349304, 0.5035800933837891, 0.5131023526191711, 0.5195128917694092, 0.5244750380516052, 0.5100612044334412, 0.4977387487888336, 0.49730756878852844, 0.5251680016517639, 0.5055813193321228, 0.5103467702865601, 0.48590683937072754, 0.5037481784820557, 0.504779577255249, 0.5000656247138977, 0.5043248534202576, 0.4875386655330658, 0.5265390276908875, 0.5108405351638794, 0.4962838888168335, 0.5014783143997192, 0.49029281735420227, 0.5147469639778137, 0.49173328280448914, 0.5171065926551819, 0.5059745907783508, 0.479605108499527, 0.47379475831985474, 0.5198957920074463, 0.5125236511230469, 0.5153191685676575, 0.4909224510192871, 0.5248168110847473, 0.5010293126106262, 0.48787206411361694, 0.5184458494186401, 0.5452307462692261, 0.49247312545776367, 0.49966078996658325, 0.5056145787239075, 0.4833366870880127, 0.4878409206867218, 0.5198445916175842, 0.506580114364624, 0.49133214354515076, 0.5107417106628418, 0.5044893622398376, 0.5222916603088379, 0.524570882320404]",1011000010100010111110011101111011010101100111011011001001101111,1001010011100001101011101101011001100011110111110001100101000000
"[0.5114359259605408, 0.4804689288139343, 0.5036059617996216, 0.5025755763053894, 0.4967368543148041, 0.48408475518226624, 0.4638100564479828, 0.49716928601264954, 0.514783501625061, 0.4843539297580719, 0.5149897336959839, 0.48735061287879944, 0.49565616250038147, 0.49971792101860046, 0.5247172713279724, 0.4878670275211334, 0.5035789608955383, 0.5131034851074219, 0.5195146799087524, 0.5244767665863037, 0.5100622177124023, 0.49773430824279785, 0.4973037838935852, 0.5251671671867371, 0.5055822730064392, 0.5103480219841003, 0.4859062731266022, 0.5037497282028198, 0.5047792196273804, 0.5000670552253723, 0.5043233036994934, 0.4875359535217285, 0.5265407562255859, 0.5108427405357361, 0.4962852895259857, 0.5014793276786804, 0.4902895987033844, 0.5147449374198914, 0.49173223972320557, 0.517108142375946, 0.5059720873832703, 0.479602575302124, 0.4737932085990906, 0.5198947191238403, 0.5125250220298767, 0.5153175592422485, 0.49092212319374084, 0.5248178839683533, 0.5010311603546143, 0.48787224292755127, 0.5184471011161804, 0.5452336072921753, 0.49247342348098755, 0.49965786933898926, 0.5056173205375671, 0.48333847522735596, 0.4878394305706024, 0.5198435187339783, 0.5065811276435852, 0.49133121967315674, 0.5107428431510925, 0.5044885873794556, 0.5222920179367065, 0.5245709419250488]",1011000010100010111110011101111011010101100111011011001001101111,1000111000010110100101101111101001100111111010100001110110000010
"[0.5114356875419617, 0.48046910762786865, 0.503605842590332, 0.5025753974914551, 0.49673697352409363, 0.484084814786911, 0.4638100266456604, 0.49716874957084656, 0.5147833228111267, 0.4843541979789734, 0.5149896740913391, 0.48735061287879944, 0.4956560432910919, 0.49971774220466614, 0.5247170925140381, 0.4878672957420349, 0.5035791993141174, 0.513103187084198, 0.5195143818855286, 0.5244763493537903, 0.5100618600845337, 0.49773484468460083, 0.49730437994003296, 0.5251672863960266, 0.5055820345878601, 0.5103477835655212, 0.4859064817428589, 0.5037495493888855, 0.5047792792320251, 0.5000669360160828, 0.5043236017227173, 0.4875365197658539, 0.5265401601791382, 0.5108421444892883, 0.4962848722934723, 0.5014792680740356, 0.49029016494750977, 0.5147454142570496, 0.4917325973510742, 0.5171079635620117, 0.5059724450111389, 0.47960323095321655, 0.47379350662231445, 0.5198948979377747, 0.5125246047973633, 0.5153177976608276, 0.49092233180999756, 0.5248175859451294, 0.5010308623313904, 0.4878721237182617, 0.5184468030929565, 0.545232892036438, 0.4924733638763428, 0.49965834617614746, 0.5056168437004089, 0.48333826661109924, 0.48783978819847107, 0.5198436379432678, 0.5065809488296509, 0.4913313388824463, 0.5107429027557373, 0.5044885873794556, 0.522291898727417, 0.524570882320404]",1011000010100010111110011101111011010101100111011011001001101111,0011001010101111100100010101010000111101100100001010011001110011
