prediction,predicted_bits,actual_bits,decrypted_predicted,decrypted_actual,cosine_similarity,per_sample_bit_accuracy
"[0.5125992298126221, 0.5200422406196594, 0.5239984393119812, 0.5099547505378723, 0.49762287735939026, 0.48501190543174744, 0.4850006401538849, 0.49992746114730835, 0.5146858096122742, 0.5067707300186157, 0.4707441031932831, 0.48212185502052307, 0.5216167569160461, 0.4886166751384735, 0.5097630023956299, 0.48533275723457336, 0.5117093920707703, 0.4889810085296631, 0.5223180651664734, 0.49910539388656616, 0.47650936245918274, 0.5217925310134888, 0.5155360102653503, 0.540372371673584, 0.5035721063613892, 0.4964592754840851, 0.5478096604347229, 0.5159683227539062, 0.4916784167289734, 0.49217256903648376, 0.4781908094882965, 0.5071266293525696, 0.4824008345603943, 0.49870848655700684, 0.4898063540458679, 0.47783949971199036, 0.5106241106987, 0.48908084630966187, 0.4860256314277649, 0.49217846989631653, 0.5088695883750916, 0.49581244587898254, 0.48551255464553833, 0.45886263251304626, 0.49904635548591614, 0.5044494271278381, 0.5176477432250977, 0.4868166148662567, 0.4984152615070343, 0.5230486392974854, 0.49071770906448364, 0.5050864219665527, 0.4940773844718933, 0.4783543646335602, 0.5010043382644653, 0.49989596009254456, 0.47716203331947327, 0.5218136310577393, 0.5308882594108582, 0.5032534003257751, 0.5116625428199768, 0.4895070493221283, 0.4853529930114746, 0.5027154684066772]",1111000011001010101001111011000100001000100001100101001001111001,1010100000000101000101010000100110101100000110010110101100010000,],ޤ_	,0.5986032609188323,46.875
"[0.5125992298126221, 0.5200422406196594, 0.5239984393119812, 0.5099547505378723, 0.49762287735939026, 0.48501190543174744, 0.4850006401538849, 0.49992746114730835, 0.5146858096122742, 0.5067707300186157, 0.4707441031932831, 0.48212185502052307, 0.5216167569160461, 0.4886166751384735, 0.5097630023956299, 0.48533275723457336, 0.5117093920707703, 0.4889810085296631, 0.5223180651664734, 0.49910539388656616, 0.47650936245918274, 0.5217925310134888, 0.5155360102653503, 0.540372371673584, 0.5035721063613892, 0.4964592754840851, 0.5478096604347229, 0.5159683227539062, 0.4916784167289734, 0.49217256903648376, 0.4781908094882965, 0.5071266293525696, 0.4824008345603943, 0.49870848655700684, 0.4898063540458679, 0.47783949971199036, 0.5106241106987, 0.48908084630966187, 0.4860256314277649, 0.49217846989631653, 0.5088695883750916, 0.49581244587898254, 0.48551255464553833, 0.45886263251304626, 0.49904635548591614, 0.5044494271278381, 0.5176477432250977, 0.4868166148662567, 0.4984152615070343, 0.5230486392974854, 0.49071770906448364, 0.5050864219665527, 0.4940773844718933, 0.4783543646335602, 0.5010043382644653, 0.49989596009254456, 0.47716203331947327, 0.5218136310577393, 0.5308882594108582, 0.5032534003257751, 0.5116625428199768, 0.4895070493221283, 0.4853529930114746, 0.5027154684066772]",1111000011001010101001111011000100001000100001100101001001111001,0001010010101011000101010010010011111010100110011011111100010000,],|]ug,0.6823873366482022,45.3125
"[0.5125992298126221, 0.5200422406196594, 0.5239984393119812, 0.5099547505378723, 0.49762287735939026, 0.48501190543174744, 0.4850006401538849, 0.49992746114730835, 0.5146858096122742, 0.5067707300186157, 0.4707441031932831, 0.48212185502052307, 0.5216167569160461, 0.4886166751384735, 0.5097630023956299, 0.48533275723457336, 0.5117093920707703, 0.4889810085296631, 0.5223180651664734, 0.49910539388656616, 0.47650936245918274, 0.5217925310134888, 0.5155360102653503, 0.540372371673584, 0.5035721063613892, 0.4964592754840851, 0.5478096604347229, 0.5159683227539062, 0.4916784167289734, 0.49217256903648376, 0.4781908094882965, 0.5071266293525696, 0.4824008345603943, 0.49870848655700684, 0.4898063540458679, 0.47783949971199036, 0.5106241106987, 0.48908084630966187, 0.4860256314277649, 0.49217846989631653, 0.5088695883750916, 0.49581244587898254, 0.48551255464553833, 0.45886263251304626, 0.49904635548591614, 0.5044494271278381, 0.5176477432250977, 0.4868166148662567, 0.4984152615070343, 0.5230486392974854, 0.49071770906448364, 0.5050864219665527, 0.4940773844718933, 0.4783543646335602, 0.5010043382644653, 0.49989596009254456, 0.47716203331947327, 0.5218136310577393, 0.5308882594108582, 0.5032534003257751, 0.5116625428199768, 0.4895070493221283, 0.4853529930114746, 0.5027154684066772]",1111000011001010101001111011000100001000100001100101001001111001,0001110010011010011101110111001001101001110111010110111000011110,],pTO2,0.7519985137733579,51.5625
"[0.5125992298126221, 0.5200422406196594, 0.5239984393119812, 0.5099547505378723, 0.49762287735939026, 0.48501190543174744, 0.4850006401538849, 0.49992746114730835, 0.5146858096122742, 0.5067707300186157, 0.4707441031932831, 0.48212185502052307, 0.5216167569160461, 0.4886166751384735, 0.5097630023956299, 0.48533275723457336, 0.5117093920707703, 0.4889810085296631, 0.5223180651664734, 0.49910539388656616, 0.47650936245918274, 0.5217925310134888, 0.5155360102653503, 0.540372371673584, 0.5035721063613892, 0.4964592754840851, 0.5478096604347229, 0.5159683227539062, 0.4916784167289734, 0.49217256903648376, 0.4781908094882965, 0.5071266293525696, 0.4824008345603943, 0.49870848655700684, 0.4898063540458679, 0.47783949971199036, 0.5106241106987, 0.48908084630966187, 0.4860256314277649, 0.49217846989631653, 0.5088695883750916, 0.49581244587898254, 0.48551255464553833, 0.45886263251304626, 0.49904635548591614, 0.5044494271278381, 0.5176477432250977, 0.4868166148662567, 0.4984152615070343, 0.5230486392974854, 0.49071770906448364, 0.5050864219665527, 0.4940773844718933, 0.4783543646335602, 0.5010043382644653, 0.49989596009254456, 0.47716203331947327, 0.5218136310577393, 0.5308882594108582, 0.5032534003257751, 0.5116625428199768, 0.4895070493221283, 0.4853529930114746, 0.5027154684066772]",1111000011001010101001111011000100001000100001100101001001111001,1001100111000001111011010110101111101011110100011011011001001010,],X;wG=,0.7496217723404117,48.4375
"[0.5125992298126221, 0.5200422406196594, 0.5239984393119812, 0.5099547505378723, 0.49762287735939026, 0.48501190543174744, 0.4850006401538849, 0.49992746114730835, 0.5146858096122742, 0.5067707300186157, 0.4707441031932831, 0.48212185502052307, 0.5216167569160461, 0.4886166751384735, 0.5097630023956299, 0.48533275723457336, 0.5117093920707703, 0.4889810085296631, 0.5223180651664734, 0.49910539388656616, 0.47650936245918274, 0.5217925310134888, 0.5155360102653503, 0.540372371673584, 0.5035721063613892, 0.4964592754840851, 0.5478096604347229, 0.5159683227539062, 0.4916784167289734, 0.49217256903648376, 0.4781908094882965, 0.5071266293525696, 0.4824008345603943, 0.49870848655700684, 0.4898063540458679, 0.47783949971199036, 0.5106241106987, 0.48908084630966187, 0.4860256314277649, 0.49217846989631653, 0.5088695883750916, 0.49581244587898254, 0.48551255464553833, 0.45886263251304626, 0.49904635548591614, 0.5044494271278381, 0.5176477432250977, 0.4868166148662567, 0.4984152615070343, 0.5230486392974854, 0.49071770906448364, 0.5050864219665527, 0.4940773844718933, 0.4783543646335602, 0.5010043382644653, 0.49989596009254456, 0.47716203331947327, 0.5218136310577393, 0.5308882594108582, 0.5032534003257751, 0.5116625428199768, 0.4895070493221283, 0.4853529930114746, 0.5027154684066772]",1111000011001010101001111011000100001000100001100101001001111001,0010100101000101010110011000001010011100100000010101001000101100,],cF*,0.6119409298381894,51.5625
"[0.5125992298126221, 0.5200422406196594, 0.5239984393119812, 0.5099547505378723, 0.49762287735939026, 0.48501190543174744, 0.4850006401538849, 0.49992746114730835, 0.5146858096122742, 0.5067707300186157, 0.4707441031932831, 0.48212185502052307, 0.5216167569160461, 0.4886166751384735, 0.5097630023956299, 0.48533275723457336, 0.5117093920707703, 0.4889810085296631, 0.5223180651664734, 0.49910539388656616, 0.47650936245918274, 0.5217925310134888, 0.5155360102653503, 0.540372371673584, 0.5035721063613892, 0.4964592754840851, 0.5478096604347229, 0.5159683227539062, 0.4916784167289734, 0.49217256903648376, 0.4781908094882965, 0.5071266293525696, 0.4824008345603943, 0.49870848655700684, 0.4898063540458679, 0.47783949971199036, 0.5106241106987, 0.48908084630966187, 0.4860256314277649, 0.49217846989631653, 0.5088695883750916, 0.49581244587898254, 0.48551255464553833, 0.45886263251304626, 0.49904635548591614, 0.5044494271278381, 0.5176477432250977, 0.4868166148662567, 0.4984152615070343, 0.5230486392974854, 0.49071770906448364, 0.5050864219665527, 0.4940773844718933, 0.4783543646335602, 0.5010043382644653, 0.49989596009254456, 0.47716203331947327, 0.5218136310577393, 0.5308882594108582, 0.5032534003257751, 0.5116625428199768, 0.4895070493221283, 0.4853529930114746, 0.5027154684066772]",1111000011001010101001111011000100001000100001100101001001111001,0100000000000101001001101111000111110110001111000011010000100000,],#;Kx,0.6243239792973412,50.0
"[0.5125992298126221, 0.5200422406196594, 0.5239984393119812, 0.5099547505378723, 0.49762287735939026, 0.48501190543174744, 0.4850006401538849, 0.49992746114730835, 0.5146858096122742, 0.5067707300186157, 0.4707441031932831, 0.48212185502052307, 0.5216167569160461, 0.4886166751384735, 0.5097630023956299, 0.48533275723457336, 0.5117093920707703, 0.4889810085296631, 0.5223180651664734, 0.49910539388656616, 0.47650936245918274, 0.5217925310134888, 0.5155360102653503, 0.540372371673584, 0.5035721063613892, 0.4964592754840851, 0.5478096604347229, 0.5159683227539062, 0.4916784167289734, 0.49217256903648376, 0.4781908094882965, 0.5071266293525696, 0.4824008345603943, 0.49870848655700684, 0.4898063540458679, 0.47783949971199036, 0.5106241106987, 0.48908084630966187, 0.4860256314277649, 0.49217846989631653, 0.5088695883750916, 0.4958125054836273, 0.48551255464553833, 0.45886263251304626, 0.49904635548591614, 0.5044494271278381, 0.5176477432250977, 0.4868166148662567, 0.4984152615070343, 0.5230486392974854, 0.49071770906448364, 0.5050864219665527, 0.4940773844718933, 0.4783543646335602, 0.5010043382644653, 0.49989596009254456, 0.47716203331947327, 0.5218136310577393, 0.5308882594108582, 0.5032534003257751, 0.5116625428199768, 0.4895070493221283, 0.4853529930114746, 0.5027154684066772]",1111000011001010101001111011000100001000100001100101001001111001,1001111000011101010110011001111100101111011011010000000111101101,],gRQt,0.7463839064129548,39.0625
"[0.5125992298126221, 0.5200422406196594, 0.5239984393119812, 0.5099547505378723, 0.49762287735939026, 0.48501190543174744, 0.4850006401538849, 0.49992746114730835, 0.5146858096122742, 0.5067707300186157, 0.4707441031932831, 0.48212185502052307, 0.5216167569160461, 0.4886166751384735, 0.5097630023956299, 0.48533275723457336, 0.5117093920707703, 0.4889810085296631, 0.5223180651664734, 0.49910539388656616, 0.47650936245918274, 0.5217925310134888, 0.5155360102653503, 0.540372371673584, 0.5035721063613892, 0.4964592754840851, 0.5478096604347229, 0.5159683227539062, 0.4916784167289734, 0.49217256903648376, 0.4781908094882965, 0.5071266293525696, 0.4824008345603943, 0.49870848655700684, 0.4898063540458679, 0.47783949971199036, 0.5106241106987, 0.48908084630966187, 0.4860256314277649, 0.49217846989631653, 0.5088695883750916, 0.49581244587898254, 0.48551255464553833, 0.45886263251304626, 0.49904635548591614, 0.5044494271278381, 0.5176477432250977, 0.4868166148662567, 0.4984152615070343, 0.5230486392974854, 0.49071770906448364, 0.5050864219665527, 0.4940773844718933, 0.4783543646335602, 0.5010043382644653, 0.49989596009254456, 0.47716203331947327, 0.5218136310577393, 0.5308882594108582, 0.5032534003257751, 0.5116625428199768, 0.4895070493221283, 0.4853529930114746, 0.5027154684066772]",1111000011001010101001111011000100001000100001100101001001111001,0001111110001011111010111111110111110000111000111001001000101100,],3P,0.7635090924291886,53.125
"[0.5125992298126221, 0.5200422406196594, 0.5239984393119812, 0.5099547505378723, 0.49762287735939026, 0.48501190543174744, 0.4850006401538849, 0.49992746114730835, 0.5146858096122742, 0.5067707300186157, 0.4707441031932831, 0.48212185502052307, 0.5216167569160461, 0.4886166751384735, 0.5097630023956299, 0.48533275723457336, 0.5117093920707703, 0.4889810085296631, 0.5223180651664734, 0.49910539388656616, 0.47650936245918274, 0.5217925310134888, 0.5155360102653503, 0.540372371673584, 0.5035721063613892, 0.4964592754840851, 0.5478096604347229, 0.5159683227539062, 0.4916784167289734, 0.49217256903648376, 0.4781908094882965, 0.5071266293525696, 0.4824008345603943, 0.49870848655700684, 0.4898063540458679, 0.47783949971199036, 0.5106241106987, 0.48908084630966187, 0.4860256314277649, 0.49217846989631653, 0.5088695883750916, 0.49581244587898254, 0.48551255464553833, 0.45886263251304626, 0.49904635548591614, 0.5044494271278381, 0.5176477432250977, 0.4868166148662567, 0.4984152615070343, 0.5230486392974854, 0.49071770906448364, 0.5050864219665527, 0.4940773844718933, 0.4783543646335602, 0.5010043382644653, 0.49989596009254456, 0.47716203331947327, 0.5218136310577393, 0.5308882594108582, 0.5032534003257751, 0.5116625428199768, 0.4895070493221283, 0.4853529930114746, 0.5027154684066772]",1111000011001010101001111011000100001000100001100101001001111001,1010010111111001101110011101000110001000111000000111000100000000,],"/L.""",0.6643277618587987,57.8125
"[0.5125992298126221, 0.5200422406196594, 0.5239984393119812, 0.5099547505378723, 0.49762287735939026, 0.48501190543174744, 0.4850006401538849, 0.49992746114730835, 0.5146858096122742, 0.5067707300186157, 0.4707441031932831, 0.48212185502052307, 0.5216167569160461, 0.4886166751384735, 0.5097630023956299, 0.48533275723457336, 0.5117093920707703, 0.4889810085296631, 0.5223180651664734, 0.49910539388656616, 0.47650936245918274, 0.5217925310134888, 0.5155360102653503, 0.540372371673584, 0.5035721063613892, 0.4964592754840851, 0.5478096604347229, 0.5159683227539062, 0.4916784167289734, 0.49217256903648376, 0.4781908094882965, 0.5071266293525696, 0.4824008345603943, 0.49870848655700684, 0.4898063540458679, 0.47783949971199036, 0.5106241106987, 0.48908084630966187, 0.4860256314277649, 0.49217846989631653, 0.5088695883750916, 0.49581244587898254, 0.48551255464553833, 0.45886263251304626, 0.49904635548591614, 0.5044494271278381, 0.5176477432250977, 0.4868166148662567, 0.4984152615070343, 0.5230486392974854, 0.49071770906448364, 0.5050864219665527, 0.4940773844718933, 0.4783543646335602, 0.5010043382644653, 0.49989596009254456, 0.47716203331947327, 0.5218136310577393, 0.5308882594108582, 0.5032534003257751, 0.5116625428199768, 0.4895070493221283, 0.4853529930114746, 0.5027154684066772]",1111000011001010101001111011000100001000100001100101001001111001,1000101001010111001001100111111101001011111000011001001100101110,],m3Tc,0.7298535087569256,48.4375
