Test Loss: 0.010022353380918503
Bit-Level Accuracy: 100.00%
prediction,predicted_bits,actual_bits
"[0.0013371348613873124, 0.027390921488404274, 0.007301858626306057, 0.0039093513041734695, 0.9991187453269958, 0.997479259967804, 0.959618091583252, 0.0560845285654068, 0.9986172914505005, 0.004985646344721317, 0.9786959886550903, 0.9992901086807251, 0.9992331266403198, 0.0006130431429482996, 0.0018756873905658722, 0.9915153980255127, 0.9994614720344543, 0.017781797796487808, 0.9994022846221924, 0.9948601722717285, 0.9921305775642395, 0.0037572626024484634, 0.07188114523887634, 0.020734118297696114, 0.0010941217187792063, 0.9996756315231323, 0.011028378270566463, 0.9980338215827942, 0.03681932017207146, 0.999261200428009, 0.9982489347457886, 0.996807873249054, 0.9943931102752686, 0.9979438185691833, 0.0005570246721617877, 0.9937159419059753, 0.007340164855122566, 0.005219608079642057, 0.007575047202408314, 0.9878249168395996, 0.0069598364643752575, 0.0004624940047506243, 0.9651378989219666, 0.001251635025255382, 0.0007020492921583354, 0.005273954011499882, 0.005276591517031193, 0.001958751818165183, 0.9877403378486633, 0.001837713411077857, 0.9986456036567688, 0.027087002992630005, 0.9997881054878235, 0.0012128910748288035, 0.9961361289024353, 0.000510068261064589, 0.9853339195251465, 0.0007268645567819476, 0.9968587160110474, 0.001295297872275114, 0.999530553817749, 0.012347986921668053, 0.9986997842788696, 0.9857439398765564]",0000111010111001101110000101011111010001001000001010101010101011,0000111010111001101110000101011111010001001000001010101010101011
"[0.00019752656226046383, 0.998112678527832, 0.9831464886665344, 0.9960675239562988, 0.951447606086731, 0.09399515390396118, 0.999646782875061, 0.001224228646606207, 0.9810377955436707, 0.999880313873291, 0.006708920001983643, 0.9890457391738892, 0.00016347265045624226, 0.9991258978843689, 0.9999783039093018, 0.002053377218544483, 0.9836066961288452, 0.002232676139101386, 0.005086102057248354, 0.09513483941555023, 0.9973636269569397, 0.9993467926979065, 0.001771756331436336, 0.9846633672714233, 0.014311817474663258, 0.005539258010685444, 0.9713743329048157, 0.002310937037691474, 0.9979985356330872, 0.9896844625473022, 0.9966288208961487, 0.0019799345172941685, 0.9972136616706848, 0.9721593856811523, 0.04203115776181221, 0.9997512698173523, 0.002898468403145671, 0.9881894588470459, 0.9521333575248718, 0.06830848753452301, 0.0007178244995884597, 0.04547698423266411, 0.9990597367286682, 0.0013178805820643902, 0.0757647231221199, 0.02773457020521164, 0.9993187189102173, 0.0010319158900529146, 0.9986967444419861, 0.9973322153091431, 0.006889086216688156, 0.9890088438987732, 0.00027850797050632536, 0.9912813305854797, 0.998594343662262, 0.010342159308493137, 0.9968613386154175, 0.9469267129898071, 0.013550786301493645, 0.9976255297660828, 0.0047298213467001915, 0.9869036674499512, 0.9945132732391357, 0.006682366598397493]",0111101011010110100011010010111011010110001000101101011011010110,0111101011010110100011010010111011010110001000101101011011010110
"[0.9920668601989746, 0.9929458498954773, 0.9881818890571594, 0.8787817358970642, 0.9787123203277588, 0.002924094907939434, 0.9988812804222107, 0.0005101202987134457, 0.9993643164634705, 0.9998432397842407, 0.0009474145481362939, 0.9052018523216248, 0.0015947282081469893, 0.04251723363995552, 0.022067934274673462, 0.02798309363424778, 0.0002281705237692222, 0.9971240162849426, 0.9883149862289429, 0.07058009505271912, 0.9960018992424011, 0.9941873550415039, 0.0021461076103150845, 0.0011036284267902374, 0.0012904388131573796, 0.9919047355651855, 0.9688141345977783, 0.0065653217025101185, 0.001966382609680295, 0.0011123011354357004, 0.0021552457474172115, 0.989567220211029, 0.9992547631263733, 0.9943112134933472, 0.01068881992250681, 0.004860933870077133, 0.9911862015724182, 0.0031533273868262768, 0.9983261227607727, 0.9919872283935547, 0.00049724051496014, 0.010519647039473057, 0.9980018734931946, 0.006619100458920002, 0.9995429515838623, 0.08132711052894592, 0.9975588321685791, 0.9961406588554382, 0.9985219836235046, 0.9805563688278198, 0.9999501705169678, 0.0046994625590741634, 0.995530903339386, 0.9973154664039612, 0.005368245765566826, 0.012176001444458961, 0.9972231388092041, 0.0005536737153306603, 0.0032698914874345064, 0.03906510770320892, 0.004659024532884359, 0.0013037750031799078, 0.9905885457992554, 0.9997327923774719]",1111101011010000011011000110000111001011001010111110110010000011,1111101011010000011011000110000111001011001010111110110010000011
"[0.9945743680000305, 0.00020331160339992493, 0.001992118079215288, 0.00013931834837421775, 0.9897569417953491, 0.005643843207508326, 0.006668965797871351, 0.9931119680404663, 0.004986295010894537, 0.010896755382418633, 0.999840259552002, 0.9649158716201782, 0.9983215928077698, 0.9999204874038696, 0.9975409507751465, 0.9998705387115479, 0.9810706377029419, 0.00015055779658723623, 0.9813454747200012, 0.0014009152073413134, 0.046728283166885376, 0.01996912807226181, 0.9971604347229004, 0.9751158952713013, 0.008381551131606102, 0.9611257910728455, 0.000980252050794661, 0.0026164748705923557, 0.9278466701507568, 0.9958490133285522, 0.0013574983458966017, 0.9794966578483582, 0.9969280362129211, 0.0005666475044563413, 0.0026272060349583626, 0.020137662068009377, 0.9770423173904419, 0.9767441749572754, 0.9957446455955505, 0.9997660517692566, 0.002790463622659445, 0.004940141458064318, 0.1526666134595871, 0.06230921670794487, 0.9998348951339722, 0.03764229640364647, 0.002629439579322934, 0.05186215788125992, 0.9981427192687988, 0.9784008264541626, 0.9999336004257202, 0.0036047676112502813, 0.00010860624024644494, 0.9981564879417419, 0.0263109989464283, 0.010415428318083286, 0.9989412426948547, 0.0031511292327195406, 0.009252207353711128, 0.015327541157603264, 0.9963845014572144, 0.9897504448890686, 0.0017798083135858178, 0.013838130049407482]",1000100100111111101000110100110110001111000010001110010010001100,1000100100111111101000110100110110001111000010001110010010001100
"[0.9929250478744507, 0.9974557757377625, 0.007656427100300789, 0.9985560774803162, 0.9818004369735718, 0.9943627119064331, 0.0034296284429728985, 0.0012170496629551053, 0.9940372705459595, 0.003053724765777588, 0.9968851208686829, 0.0014645172050222754, 0.0007567006978206336, 0.9151882529258728, 0.005315004847943783, 0.9982426166534424, 0.9955086708068848, 0.9931722283363342, 0.9973586201667786, 0.011986279860138893, 0.9798505306243896, 0.0035363768693059683, 0.989263117313385, 0.9988906979560852, 0.9939194917678833, 0.9998679161071777, 0.9982944130897522, 0.0043698507361114025, 0.0002553392550908029, 0.000680504075717181, 0.9997442364692688, 0.994174063205719, 0.028353529050946236, 0.9946781396865845, 0.9993239641189575, 0.9971798658370972, 0.008928751572966576, 0.9996110796928406, 0.9733307361602783, 0.9885830879211426, 0.002032269025221467, 0.9913314580917358, 0.0002693877031560987, 0.9855489134788513, 0.003353180829435587, 0.9980393052101135, 0.0015242767985910177, 0.9844710826873779, 0.001882567536085844, 0.009232401847839355, 0.995607316493988, 0.00027757961652241647, 0.9989473223686218, 0.9979304075241089, 0.9435840845108032, 0.9336159825325012, 0.9924799203872681, 0.0011228256626054645, 0.9947649240493774, 0.9964666366577148, 0.9997639060020447, 0.9989282488822937, 0.9955357313156128, 2.320924795640167e-05]",1101110010100101111010111110001101110111010101010010111110111110,1101110010100101111010111110001101110111010101010010111110111110
"[0.005834645126014948, 0.005755013786256313, 0.9969474673271179, 0.0032712938264012337, 0.004078560508787632, 0.9987903237342834, 0.005339703988283873, 0.999454915523529, 0.0021729934960603714, 0.9992949962615967, 0.0027969342190772295, 0.9972019195556641, 0.977255642414093, 0.9913017153739929, 0.003918664995580912, 0.006700183730572462, 0.9795758128166199, 0.9718942642211914, 0.004029070492833853, 0.006696576718240976, 0.999091386795044, 0.0026873743627220392, 0.00015382649144157767, 0.9988597631454468, 0.991396963596344, 0.99896240234375, 9.95871887425892e-05, 0.00293562444858253, 0.9503515958786011, 0.0007217033999040723, 0.9889447093009949, 0.9893993139266968, 0.996512234210968, 0.0022134652826935053, 0.00031997691257856786, 0.007878025993704796, 0.00019773874373640865, 0.0007924738456495106, 0.9696087837219238, 0.9996713399887085, 0.0021736565977334976, 0.0018262705998495221, 0.004527907352894545, 0.007555757183581591, 0.01649164780974388, 0.9981764554977417, 0.9860796332359314, 0.9964763522148132, 0.0025345978792756796, 0.000889151415321976, 0.9967880249023438, 7.757079583825544e-05, 0.9730843305587769, 0.9643163084983826, 0.9916197061538696, 0.999115526676178, 0.005099128466099501, 0.999041736125946, 0.03137414529919624, 0.9960273504257202, 0.9965181350708008, 0.9922463893890381, 0.9988152980804443, 0.0008771204738877714]",0010010101011100110010011100101110000011000001110010111101011110,0010010101011100110010011100101110000011000001110010111101011110
"[0.9866552352905273, 0.9971369504928589, 0.9663186073303223, 0.9984660148620605, 0.9933403134346008, 0.997763991355896, 0.9933429956436157, 0.0047280797734856606, 0.9993890523910522, 0.998788058757782, 0.9800951480865479, 0.9981877207756042, 0.00233355350792408, 0.9997633099555969, 0.015417724847793579, 0.0012029564240947366, 0.993412435054779, 0.9995391368865967, 0.9946677684783936, 0.9992677569389343, 0.9979975819587708, 0.0007721639703959227, 0.0014981876593083143, 0.0047424305230379105, 0.9967233538627625, 0.9995622038841248, 0.9993302822113037, 0.0014227883657440543, 0.004282891284674406, 0.9993719458580017, 0.9945400357246399, 0.9967001080513, 0.9987326264381409, 0.9797659516334534, 0.0032630774658173323, 0.004163803532719612, 0.0017447691643610597, 0.005990310572087765, 0.0004375528951641172, 0.0010167486034333706, 0.003352027153596282, 0.004141529090702534, 0.9854689240455627, 0.001401611021719873, 0.9990585446357727, 0.9991280436515808, 0.0017053571064025164, 0.9859150648117065, 0.9989137649536133, 0.9995899796485901, 0.9962848424911499, 0.9964622855186462, 0.014115743339061737, 0.0009078904404304922, 0.9929416179656982, 0.0021737825591117144, 0.9931207299232483, 0.9886596202850342, 0.0031133461743593216, 0.013404510915279388, 0.004928636364638805, 0.9794274568557739, 0.00029269172227941453, 0.9956731200218201]",1111111011110100111110001110011111000000001011011111001011000101,1111111011110100111110001110011111000000001011011111001011000101
"[0.005890816915780306, 0.0049754236824810505, 0.9953275918960571, 0.9940165281295776, 0.0020424993708729744, 0.9992895126342773, 0.019342755898833275, 0.9997825026512146, 0.9866482615470886, 0.004006343428045511, 0.998212456703186, 0.0017853538738563657, 0.00014532849309034646, 0.9963523149490356, 0.008649642579257488, 0.0065071177668869495, 0.007235746365040541, 0.9830811619758606, 0.011525633744895458, 0.021147754043340683, 0.9926546812057495, 0.9982971549034119, 0.005006125662475824, 0.001392947044223547, 0.006985479965806007, 0.9986966252326965, 0.9894194602966309, 0.9977189898490906, 0.9971582889556885, 0.9826914668083191, 0.9915898442268372, 0.0008030594908632338, 0.9941351413726807, 0.0012595051666721702, 0.0018192165298387408, 0.002120918594300747, 0.9811959266662598, 0.9878634214401245, 0.9988006353378296, 0.0038486067205667496, 0.0010504769161343575, 0.9971429705619812, 0.9988172054290771, 0.9926988482475281, 0.9988166093826294, 0.004234564024955034, 0.004518773406744003, 0.9969409108161926, 0.006521393544971943, 0.00024972466053441167, 0.012378600426018238, 0.0007065348327159882, 0.9727688431739807, 0.0004448631079867482, 0.004596973769366741, 0.010461566038429737, 0.015210718847811222, 0.00026841118233278394, 0.012980058789253235, 0.9882606267929077, 0.000726250815205276, 0.008643826469779015, 0.9834306240081787, 0.9962956309318542]",0011010110100100010011000111111010001110011110010000100000010011,0011010110100100010011000111111010001110011110010000100000010011
"[0.034938011318445206, 0.02658013254404068, 0.06967277079820633, 0.005700845271348953, 0.038669686764478683, 0.0005023106350563467, 0.0033005268778651953, 0.999016284942627, 0.9978067278862, 0.0003534414281602949, 0.0010014500003308058, 0.0063379425555467606, 0.9383450746536255, 3.498619844322093e-05, 0.9905688166618347, 0.9986996650695801, 0.9960100650787354, 0.9905765056610107, 0.9991650581359863, 0.02620660699903965, 0.87125164270401, 0.004427503328770399, 0.9959654808044434, 0.007523462176322937, 0.9737685322761536, 0.007159774657338858, 0.9961082339286804, 0.040035735815763474, 0.9894168972969055, 0.99588543176651, 0.9996404647827148, 0.9683789610862732, 0.01897006668150425, 0.998529314994812, 0.9969682097434998, 0.9728081226348877, 0.9469856023788452, 0.997398853302002, 0.004549207165837288, 0.9490384459495544, 0.9960753321647644, 0.9691640138626099, 0.9896528124809265, 0.9938475489616394, 0.9966641068458557, 0.9557675123214722, 0.9915093183517456, 0.9476422667503357, 0.9821908473968506, 0.00046371592907235026, 0.002668617758899927, 0.002107698004692793, 0.9765645265579224, 0.9942283630371094, 0.00013382569886744022, 0.9981197714805603, 0.9985324144363403, 0.004606553819030523, 0.001805290230549872, 0.9049460291862488, 0.007602969650179148, 0.24237234890460968, 0.970748782157898, 0.9274582862854004]",0000000110001011111010101010111101111101111111111000110110010011,0000000110001011111010101010111101111101111111111000110110010011
"[0.00026442258968017995, 0.9989513158798218, 0.9983213543891907, 0.0006780563271604478, 0.9891826510429382, 0.04623519629240036, 0.9989812970161438, 0.9971229434013367, 0.9972240924835205, 0.0033854993525892496, 0.0021929198410362005, 0.00046568579273298383, 0.015039810910820961, 0.9998424053192139, 0.9997619986534119, 0.9861946105957031, 0.004055712837725878, 0.048735637217760086, 0.011757093481719494, 0.9997039437294006, 0.997774064540863, 0.992949366569519, 0.05790657550096512, 0.9898444414138794, 0.007991029880940914, 0.0024252603761851788, 0.996911883354187, 0.006174490787088871, 0.029478849843144417, 0.0010813458357006311, 0.01027273666113615, 0.01172523945569992, 0.00829063355922699, 0.0003744435089174658, 0.012346997857093811, 0.0026934605557471514, 0.0357193648815155, 0.004047364462167025, 0.9964349269866943, 0.014291697181761265, 0.0025738775730133057, 0.04304969683289528, 0.9977412223815918, 0.0006230880389921367, 0.9997307658195496, 0.0228907261043787, 0.997818112373352, 0.9947457313537598, 0.9874098896980286, 0.9986211061477661, 0.007836442440748215, 0.008542214520275593, 0.0013773489044979215, 0.023578975349664688, 0.011129830032587051, 0.0015766887227073312, 0.000896695361007005, 0.9874742031097412, 0.0009504604968242347, 0.002651842311024666, 0.9996789693832397, 0.0009438027045689523, 0.9997881054878235, 0.016289597377181053]",0110101110000111000111010010000000000010001010111100000001001010,0110101110000111000111010010000000000010001010111100000001001010
