prediction,predicted_bits,actual_bits,decrypted_predicted,decrypted_actual,cosine_similarity,per_sample_bit_accuracy
"[0.491457462310791, 0.5126143097877502, 0.5078511238098145, 0.467672199010849, 0.5284203290939331, 0.4874292016029358, 0.4955127239227295, 0.48758310079574585, 0.48029348254203796, 0.48216426372528076, 0.47886523604393005, 0.4631940424442291, 0.5111991763114929, 0.5245082974433899, 0.49187353253364563, 0.5274978876113892, 0.5207899808883667, 0.5024580955505371, 0.5438213348388672, 0.5242993831634521, 0.49793657660484314, 0.5152989029884338, 0.48751163482666016, 0.5103356242179871, 0.4863429665565491, 0.49795353412628174, 0.5328598022460938, 0.4837707579135895, 0.4674183130264282, 0.5072863101959229, 0.4899387061595917, 0.499907523393631, 0.5014192461967468, 0.47554391622543335, 0.5113812685012817, 0.50177001953125, 0.48580795526504517, 0.4476727247238159, 0.5065227150917053, 0.46526268124580383, 0.5125993490219116, 0.48886582255363464, 0.5006789565086365, 0.48828059434890747, 0.5032341480255127, 0.5009382963180542, 0.5156121850013733, 0.496654748916626, 0.515580952167511, 0.5007006525993347, 0.5128288865089417, 0.5010928511619568, 0.4834848940372467, 0.4871765971183777, 0.47532716393470764, 0.4842243790626526, 0.48671218752861023, 0.5021502375602722, 0.498623251914978, 0.48017799854278564, 0.4895167052745819, 0.48581165075302124, 0.4965672492980957, 0.484173059463501]",0110100000001101111101010010010010110010101011101111000001000000,1011010010111110110000011101001010011110000000011111000010010000,?z??,dog?????,0.6692958865387849,51.5625
"[0.4914213716983795, 0.512646496295929, 0.5078780651092529, 0.46750953793525696, 0.5284751653671265, 0.4874151647090912, 0.49552130699157715, 0.48754361271858215, 0.4802165925502777, 0.48216530680656433, 0.4787524342536926, 0.46311742067337036, 0.5111907720565796, 0.5245859026908875, 0.49183720350265503, 0.527588963508606, 0.5208892226219177, 0.502475380897522, 0.5439690947532654, 0.5244084596633911, 0.4979291260242462, 0.5154175758361816, 0.48752716183662415, 0.5104020237922668, 0.48624593019485474, 0.49792227149009705, 0.5329489707946777, 0.48370814323425293, 0.4673580527305603, 0.5073317885398865, 0.48987603187561035, 0.4998733103275299, 0.5014689564704895, 0.47549426555633545, 0.511407732963562, 0.5018025636672974, 0.48571524024009705, 0.44755685329437256, 0.5065580010414124, 0.4651435911655426, 0.5126543045043945, 0.4888480007648468, 0.5006551742553711, 0.4882602393627167, 0.5032615065574646, 0.5009269118309021, 0.5156744122505188, 0.49667027592658997, 0.5157018899917603, 0.5006898641586304, 0.5128421783447266, 0.5011303424835205, 0.4834476709365845, 0.4871460497379303, 0.47527751326560974, 0.48422977328300476, 0.48667845129966736, 0.5022056102752686, 0.4985947906970978, 0.4801284372806549, 0.48952630162239075, 0.48579302430152893, 0.49653828144073486, 0.48410946130752563]",0110100000001101111101010010010010110010101011101111000001000000,1100011101101001101111101101110111010011010100111011101011001111,?z??,blank???,0.8003807968447957,42.1875
"[0.49141642451286316, 0.5126497149467468, 0.507883608341217, 0.46748432517051697, 0.5284879803657532, 0.4874131381511688, 0.49552395939826965, 0.48754027485847473, 0.4802044630050659, 0.48216044902801514, 0.4787358045578003, 0.4631000757217407, 0.5111969113349915, 0.5246013402938843, 0.49183201789855957, 0.5276052355766296, 0.5209019780158997, 0.5024802088737488, 0.5439957976341248, 0.5244267582893372, 0.49792712926864624, 0.5154318809509277, 0.4875255227088928, 0.5104085206985474, 0.48623397946357727, 0.49792060256004333, 0.5329669117927551, 0.4837006628513336, 0.4673422873020172, 0.5073396563529968, 0.4898667633533478, 0.4998702108860016, 0.5014694333076477, 0.47548621892929077, 0.5114136338233948, 0.5018051862716675, 0.4857046604156494, 0.44753381609916687, 0.5065656900405884, 0.46512430906295776, 0.5126627683639526, 0.488842636346817, 0.500652015209198, 0.48825588822364807, 0.5032649040222168, 0.5009273886680603, 0.5156864523887634, 0.4966708719730377, 0.5157155394554138, 0.5006880164146423, 0.5128456354141235, 0.5011340379714966, 0.4834413230419159, 0.48713788390159607, 0.4752684533596039, 0.48422670364379883, 0.48667338490486145, 0.502210795879364, 0.49859029054641724, 0.4801182746887207, 0.4895246624946594, 0.4857858419418335, 0.4965336322784424, 0.4841007888317108]",0110100000001101111101010010010010110010101011101111000001000000,1101011011100111111010001110010001110100110101110010111101101110,?z??,does????,0.780551203148524,42.1875
"[0.49127089977264404, 0.5127792954444885, 0.5080315470695496, 0.4667809307575226, 0.5287832021713257, 0.48733678460121155, 0.49560844898223877, 0.4874277412891388, 0.4798470139503479, 0.4820854067802429, 0.4782611131668091, 0.4626544415950775, 0.5112988948822021, 0.5250205397605896, 0.49167823791503906, 0.5280521512031555, 0.5213055610656738, 0.5025843381881714, 0.5447209477424622, 0.5249378681182861, 0.4978586733341217, 0.5158923268318176, 0.48753607273101807, 0.510651707649231, 0.4858587682247162, 0.4978408217430115, 0.5334172248840332, 0.4834572672843933, 0.4669663608074188, 0.5075221657752991, 0.48959454894065857, 0.49975085258483887, 0.5015848875045776, 0.47526371479034424, 0.5115560293197632, 0.5019236207008362, 0.4853672385215759, 0.44695863127708435, 0.5067623853683472, 0.46457162499427795, 0.5129144191741943, 0.4887375831604004, 0.5005756616592407, 0.48811230063438416, 0.5033559203147888, 0.5009322762489319, 0.5159862041473389, 0.49671533703804016, 0.5161499381065369, 0.5006371140480042, 0.5129364728927612, 0.5012494325637817, 0.4832582175731659, 0.4869469702243805, 0.47501084208488464, 0.4841809868812561, 0.4865161180496216, 0.5023963451385498, 0.49844831228256226, 0.4798368811607361, 0.48953551054000854, 0.4856273829936981, 0.49638602137565613, 0.48381996154785156]",0110100000001101111101010010010010110010101011101111000001000000,0001110011110100011000010101110111001110000100100111110011010100,?z??,amazing?,0.7016592405516109,46.875
"[0.491501122713089, 0.5125777125358582, 0.507817804813385, 0.4678855538368225, 0.5283406376838684, 0.4874437153339386, 0.49549755454063416, 0.4876289665699005, 0.48039358854293823, 0.4821663200855255, 0.47901731729507446, 0.4632989764213562, 0.5111994743347168, 0.5244054198265076, 0.4919188320636749, 0.5273808240890503, 0.5206681489944458, 0.5024286508560181, 0.5436272025108337, 0.5241543054580688, 0.4979451596736908, 0.5151516199111938, 0.4874970316886902, 0.5102580785751343, 0.48646584153175354, 0.4979909062385559, 0.532739520072937, 0.48384392261505127, 0.4675052762031555, 0.5072263479232788, 0.4900200366973877, 0.4999505281448364, 0.5013667941093445, 0.4756056070327759, 0.5113474726676941, 0.5017308592796326, 0.48591697216033936, 0.4478277862071991, 0.5064723491668701, 0.46541643142700195, 0.5125319361686707, 0.48889705538749695, 0.5007137656211853, 0.4883083999156952, 0.5031940937042236, 0.5009505748748779, 0.5155260562896729, 0.49663734436035156, 0.5154317617416382, 0.500719428062439, 0.5128062963485718, 0.5010483264923096, 0.4835262596607208, 0.4872184693813324, 0.47539201378822327, 0.4842250347137451, 0.48675087094306946, 0.5020826458930969, 0.4986606538295746, 0.48024195432662964, 0.4895085394382477, 0.48583704233169556, 0.49660560488700867, 0.4842505156993866]",0110100000001101111101010010010010110010101011101111000001000000,1000000101000001011001000011110000011101010101010000000101110101,?z??,ride????,0.621236027459697,45.3125
"[0.49132218956947327, 0.5127313733100891, 0.5079750418663025, 0.46703240275382996, 0.5286744236946106, 0.48736533522605896, 0.49557653069496155, 0.4874662756919861, 0.47997617721557617, 0.4821148216724396, 0.4784315824508667, 0.4628247618675232, 0.5112555623054504, 0.5248647928237915, 0.4917367994785309, 0.5278834104537964, 0.5211617946624756, 0.502544641494751, 0.5444544553756714, 0.5247496366500854, 0.4978860318660736, 0.5157298445701599, 0.48753368854522705, 0.5105671882629395, 0.48599183559417725, 0.49786660075187683, 0.5332501530647278, 0.4835451543331146, 0.46711093187332153, 0.5074566006660461, 0.4896933138370514, 0.49979183077812195, 0.5015506148338318, 0.47534576058387756, 0.5114999413490295, 0.5018794536590576, 0.4854845404624939, 0.4471728205680847, 0.5066889524459839, 0.46477341651916504, 0.5128248929977417, 0.48877814412117004, 0.5005994439125061, 0.48816999793052673, 0.5033256411552429, 0.5009264945983887, 0.5158773064613342, 0.4967000484466553, 0.5159947872161865, 0.5006570219993591, 0.5129002332687378, 0.5012081861495972, 0.4833256006240845, 0.48702335357666016, 0.4751044809818268, 0.48420101404190063, 0.4865768849849701, 0.5023313164710999, 0.49850180745124817, 0.47994229197502136, 0.4895358383655548, 0.4856894016265869, 0.4964410066604614, 0.4839237928390503]",0110100000001101111101010010010010110010101011101111000001000000,0101110100011010100010001111110001111100110111000101011011010100,?z??,outside?,0.7235554118693915,46.875
"[0.4915021061897278, 0.5125766396522522, 0.5078175067901611, 0.46789005398750305, 0.5283398628234863, 0.4874437153339386, 0.4954971373081207, 0.4876303970813751, 0.4803957939147949, 0.48216497898101807, 0.47902077436447144, 0.46330010890960693, 0.5112009048461914, 0.5244040489196777, 0.4919199049472809, 0.5273788571357727, 0.5206648111343384, 0.5024282932281494, 0.5436238646507263, 0.5241515040397644, 0.497945100069046, 0.5151477456092834, 0.48749616742134094, 0.510255753993988, 0.486469030380249, 0.49799227714538574, 0.5327379703521729, 0.48384565114974976, 0.4675057828426361, 0.5072254538536072, 0.4900217652320862, 0.4999520778656006, 0.5013640522956848, 0.4756065309047699, 0.511347234249115, 0.5017293691635132, 0.4859198331832886, 0.4478299915790558, 0.5064716339111328, 0.46541932225227356, 0.5125305652618408, 0.48889732360839844, 0.5007146596908569, 0.48830878734588623, 0.5031929612159729, 0.5009512901306152, 0.5155248045921326, 0.4966367483139038, 0.5154277682304382, 0.5007200241088867, 0.5128060579299927, 0.5010470151901245, 0.48352691531181335, 0.4872185289859772, 0.4753932058811188, 0.4842241406440735, 0.4867515563964844, 0.5020806789398193, 0.4986617863178253, 0.4802427887916565, 0.48950761556625366, 0.4858367443084717, 0.4966064691543579, 0.4842524230480194]",0110100000001101111101010010010010110010101011101111000001000000,1101101000111111111111010011110010100101101100011101011011011101,?z??,hot?????,0.8023885858721851,57.8125
"[0.49140802025794983, 0.5126569271087646, 0.507891058921814, 0.4674451947212219, 0.5285029411315918, 0.4874088764190674, 0.495527058839798, 0.4875320494174957, 0.4801858067512512, 0.4821586608886719, 0.47870904207229614, 0.4630793333053589, 0.5111983418464661, 0.5246216058731079, 0.49182388186454773, 0.5276269316673279, 0.5209242105484009, 0.5024844408035278, 0.5440323948860168, 0.5244532823562622, 0.4979243874549866, 0.5154585838317871, 0.48752814531326294, 0.5104231834411621, 0.4862115681171417, 0.49791374802589417, 0.5329899191856384, 0.4836871922016144, 0.467325359582901, 0.5073500275611877, 0.4898514449596405, 0.49986305832862854, 0.5014785528182983, 0.475475013256073, 0.5114201307296753, 0.5018121004104614, 0.4856845736503601, 0.4475051760673523, 0.5065752863883972, 0.46509531140327454, 0.5126757025718689, 0.488838255405426, 0.5006467700004578, 0.48824945092201233, 0.5032710433006287, 0.5009255409240723, 0.5157023668289185, 0.4966737926006317, 0.5157418847084045, 0.500684916973114, 0.5128499865531921, 0.5011415481567383, 0.48343151807785034, 0.4871295094490051, 0.4752553105354309, 0.4842257499694824, 0.4866656959056854, 0.502223014831543, 0.498583048582077, 0.480105459690094, 0.48952579498291016, 0.48578014969825745, 0.4965256452560425, 0.4840853810310364]",0110100000001101111101010010010010110010101011101111000001000000,1111110011110101101000101001110100111011111011001101111100011101,?z??,door????,0.7977378919133593,48.4375
"[0.4914802312850952, 0.5125972032546997, 0.5078318119049072, 0.4677821397781372, 0.528374969959259, 0.4874378740787506, 0.4955049753189087, 0.4876040816307068, 0.48034486174583435, 0.48217207193374634, 0.47894221544265747, 0.46325358748435974, 0.5111914873123169, 0.5244517922401428, 0.49189603328704834, 0.5274346470832825, 0.5207310318946838, 0.5024415254592896, 0.5437173247337341, 0.5242232084274292, 0.4979422390460968, 0.5152270793914795, 0.48750728368759155, 0.5102998614311218, 0.48640260100364685, 0.4979702830314636, 0.5327932238578796, 0.48380735516548157, 0.46746957302093506, 0.5072535872459412, 0.4899803102016449, 0.49992668628692627, 0.5014002323150635, 0.47557708621025085, 0.511361300945282, 0.5017532706260681, 0.4858613908290863, 0.447758287191391, 0.5064950585365295, 0.4653434753417969, 0.5125641226768494, 0.48888376355171204, 0.5006965398788452, 0.4882960021495819, 0.5032148957252502, 0.5009419918060303, 0.5155648589134216, 0.49664682149887085, 0.5155085325241089, 0.5007088780403137, 0.5128157734870911, 0.501071572303772, 0.48350751399993896, 0.487202525138855, 0.4753614366054535, 0.48422950506210327, 0.4867327809333801, 0.502118706703186, 0.4986411929130554, 0.4802135229110718, 0.4895161986351013, 0.4858291447162628, 0.49658671021461487, 0.4842117428779602]",0110100000001101111101010010010010110010101011101111000001000000,0001100110101000101000110001001111001000010110101101101011001101,?z??,shown???,0.6828695900017666,46.875
"[0.4912640154361725, 0.5127869844436646, 0.5080400705337524, 0.466743528842926, 0.5287992358207703, 0.4873323142528534, 0.49561312794685364, 0.4874216318130493, 0.4798274338245392, 0.48208117485046387, 0.47823581099510193, 0.4626283049583435, 0.5113046765327454, 0.5250440835952759, 0.49166908860206604, 0.5280782580375671, 0.5213279128074646, 0.5025896430015564, 0.5447617173194885, 0.5249660611152649, 0.49785417318344116, 0.5159174203872681, 0.4875361919403076, 0.5106652975082397, 0.4858388304710388, 0.49783697724342346, 0.5334419012069702, 0.4834429919719696, 0.46694478392601013, 0.5075318217277527, 0.48957937955856323, 0.4997445344924927, 0.5015910863876343, 0.4752512276172638, 0.5115649700164795, 0.5019309520721436, 0.48534882068634033, 0.4469265639781952, 0.5067731738090515, 0.46454089879989624, 0.5129281282424927, 0.4887317419052124, 0.500572919845581, 0.4881032109260559, 0.5033602118492126, 0.5009329319000244, 0.5160021781921387, 0.49671727418899536, 0.5161740779876709, 0.5006332993507385, 0.5129414796829224, 0.501255452632904, 0.48324742913246155, 0.4869353771209717, 0.4749961197376251, 0.48417869210243225, 0.48650673031806946, 0.502406120300293, 0.4984400272369385, 0.47982046008110046, 0.48953595757484436, 0.48561742901802063, 0.4963776767253876, 0.4838038980960846]",0110100000001101111101010010010010110010101011101111000001000000,1110100101101000011100100111100001010110001000001010111011111000,?z??,cannot??,0.6957336113566273,51.5625
