prediction,predicted_bits,actual_bits,decrypted_predicted,decrypted_actual,cosine_similarity,per_sample_bit_accuracy
"[0.48614946007728577, 0.5143302083015442, 0.5206045508384705, 0.50678950548172, 0.4984801709651947, 0.48921987414360046, 0.5408537983894348, 0.4881492853164673, 0.4907143712043762, 0.4820888340473175, 0.5092116594314575, 0.49447691440582275, 0.5030114054679871, 0.5049676299095154, 0.47500669956207275, 0.4762580990791321, 0.5033672451972961, 0.5177182555198669, 0.5014683604240417, 0.4873339533805847, 0.5089877843856812, 0.5068527460098267, 0.5027926564216614, 0.5054260492324829, 0.5179708003997803, 0.4890899658203125, 0.5059196352958679, 0.4778166711330414, 0.47162944078445435, 0.5056947469711304, 0.5150915384292603, 0.5053611993789673, 0.4827300012111664, 0.5050408244132996, 0.47807517647743225, 0.5198882222175598, 0.5030455589294434, 0.47724029421806335, 0.47667431831359863, 0.47677749395370483, 0.5214073657989502, 0.5144185423851013, 0.5019350647926331, 0.5110374689102173, 0.503936231136322, 0.48368293046951294, 0.5188474655151367, 0.5019851922988892, 0.5018998384475708, 0.4927339255809784, 0.5015016198158264, 0.5003812909126282, 0.49551206827163696, 0.5057037472724915, 0.5041497349739075, 0.4903748333454132, 0.5039142370223999, 0.5134021639823914, 0.49554455280303955, 0.510336697101593, 0.5045156478881836, 0.4977140426635742, 0.5124537944793701, 0.487466424703598]",0111001000101100111011111010011101011000111110111011011011011010,1010000001111111101101101010000000110110110001010111010100110111,i_6,ޤ_	,0.7262971057469334,45.3125
"[0.48614946007728577, 0.5143302083015442, 0.5206045508384705, 0.50678950548172, 0.4984801709651947, 0.48921987414360046, 0.5408537983894348, 0.4881492853164673, 0.4907143712043762, 0.4820888340473175, 0.5092116594314575, 0.49447691440582275, 0.5030114054679871, 0.5049676299095154, 0.47500669956207275, 0.4762580990791321, 0.5033672451972961, 0.5177182555198669, 0.5014683604240417, 0.4873339533805847, 0.5089877843856812, 0.5068527460098267, 0.5027926564216614, 0.5054260492324829, 0.5179708003997803, 0.4890899658203125, 0.5059196352958679, 0.4778166711330414, 0.47162944078445435, 0.5056947469711304, 0.5150915384292603, 0.5053611993789673, 0.4827300012111664, 0.5050408244132996, 0.47807517647743225, 0.5198882222175598, 0.5030455589294434, 0.47724029421806335, 0.47667431831359863, 0.47677749395370483, 0.5214073657989502, 0.5144185423851013, 0.5019350647926331, 0.5110374689102173, 0.503936231136322, 0.48368293046951294, 0.5188474655151367, 0.5019851922988892, 0.5018998384475708, 0.4927339255809784, 0.5015016198158264, 0.5003812909126282, 0.49551206827163696, 0.5057037472724915, 0.5041497349739075, 0.4903748333454132, 0.5039142370223999, 0.5134021639823914, 0.49554455280303955, 0.510336697101593, 0.5045156478881836, 0.4977140426635742, 0.5124537944793701, 0.487466424703598]",0111001000101100111011111010011101011000111110111011011011011010,1110001000011001101001110101110111000100101000000100010110001111,i_6,|]ug,0.6839204868765565,48.4375
"[0.48614946007728577, 0.5143302083015442, 0.5206045508384705, 0.50678950548172, 0.4984801709651947, 0.48921987414360046, 0.5408537983894348, 0.4881492853164673, 0.4907143712043762, 0.4820888340473175, 0.5092116594314575, 0.49447691440582275, 0.5030114054679871, 0.5049676299095154, 0.47500669956207275, 0.4762580990791321, 0.5033672451972961, 0.5177182555198669, 0.5014683604240417, 0.4873339533805847, 0.5089877843856812, 0.5068527460098267, 0.5027926564216614, 0.5054260492324829, 0.5179708003997803, 0.4890899658203125, 0.5059196352958679, 0.4778166711330414, 0.47162944078445435, 0.5056947469711304, 0.5150915384292603, 0.5053611993789673, 0.4827300012111664, 0.5050408244132996, 0.47807517647743225, 0.5198882222175598, 0.5030455589294434, 0.47724029421806335, 0.47667431831359863, 0.47677749395370483, 0.5214073657989502, 0.5144185423851013, 0.5019350647926331, 0.5110374689102173, 0.503936231136322, 0.48368293046951294, 0.5188474655151367, 0.5019851922988892, 0.5018998384475708, 0.4927339255809784, 0.5015016198158264, 0.5003812909126282, 0.49551206827163696, 0.5057037472724915, 0.5041497349739075, 0.4903748333454132, 0.5039142370223999, 0.5134021639823914, 0.49554455280303955, 0.510336697101593, 0.5045156478881836, 0.4977140426635742, 0.5124537944793701, 0.487466424703598]",0111001000101100111011111010011101011000111110111011011011011010,0011110110111011010100110001011010011110011101100011100100001100,i_6,pTO2,0.726221332649733,42.1875
"[0.48614946007728577, 0.5143302083015442, 0.5206045508384705, 0.50678950548172, 0.4984801709651947, 0.48921987414360046, 0.5408537983894348, 0.4881492853164673, 0.4907143712043762, 0.4820888340473175, 0.5092116594314575, 0.49447691440582275, 0.5030114054679871, 0.5049676299095154, 0.47500669956207275, 0.4762580990791321, 0.5033672451972961, 0.5177182555198669, 0.5014683604240417, 0.4873339533805847, 0.5089877843856812, 0.5068527460098267, 0.5027926564216614, 0.5054260492324829, 0.5179708003997803, 0.4890899658203125, 0.5059196352958679, 0.4778166711330414, 0.47162944078445435, 0.5056947469711304, 0.5150915384292603, 0.5053611993789673, 0.4827300012111664, 0.5050408244132996, 0.47807517647743225, 0.5198882222175598, 0.5030455589294434, 0.47724029421806335, 0.47667431831359863, 0.47677749395370483, 0.5214073657989502, 0.5144185423851013, 0.5019350647926331, 0.5110374689102173, 0.503936231136322, 0.48368293046951294, 0.5188474655151367, 0.5019851922988892, 0.5018998384475708, 0.4927339255809784, 0.5015016198158264, 0.5003812909126282, 0.49551206827163696, 0.5057037472724915, 0.5041497349739075, 0.4903748333454132, 0.5039142370223999, 0.5134021639823914, 0.49554455280303955, 0.510336697101593, 0.5045156478881836, 0.4977140426635742, 0.5124537944793701, 0.487466424703598]",0111001000101100111011111010011101011000111110111011011011011010,1100011100101000100001000001010111001100111100101010110000011101,i_6,X;wG=,0.6762109182640408,56.25
"[0.48614946007728577, 0.5143302083015442, 0.5206045508384705, 0.50678950548172, 0.4984801709651947, 0.48921987414360046, 0.5408537983894348, 0.4881492853164673, 0.4907143712043762, 0.4820888340473175, 0.5092116594314575, 0.49447691440582275, 0.5030114054679871, 0.5049676299095154, 0.47500669956207275, 0.4762580990791321, 0.5033672451972961, 0.5177182555198669, 0.5014683604240417, 0.4873339533805847, 0.5089877843856812, 0.5068527460098267, 0.5027926564216614, 0.5054260492324829, 0.5179708003997803, 0.4890899658203125, 0.5059196352958679, 0.4778166711330414, 0.47162944078445435, 0.5056947469711304, 0.5150915384292603, 0.5053611993789673, 0.4827300012111664, 0.5050408244132996, 0.47807517647743225, 0.5198882222175598, 0.5030455589294434, 0.47724029421806335, 0.47667431831359863, 0.47677749395370483, 0.5214073657989502, 0.5144185423851013, 0.5019350647926331, 0.5110374689102173, 0.503936231136322, 0.48368293046951294, 0.5188474655151367, 0.5019851922988892, 0.5018998384475708, 0.4927339255809784, 0.5015016198158264, 0.5003812909126282, 0.49551206827163696, 0.5057037472724915, 0.5041497349739075, 0.4903748333454132, 0.5039142370223999, 0.5134021639823914, 0.49554455280303955, 0.510336697101593, 0.5045156478881836, 0.4977140426635742, 0.5124537944793701, 0.487466424703598]",0111001000101100111011111010011101011000111110111011011011011010,1101110000011010101111101101000100111101011100100110000010110111,i_6,cF*,0.7380829156021501,46.875
"[0.48614946007728577, 0.5143302083015442, 0.5206045508384705, 0.50678950548172, 0.4984801709651947, 0.48921987414360046, 0.5408537983894348, 0.4881492853164673, 0.4907143712043762, 0.4820888340473175, 0.5092116594314575, 0.49447691440582275, 0.5030114054679871, 0.5049676299095154, 0.47500669956207275, 0.4762580990791321, 0.5033672451972961, 0.5177182555198669, 0.5014683604240417, 0.4873339533805847, 0.5089877843856812, 0.5068527460098267, 0.5027926564216614, 0.5054260492324829, 0.5179708003997803, 0.4890899658203125, 0.5059196352958679, 0.4778166711330414, 0.47162944078445435, 0.5056947469711304, 0.5150915384292603, 0.5053611993789673, 0.4827300012111664, 0.5050408244132996, 0.47807517647743225, 0.5198882222175598, 0.5030455589294434, 0.47724029421806335, 0.47667431831359863, 0.47677749395370483, 0.5214073657989502, 0.5144185423851013, 0.5019350647926331, 0.5110374689102173, 0.503936231136322, 0.48368293046951294, 0.5188474655151367, 0.5019851922988892, 0.5018998384475708, 0.4927339255809784, 0.5015016198158264, 0.5003812909126282, 0.49551206827163696, 0.5057037472724915, 0.5041497349739075, 0.4903748333454132, 0.5039142370223999, 0.5134021639823914, 0.49554455280303955, 0.510336697101593, 0.5045156478881836, 0.4977140426635742, 0.5124537944793701, 0.487466424703598]",0111001000101100111011111010011101011000111110111011011011011010,1001000010010011110111100010010010011101010111100101100011010111,i_6,#;Kx,0.7167069436942674,46.875
"[0.48614946007728577, 0.5143302083015442, 0.5206045508384705, 0.50678950548172, 0.4984801709651947, 0.48921987414360046, 0.5408537983894348, 0.4881492853164673, 0.4907143712043762, 0.4820888340473175, 0.5092116594314575, 0.49447691440582275, 0.5030114054679871, 0.5049676299095154, 0.47500669956207275, 0.4762580990791321, 0.5033672451972961, 0.5177182555198669, 0.5014683604240417, 0.4873339533805847, 0.5089877843856812, 0.5068527460098267, 0.5027926564216614, 0.5054260492324829, 0.5179708003997803, 0.4890899658203125, 0.5059196352958679, 0.4778166711330414, 0.47162944078445435, 0.5056947469711304, 0.5150915384292603, 0.5053611993789673, 0.4827300012111664, 0.5050408244132996, 0.47807517647743225, 0.5198882222175598, 0.5030455589294434, 0.47724029421806335, 0.47667431831359863, 0.47677749395370483, 0.5214073657989502, 0.5144185423851013, 0.5019350647926331, 0.5110374689102173, 0.503936231136322, 0.48368293046951294, 0.5188474655151367, 0.5019851922988892, 0.5018998384475708, 0.4927339255809784, 0.5015016198158264, 0.5003812909126282, 0.49551206827163696, 0.5057037472724915, 0.5041497349739075, 0.4903748333454132, 0.5039142370223999, 0.5134021639823914, 0.49554455280303955, 0.510336697101593, 0.5045156478881836, 0.4977140426635742, 0.5124537944793701, 0.487466424703598]",0111001000101100111011111010011101011000111110111011011011011010,1101001010100010010100000010000110000010001110100110111000101111,i_6,gRQt,0.6508571738577346,46.875
"[0.48614946007728577, 0.5143302083015442, 0.5206045508384705, 0.50678950548172, 0.4984801709651947, 0.48921987414360046, 0.5408537983894348, 0.4881492853164673, 0.4907143712043762, 0.4820888340473175, 0.5092116594314575, 0.49447691440582275, 0.5030114054679871, 0.5049676299095154, 0.47500669956207275, 0.4762580990791321, 0.5033672451972961, 0.5177182555198669, 0.5014683604240417, 0.4873339533805847, 0.5089877843856812, 0.5068527460098267, 0.5027926564216614, 0.5054260492324829, 0.5179708003997803, 0.4890899658203125, 0.5059196352958679, 0.4778166711330414, 0.47162944078445435, 0.5056947469711304, 0.5150915384292603, 0.5053611993789673, 0.4827300012111664, 0.5050408244132996, 0.47807517647743225, 0.5198882222175598, 0.5030455589294434, 0.47724029421806335, 0.47667431831359863, 0.47677749395370483, 0.5214073657989502, 0.5144185423851013, 0.5019350647926331, 0.5110374689102173, 0.503936231136322, 0.48368293046951294, 0.5188474655151367, 0.5019851922988892, 0.5018998384475708, 0.4927339255809784, 0.5015016198158264, 0.5003812909126282, 0.49551206827163696, 0.5057037472724915, 0.5041497349739075, 0.4903748333454132, 0.5039142370223999, 0.5134021639823914, 0.49554455280303955, 0.510336697101593, 0.5045156478881836, 0.4977140426635742, 0.5124537944793701, 0.487466424703598]",0111001000101100111011111010011101011000111110111011011011011010,1011100110000000100011011111111100101111010111101000010110001010,i_6,3P,0.72722417047514,51.5625
"[0.48614946007728577, 0.5143302083015442, 0.5206045508384705, 0.50678950548172, 0.4984801709651947, 0.48921987414360046, 0.5408537983894348, 0.4881492853164673, 0.4907143712043762, 0.4820888340473175, 0.5092116594314575, 0.49447691440582275, 0.5030114054679871, 0.5049676299095154, 0.47500669956207275, 0.4762580990791321, 0.5033672451972961, 0.5177182555198669, 0.5014683604240417, 0.4873339533805847, 0.5089877843856812, 0.5068527460098267, 0.5027926564216614, 0.5054260492324829, 0.5179708003997803, 0.4890899658203125, 0.5059196352958679, 0.4778166711330414, 0.47162944078445435, 0.5056947469711304, 0.5150915384292603, 0.5053611993789673, 0.4827300012111664, 0.5050408244132996, 0.47807517647743225, 0.5198882222175598, 0.5030455589294434, 0.47724029421806335, 0.47667431831359863, 0.47677749395370483, 0.5214073657989502, 0.5144185423851013, 0.5019350647926331, 0.5110374689102173, 0.503936231136322, 0.48368293046951294, 0.5188474655151367, 0.5019851922988892, 0.5018998384475708, 0.4927339255809784, 0.5015016198158264, 0.5003812909126282, 0.49551206827163696, 0.5057037472724915, 0.5041497349739075, 0.4903748333454132, 0.5039142370223999, 0.5134021639823914, 0.49554455280303955, 0.510336697101593, 0.5045156478881836, 0.4977140426635742, 0.5124537944793701, 0.487466424703598]",0111001000101100111011111010011101011000111110111011011011011010,1110001110111001110100111100110001001111001011001000001010001110,i_6,"/L.""",0.7168888855281086,50.0
"[0.48614946007728577, 0.5143302083015442, 0.5206045508384705, 0.50678950548172, 0.4984801709651947, 0.48921987414360046, 0.5408537983894348, 0.4881492853164673, 0.4907143712043762, 0.4820888340473175, 0.5092116594314575, 0.49447691440582275, 0.5030114054679871, 0.5049676299095154, 0.47500669956207275, 0.4762580990791321, 0.5033672451972961, 0.5177182555198669, 0.5014683604240417, 0.4873339533805847, 0.5089877843856812, 0.5068527460098267, 0.5027926564216614, 0.5054260492324829, 0.5179708003997803, 0.4890899658203125, 0.5059196352958679, 0.4778166711330414, 0.47162944078445435, 0.5056947469711304, 0.5150915384292603, 0.5053611993789673, 0.4827300012111664, 0.5050408244132996, 0.47807517647743225, 0.5198882222175598, 0.5030455589294434, 0.47724029421806335, 0.47667431831359863, 0.47677749395370483, 0.5214073657989502, 0.5144185423851013, 0.5019350647926331, 0.5110374689102173, 0.503936231136322, 0.48368293046951294, 0.5188474655151367, 0.5019851922988892, 0.5018998384475708, 0.4927339255809784, 0.5015016198158264, 0.5003812909126282, 0.49551206827163696, 0.5057037472724915, 0.5041497349739075, 0.4903748333454132, 0.5039142370223999, 0.5134021639823914, 0.49554455280303955, 0.510336697101593, 0.5045156478881836, 0.4977140426635742, 0.5124537944793701, 0.487466424703598]",0111001000101100111011111010011101011000111110111011011011011010,1000110110001010111011110111011101111110100001011000101110011110,i_6,m3Tc,0.7688718461645626,51.5625
