prediction,predicted_bits,actual_bits,decrypted_predicted,decrypted_actual,cosine_similarity,per_sample_bit_accuracy
"[0.494301438331604, 0.5178627371788025, 0.5001890659332275, 0.4789562225341797, 0.5292022824287415, 0.47161805629730225, 0.4977617859840393, 0.4851992428302765, 0.5043689012527466, 0.4734431505203247, 0.46889349818229675, 0.48949864506721497, 0.5112513303756714, 0.5106304287910461, 0.5087862610816956, 0.5175079703330994, 0.49808576703071594, 0.5044494867324829, 0.5218746066093445, 0.5382863879203796, 0.49975264072418213, 0.5001218914985657, 0.4919443726539612, 0.49321773648262024, 0.48992663621902466, 0.5094739198684692, 0.5195317268371582, 0.4739254117012024, 0.4976283013820648, 0.5078997015953064, 0.4859525263309479, 0.5089085698127747, 0.5002542734146118, 0.5066664814949036, 0.5155758261680603, 0.48941293358802795, 0.5027835369110107, 0.4870896339416504, 0.5087267756462097, 0.4762328267097473, 0.4952414035797119, 0.501437246799469, 0.4995088577270508, 0.4986361563205719, 0.5065910220146179, 0.4997998774051666, 0.5097118616104126, 0.49640387296676636, 0.4947854280471802, 0.4958542287349701, 0.5153077244758606, 0.5060662627220154, 0.5031175017356873, 0.47927290201187134, 0.48617616295814514, 0.49472618103027344, 0.4836338460445404, 0.5027896165847778, 0.4978923499584198, 0.49982017278671265, 0.499211847782135, 0.5052965879440308, 0.5120360851287842, 0.5128414034843445]",0110100010001111011101000110010111101010010010100011100001000111,1011010010111110110000011101001010011110000000011111000010010000,???I,dog?????,0.6673824971082437,43.75
"[0.49339789152145386, 0.5171167254447937, 0.5098022818565369, 0.4666261374950409, 0.5278294682502747, 0.49063384532928467, 0.4952409863471985, 0.49509379267692566, 0.47479113936424255, 0.49157121777534485, 0.47852906584739685, 0.46151015162467957, 0.5074317455291748, 0.5263687968254089, 0.490462988615036, 0.5304105281829834, 0.526707112789154, 0.5059813857078552, 0.5517635941505432, 0.5184639096260071, 0.49521496891975403, 0.5264146327972412, 0.49271953105926514, 0.5156351327896118, 0.4825599491596222, 0.49164101481437683, 0.5326558351516724, 0.48104196786880493, 0.46402573585510254, 0.5077039003372192, 0.4860379099845886, 0.4938734173774719, 0.5043991804122925, 0.46469441056251526, 0.5017521977424622, 0.5086511969566345, 0.48227187991142273, 0.43860337138175964, 0.5030290484428406, 0.4629610478878021, 0.5201969742774963, 0.4909842908382416, 0.4946334958076477, 0.48870375752449036, 0.5087291598320007, 0.5016235709190369, 0.5159587264060974, 0.504692792892456, 0.5183084011077881, 0.5011160373687744, 0.5147933959960938, 0.49856171011924744, 0.4790872037410736, 0.48940035700798035, 0.4777986705303192, 0.48033231496810913, 0.4875097870826721, 0.5014160871505737, 0.5005407333374023, 0.4780391454696655, 0.4898312985897064, 0.4799485504627228, 0.4898521304130554, 0.47917401790618896]",0110100000001101111101010010010010110010100011111110000001100000,1100011101101001101111101101110111010011010100111011101011001111,???k,blank???,0.8008546808057766,42.1875
"[0.49447521567344666, 0.5186673998832703, 0.499005526304245, 0.4789336025714874, 0.5291156768798828, 0.4703165292739868, 0.4971342086791992, 0.4849669933319092, 0.505740225315094, 0.47241249680519104, 0.4680868983268738, 0.4900719225406647, 0.511915385723114, 0.5096661448478699, 0.5098251104354858, 0.5174287557601929, 0.49673527479171753, 0.5037406086921692, 0.5213642716407776, 0.5401132702827454, 0.5002447962760925, 0.49937137961387634, 0.49152836203575134, 0.49159103631973267, 0.4909197688102722, 0.5101373195648193, 0.5188838243484497, 0.4725187420845032, 0.49838700890541077, 0.5084831714630127, 0.4847676753997803, 0.5096591114997864, 0.5005143880844116, 0.508815348148346, 0.5158762335777283, 0.48873212933540344, 0.5023399591445923, 0.4893265962600708, 0.5094329714775085, 0.47628527879714966, 0.49407219886779785, 0.5020689964294434, 0.4995344579219818, 0.4991859495639801, 0.5059146881103516, 0.49967536330223083, 0.5100370645523071, 0.4957086741924286, 0.4928542375564575, 0.4951860308647156, 0.5158714056015015, 0.50641930103302, 0.5053825974464417, 0.47848743200302124, 0.48666444420814514, 0.49564674496650696, 0.48364177346229553, 0.5025854110717773, 0.4984718859195709, 0.5019515752792358, 0.49946388602256775, 0.5064463019371033, 0.513780415058136, 0.5148550868034363]",0100100010001111011110000110010111101010010010100011100001010111,1101011011100111111010001110010001110100110101110010111101101110,?Q??,does????,0.7805091311533573,53.125
"[0.49261605739593506, 0.5213742852210999, 0.5129303932189941, 0.44115713238716125, 0.5262712836265564, 0.48478224873542786, 0.4950447082519531, 0.49862727522850037, 0.4408120810985565, 0.49522578716278076, 0.4845849871635437, 0.426951140165329, 0.5084145069122314, 0.5417572855949402, 0.4675675928592682, 0.5409379601478577, 0.5481849312782288, 0.4984838664531708, 0.5868306159973145, 0.5153767466545105, 0.49204573035240173, 0.549386739730835, 0.4914458990097046, 0.5289073586463928, 0.47645261883735657, 0.47561392188072205, 0.5410722494125366, 0.47989165782928467, 0.4308151602745056, 0.5053533911705017, 0.46649882197380066, 0.47540438175201416, 0.5095863342285156, 0.4351876676082611, 0.4939877688884735, 0.5284512042999268, 0.4582210183143616, 0.38730472326278687, 0.5107322931289673, 0.44304579496383667, 0.5333783626556396, 0.4780990183353424, 0.4930758774280548, 0.48226505517959595, 0.5037762522697449, 0.4943438172340393, 0.5202482342720032, 0.5062984228134155, 0.5287286639213562, 0.497855007648468, 0.527834415435791, 0.4940968453884125, 0.4639158546924591, 0.49641814827919006, 0.4720197319984436, 0.4664548337459564, 0.49173039197921753, 0.49860936403274536, 0.508959949016571, 0.4667242169380188, 0.47238239645957947, 0.46160951256752014, 0.4773327112197876, 0.466556578874588]",0110100000001101101101010010010010010010100010111010000000100000,0001110011110100011000010101110111001110000100100111110011010100,??ab?,amazing?,0.6951428047792046,42.1875
"[0.49437323212623596, 0.5182126760482788, 0.49969929456710815, 0.47896575927734375, 0.5291449427604675, 0.471071720123291, 0.4975043535232544, 0.4851206839084625, 0.504988431930542, 0.4729938209056854, 0.46854910254478455, 0.48977091908454895, 0.5115326046943665, 0.5102059245109558, 0.509270191192627, 0.5174325108528137, 0.49749067425727844, 0.5041512250900269, 0.5216332674026489, 0.539049506187439, 0.49996232986450195, 0.499776691198349, 0.4917551279067993, 0.4925038814544678, 0.49033403396606445, 0.5097768902778625, 0.5192250609397888, 0.47328776121139526, 0.49798911809921265, 0.5081427097320557, 0.48547860980033875, 0.5092468857765198, 0.500360369682312, 0.507591724395752, 0.5156988501548767, 0.4891148805618286, 0.5025866627693176, 0.4881097376346588, 0.5090364813804626, 0.47631195187568665, 0.4947334825992584, 0.5017364621162415, 0.49953609704971313, 0.4988637864589691, 0.5062903165817261, 0.4997483491897583, 0.5098099112510681, 0.4961017370223999, 0.4939505457878113, 0.4955654740333557, 0.5155501961708069, 0.5062295198440552, 0.5040987730026245, 0.47895097732543945, 0.4864020347595215, 0.4951479732990265, 0.48362699151039124, 0.5027273297309875, 0.49811071157455444, 0.5007633566856384, 0.4993625581264496, 0.5058290958404541, 0.5127837061882019, 0.5137301683425903]",0100100010001111011100000110010111101010010010100011100001010111,1000000101000001011001000011110000011101010101010000000101110101,V??O?Z,ride????,0.623167113493065,48.4375
"[0.49479302763938904, 0.5198037624359131, 0.4970378875732422, 0.4786573648452759, 0.5290981531143188, 0.4680505692958832, 0.49599313735961914, 0.4842974841594696, 0.5077192783355713, 0.47082003951072693, 0.46648895740509033, 0.490780234336853, 0.5128740072250366, 0.5083778500556946, 0.5113000273704529, 0.5175414085388184, 0.49471190571784973, 0.5025364756584167, 0.521101176738739, 0.5431600213050842, 0.5009791254997253, 0.49834445118904114, 0.49080395698547363, 0.4890061914920807, 0.49240756034851074, 0.511256992816925, 0.5181084275245667, 0.4704359173774719, 0.49930062890052795, 0.509433925151825, 0.48253363370895386, 0.5109116435050964, 0.5010290741920471, 0.5119242668151855, 0.5164627432823181, 0.4875186085700989, 0.5015090703964233, 0.49216678738594055, 0.5105829834938049, 0.4757640063762665, 0.49220600724220276, 0.5028524994850159, 0.4997269809246063, 0.4998258352279663, 0.5048750638961792, 0.49950066208839417, 0.5110031366348267, 0.4945142865180969, 0.4899722933769226, 0.494301438331604, 0.5169774293899536, 0.5069973468780518, 0.5085924863815308, 0.4771217107772827, 0.4874125123023987, 0.49694737792015076, 0.48351946473121643, 0.5021151900291443, 0.499695360660553, 0.5050188302993774, 0.49955233931541443, 0.5079078674316406, 0.5162304043769836, 0.5178198218345642]",0100100010001111011110000110010111101010010010100011100001010111,0101110100011010100010001111110001111100110111000101011011010100,?Q??,outside?,0.7270315592210593,51.5625
"[0.4950459897518158, 0.521061360836029, 0.49513745307922363, 0.4779401123523712, 0.5292697548866272, 0.4656688868999481, 0.49469193816185, 0.48335662484169006, 0.5096055269241333, 0.46917590498924255, 0.46443405747413635, 0.4914032816886902, 0.5138552784919739, 0.5072797536849976, 0.5127347111701965, 0.5176926851272583, 0.4928528666496277, 0.5010300278663635, 0.5214096307754517, 0.5464403629302979, 0.5017236471176147, 0.49711140990257263, 0.4901238977909088, 0.48610934615135193, 0.49386075139045715, 0.5126074552536011, 0.5176927447319031, 0.46841657161712646, 0.49991375207901, 0.5104346871376038, 0.47994378209114075, 0.5121852159500122, 0.5017377734184265, 0.5149814486503601, 0.5173194408416748, 0.48607316613197327, 0.5004981756210327, 0.49456262588500977, 0.5117483735084534, 0.47471654415130615, 0.4902558922767639, 0.5034072399139404, 0.5001980066299438, 0.5003978610038757, 0.5037598609924316, 0.4992883801460266, 0.5122098922729492, 0.49320748448371887, 0.4870576858520508, 0.49332356452941895, 0.5183729529380798, 0.5074716806411743, 0.5117524266242981, 0.4756033420562744, 0.4882397949695587, 0.49811574816703796, 0.4831796884536743, 0.5014560222625732, 0.5009990930557251, 0.508169949054718, 0.4993616044521332, 0.5093638896942139, 0.518730640411377, 0.5209327340126038]",0100100010001111011110000110010111101010011110100011100001110111,1101101000111111111111010011110010100101101100011101011011011101,???N,hot?????,0.8004096236319841,48.4375
"[0.49455392360687256, 0.5189757347106934, 0.4985117018222809, 0.47890546917915344, 0.5290898680686951, 0.46977749466896057, 0.49687525629997253, 0.48485004901885986, 0.5062538385391235, 0.47199299931526184, 0.46774187684059143, 0.49027109146118164, 0.5121856927871704, 0.5092823505401611, 0.5102127194404602, 0.5174360871315002, 0.496187299489975, 0.5034425258636475, 0.5212095379829407, 0.5408646464347839, 0.500450611114502, 0.49908876419067383, 0.49135711789131165, 0.4909384250640869, 0.4913398027420044, 0.5103948712348938, 0.5186495780944824, 0.47197186946868896, 0.4986591637134552, 0.5087164640426636, 0.484242707490921, 0.5099469423294067, 0.5006189942359924, 0.5096718668937683, 0.5160155892372131, 0.48844924569129944, 0.5021626353263855, 0.4901556372642517, 0.5097289681434631, 0.47622552514076233, 0.4935987591743469, 0.5023062825202942, 0.4995260536670685, 0.49940556287765503, 0.5056390166282654, 0.4996097683906555, 0.5102198123931885, 0.49542129039764404, 0.4920945465564728, 0.49493756890296936, 0.516107439994812, 0.5065678358078003, 0.5062705874443054, 0.4781556725502014, 0.4868425130844116, 0.49600106477737427, 0.48365041613578796, 0.5024693608283997, 0.4987468719482422, 0.502775251865387, 0.49953171610832214, 0.5068641304969788, 0.5144705176353455, 0.5156446099281311]",0100100010001111011110000110010111101010010010100011100001010111,1111110011110101101000101001110100111011111011001101111100011101,?Q??,door????,0.7971348821470956,43.75
"[0.4943312704563141, 0.5180253982543945, 0.49995386600494385, 0.47896578907966614, 0.5291606187820435, 0.4713529050350189, 0.4976474344730377, 0.48517146706581116, 0.5046690106391907, 0.4732195734977722, 0.46873635053634644, 0.4896317422389984, 0.5113968253135681, 0.5104159712791443, 0.5090318918228149, 0.5174521803855896, 0.4977762997150421, 0.5043051242828369, 0.521755039691925, 0.538657546043396, 0.4998447299003601, 0.49995291233062744, 0.49184805154800415, 0.4928749203681946, 0.4901258647441864, 0.5096332430839539, 0.5193637609481812, 0.4736049771308899, 0.4978228509426117, 0.5080122351646423, 0.4857369363307953, 0.5090651512145996, 0.5003141164779663, 0.507125973701477, 0.5156384110450745, 0.4892677962779999, 0.5026946663856506, 0.4875953495502472, 0.5088843107223511, 0.47628772258758545, 0.4949866533279419, 0.5015974640846252, 0.49951696395874023, 0.4987454414367676, 0.5064384937286377, 0.49977776408195496, 0.5097387433052063, 0.49625951051712036, 0.494387149810791, 0.49572306871414185, 0.515420138835907, 0.506159782409668, 0.503585159778595, 0.4791205823421478, 0.486298143863678, 0.49493104219436646, 0.48363441228866577, 0.5027665495872498, 0.4979891777038574, 0.5002878904342651, 0.4992992579936981, 0.5055630207061768, 0.5124002695083618, 0.5132875442504883]",0100100010001111011100000110010111101010010010100011100001010111,0001100110101000101000110001001111001000010110101101101011001101,V??O?Z,shown???,0.6832588339227804,56.25
"[0.49320361018180847, 0.5177918076515198, 0.5105894804000854, 0.46237918734550476, 0.5275875926017761, 0.49121925234794617, 0.4950421452522278, 0.49693813920021057, 0.468379408121109, 0.4932715892791748, 0.4799516797065735, 0.4544885456562042, 0.5077944397926331, 0.5295000076293945, 0.48662638664245605, 0.532647967338562, 0.5313699245452881, 0.504877507686615, 0.5590121746063232, 0.5169010162353516, 0.49461960792541504, 0.531180202960968, 0.49253466725349426, 0.5185628533363342, 0.4814905822277069, 0.4884454011917114, 0.5338656902313232, 0.48093926906585693, 0.4577346444129944, 0.5076829195022583, 0.48280391097068787, 0.49007436633110046, 0.50582355260849, 0.4582279622554779, 0.49955281615257263, 0.5130458474159241, 0.47698187828063965, 0.4286688268184662, 0.5037165284156799, 0.4593272805213928, 0.5234717130661011, 0.4889037013053894, 0.49356597661972046, 0.48741817474365234, 0.5075410008430481, 0.5003646016120911, 0.5170392990112305, 0.5054440498352051, 0.5206679701805115, 0.500883936882019, 0.5166293382644653, 0.49769020080566406, 0.47578078508377075, 0.49077489972114563, 0.4770665168762207, 0.4775964915752411, 0.48855042457580566, 0.5007762312889099, 0.5018684267997742, 0.4759010672569275, 0.4865237772464752, 0.4758496582508087, 0.4872867465019226, 0.47533750534057617]",0110100000001101111101010010010010010010100011111110000001100000,1110100101101000011100100111100001010110001000001010111011111000,?FwDWA,cannot??,0.6961577781015863,53.125
