prediction,predicted_bits,actual_bits,decrypted_predicted,decrypted_actual,cosine_similarity,per_sample_bit_accuracy
"[0.5205947160720825, 0.5235551595687866, 0.49395713210105896, 0.5552912950515747, 0.5388350486755371, 0.4652853012084961, 0.5662369728088379, 0.48828184604644775, 0.505858302116394, 0.3769766092300415, 0.4749680757522583, 0.4852009415626526, 0.5050864219665527, 0.48487618565559387, 0.49081313610076904, 0.5104939937591553, 0.5231515169143677, 0.5088675618171692, 0.4811457097530365, 0.462417870759964, 0.43763473629951477, 0.4731084406375885, 0.5206863284111023, 0.49562162160873413, 0.5463136434555054, 0.5278440713882446, 0.5605618357658386, 0.47243431210517883, 0.44303658604621887, 0.5298773646354675, 0.4195166826248169, 0.462340384721756, 0.5062564611434937, 0.47499966621398926, 0.47509220242500305, 0.5064359903335571, 0.510832667350769, 0.5276541113853455, 0.4856284558773041, 0.4852867126464844, 0.4899540841579437, 0.4714680314064026, 0.5551488399505615, 0.49259713292121887, 0.5586666464805603, 0.5115054845809937, 0.4876851439476013, 0.49105730652809143, 0.5322966575622559, 0.524503767490387, 0.48131653666496277, 0.4577127695083618, 0.5391886830329895, 0.5239498019218445, 0.4601028561592102, 0.5093794465065002, 0.5316875576972961, 0.5375943183898926, 0.4655480980873108, 0.46139612793922424, 0.4825851619243622, 0.4666867256164551, 0.5002780556678772, 0.47223952412605286]",1101101010001001110000101110010010011100001011001100110111000010,1111111101001010011000111000000100010100110010011111110001000001,???,dog?????,0.7049227220527089,57.8125
"[0.508963406085968, 0.5134083032608032, 0.5585741996765137, 0.5339608788490295, 0.47164371609687805, 0.47830647230148315, 0.533172070980072, 0.4971187114715576, 0.5626522898674011, 0.4812851846218109, 0.45955541729927063, 0.4801217317581177, 0.49344131350517273, 0.48959648609161377, 0.4771711528301239, 0.5090023279190063, 0.5028513073921204, 0.5003859400749207, 0.5065502524375916, 0.49213144183158875, 0.47990965843200684, 0.4893706142902374, 0.49252238869667053, 0.5213083028793335, 0.4906955361366272, 0.5454593896865845, 0.5104305148124695, 0.5152939558029175, 0.4845714867115021, 0.5366955399513245, 0.4529848098754883, 0.4972868263721466, 0.5286452770233154, 0.44853493571281433, 0.49822574853897095, 0.4335380792617798, 0.5076077580451965, 0.5321765542030334, 0.5191290974617004, 0.49360060691833496, 0.5120651125907898, 0.4540958106517792, 0.5572590231895447, 0.4862256348133087, 0.5395340323448181, 0.5207421779632568, 0.510373055934906, 0.5177205801010132, 0.49883192777633667, 0.5422416925430298, 0.47786328196525574, 0.49494698643684387, 0.5221827030181885, 0.5236997008323669, 0.46865710616111755, 0.5214779376983643, 0.5394205451011658, 0.5208799839019775, 0.5260542035102844, 0.49858909845352173, 0.4838680922985077, 0.46956926584243774, 0.5140388011932373, 0.4985333979129791]",1111001010000001111000010111010010001110101011110100110111100010,1111011100011000011101111001001101111111110000011101010000101011,M??d,blank???,0.756118673141428,46.875
"[0.5456129908561707, 0.5315629243850708, 0.5227048397064209, 0.5767938494682312, 0.5362536907196045, 0.46402886509895325, 0.5649350881576538, 0.4394013583660126, 0.6136058568954468, 0.44312790036201477, 0.4294554889202118, 0.46753159165382385, 0.5251011252403259, 0.45824092626571655, 0.4627547860145569, 0.5375314354896545, 0.5287564396858215, 0.5265225172042847, 0.502556324005127, 0.47339239716529846, 0.4128628969192505, 0.4363584816455841, 0.5598702430725098, 0.5019115209579468, 0.5516632795333862, 0.5809336304664612, 0.5490443110466003, 0.4956205189228058, 0.43004119396209717, 0.5746946930885315, 0.3455992341041565, 0.4817737638950348, 0.5443466901779175, 0.4499433934688568, 0.4687742292881012, 0.4842272698879242, 0.49591392278671265, 0.5554482936859131, 0.497274786233902, 0.49249500036239624, 0.5396548509597778, 0.447222501039505, 0.5918857455253601, 0.503324568271637, 0.5944582223892212, 0.533873975276947, 0.49358364939689636, 0.5315144658088684, 0.5048294067382812, 0.5460712313652039, 0.4583091735839844, 0.467713862657547, 0.5673073530197144, 0.5280594229698181, 0.45079588890075684, 0.5035459399223328, 0.5807475447654724, 0.5395745635032654, 0.462830513715744, 0.4621504843235016, 0.5175597667694092, 0.4616408050060272, 0.4995422959327698, 0.48256173729896545]",1111101010001001111000111110010010000100101111011100110111001000,1110010011011001011101101011010100101111111011100011100010010111,?d??ZM,does????,0.7785419458626216,46.875
"[0.3823413848876953, 0.4163610339164734, 0.5815696120262146, 0.5007368326187134, 0.5015653967857361, 0.45749250054359436, 0.5282373428344727, 0.6324296593666077, 0.4289728105068207, 0.44037535786628723, 0.6301065683364868, 0.5499411225318909, 0.4990341365337372, 0.5738813281059265, 0.5919574499130249, 0.4946703016757965, 0.4598636329174042, 0.45925235748291016, 0.42381879687309265, 0.4528849124908447, 0.5196264386177063, 0.5942543148994446, 0.33840346336364746, 0.4861316382884979, 0.4277912676334381, 0.44903457164764404, 0.5709245204925537, 0.5051802396774292, 0.5062269568443298, 0.4813437759876251, 0.62430739402771, 0.44095343351364136, 0.4174969792366028, 0.45331093668937683, 0.586759626865387, 0.5282117128372192, 0.546550989151001, 0.46383950114250183, 0.5047062635421753, 0.4878753125667572, 0.36430373787879944, 0.5729343295097351, 0.4835137128829956, 0.4288378655910492, 0.4660564661026001, 0.41649964451789856, 0.44746243953704834, 0.42837023735046387, 0.522741973400116, 0.4226795732975006, 0.5600382089614868, 0.4215048849582672, 0.46425485610961914, 0.5569154620170593, 0.527942419052124, 0.5703092217445374, 0.4683740735054016, 0.48028114438056946, 0.5337872505187988, 0.47102904319763184, 0.4442034959793091, 0.4831303060054779, 0.5257818698883057, 0.4904784560203552]",0011101100110110000011000011101000111010010000001010011100100010,1010010100010111100001101000000111100101110000001001111011011000,??,amazing?,0.6656201717149663,46.875
"[0.4224821925163269, 0.44544288516044617, 0.5467175841331482, 0.5080392956733704, 0.5202117562294006, 0.4668967127799988, 0.5344184637069702, 0.6054362654685974, 0.42274004220962524, 0.41291090846061707, 0.6005383729934692, 0.5437501668930054, 0.49735957384109497, 0.5594540238380432, 0.5691139698028564, 0.4860840439796448, 0.47127285599708557, 0.46573007106781006, 0.4433284103870392, 0.45700857043266296, 0.507927656173706, 0.5664631128311157, 0.38372179865837097, 0.4853520393371582, 0.46732285618782043, 0.45668065547943115, 0.5724714994430542, 0.48751500248908997, 0.48708194494247437, 0.48496297001838684, 0.5820780396461487, 0.4318608343601227, 0.43067726492881775, 0.46783608198165894, 0.5594700574874878, 0.5324687361717224, 0.5346615314483643, 0.4801187515258789, 0.49056577682495117, 0.49042224884033203, 0.3839462697505951, 0.5503318309783936, 0.49256324768066406, 0.4468989074230194, 0.48620495200157166, 0.4343723654747009, 0.4540190100669861, 0.43247660994529724, 0.5304247736930847, 0.4463963508605957, 0.5400688648223877, 0.4350326657295227, 0.4758448600769043, 0.5372778177261353, 0.5093442797660828, 0.5586926937103271, 0.4642929434776306, 0.49320361018180847, 0.5187366008758545, 0.465806782245636, 0.45111045241355896, 0.47535964846611023, 0.523600161075592, 0.47575369477272034]",0011101100110110000011000010001000111000010000001010011100100010,0001100011000010011011011110011010110010010011001001001100010000,???fkg,ride????,0.6546816399574126,60.9375
"[0.4708186686038971, 0.4847738444805145, 0.4954594373703003, 0.5259772539138794, 0.5538299083709717, 0.4698031544685364, 0.5543165802955627, 0.5722585916519165, 0.37974029779434204, 0.3338635265827179, 0.5642849802970886, 0.5371686816215515, 0.4922441840171814, 0.5382675528526306, 0.5327147245407104, 0.47951969504356384, 0.4951610267162323, 0.4698339104652405, 0.4598129093647003, 0.45568352937698364, 0.48173895478248596, 0.5300289988517761, 0.44630852341651917, 0.48309391736984253, 0.5349900722503662, 0.4463014006614685, 0.5971943736076355, 0.449196457862854, 0.45671507716178894, 0.4859043061733246, 0.5210504531860352, 0.418304979801178, 0.43171989917755127, 0.48809921741485596, 0.5092021822929382, 0.5430384278297424, 0.5319474935531616, 0.4989122748374939, 0.4766712784767151, 0.4898013472557068, 0.4030258059501648, 0.5202726125717163, 0.5043497681617737, 0.4694053530693054, 0.524783194065094, 0.4543663561344147, 0.4663650095462799, 0.4321407079696655, 0.5510892271995544, 0.4822426438331604, 0.5121311545372009, 0.4345323145389557, 0.4882597327232361, 0.5183101892471313, 0.4921315014362335, 0.5401372909545898, 0.4535505473613739, 0.5158732533454895, 0.48654183745384216, 0.4569739103317261, 0.4553438723087311, 0.4682656228542328, 0.5131881833076477, 0.45267757773399353]",0001101100110110000001001010001000111000011010001010010101000010,0100000011111010001001100101010010100110101100001100001101111101,?Gky?,outside?,0.6664232905666013,43.75
"[0.4653327763080597, 0.47920098900794983, 0.4373680353164673, 0.5835115313529968, 0.6169774532318115, 0.4190521240234375, 0.6060441136360168, 0.6055382490158081, 0.19236506521701813, 0.1553800255060196, 0.6099881529808044, 0.5626898407936096, 0.4951482117176056, 0.5245620012283325, 0.5038726925849915, 0.4725225567817688, 0.5120347738265991, 0.44136539101600647, 0.44467249512672424, 0.44401705265045166, 0.44708019495010376, 0.5356203317642212, 0.4618315100669861, 0.4706173837184906, 0.6453381180763245, 0.3310075104236603, 0.688763439655304, 0.35570645332336426, 0.4288955330848694, 0.4590381383895874, 0.5076062679290771, 0.3923768401145935, 0.3285939395427704, 0.530754029750824, 0.4487895965576172, 0.5811828374862671, 0.5777841806411743, 0.47368237376213074, 0.47225654125213623, 0.503642737865448, 0.37009525299072266, 0.5322130918502808, 0.49890032410621643, 0.4698559641838074, 0.5740500092506409, 0.4103519320487976, 0.47469016909599304, 0.3908764719963074, 0.6005589962005615, 0.5088183283805847, 0.48970869183540344, 0.355559766292572, 0.4657965302467346, 0.5059297680854797, 0.5312595963478088, 0.5247519016265869, 0.39520972967147827, 0.5330761075019836, 0.4266333281993866, 0.44850873947143555, 0.42501962184906006, 0.48569294810295105, 0.4510860741138458, 0.40762874484062195]",0001101100110110100001001010001001011001010010001100011101000000,1111011000100100110000101011110100110000111100001101111001110000,????,hot?????,0.718737416840468,54.6875
"[0.5393868684768677, 0.5290377140045166, 0.5179053544998169, 0.5679291486740112, 0.5314234495162964, 0.4668671786785126, 0.5611729621887207, 0.448165625333786, 0.597655177116394, 0.44180601835250854, 0.43761029839515686, 0.4709244966506958, 0.5210142135620117, 0.4641311466693878, 0.4686570167541504, 0.5304996371269226, 0.5254818201065063, 0.5239707827568054, 0.5000415444374084, 0.47279325127601624, 0.42322611808776855, 0.44384461641311646, 0.5502833127975464, 0.5011945366859436, 0.546550452709198, 0.5733805298805237, 0.5454089641571045, 0.4943358302116394, 0.43416181206703186, 0.5644399523735046, 0.363602876663208, 0.4800430238246918, 0.5398790240287781, 0.4549223482608795, 0.47344771027565, 0.4867814779281616, 0.4965013563632965, 0.5498889088630676, 0.4964273273944855, 0.4917450547218323, 0.5320054292678833, 0.45207470655441284, 0.583372950553894, 0.4998358488082886, 0.5837239623069763, 0.52972012758255, 0.4916134178638458, 0.5265675783157349, 0.5069431066513062, 0.5409813523292542, 0.46344321966171265, 0.47154566645622253, 0.559979259967804, 0.526543378829956, 0.45332279801368713, 0.5051600933074951, 0.5716577172279358, 0.5364957451820374, 0.4664139449596405, 0.4638421833515167, 0.5106609463691711, 0.464849591255188, 0.5019675493240356, 0.48237332701683044]",1111101010001001111000111110010010000100101011011100110111001010,0101100110011010100010110010111100101101001010010111100000010110,?T??,door????,0.6963452983532348,51.5625
"[0.584224283695221, 0.5448026657104492, 0.49242132902145386, 0.6592048406600952, 0.634011447429657, 0.41863518953323364, 0.6199449896812439, 0.3442061245441437, 0.7284063100814819, 0.3967742323875427, 0.3704680800437927, 0.4416320025920868, 0.5860586762428284, 0.39100849628448486, 0.4357755184173584, 0.6138190031051636, 0.5820280909538269, 0.5767167210578918, 0.4870014488697052, 0.4432680308818817, 0.2915940582752228, 0.3495800495147705, 0.6528174877166748, 0.46948617696762085, 0.6355417370796204, 0.6579068899154663, 0.6144614815711975, 0.48439303040504456, 0.33355700969696045, 0.6603040099143982, 0.18642981350421906, 0.48051556944847107, 0.5786557793617249, 0.4380016624927521, 0.4208262860774994, 0.5608459115028381, 0.4965830147266388, 0.5955835580825806, 0.4782222807407379, 0.4840066134929657, 0.5902338624000549, 0.4280633330345154, 0.6502909660339355, 0.531260073184967, 0.6891597509384155, 0.564570426940918, 0.4697485566139221, 0.5665556192398071, 0.5050745606422424, 0.5463807582855225, 0.42893746495246887, 0.4065406620502472, 0.649583101272583, 0.54985511302948, 0.43213480710983276, 0.46946263313293457, 0.6726641654968262, 0.5695858001708984, 0.35876524448394775, 0.4034470319747925, 0.5876926183700562, 0.4551398456096649, 0.4668395519256592, 0.4775503873825073]",1101101010001001110000101110010010010100101111011100110011001000,0110110011000111100011101100011111101001110000011110011110001111,lTS?,shown???,0.7376836229123657,46.875
"[0.5875798463821411, 0.5461421608924866, 0.4893273413181305, 0.6674255132675171, 0.6439245939254761, 0.41386085748672485, 0.6263387799263, 0.3348507285118103, 0.7391650676727295, 0.39042848348617554, 0.36402562260627747, 0.43873125314712524, 0.5925081968307495, 0.3839036226272583, 0.4332695007324219, 0.6218348145484924, 0.5877864956855774, 0.5818746089935303, 0.48490139842033386, 0.43993252515792847, 0.28015610575675964, 0.34113290905952454, 0.6620435118675232, 0.4655989110469818, 0.6437481045722961, 0.6654321551322937, 0.6219013333320618, 0.4832284450531006, 0.32377123832702637, 0.6689808368682861, 0.17360028624534607, 0.48053574562072754, 0.5825215578079224, 0.43669095635414124, 0.41567614674568176, 0.5687544345855713, 0.49687573313713074, 0.5991622805595398, 0.47653600573539734, 0.4832070767879486, 0.5951913595199585, 0.4261769652366638, 0.6560422778129578, 0.5339207053184509, 0.698514461517334, 0.5675193667411804, 0.46745577454566956, 0.5701485872268677, 0.5054050087928772, 0.5467450022697449, 0.42569297552108765, 0.399603009223938, 0.6584009528160095, 0.5526566505432129, 0.43018388748168945, 0.46544772386550903, 0.6822168827056885, 0.572614312171936, 0.347982257604599, 0.39673906564712524, 0.594131350517273, 0.45439836382865906, 0.4635421931743622, 0.47691962122917175]",1101101010001001110000101110010010010100101111011100110011001000,1100010001111111111011110010010001000101100000101101000000011101,lTS?,cannot??,0.6607035649072033,46.875
