prediction,predicted_bits,actual_bits,decrypted_predicted,decrypted_actual,cosine_similarity,per_sample_bit_accuracy
"[0.48912128806114197, 0.4768783748149872, 0.4944692850112915, 0.46288299560546875, 0.5374119281768799, 0.5140860080718994, 0.5126287341117859, 0.48974311351776123, 0.43758922815322876, 0.47997865080833435, 0.4660319685935974, 0.42278289794921875, 0.5154162645339966, 0.49795064330101013, 0.46799394488334656, 0.5266806483268738, 0.5112237930297852, 0.5038175582885742, 0.5209013223648071, 0.5182012915611267, 0.48480090498924255, 0.4671231210231781, 0.4519537091255188, 0.5694138407707214, 0.49515995383262634, 0.4745984375476837, 0.562728762626648, 0.5050721168518066, 0.45357832312583923, 0.48830652236938477, 0.46869680285453796, 0.5056825876235962, 0.5055860280990601, 0.42169323563575745, 0.5383540987968445, 0.5475759506225586, 0.40905991196632385, 0.3410051763057709, 0.48483604192733765, 0.47719624638557434, 0.5254030823707581, 0.48427221179008484, 0.4590672254562378, 0.41545119881629944, 0.4810611605644226, 0.5096023082733154, 0.5114185810089111, 0.5192022919654846, 0.5035571455955505, 0.5342307090759277, 0.5434022545814514, 0.5316724181175232, 0.45311295986175537, 0.46580249071121216, 0.4282267689704895, 0.5096325874328613, 0.46953272819519043, 0.5042107105255127, 0.47999629378318787, 0.4929880201816559, 0.484187513589859, 0.4501940906047821, 0.49574029445648193, 0.42988088726997375]",0000111000001001111100010011000110110000100001111111000101000000,1011010010111110110000011101001010011110000000011111000010010000,TN??,dog?????,0.6733232407461928,54.6875
"[0.48871049284935, 0.47531014680862427, 0.4934670329093933, 0.4615064561367035, 0.5371496677398682, 0.5136926174163818, 0.5145266652107239, 0.4885830879211426, 0.43342670798301697, 0.4792526364326477, 0.4654095470905304, 0.419267475605011, 0.5148040056228638, 0.49892449378967285, 0.46692436933517456, 0.5252761840820312, 0.5116181373596191, 0.505204439163208, 0.520599901676178, 0.5178838968276978, 0.4847274422645569, 0.4679127037525177, 0.45067086815834045, 0.5741367936134338, 0.4935821294784546, 0.47203177213668823, 0.5633489489555359, 0.5057884454727173, 0.4511144161224365, 0.48729750514030457, 0.4677541255950928, 0.5033218860626221, 0.5062512159347534, 0.41921940445899963, 0.5393275618553162, 0.5502083897590637, 0.40658169984817505, 0.3364051282405853, 0.48429346084594727, 0.4764051139354706, 0.526511013507843, 0.4839191138744354, 0.4575916826725006, 0.413585901260376, 0.4806135594844818, 0.5101392865180969, 0.5129304528236389, 0.5199958682060242, 0.5044174790382385, 0.5364805459976196, 0.5462582111358643, 0.5331546664237976, 0.4521660804748535, 0.46520984172821045, 0.42520809173583984, 0.5099517703056335, 0.46821102499961853, 0.5034115314483643, 0.47812893986701965, 0.49242860078811646, 0.48414304852485657, 0.4500279724597931, 0.49591806530952454, 0.4273111820220947]",0000111000001001111100010011000110110000100001111111000101000000,1100011101101001101111101101110111010011010100111011101011001111,TN??,blank???,0.7989220281490625,48.4375
"[0.500420331954956, 0.5368399024009705, 0.5215892791748047, 0.4883061945438385, 0.5565850734710693, 0.48829957842826843, 0.45180609822273254, 0.5051388144493103, 0.5632573962211609, 0.4914386570453644, 0.4615515470504761, 0.5177463293075562, 0.5408937335014343, 0.5048404932022095, 0.5029285550117493, 0.5544318556785583, 0.5133709907531738, 0.4753875136375427, 0.5664963126182556, 0.5373227596282959, 0.4968418478965759, 0.4989469349384308, 0.5219365358352661, 0.4095940887928009, 0.5123081803321838, 0.5352829694747925, 0.52531898021698, 0.4647190272808075, 0.5222623348236084, 0.5286978483200073, 0.5160024166107178, 0.5637101531028748, 0.4917198121547699, 0.49824759364128113, 0.5020335912704468, 0.4514065980911255, 0.5387459993362427, 0.514403760433197, 0.5208514928817749, 0.4591667950153351, 0.490389347076416, 0.4869719445705414, 0.5110830664634705, 0.5107216835021973, 0.5164121985435486, 0.4766709506511688, 0.49255096912384033, 0.4750342071056366, 0.48242419958114624, 0.4592173993587494, 0.4691987931728363, 0.47370296716690063, 0.5151360034942627, 0.4672817885875702, 0.52913898229599, 0.4714328348636627, 0.5127502083778381, 0.5249221324920654, 0.5262417793273926, 0.521251916885376, 0.4819744825363159, 0.5013754367828369, 0.48582279682159424, 0.5394467711448669]",1110100110011111101100101110111100101110001110000000101011110101,1101011011100111111010001110010001110100110101110010111101101110,S?????,does????,0.7753467133925012,43.75
"[0.488578200340271, 0.4730496406555176, 0.4917750954627991, 0.45883551239967346, 0.5370380282402039, 0.5121756792068481, 0.518893301486969, 0.4851886034011841, 0.42349594831466675, 0.4771486818790436, 0.4642097055912018, 0.41070473194122314, 0.5126895904541016, 0.50142902135849, 0.46453848481178284, 0.5218377113342285, 0.5124384164810181, 0.5085886716842651, 0.520686686038971, 0.5169474482536316, 0.48546499013900757, 0.4714062511920929, 0.4481627345085144, 0.584679126739502, 0.48922163248062134, 0.466401606798172, 0.5638481378555298, 0.5073726773262024, 0.44488200545310974, 0.48491910099983215, 0.46610772609710693, 0.4958462715148926, 0.5073414444923401, 0.41417378187179565, 0.5411708354949951, 0.5554827451705933, 0.40234676003456116, 0.32693159580230713, 0.483860045671463, 0.4747541546821594, 0.5287180542945862, 0.4836443364620209, 0.45434635877609253, 0.4112946689128876, 0.4802738428115845, 0.5113698244094849, 0.5168225765228271, 0.522199273109436, 0.5076292753219604, 0.5406838655471802, 0.5530019402503967, 0.5357725024223328, 0.450053870677948, 0.46482816338539124, 0.4180399179458618, 0.5103398561477661, 0.46530935168266296, 0.5016688108444214, 0.47476834058761597, 0.4902491569519043, 0.4838658571243286, 0.45044252276420593, 0.4963220953941345, 0.4222997725009918]",0000111000001101111100010011000010110000100001111111000101000000,0001110011110100011000010101110111001110000100100111110011010100,???,amazing?,0.6937776307857016,50.0
"[0.4953788220882416, 0.50048828125, 0.5050226449966431, 0.47854912281036377, 0.5460001230239868, 0.5101364254951477, 0.4934171736240387, 0.49561214447021484, 0.48398420214653015, 0.4873857796192169, 0.46853962540626526, 0.45644667744636536, 0.517989456653595, 0.48975318670272827, 0.4765823483467102, 0.5413254499435425, 0.5065340995788574, 0.4910793602466583, 0.5323016047477722, 0.5237773656845093, 0.49174442887306213, 0.4663894772529602, 0.47181254625320435, 0.5166410803794861, 0.5087624192237854, 0.499904066324234, 0.5532858967781067, 0.4918271601200104, 0.4763380289077759, 0.5005224943161011, 0.4823932349681854, 0.5242504477500916, 0.49820154905319214, 0.44777145981788635, 0.5299827456474304, 0.5171699523925781, 0.44120511412620544, 0.39480143785476685, 0.4928779900074005, 0.4822571277618408, 0.5151868462562561, 0.486704558134079, 0.4761713743209839, 0.4438365399837494, 0.488634318113327, 0.5015454292297363, 0.4991597831249237, 0.507883608341217, 0.4981413781642914, 0.5081462860107422, 0.5142732262611389, 0.5092445015907288, 0.46594762802124023, 0.47059503197669983, 0.45839178562164307, 0.5016170740127563, 0.48428821563720703, 0.5137100219726562, 0.5018613338470459, 0.5007699131965637, 0.4821411073207855, 0.4584883749485016, 0.48910027742385864, 0.4627721607685089]",0110110000001001101100011010010100110000100001010111000101110000,1000000101000001011001000011110000011101010101010000000101110101,??p,ride????,0.6205910979912334,54.6875
"[0.48843708634376526, 0.5355154275894165, 0.5176969766616821, 0.4623224437236786, 0.538555920124054, 0.48151102662086487, 0.4504881799221039, 0.5064924955368042, 0.5631216168403625, 0.48660969734191895, 0.46396756172180176, 0.5286428928375244, 0.5554963946342468, 0.5289046168327332, 0.5114832520484924, 0.5443620681762695, 0.5302474498748779, 0.4726892411708832, 0.5638769268989563, 0.5359676480293274, 0.48558616638183594, 0.5135704874992371, 0.5197327733039856, 0.4015863239765167, 0.49718353152275085, 0.5296635627746582, 0.5158777832984924, 0.4646379053592682, 0.5263234972953796, 0.5279197096824646, 0.5151163339614868, 0.5704725980758667, 0.4995046854019165, 0.5081319212913513, 0.4862963557243347, 0.44292911887168884, 0.5689827799797058, 0.5422893166542053, 0.5271525382995605, 0.43747153878211975, 0.481810063123703, 0.4782824218273163, 0.5264925956726074, 0.5248662233352661, 0.5274572968482971, 0.48013073205947876, 0.5014939308166504, 0.4661649167537689, 0.47547999024391174, 0.46020567417144775, 0.4741867482662201, 0.48065006732940674, 0.535883903503418, 0.467293381690979, 0.556627094745636, 0.4643385410308838, 0.5083333253860474, 0.5115935802459717, 0.5152352452278137, 0.5139338970184326, 0.4974061846733093, 0.515778124332428, 0.5050435066223145, 0.5461238622665405]",0110100110011111101101100110111101001110001110100000101011110111,0101110100011010100010001111110001111100110111000101011011010100,?g??,outside?,0.7297488724413909,53.125
"[0.5005612969398499, 0.5312873125076294, 0.5181527733802795, 0.4896638095378876, 0.5597435832023621, 0.4961010217666626, 0.4622279107570648, 0.5042362809181213, 0.5423453450202942, 0.49119237065315247, 0.4631161093711853, 0.49873292446136475, 0.5307353138923645, 0.4926980435848236, 0.4904800057411194, 0.5551743507385254, 0.5066402554512024, 0.479213684797287, 0.5578082203865051, 0.5338374376296997, 0.49868109822273254, 0.48214584589004517, 0.5069931745529175, 0.4396859407424927, 0.5152861475944519, 0.5283605456352234, 0.5344310998916626, 0.4730629622936249, 0.5081622004508972, 0.5191301107406616, 0.5063140988349915, 0.5494275093078613, 0.4909321069717407, 0.4836181402206421, 0.5139110088348389, 0.470653235912323, 0.5032771229743958, 0.4772058129310608, 0.5095940828323364, 0.4721718430519104, 0.4976787865161896, 0.4873981773853302, 0.49990394711494446, 0.48903828859329224, 0.50422602891922, 0.48582905530929565, 0.4900057315826416, 0.48689618706703186, 0.4906449615955353, 0.4695133864879608, 0.4779966473579407, 0.480224072933197, 0.4969716966152191, 0.4690399169921875, 0.5035707354545593, 0.48125651478767395, 0.5063144564628601, 0.5244483351707458, 0.5239971876144409, 0.514942467212677, 0.48066043853759766, 0.48543858528137207, 0.4810603857040405, 0.5175791382789612]",1110100110001001101100101110111100101010000010000000001011110001,1101101000111111111111010011110010100101101100011101011011011101,bN??U,hot?????,0.7977682398959904,43.75
"[0.49862733483314514, 0.5237485766410828, 0.5153058767318726, 0.4887266457080841, 0.5575463175773621, 0.4994894862174988, 0.4706879258155823, 0.5019984245300293, 0.5273882150650024, 0.4901128113269806, 0.46395382285118103, 0.4871094822883606, 0.5258552432060242, 0.49008119106292725, 0.485243558883667, 0.5529612302780151, 0.5050881505012512, 0.48232367634773254, 0.5520626306533813, 0.5316267013549805, 0.49801939725875854, 0.4753156304359436, 0.49706724286079407, 0.460972398519516, 0.5142580270767212, 0.522240400314331, 0.5401057004928589, 0.47804856300354004, 0.49935150146484375, 0.5136504769325256, 0.499127596616745, 0.5412219166755676, 0.4921194911003113, 0.47416889667510986, 0.519464373588562, 0.4829147160053253, 0.48490509390830994, 0.45440563559532166, 0.503511369228363, 0.47686323523521423, 0.5028339624404907, 0.48744744062423706, 0.49293452501296997, 0.47748297452926636, 0.4990343749523163, 0.4901021420955658, 0.4921078383922577, 0.4930432438850403, 0.494426429271698, 0.4786565899848938, 0.4866924583911896, 0.48705825209617615, 0.4868871569633484, 0.46954840421676636, 0.48945948481559753, 0.4865022301673889, 0.5007407665252686, 0.5219613909721375, 0.5196112990379333, 0.5103550553321838, 0.4806445240974426, 0.4776386022567749, 0.4810180366039276, 0.5026290416717529]",0110100110001001101100001110010100100010100000000000000011110001,1111110011110101101000101001110100111011111011001101111100011101,n?pF?T?,door????,0.8024297394397724,46.875
"[0.5018565654754639, 0.5362594127655029, 0.5206953287124634, 0.4897829294204712, 0.5600939393043518, 0.49184712767601013, 0.45445072650909424, 0.5049635767936707, 0.5559302568435669, 0.4918827712535858, 0.4616759717464447, 0.5099448561668396, 0.5359575152397156, 0.4971219003200531, 0.4966582655906677, 0.5557489395141602, 0.5086797475814819, 0.4765280783176422, 0.5636564493179321, 0.5360281467437744, 0.4988928437232971, 0.4912203848361969, 0.516520619392395, 0.4206967055797577, 0.514758288860321, 0.5332538485527039, 0.529250979423523, 0.46790680289268494, 0.5169305205345154, 0.5254402160644531, 0.5131658315658569, 0.5576819777488708, 0.4907223582267761, 0.4921681880950928, 0.508460521697998, 0.4590158462524414, 0.522441029548645, 0.49882403016090393, 0.5154163241386414, 0.46572473645210266, 0.493337482213974, 0.48714831471443176, 0.505675196647644, 0.5003150701522827, 0.5107723474502563, 0.4802919328212738, 0.4900802671909332, 0.4801439344882965, 0.4867332875728607, 0.46241727471351624, 0.4715248942375183, 0.47540831565856934, 0.5063599348068237, 0.46721360087394714, 0.5175527334213257, 0.4757315218448639, 0.5114936828613281, 0.5262672305107117, 0.5261246562004089, 0.5191598534584045, 0.48035597801208496, 0.4944450259208679, 0.4820985198020935, 0.5311289429664612]",1110100110011001101100101110111100101010001110000000101011110001,0001100110101000101000110001001111001000010110101101101011001101,O?J???,shown???,0.6864391898838571,54.6875
"[0.4977589547634125, 0.4805566370487213, 0.4934645891189575, 0.4572600722312927, 0.5382185578346252, 0.4955097734928131, 0.5421933531761169, 0.46581053733825684, 0.3831859230995178, 0.4660250246524811, 0.4710318446159363, 0.3725515604019165, 0.49506574869155884, 0.5180599689483643, 0.4572184085845947, 0.5050554275512695, 0.5180666446685791, 0.5313339233398438, 0.533133327960968, 0.5143841505050659, 0.5051860213279724, 0.505857527256012, 0.44790664315223694, 0.6200008392333984, 0.46829313039779663, 0.4464232921600342, 0.5593375563621521, 0.5075238943099976, 0.4179082214832306, 0.4782558083534241, 0.46534547209739685, 0.4408259689807892, 0.5060761570930481, 0.4093627631664276, 0.5388415455818176, 0.5723918080329895, 0.40237605571746826, 0.3097773492336273, 0.4920048415660858, 0.4711857736110687, 0.5377604365348816, 0.4902820289134979, 0.4505501687526703, 0.4343850612640381, 0.48719877004623413, 0.5203359723091125, 0.5356743931770325, 0.5341912508010864, 0.5377974510192871, 0.545702338218689, 0.582065999507904, 0.5323081016540527, 0.43806037306785583, 0.47850629687309265, 0.38788238167762756, 0.5041583776473999, 0.4601154625415802, 0.4972606897354126, 0.4781174659729004, 0.47010546922683716, 0.48108047246932983, 0.46253353357315063, 0.49151039123535156, 0.41578593850135803]",0000101000000101111111010011000010110000100001111111000100000000,1110100101101000011100100111100001010110001000001010111011111000,m??,cannot??,0.685854583137312,40.625
