prediction,predicted_bits,actual_bits,decrypted_predicted,decrypted_actual,cosine_similarity,per_sample_bit_accuracy
"[0.9999994039535522, 0.37846389412879944, 0.9999991655349731, 0.3755653500556946, 0.9999991655349731, 0.770258367061615, 0.9999990463256836, 0.9937449097633362, 1.1303288829367375e-06, 0.0004571417812258005, 0.9999991655349731, 5.354777385946363e-06, 0.9999992847442627, 0.9999557733535767, 9.684162023404497e-07, 5.190129854781844e-07, 7.74947409354354e-07, 0.45170485973358154, 0.9928842782974243, 0.5051140785217285, 0.006536520551890135, 0.5702255964279175, 0.005245821550488472, 0.006945337168872356, 0.9992777705192566, 0.9976955056190491, 6.696617219859036e-06, 0.9982993006706238, 0.9999140501022339, 0.0009264726541005075, 5.955282063041523e-07, 0.9991975426673889, 6.588514906979981e-07, 0.47770124673843384, 0.9930886626243591, 0.6608017086982727, 0.9932101368904114, 0.5076124668121338, 0.005583005957305431, 0.9881969094276428, 0.9990426898002625, 0.00944453850388527, 0.9999954700469971, 0.9943106174468994, 8.58846033224836e-05, 0.006065493915230036, 7.30652743641258e-07, 0.005586901679635048, 0.3803325295448303, 0.5704981088638306, 0.33899155259132385, 0.7636618614196777, 0.5824837684631348, 0.46592050790786743, 0.9916623830795288, 0.9956063628196716, 0.0029898551292717457, 0.9809169769287109, 0.9999929666519165, 0.9942635893821716, 4.303854439058341e-05, 0.9950212240219116, 6.110989829721802e-07, 0.9962261915206909]",1010111100101100001101001101100100111101101100000101101101110101,1011111100101100011101001101100100101101101100000001011101110101,aev?????,dog?????,0.9488510429499812,90.625
"[0.9999428987503052, 0.10329476743936539, 0.9999346733093262, 0.4781205654144287, 0.999946117401123, 0.6197436451911926, 0.9999474287033081, 0.45436832308769226, 7.108959835022688e-05, 0.32520824670791626, 0.9999337196350098, 0.003924923948943615, 0.9999567270278931, 0.9998998641967773, 5.4375428589992225e-05, 7.409842510242015e-05, 5.469891402754001e-05, 0.36668550968170166, 0.9995156526565552, 0.49223002791404724, 0.000286750728264451, 0.44807398319244385, 0.999743640422821, 0.4167387783527374, 0.0006543940398842096, 0.8580036163330078, 0.0031337586697191, 0.0043564666993916035, 0.9997389912605286, 0.999541163444519, 6.153729918878525e-05, 0.0005351731670089066, 8.122926374198869e-05, 0.6291323304176331, 0.9995118379592896, 0.5988965630531311, 0.999754011631012, 0.3719356954097748, 0.9998388290405273, 0.41943246126174927, 0.0007309719803743064, 0.15761467814445496, 0.9963693618774414, 0.0055880011059343815, 0.00022534305753652006, 0.998002827167511, 5.2668900025309995e-05, 0.9984764456748962, 0.4901004433631897, 0.5844619870185852, 0.42540034651756287, 0.46298161149024963, 0.14253094792366028, 0.866411030292511, 0.5818713903427124, 0.24937734007835388, 0.23640528321266174, 0.5827804803848267, 0.9955433011054993, 0.995083749294281, 0.0002266964002046734, 0.9892317652702332, 6.243833195185289e-05, 0.9898876547813416]",1010111000101100001000100100110001111010001001010100011001110101,1011111001101100001100100000110001111010011001010000011001110101,c?ane???,blank???,0.9091003530277021,90.625
"[0.999990701675415, 0.5066296458244324, 0.9999884366989136, 0.3148951232433319, 0.999987006187439, 0.8465313911437988, 0.9999865293502808, 0.6079108715057373, 1.4067411939322483e-05, 0.00042940303683280945, 0.9999899864196777, 0.0001414264552295208, 0.9999891519546509, 0.9998794794082642, 1.1077731869590934e-05, 1.052644984156359e-05, 1.1864018233609386e-05, 0.6004036068916321, 0.9996308088302612, 0.5789114832878113, 0.0009381715208292007, 0.35162076354026794, 0.9969735145568848, 0.4867441952228546, 0.9995720982551575, 0.9998006224632263, 0.00038085979758761823, 0.9996227025985718, 0.9997662901878357, 0.0005256013828329742, 8.385242836084217e-06, 0.9996201992034912, 1.1547291251190472e-05, 0.3303109407424927, 0.9996856451034546, 0.6648823022842407, 0.9991387128829956, 0.5831120610237122, 0.9968006610870361, 0.5083986520767212, 0.9996472597122192, 0.0009827764006331563, 0.9996405839920044, 0.9989602565765381, 0.00020156861864961684, 0.0013846410438418388, 1.0937684237433132e-05, 0.0008452075417153537, 0.310587078332901, 0.4267866313457489, 0.3993896543979645, 0.6646655201911926, 0.5334948301315308, 0.7000608444213867, 0.4766438603401184, 0.5217034816741943, 0.0001524717517895624, 0.008332617580890656, 0.9998107552528381, 0.007173614110797644, 0.00015904985775705427, 0.0072112008929252625, 1.29682366605266e-05, 0.005083460360765457]",1110111100101100011100101101100100111111101100000001110100100000,1011111100101100011101111101100100101010101100000001010100100000,lesu????,does????,0.9253659179635293,87.5
"[0.999977707862854, 0.18883441388607025, 0.9999761581420898, 0.4480036795139313, 0.9999737739562988, 0.7468180060386658, 0.9999741315841675, 0.6609248518943787, 2.4264092644443735e-05, 0.4497270882129669, 0.9999791383743286, 0.28814005851745605, 0.9999794960021973, 0.6112357378005981, 2.339337152079679e-05, 2.3835833417251706e-05, 2.6127201635972597e-05, 0.3474794626235962, 0.9999477863311768, 0.4936829209327698, 0.000272054981905967, 0.4924353063106537, 0.9996351003646851, 0.4138772487640381, 0.0003308118612039834, 0.5191095471382141, 0.9996240139007568, 0.6007755994796753, 0.0015287304995581508, 0.30087384581565857, 2.2596414055442438e-05, 0.00035305164055898786, 2.4354667402803898e-05, 0.43174195289611816, 0.9999548196792603, 0.7113889455795288, 0.9997383952140808, 0.5147404670715332, 0.999680757522583, 0.689432680606842, 0.0003285939747001976, 0.28181731700897217, 0.0003553925489541143, 0.5256005525588989, 0.9985016584396362, 0.28793591260910034, 2.3971742848516442e-05, 0.0014421949163079262, 0.18399427831172943, 0.5966755747795105, 0.25167572498321533, 0.6668027639389038, 0.41514164209365845, 0.6007373332977295, 0.6271660327911377, 0.5397109389305115, 0.23384876549243927, 0.6252906322479248, 0.7618182897567749, 0.6278277635574341, 0.4258174002170563, 0.5189365744590759, 2.440842399664689e-05, 0.9982147216796875]",1010111100101100001000100111000000111111000110000101011101110101,1011111001111100001100110011000000111010000011000101010001100101,aaceeee?,amazing?,0.8641841982957336,78.125
"[1.0, 0.17164772748947144, 1.0, 0.6918891668319702, 1.0, 0.13144457340240479, 1.0, 0.6490467190742493, 7.58293219882411e-11, 9.13375330924282e-08, 1.0, 5.615067077968661e-09, 1.0, 1.0, 6.629612830932885e-11, 9.19865503212769e-11, 5.8011647569022884e-11, 0.5274457931518555, 1.0, 0.31341955065727234, 9.059355221552323e-08, 0.9133228063583374, 0.9999947547912598, 0.044706013053655624, 0.9999997615814209, 1.0, 2.1585641718502302e-08, 0.9999998807907104, 1.0, 2.902406777138822e-07, 6.075453334863923e-11, 0.9999997615814209, 9.146082502464736e-11, 0.8311837911605835, 1.0, 0.7817568182945251, 0.9999998807907104, 0.5839672684669495, 0.9999938011169434, 0.8936305046081543, 0.9999997615814209, 4.0237782172880543e-07, 1.0, 0.9999960660934448, 2.624842565523977e-08, 1.9731569409486838e-06, 8.89829598893499e-11, 1.5599395055687637e-06, 0.5336445569992065, 0.7013713121414185, 0.008185633458197117, 0.9509443044662476, 0.06474398821592331, 0.21829774975776672, 0.9057324528694153, 0.4831906855106354, 2.5461282859851053e-08, 0.00010905923409154639, 1.0, 9.2971560661681e-05, 8.614701840770067e-09, 4.110457666683942e-05, 8.669599760313673e-11, 4.4099902879679576e-05]",1011101100101100011001101101100101111111101100001101001000100000,1011111100101100001001101101100101111011101100001001001100100000,wind????,ride????,0.9544136880240152,92.1875
"[0.9999644756317139, 0.21904365718364716, 0.9999604225158691, 0.41193750500679016, 0.999956488609314, 0.805133581161499, 0.9999594688415527, 0.685585618019104, 3.9572681998834014e-05, 0.4757659435272217, 0.9999654293060303, 0.28761762380599976, 0.9999672174453735, 0.6197821497917175, 3.8512844184879214e-05, 3.8862006476847455e-05, 4.22092380176764e-05, 0.40047162771224976, 0.9999029636383057, 0.4212566018104553, 0.00037483847700059414, 0.45365434885025024, 0.9994255304336548, 0.42367082834243774, 0.0005451004835776985, 0.4997943341732025, 0.999362051486969, 0.6229075193405151, 0.00356967281550169, 0.36779311299324036, 3.600807031034492e-05, 0.000594097888097167, 4.0053266275208443e-05, 0.3651576042175293, 0.9999234676361084, 0.7661756873130798, 0.9996365308761597, 0.5098512172698975, 0.9995009899139404, 0.7080020308494568, 0.0005431330646388233, 0.30585405230522156, 0.0005742035573348403, 0.6119397878646851, 0.9965422749519348, 0.3540410101413727, 3.948526500607841e-05, 0.0031000857707113028, 0.19784314930438995, 0.5456610321998596, 0.3084624111652374, 0.6416762471199036, 0.44595542550086975, 0.6144539713859558, 0.6360495686531067, 0.6004476547241211, 0.23732104897499084, 0.5587348937988281, 0.7882081866264343, 0.6414111256599426, 0.3785230815410614, 0.4693017899990082, 4.082961822859943e-05, 0.9957129955291748]",1010111100101100001000100011000000111111000110000101011101110001,1110111101101100011101110011000001111010000110000111100101100101,aaceaed?,outside?,0.8787786664062365,76.5625
"[1.0, 0.33676648139953613, 1.0, 0.3596666753292084, 1.0, 0.7922191619873047, 1.0, 0.9975173473358154, 7.174801197606939e-08, 9.054490510607138e-05, 1.0, 4.648500180337578e-07, 1.0, 0.9999945163726807, 6.033220500967218e-08, 2.8765253290430337e-08, 4.5416314264912216e-08, 0.4298836290836334, 0.9977948665618896, 0.4961867034435272, 0.0019299716223031282, 0.5956822037696838, 0.0021917088888585567, 0.002524272771552205, 0.9998494386672974, 0.9994379878044128, 5.847168722539209e-07, 0.9995761513710022, 0.9999872446060181, 0.0002083430445054546, 3.369612500137009e-08, 0.9998247027397156, 3.818984950498816e-08, 0.5040614008903503, 0.9978647828102112, 0.705543577671051, 0.9979828596115112, 0.4974743723869324, 0.0023506360594183207, 0.995230495929718, 0.9997877478599548, 0.0030029036570340395, 0.9999996423721313, 0.9982093572616577, 1.250589411938563e-05, 0.001843173406086862, 4.372720141532227e-08, 0.0016624081181362271, 0.3747952878475189, 0.5865949988365173, 0.30167675018310547, 0.8080824613571167, 0.5866126418113708, 0.4462760388851166, 0.9967226386070251, 0.9983391761779785, 0.0007973333704285324, 0.9907779693603516, 0.9999994039535522, 0.9976829290390015, 5.445772330858745e-06, 0.998007595539093, 3.502800183241561e-08, 0.9985800981521606]",1010111100101100001001001101100101111001101100000101101101110101,1111111100101100001101001101100100101001101100000001101101110101,cat?????,hot?????,0.947571637013176,90.625
"[0.9998037219047546, 0.4409542679786682, 0.9997898936271667, 0.45630088448524475, 0.9998005032539368, 0.5964885950088501, 0.9997883439064026, 0.6042661070823669, 0.0002120510907843709, 0.002078802092000842, 0.9998031258583069, 0.0009332128684036434, 0.9998012185096741, 0.9992026686668396, 0.0001900116039905697, 0.00020046786812599748, 0.00018415995873510838, 0.5555716156959534, 0.9974982142448425, 0.5005277395248413, 0.004086499568074942, 0.5402591228485107, 0.9879782199859619, 0.34434354305267334, 0.99769526720047, 0.9989325404167175, 0.0017398139461874962, 0.9980265498161316, 0.9987910389900208, 0.0027248519472777843, 0.00017340469639748335, 0.9977858066558838, 0.00020685415074694902, 0.4853702187538147, 0.9973936080932617, 0.6072163581848145, 0.995866060256958, 0.5498947501182556, 0.9868770837783813, 0.6281080842018127, 0.9976931214332581, 0.003883072640746832, 0.998173713684082, 0.9952147006988525, 0.0010909577831625938, 0.0053450604900717735, 0.00020643428433686495, 0.004822191782295704, 0.4180547595024109, 0.509357213973999, 0.23667334020137787, 0.6933628916740417, 0.4518320858478546, 0.520004153251648, 0.6124849915504456, 0.5429477691650391, 0.0011960873380303383, 0.02783314511179924, 0.9985890984535217, 0.02237466163933277, 0.0009456992847844958, 0.01856740191578865, 0.00020691333338618279, 0.015450541861355305]",1010111100101100011101101101100100111111101100000101011100100000,1011101100101100011101111101100100101110101100000001010000100000,eege????,door????,0.9135089219482552,87.5
"[0.9999494552612305, 0.12681032717227936, 0.9999405145645142, 0.43103012442588806, 0.9999493360519409, 0.6636642217636108, 0.9999486207962036, 0.5425239205360413, 6.907749047968537e-05, 0.3711179792881012, 0.9999409914016724, 0.005934472195804119, 0.9999551773071289, 0.9998804330825806, 5.0510869186837226e-05, 6.709992157993838e-05, 5.357893678592518e-05, 0.3778495192527771, 0.9994158744812012, 0.49987950921058655, 0.000448788283392787, 0.48214757442474365, 0.9996985197067261, 0.5045753121376038, 0.0005022268160246313, 0.720330536365509, 0.0045194984413683414, 0.0035118735395371914, 0.9997624754905701, 0.9996622800827026, 5.656084249494597e-05, 0.00043959898175671697, 7.094663305906579e-05, 0.6020738482475281, 0.9993680119514465, 0.5481624603271484, 0.9995796084403992, 0.3832746744155884, 0.9997926354408264, 0.4095328152179718, 0.0005435720086097717, 0.24273784458637238, 0.9947893619537354, 0.005246687214821577, 0.0002322627988178283, 0.9987706542015076, 5.076937304693274e-05, 0.9989506006240845, 0.420226514339447, 0.5794355869293213, 0.4760640263557434, 0.44255971908569336, 0.19842897355556488, 0.8284841179847717, 0.5682493448257446, 0.39147573709487915, 0.32523298263549805, 0.5747562050819397, 0.9936956763267517, 0.9955490827560425, 0.00023139809491112828, 0.9903618097305298, 5.761163993156515e-05, 0.9903013706207275]",1010111100101100001000110100110001111010001001010100011001110101,1011101101101100001001100100110001111110011001011100010100110101,c?abe???,shown???,0.9076895453562367,82.8125
"[0.9999991655349731, 0.14480844140052795, 0.9999991655349731, 0.3405956029891968, 0.9999994039535522, 0.7126460075378418, 0.9999992847442627, 0.6045579314231873, 5.973950578663789e-07, 0.290755033493042, 0.9999990463256836, 0.15435506403446198, 0.9999992847442627, 0.9998499155044556, 4.549955292532104e-07, 6.572317374775594e-07, 5.513437599802273e-07, 0.38083571195602417, 0.9999973773956299, 0.5860841870307922, 7.029962489468744e-06, 0.5218274593353271, 0.9999940395355225, 0.48208552598953247, 8.451176836388186e-05, 0.8185395002365112, 0.9965372085571289, 0.8370857834815979, 0.9997367262840271, 0.999560534954071, 7.672985589124437e-07, 7.255302625708282e-05, 9.55000359681435e-07, 0.5622256994247437, 0.9999955892562866, 0.788788378238678, 0.9999924898147583, 0.608502209186554, 0.9999954700469971, 0.6025261878967285, 9.57885931711644e-05, 0.22155597805976868, 0.002519273664802313, 0.8083787560462952, 0.0002062813873635605, 0.9994375109672546, 5.667626510330592e-07, 0.9994340538978577, 0.23762038350105286, 0.3604256808757782, 0.16334205865859985, 0.8925855159759521, 0.36476609110832214, 0.47682279348373413, 0.6853963732719421, 0.5417614579200745, 0.1369243711233139, 0.7113699316978455, 0.7997458577156067, 0.5743834376335144, 0.00016845876234583557, 0.0020756362937390804, 7.577405085612554e-07, 0.0018491880036890507]",1010111100101100001101100111110001111111000101010001001101110000,1010101001101100001001100111110001111110010101010101001001000000,befeee??,cannot??,0.8907178636506469,84.375
