prediction,predicted_bits,actual_bits,decrypted_predicted,decrypted_actual,cosine_similarity,per_sample_bit_accuracy
"[1.0, 0.38259533047676086, 0.000439816911239177, 0.09502547234296799, 0.013046791777014732, 0.1312798708677292, 1.0, 0.9655899405479431, 1.0, 0.9993594288825989, 1.312609401793452e-05, 0.003242677543312311, 0.9955829977989197, 0.9945422410964966, 5.9394685350544485e-12, 5.0988975999644026e-05, 0.9997252821922302, 0.9275199174880981, 0.0010393763659521937, 0.09060855209827423, 0.9967682361602783, 0.6781888604164124, 3.8881897701514845e-09, 0.0004445104277692735, 1.0, 0.9751856923103333, 1.0, 0.9952585101127625, 9.875984058327347e-11, 0.99983811378479, 4.452552215816752e-10, 0.22195786237716675, 0.0003696384374052286, 0.04402985796332359, 0.9991768002510071, 0.4333229064941406, 0.0019213485065847635, 0.8859103322029114, 0.0021166177466511726, 0.9814469814300537, 2.0733934888994554e-06, 0.002106538973748684, 9.872146433664852e-10, 0.0023965975269675255, 0.9996094107627869, 0.9913135170936584, 1.9244732196721515e-10, 3.554743273070926e-07, 0.00047837523743510246, 0.6846159100532532, 0.00029008230194449425, 0.8302415013313293, 0.9976937174797058, 0.2506731152534485, 7.25579375284724e-05, 0.006200877949595451, 1.0, 0.9895714521408081, 0.0004074142489116639, 0.9791243672370911, 0.00018453312804922462, 0.9994938373565674, 1.0, 0.0293279942125082]",1000001111001100110011001111010000100101000011000101100011010110,1100001111001100110010001111010000110001000011000001110011010110,lif?????,dog?????,0.9454324181913397,90.625
"[1.0, 0.33812615275382996, 0.006802123971283436, 0.2645910978317261, 1.4669708434666973e-05, 0.6648017168045044, 1.0, 0.7582846879959106, 0.00013828124792780727, 0.5102792382240295, 2.7453230359242298e-05, 0.9999992847442627, 0.99189692735672, 0.9999923706054688, 3.196486825229883e-11, 0.9996523857116699, 0.9999231100082397, 0.3035871684551239, 2.8815786208724603e-05, 0.533561646938324, 0.9945828318595886, 0.7210407257080078, 8.686018571069098e-11, 0.4410054087638855, 1.0, 0.17663636803627014, 1.0, 0.9995818734169006, 1.0158051066966323e-09, 4.28654057031963e-05, 6.053025441987714e-11, 0.9999955892562866, 3.4966051316587254e-05, 0.898147702217102, 0.9992901086807251, 0.6578187346458435, 0.004031627904623747, 0.6768693327903748, 0.9999274015426636, 0.5733121633529663, 1.0, 0.9803289175033569, 2.6995471830160156e-11, 0.9991956353187561, 1.0, 5.709432571165962e-06, 9.388427812950795e-10, 0.9999783039093018, 5.935813533142209e-05, 0.6845569610595703, 0.0182456374168396, 0.1421964317560196, 0.9953651428222656, 0.3118393123149872, 0.00038673478411510587, 0.36046087741851807, 0.00012733483163174242, 0.6574559211730957, 0.007909061387181282, 0.01191237848252058, 3.354824329449002e-08, 0.9989976286888123, 1.0, 0.999943733215332]",1000011101011101100111001011000101110111110110010100100001000111,1001011101011101100011001011000101100111110110010100100101000111,beaek???,blank???,0.9520632450055432,93.75
"[1.0, 0.4657338559627533, 2.6846360924537294e-05, 0.052845548838377, 2.7119609512737952e-05, 0.24401195347309113, 1.0, 0.2914755940437317, 1.0, 0.0006054210243746638, 0.0010584181873127818, 9.359466639580205e-05, 0.9999996423721313, 0.9997512698173523, 7.755423365139735e-13, 0.9998505115509033, 0.9998051524162292, 0.9197523593902588, 1.7339571445340596e-10, 0.12923362851142883, 0.9997344613075256, 0.8775826692581177, 1.0760200022663646e-11, 0.28201213479042053, 1.0, 0.998302698135376, 1.0, 0.010984129272401333, 7.651007431774826e-12, 8.359241974176257e-07, 8.133552967422297e-13, 0.009665285237133503, 0.00016889028484001756, 0.049525223672389984, 1.0, 0.739789605140686, 0.00011355758033460006, 0.9052931070327759, 0.0023108392488211393, 0.22992481291294098, 0.00022682180861011147, 0.00021678452321793884, 1.5244711959808144e-12, 0.998244047164917, 1.0, 2.668865636223927e-05, 1.5756196260902078e-12, 0.00011224330955883488, 0.00039650226244702935, 0.6346925497055054, 5.651814353768714e-05, 0.5790597200393677, 0.999799907207489, 0.2613982558250427, 0.9968846440315247, 0.3508177399635315, 1.0, 0.0010297916596755385, 7.612418784219699e-08, 0.00680978549644351, 1.0395307531441134e-10, 0.0013281140709295869, 1.0, 0.9997788071632385]",1000001010001101110011001110000000110100000110000101101010000011,1100001010001101110011001110000000110100000110000001111110000011,lofv????,does????,0.9582006260334134,93.75
"[1.0, 0.5216584801673889, 0.028187405318021774, 0.35452887415885925, 6.278934506553924e-06, 0.8427708148956299, 1.0, 0.24126556515693665, 8.617764251539484e-05, 0.2747039198875427, 0.9661122560501099, 0.6854076385498047, 1.1389205134548774e-08, 0.9854733347892761, 4.139122378177262e-09, 9.206763934344053e-06, 0.9997227787971497, 0.29789453744888306, 1.805762258300092e-05, 0.6470395922660828, 0.9855701923370361, 0.6119384765625, 2.725287995275494e-09, 0.8299632668495178, 1.0, 0.6335561871528625, 1.0, 0.8796772956848145, 1.2202856503051862e-08, 0.8294632434844971, 1.1353780138279035e-09, 0.9999997615814209, 0.0001438055478502065, 0.930656909942627, 0.9998395442962646, 0.7681728005409241, 0.017031613737344742, 0.7117706537246704, 0.2781864106655121, 0.15656639635562897, 1.0, 0.44002875685691833, 9.691474289752477e-10, 0.5581698417663574, 0.008744379505515099, 0.9508352279663086, 1.9568544562531542e-09, 1.1644483777217829e-07, 0.0005020659882575274, 0.4369599223136902, 0.03785444423556328, 0.40367016196250916, 0.9856348633766174, 0.30716946721076965, 0.9387510418891907, 0.41288211941719055, 0.00016090627468656749, 0.5285701155662537, 0.12225722521543503, 0.6667664051055908, 0.9959890246391296, 0.7823240160942078, 1.0, 0.9999990463256836]",1100011000110100100111011111010101110100100101000000101001011111,1001011000110100110111011111010101110100110100000101101101011011,ceayone?,amazing?,0.9204001090731846,85.9375
"[1.0, 0.798592209815979, 7.515006927860668e-06, 0.1449039876461029, 7.812309945620655e-07, 0.3024996817111969, 1.0, 0.8580056428909302, 1.0, 0.0029648677445948124, 0.00022724455629941076, 0.00015777845692355186, 0.9999998807907104, 0.9997484087944031, 3.9464430529913275e-14, 0.9917158484458923, 0.0022457712329924107, 0.41684603691101074, 1.9424980721161056e-11, 0.015609696507453918, 0.9999415874481201, 0.9045143127441406, 2.9521181506286798e-12, 0.04861526936292648, 1.0, 0.997722327709198, 1.0, 0.03469592332839966, 2.3641654497801035e-13, 8.458892261842266e-05, 4.276533147789044e-14, 0.0008866585558280349, 0.9970281720161438, 0.9598501920700073, 1.0, 0.5603718757629395, 3.5691187804332e-05, 0.6194222569465637, 0.9962242841720581, 0.9838933944702148, 5.857769065187313e-05, 0.00026713774423114955, 1.1428829887680236e-12, 0.9968427419662476, 1.0, 0.0019209114834666252, 3.0437363241798965e-13, 6.871829828014597e-05, 0.9968781471252441, 0.6669139862060547, 2.5583780370652676e-05, 0.7874833345413208, 0.99996018409729, 0.30035367608070374, 9.724059782456607e-05, 0.1193789392709732, 1.0, 0.013630018569529057, 5.475221165340827e-09, 0.004417400807142258, 3.080935784272043e-10, 0.01894948072731495, 1.0, 0.9956112504005432]",1100001110001101000011001110000011110111000110001101100010000011,1000011110001101000010001110000011100111000110001101100010000011,xofe????,ride????,0.9458994197945605,93.75
"[1.0, 0.3682125210762024, 0.9462026953697205, 0.2830972969532013, 2.2587257262784988e-05, 0.8634743094444275, 0.9999994039535522, 0.3178936839103699, 0.043750081211328506, 0.38589411973953247, 0.9441174268722534, 0.4715385138988495, 1.6998005492041557e-07, 0.933100700378418, 1.445492756602107e-07, 9.102184776565991e-06, 0.9992485642433167, 0.58695387840271, 0.00018978019943460822, 0.7094766497612, 0.02915412373840809, 0.4520456790924072, 3.970597788338637e-07, 0.5230509042739868, 0.9999998807907104, 0.7348157167434692, 0.9999998807907104, 0.6213045120239258, 6.98679343713593e-07, 0.9266595840454102, 3.981237171046814e-07, 0.9999818801879883, 0.0006848304765298963, 0.4566442668437958, 0.999163031578064, 0.598715603351593, 0.9645986557006836, 0.8058241605758667, 0.04405098780989647, 0.6223639845848083, 0.9999969005584717, 0.7577264904975891, 1.9743546886274999e-07, 0.49473023414611816, 0.0033814972266554832, 0.9913685917854309, 1.6939566194196232e-08, 2.2988257342149154e-07, 0.0012356579536572099, 0.5740439295768738, 0.9628828167915344, 0.250480055809021, 0.023890715092420578, 0.34113988280296326, 0.9698184728622437, 0.4163472652435303, 0.09045504778623581, 0.5706323981285095, 0.08732796460390091, 0.6084959506988525, 0.9974114298820496, 0.9086645245552063, 0.9999998807907104, 0.9999864101409912]",1010011000100100110100011111010100111101110001000110001001011111,1010011000100100110100001110010100111100110101000010001101001111,lutpiee?,outside?,0.9229214693271474,89.0625
"[1.0, 0.38066160678863525, 2.966236206702888e-05, 0.18303628265857697, 0.0001901564100990072, 0.6927074193954468, 1.0, 0.9929581880569458, 1.0, 0.9999043941497803, 5.793488526251167e-06, 0.008286267518997192, 0.9992315769195557, 0.9966963529586792, 1.3471694463099149e-12, 1.9977998817921616e-05, 0.9998979568481445, 0.6571022272109985, 0.0014481967082247138, 0.23502011597156525, 0.005696236155927181, 0.3561137318611145, 1.5401653286062356e-09, 0.0001377544249407947, 1.0, 0.9941797256469727, 1.0, 0.9986335635185242, 1.2935830358273837e-11, 0.9999569654464722, 1.7976355126680943e-10, 0.0049866000190377235, 9.96701346593909e-05, 0.3754655718803406, 0.998433530330658, 0.8944265246391296, 0.9906294941902161, 0.6287854909896851, 0.0010530399158596992, 0.9938963055610657, 3.2819863804434135e-07, 0.0006963553605601192, 4.131437691956563e-10, 0.0005606570630334318, 0.9991598129272461, 0.9994210004806519, 1.0985492897297444e-11, 5.065749064669944e-07, 0.00017223127360921353, 0.7563679814338684, 2.6700314265326597e-05, 0.7020666003227234, 0.007652563042938709, 0.24767884612083435, 1.1924908903893083e-05, 0.002642435720190406, 1.0, 0.998018741607666, 0.0005260727484710515, 0.99830162525177, 0.0006530564278364182, 0.9998660087585449, 1.0, 0.001759950304403901]",1000011111001100110000001111010000111101000011000101000011010110,1100011111001100100000001111010001111101000011000101000011010110,lot?????,hot?????,0.968608912597446,95.3125
"[1.0, 0.48005324602127075, 1.2062977475579828e-05, 0.04925904795527458, 4.4033927224518266e-06, 0.29459813237190247, 1.0, 0.2680414021015167, 1.0, 0.0003798860125243664, 0.001002912176772952, 5.235002390691079e-05, 0.9999996423721313, 0.9999024868011475, 1.4523838132596972e-13, 0.9999033212661743, 0.9996300935745239, 0.9297716617584229, 1.7483892805758572e-11, 0.08642236143350601, 0.9997127652168274, 0.7952491044998169, 1.423749681518649e-12, 0.23740161955356598, 1.0, 0.9990025162696838, 1.0, 0.007113977801054716, 1.1313404640195257e-12, 2.474407949648594e-07, 9.115417567897438e-14, 0.008768799714744091, 0.0004000415210612118, 0.069545678794384, 1.0, 0.7633330821990967, 0.00011134974920423701, 0.8822563290596008, 0.0009744221461005509, 0.3110389709472656, 0.0002943660656455904, 0.00010744131577666849, 2.0155738514847366e-13, 0.9990285634994507, 1.0, 2.1458450646605343e-05, 1.8294832879531264e-13, 3.7555528251687065e-05, 0.0005640797899104655, 0.6274347901344299, 2.746213249338325e-05, 0.6037091612815857, 0.9997953772544861, 0.236232727766037, 0.9989588260650635, 0.4291563630104065, 1.0, 0.0006874824757687747, 2.1287011264803368e-08, 0.005600441712886095, 3.282822624850468e-11, 0.0007525954279117286, 1.0, 0.9999240636825562]",1000001010001101110011001110000000110100000110000101101010000011,1100001110001101110010011110000000110100000110000001101010000011,lofv????,door????,0.9388726431119915,92.1875
"[1.0, 0.8172922134399414, 0.015953822061419487, 0.29260098934173584, 4.666954555432312e-05, 0.2209298461675644, 1.0, 0.5731967687606812, 6.39883874100633e-05, 0.8304482102394104, 4.672438990382943e-06, 0.9999994039535522, 0.998660683631897, 0.9999886751174927, 3.3016500644578173e-10, 0.9994447827339172, 0.0711955651640892, 0.49255016446113586, 9.062619210453704e-05, 0.02347448281943798, 0.9998264908790588, 0.4967910647392273, 1.2563720896974218e-10, 0.37125468254089355, 1.0, 0.2509143054485321, 1.0, 0.9995114803314209, 6.575794575525151e-09, 2.8922386263730004e-05, 2.449434058360289e-11, 0.9999469518661499, 0.9435487389564514, 0.9756790995597839, 0.9996848106384277, 0.31640225648880005, 0.0002442663535475731, 0.9163501262664795, 0.06413789093494415, 0.5104828476905823, 1.0, 0.7445282936096191, 5.735427410780147e-11, 0.9978433847427368, 1.0, 5.9192283515585586e-05, 9.963842195759298e-09, 0.9999129772186279, 0.9546399116516113, 0.3915843367576599, 0.038188595324754715, 0.3969326913356781, 0.9998869895935059, 0.2534736394882202, 0.9463121891021729, 0.22916337847709656, 5.271044938126579e-05, 0.8748605847358704, 0.015522530302405357, 0.019693272188305855, 1.542803396148429e-08, 0.9992901086807251, 1.0, 0.9996641874313354]",1100001101011101000010001011000111100101110110011000101001000111,1100001000011101000010011111000111110101110110011000101100000111,sbouk???,shown???,0.9164780662177878,89.0625
"[1.0, 0.4931962788105011, 0.0056519461795687675, 0.6692657470703125, 0.00029169971821829677, 0.5307940244674683, 1.0, 0.7083832025527954, 0.002567823976278305, 0.5329862236976624, 0.28773996233940125, 0.1343109905719757, 0.9999862909317017, 9.65589570114389e-05, 7.577063282360186e-11, 4.009186159237288e-05, 0.9994521737098694, 0.1713627129793167, 9.328852712542357e-08, 0.31954243779182434, 0.9995436072349548, 0.5333260893821716, 1.479789346614524e-10, 0.379612535238266, 1.0, 0.6045480370521545, 1.0, 0.7003489136695862, 1.784452585695817e-10, 1.081185246221139e-06, 7.010016872532887e-11, 0.0005056577501818538, 0.00037210891605354846, 0.982388436794281, 0.9999992847442627, 0.7034863829612732, 0.0007161999237723649, 0.5851058959960938, 0.9995959401130676, 0.5197885632514954, 0.9999935626983643, 0.21818585693836212, 2.445252889060612e-10, 0.3779388666152954, 1.0, 9.605382729205303e-07, 1.2718111896958817e-08, 0.9999916553497314, 0.00045165818301029503, 0.5646034479141235, 0.006343810353428125, 0.1710026115179062, 0.9991626739501953, 0.20369301736354828, 0.0003294716589152813, 0.3300343453884125, 0.001654194900766015, 0.7524067163467407, 0.8323678970336914, 0.5495350360870361, 4.819807664091513e-09, 0.00014195202675182372, 1.0, 7.15443748049438e-05]",1001011101001000100011001111000001110111100010010100100001110010,1101011100001000100011001110000001110111100110010000110101100010,baaeeu??,cannot??,0.9120952556464403,87.5
