Test Loss: 0.0026781000196933746
Bit-Level Accuracy: 100.00%
prediction,predicted_bits,actual_bits
"[0.0022023553028702736, 0.007253982126712799, 0.002102820435538888, 0.008896962739527225, 0.9995777010917664, 0.9967542290687561, 0.995310366153717, 0.009979174472391605, 0.9994900226593018, 0.0010303264716640115, 0.9976323843002319, 0.9995003938674927, 0.9998179078102112, 0.000414615758927539, 0.0003931072715204209, 0.9929813146591187, 0.9997519850730896, 0.0041023967787623405, 0.9996190071105957, 0.9975005984306335, 0.9979504942893982, 0.00108270812779665, 0.0033872374333441257, 0.0099510932341218, 0.0002934754884336144, 0.9998607635498047, 0.005040664691478014, 0.9998492002487183, 0.007578668650239706, 0.999723494052887, 0.9987596273422241, 0.9996836185455322, 0.9980255365371704, 0.9993269443511963, 0.0005439755041152239, 0.998212456703186, 0.0035202037543058395, 0.0050913309678435326, 0.002054820768535137, 0.991765558719635, 0.001441669650375843, 0.0004969869623892009, 0.9970231652259827, 0.0004613746714312583, 0.0004270352656021714, 0.0020554016809910536, 0.003009975655004382, 0.0007893576985225081, 0.9951404333114624, 0.0021333617623895407, 0.9960628151893616, 0.004076552111655474, 0.9998847246170044, 0.0023732685949653387, 0.9966663718223572, 0.00014865721459500492, 0.9962766766548157, 0.001638905261643231, 0.9964247345924377, 0.0006681825034320354, 0.9997997879981995, 0.0023457978386431932, 0.9995787739753723, 0.9984676241874695]",0000111010111001101110000101011111010001001000001010101010101011,0000111010111001101110000101011111010001001000001010101010101011
"[0.00013171137834433466, 0.9962658286094666, 0.9962559938430786, 0.9953771829605103, 0.9596919417381287, 0.006866814568638802, 0.9998784065246582, 0.00037555364542640746, 0.992280900478363, 0.9999544620513916, 0.007585672661662102, 0.9975518584251404, 0.00019672549387905747, 0.9992554783821106, 0.999956488609314, 0.0021685254760086536, 0.995579183101654, 0.00032154505606740713, 0.0003198619233444333, 0.01280140969902277, 0.9989101886749268, 0.999812662601471, 7.108051795512438e-05, 0.9936229586601257, 0.004744046833366156, 0.0005467471200972795, 0.9973944425582886, 0.0002304882655153051, 0.9938370585441589, 0.9906502962112427, 0.9989720582962036, 0.0005148397758603096, 0.9977275729179382, 0.9948817491531372, 0.023864924907684326, 0.9995794892311096, 0.0004091199079994112, 0.996995210647583, 0.9815680384635925, 0.006453878711909056, 0.00037624870310537517, 0.009953470900654793, 0.9998691082000732, 0.002681656274944544, 0.003437825944274664, 0.011789930984377861, 0.9997947812080383, 0.0013679111143574119, 0.9995885491371155, 0.9979631900787354, 0.0027930138166993856, 0.9975841045379639, 0.00017924676649272442, 0.9959781169891357, 0.9996170997619629, 0.0058450764045119286, 0.9991740584373474, 0.9948415160179138, 0.0036535211838781834, 0.9992930889129639, 0.00045653473353013396, 0.9923906922340393, 0.9942588806152344, 0.0012161817867308855]",0111101011010110100011010010111011010110001000101101011011010110,0111101011010110100011010010111011010110001000101101011011010110
"[0.9986795783042908, 0.9982373714447021, 0.9976358413696289, 0.9936500191688538, 0.9925897121429443, 0.003825799096375704, 0.9997450709342957, 0.00019107735715806484, 0.9980059266090393, 0.9998177886009216, 0.0024886250030249357, 0.9931383728981018, 0.0002340768842259422, 0.004779343958944082, 0.0036526655312627554, 0.0033655695151537657, 0.00012652789882849902, 0.9989359974861145, 0.9966071844100952, 0.0069319154135882854, 0.9989196062088013, 0.9993705153465271, 0.00017458210641052574, 0.00033576536225154996, 0.0014239230658859015, 0.9966408014297485, 0.9923577904701233, 0.001210009097121656, 0.0004149793821852654, 0.00032953795744106174, 0.000507652759552002, 0.9982069730758667, 0.9980751276016235, 0.9971423745155334, 0.00762807996943593, 0.00217093201354146, 0.9977895021438599, 0.00040140567580237985, 0.9981695413589478, 0.9993355870246887, 0.00013525536633096635, 0.005569172091782093, 0.9997804760932922, 0.002781706629320979, 0.999677300453186, 0.004931766074150801, 0.9997686743736267, 0.9995469450950623, 0.9988886713981628, 0.9941049218177795, 0.9997637867927551, 0.00043830223148688674, 0.9972890615463257, 0.9982799291610718, 0.001035804976709187, 0.0017547429306432605, 0.9995367527008057, 0.00025813363026827574, 0.0015755638014525175, 0.002459841314703226, 0.0004553549806587398, 0.0005896911607123911, 0.9961589574813843, 0.9998658895492554]",1111101011010000011011000110000111001011001010111110110010000011,1111101011010000011011000110000111001011001010111110110010000011
"[0.9990584254264832, 0.000110427281470038, 0.0009110672981478274, 0.00018139318854082376, 0.9914413690567017, 0.00458059087395668, 0.0030375465285032988, 0.9955295920372009, 0.0003983195929322392, 0.002977471798658371, 0.9999374151229858, 0.9916896820068359, 0.9969466328620911, 0.9998714923858643, 0.9994218349456787, 0.9998447895050049, 0.9952852129936218, 0.00035627689794637263, 0.9960038065910339, 0.0038783815689384937, 0.002507002092897892, 0.00973768625408411, 0.9976315498352051, 0.994183361530304, 0.0048522017896175385, 0.9944270849227905, 0.00032005467801354825, 0.0005316710448823869, 0.9890803694725037, 0.9971721768379211, 0.0008905418217182159, 0.9978341460227966, 0.9970358610153198, 0.0001766285568010062, 0.02303975448012352, 0.0012670072028413415, 0.9964739680290222, 0.9924436211585999, 0.9927825927734375, 0.9997608065605164, 0.000670619192533195, 0.006878709886223078, 0.031322695314884186, 0.008312445133924484, 0.9995551705360413, 0.003648062702268362, 0.003991317003965378, 0.010827764868736267, 0.9992327690124512, 0.9942353367805481, 0.999830961227417, 0.0004922907683067024, 9.273381874663755e-05, 0.9979525804519653, 0.0020761231426149607, 0.002558961510658264, 0.9999033212661743, 0.0008027454023249447, 0.00483158091083169, 0.0016006907681003213, 0.9981120824813843, 0.9959988594055176, 6.50501242489554e-05, 0.0023908924777060747]",1000100100111111101000110100110110001111000010001110010010001100,1000100100111111101000110100110110001111000010001110010010001100
"[0.9993626475334167, 0.9994578957557678, 0.0050951046869158745, 0.9991340041160583, 0.9977573752403259, 0.9988195300102234, 0.0012766988947987556, 0.0023860603105276823, 0.9975767731666565, 0.0009070029482245445, 0.9989814162254333, 0.0014121143613010645, 0.0003100303583778441, 0.9825819730758667, 0.0004658576217480004, 0.9993593096733093, 0.9983329176902771, 0.9970945119857788, 0.9989045858383179, 0.0050048124976456165, 0.9975416660308838, 0.0031805417966097593, 0.9943621158599854, 0.9992291927337646, 0.9985398054122925, 0.9999200105667114, 0.999653697013855, 0.001720910775475204, 0.0001713804085738957, 0.0007694670930504799, 0.9994852542877197, 0.9988431930541992, 0.003659888170659542, 0.9972053170204163, 0.9997397065162659, 0.9976826906204224, 0.0011728157987818122, 0.999691367149353, 0.9968762397766113, 0.9973791837692261, 0.001180741935968399, 0.9973081350326538, 0.00025284881121478975, 0.9989926218986511, 0.0004235678643453866, 0.9975906610488892, 0.0009214893798343837, 0.9959508180618286, 0.00014158243720885366, 0.0018031509825959802, 0.9986022114753723, 0.00013420626055449247, 0.9995125532150269, 0.9990350008010864, 0.9883124232292175, 0.9973606467247009, 0.9955456256866455, 0.001510236645117402, 0.999015212059021, 0.9952551126480103, 0.9997913241386414, 0.9993211030960083, 0.9965927004814148, 5.8004967286251485e-05]",1101110010100101111010111110001101110111010101010010111110111110,1101110010100101111010111110001101110111010101010010111110111110
"[0.0021922814194113016, 0.0006941100000403821, 0.9994012117385864, 0.0009044734761118889, 0.0005891052423976362, 0.9995775818824768, 0.0028031785041093826, 0.9985861778259277, 0.000618947553448379, 0.9992921352386475, 0.0010850633261725307, 0.9995285272598267, 0.9964615702629089, 0.9988095760345459, 0.0007416369626298547, 0.005726088769733906, 0.9968372583389282, 0.9967042803764343, 0.0005370825529098511, 0.001883618882857263, 0.9994474053382874, 0.0016786116175353527, 9.459314605919644e-05, 0.9991056323051453, 0.9989990592002869, 0.9990334510803223, 0.00042582795140333474, 0.0005686829099431634, 0.9905484318733215, 0.0004136162460781634, 0.9990035891532898, 0.9975879192352295, 0.9980608820915222, 0.0002983916783705354, 0.0007667284808121622, 0.0012684555258601904, 0.00014408362039830536, 0.0004971905145794153, 0.9962998032569885, 0.9995276927947998, 0.002253942657262087, 0.000700076634529978, 0.00104947155341506, 0.004447942599654198, 0.0009653597953729331, 0.9980908036231995, 0.9993090629577637, 0.9992677569389343, 0.0007586227147839963, 0.00036874093348160386, 0.9991070628166199, 0.00012047604832332581, 0.9960224628448486, 0.9947760105133057, 0.9994664788246155, 0.9991890788078308, 0.0022337352856993675, 0.9995637536048889, 0.005007223226130009, 0.9977295994758606, 0.9984151124954224, 0.9978352189064026, 0.9948334693908691, 0.000397115625673905]",0010010101011100110010011100101110000011000001110010111101011110,0010010101011100110010011100101110000011000001110010111101011110
"[0.9964816570281982, 0.9990143775939941, 0.9937066435813904, 0.9996360540390015, 0.9980124235153198, 0.9989989399909973, 0.998222291469574, 0.0018778159283101559, 0.9984264373779297, 0.9996507167816162, 0.9984670281410217, 0.9995728135108948, 0.00067394960206002, 0.9995633959770203, 0.002737543312832713, 0.0005220909370109439, 0.9987125396728516, 0.9992499947547913, 0.9985823631286621, 0.9994661211967468, 0.9994397759437561, 0.0011554185766726732, 0.0001433936704415828, 0.0012371529592201114, 0.998795747756958, 0.9992966651916504, 0.999541163444519, 0.0003993164573330432, 0.0013572261668741703, 0.9988988637924194, 0.9955213069915771, 0.9983339905738831, 0.998722493648529, 0.9906847476959229, 0.0011929526226595044, 0.0012599197216331959, 0.0008982564322650433, 0.0011666957288980484, 0.0002862623368855566, 0.0013493989827111363, 0.0003898899594787508, 0.0017713161651045084, 0.9972541928291321, 0.002041755011305213, 0.99962317943573, 0.9991657733917236, 0.0019750765059143305, 0.9985643029212952, 0.9995244741439819, 0.9997301697731018, 0.9988548755645752, 0.9984750151634216, 0.002935911761596799, 0.0004096752672921866, 0.9987667798995972, 0.0009434951934963465, 0.9987913966178894, 0.9973334074020386, 0.0004876423336099833, 0.0013057185569778085, 0.0014435091288760304, 0.9949517250061035, 0.0002726704115048051, 0.9991718530654907]",1111111011110100111110001110011111000000001011011111001011000101,1111111011110100111110001110011111000000001011011111001011000101
"[0.001217614975757897, 0.0008697837474755943, 0.9967768788337708, 0.9981696605682373, 0.0007361579919233918, 0.9994034767150879, 0.003254444571211934, 0.9994320273399353, 0.996122419834137, 0.0012165021616965532, 0.9996132254600525, 0.0005176162230782211, 0.0003372581268195063, 0.9988853335380554, 0.005868739914149046, 0.004792816936969757, 0.0009353260393254459, 0.9965157508850098, 0.0037292162887752056, 0.004857689142227173, 0.9991840720176697, 0.9994329810142517, 0.0004609214956872165, 0.0003582482459023595, 0.002415910828858614, 0.9985669255256653, 0.9981808662414551, 0.9989670515060425, 0.9979534149169922, 0.991432785987854, 0.9981473684310913, 0.00110689178109169, 0.9983128309249878, 0.0004970485460944474, 0.0007487428956665099, 0.0033540858421474695, 0.9963300824165344, 0.9981766939163208, 0.9994106292724609, 0.0027971204835921526, 0.0005500983097590506, 0.9991450309753418, 0.999589741230011, 0.9994388222694397, 0.9996098875999451, 0.0020142386201769114, 0.002025984926149249, 0.999081015586853, 0.003336508758366108, 0.00029218458803370595, 0.00587634788826108, 0.00046978521277196705, 0.9955050945281982, 0.00017788993136491627, 0.0026952852495014668, 0.0027954557444900274, 0.0018769276794046164, 0.0005045094876550138, 0.0021364346612244844, 0.9981662631034851, 6.140721961855888e-05, 0.0006387295434251428, 0.9977760910987854, 0.9993709921836853]",0011010110100100010011000111111010001110011110010000100000010011,0011010110100100010011000111111010001110011110010000100000010011
"[0.01620035618543625, 0.002114796545356512, 0.02056276425719261, 0.0007999906083568931, 0.003489553928375244, 0.0003552605921868235, 0.0015573144191876054, 0.9987481832504272, 0.9994589686393738, 0.00019105001410935074, 0.0005350550636649132, 0.004802812356501818, 0.9901250600814819, 2.2769336283090524e-05, 0.9928511381149292, 0.999264657497406, 0.9956812858581543, 0.9978942275047302, 0.9991720914840698, 0.014215528033673763, 0.9962723255157471, 0.0017365985549986362, 0.9985721111297607, 0.0025053678546100855, 0.9941211342811584, 0.005307165440171957, 0.9982086420059204, 0.013968221843242645, 0.9964485168457031, 0.999602735042572, 0.9999415874481201, 0.9973207116127014, 0.00825206283479929, 0.9991933703422546, 0.9995428323745728, 0.9976783394813538, 0.9977412223815918, 0.9993917942047119, 0.0021309612784534693, 0.9809360504150391, 0.9997534155845642, 0.989573061466217, 0.9941433072090149, 0.9983868598937988, 0.9953759908676147, 0.9719206094741821, 0.998634397983551, 0.9623432159423828, 0.960433840751648, 0.00036977746640332043, 0.00027485008467920125, 0.0007725654868409038, 0.9970332384109497, 0.9996950626373291, 1.105441970139509e-05, 0.9972403049468994, 0.9958295226097107, 0.0021671762224286795, 0.0003449521609582007, 0.9797214269638062, 0.002774969907477498, 0.00892093125730753, 0.9771864414215088, 0.9937062859535217]",0000000110001011111010101010111101111101111111111000110110010011,0000000110001011111010101010111101111101111111111000110110010011
"[0.0006479108706116676, 0.9994338154792786, 0.9984543323516846, 0.00042529916390776634, 0.9968097805976868, 0.0028706274461001158, 0.9994387030601501, 0.9981426000595093, 0.9987877011299133, 0.0015703951939940453, 0.00219705025665462, 0.0003017502895090729, 0.0027701235376298428, 0.9997069239616394, 0.9997801184654236, 0.9965057373046875, 0.0014745845692232251, 0.00994128454476595, 0.002832952653989196, 0.9996107220649719, 0.997973620891571, 0.9976153373718262, 0.008786095306277275, 0.9980090260505676, 0.0010854655411094427, 0.0006012514350004494, 0.9990598559379578, 0.0016197282820940018, 0.002626260044053197, 0.0006244322285056114, 0.002837975975126028, 0.0036712982691824436, 0.0009601163910701871, 0.0009536907309666276, 0.0035479983780533075, 0.0006037945277057588, 0.00324602541513741, 0.0012213471345603466, 0.9985219836235046, 0.0013938918709754944, 0.0004342610773164779, 0.0052614109590649605, 0.9996713399887085, 0.00022184429690241814, 0.9994754195213318, 0.008368019945919514, 0.997826874256134, 0.9987081289291382, 0.9977803826332092, 0.9991601705551147, 0.0017346604727208614, 0.003019509371370077, 0.0005877121002413332, 0.005490248091518879, 0.0013049583649262786, 0.0014352545840665698, 0.0004565097624436021, 0.9987391829490662, 0.0005679078167304397, 0.001413934980519116, 0.9994863271713257, 0.0006936255958862603, 0.9998002648353577, 0.0017762478673830628]",0110101110000111000111010010000000000010001010111100000001001010,0110101110000111000111010010000000000010001010111100000001001010
