Rounds: 5
Nonlinearity: 2
Avalanche Weight: 19.0
Hidden Size: 128
Prefix: random_
Test Loss: 0.7159544825553894
Bit-Level Accuracy: 49.88%

prediction,predicted_bits,actual_bits
"[0.49492403864860535, 0.5027564764022827, 0.47838830947875977, 0.5110117793083191, 0.4676453471183777, 0.4748675227165222, 0.5240453481674194, 0.5644618272781372, 0.46841928362846375, 0.45265164971351624, 0.41746678948402405, 0.516514778137207, 0.45064592361450195, 0.515957772731781, 0.47445622086524963, 0.5303589105606079, 0.45300328731536865, 0.5020079016685486, 0.5102468729019165, 0.43847179412841797, 0.5023367404937744, 0.4608387053012848, 0.49490872025489807, 0.5186142325401306, 0.4776069223880768, 0.49141964316368103, 0.4505256712436676, 0.4336249530315399, 0.5157870650291443, 0.5211344957351685, 0.45727813243865967, 0.4992808997631073, 0.5307182669639587, 0.5406328439712524, 0.4606896638870239, 0.4520125091075897, 0.5135151147842407, 0.5352631211280823, 0.513294517993927, 0.49215853214263916, 0.48482370376586914, 0.5209298729896545, 0.5972796678543091, 0.4658034145832062, 0.41558128595352173, 0.49981534481048584, 0.5047686696052551, 0.5084113478660583, 0.5460581183433533, 0.49702516198158264, 0.5189318060874939, 0.5314573049545288, 0.5003018379211426, 0.5126398801803589, 0.5246890187263489, 0.52994304895401, 0.48309409618377686, 0.5039077997207642, 0.5345945954322815, 0.5536629557609558, 0.4546721875667572, 0.5306560397148132, 0.49013370275497437, 0.5382522940635681]",0101001100010101011010010000110011001110011000111011111101110101,1101001001000011101011111010100100111111010011101101010011111100
"[0.4129810035228729, 0.628513753414154, 0.4556403160095215, 0.4769364297389984, 0.4927741587162018, 0.4987647235393524, 0.6150659322738647, 0.5422453880310059, 0.5545098781585693, 0.6298620700836182, 0.42253953218460083, 0.5306509733200073, 0.5683472156524658, 0.5004149675369263, 0.5578297972679138, 0.4864203631877899, 0.45360177755355835, 0.3010749816894531, 0.44278818368911743, 0.4502268135547638, 0.4945005178451538, 0.5301764011383057, 0.6936097145080566, 0.5209773778915405, 0.5062670707702637, 0.4938805103302002, 0.6102126836776733, 0.4993278384208679, 0.4775471091270447, 0.47707894444465637, 0.48050421476364136, 0.44034984707832336, 0.46170544624328613, 0.558719277381897, 0.4799257218837738, 0.42846694588661194, 0.5411084294319153, 0.34316471219062805, 0.5220354199409485, 0.49755600094795227, 0.5756326913833618, 0.4557547867298126, 0.5117632150650024, 0.35782483220100403, 0.4516844153404236, 0.5141015648841858, 0.5202150344848633, 0.4345985949039459, 0.596685528755188, 0.3978223502635956, 0.4976784288883209, 0.41410014033317566, 0.4845462441444397, 0.6126708388328552, 0.5987815260887146, 0.5839276909828186, 0.24690274894237518, 0.5062964558601379, 0.46350324153900146, 0.5317754149436951, 0.3369984030723572, 0.6580008268356323, 0.3978985846042633, 0.47117429971694946]",0100001111011110000001111010000001001010101001101000011101010100,1110010111110101100110001001000011000001101100000011000100001001
"[0.544721782207489, 0.45632410049438477, 0.4838337004184723, 0.5207765698432922, 0.43299585580825806, 0.4650316834449768, 0.5215573906898499, 0.6061775088310242, 0.4610746502876282, 0.3740858733654022, 0.37203314900398254, 0.5067490935325623, 0.40299391746520996, 0.5198202133178711, 0.40167608857154846, 0.5649601221084595, 0.4348531663417816, 0.5323345065116882, 0.5224360823631287, 0.4067590534687042, 0.5469037294387817, 0.4816244840621948, 0.439511239528656, 0.5305766463279724, 0.4815838932991028, 0.5002580881118774, 0.44745221734046936, 0.38684511184692383, 0.5112476944923401, 0.5372961163520813, 0.4530416429042816, 0.48583564162254333, 0.5636264085769653, 0.5383513569831848, 0.4321283996105194, 0.4338549077510834, 0.5237128734588623, 0.5580154061317444, 0.528084397315979, 0.4752438962459564, 0.4797515869140625, 0.5282294154167175, 0.6271545886993408, 0.4893634617328644, 0.37736716866493225, 0.5028064250946045, 0.4801155626773834, 0.5547958016395569, 0.5458089709281921, 0.5154030323028564, 0.5137685537338257, 0.5322071313858032, 0.5007352232933044, 0.507985532283783, 0.5773711204528809, 0.5138912200927734, 0.5252441167831421, 0.4930272400379181, 0.550603985786438, 0.5727702975273132, 0.45878350734710693, 0.523565948009491, 0.5083756446838379, 0.5475571751594543]",1001001100010101011010010100110011001110011001011111111110110111,1011110110100001100010111110001110011100001110001111010010101001
"[0.35936450958251953, 0.42603975534439087, 0.40720298886299133, 0.4715540111064911, 0.5177180767059326, 0.5478569865226746, 0.6146155595779419, 0.5764593482017517, 0.38192081451416016, 0.5447326898574829, 0.3250153958797455, 0.5140686631202698, 0.5597467422485352, 0.5565118193626404, 0.5304137468338013, 0.5256178975105286, 0.4567519724369049, 0.4245253801345825, 0.6401326656341553, 0.27786824107170105, 0.4779481887817383, 0.4651193618774414, 0.6291873455047607, 0.5574163794517517, 0.37242311239242554, 0.5061595439910889, 0.5747325420379639, 0.4650786221027374, 0.6313089728355408, 0.3751697540283203, 0.4283770024776459, 0.5574009418487549, 0.4960441291332245, 0.4974161982536316, 0.402220755815506, 0.41674187779426575, 0.4543960988521576, 0.5187938809394836, 0.4651421904563904, 0.4328792691230774, 0.44544610381126404, 0.5579535961151123, 0.6003898978233337, 0.39257535338401794, 0.46996623277664185, 0.560542643070221, 0.5253481268882751, 0.6072952151298523, 0.6412943601608276, 0.4956980049610138, 0.4210793375968933, 0.5495405793190002, 0.6183278560638428, 0.5758262276649475, 0.5480871200561523, 0.553989589214325, 0.5027898550033569, 0.6621688008308411, 0.44809696078300476, 0.4484458267688751, 0.459026575088501, 0.5249878168106079, 0.3321290910243988, 0.642876923084259]",0000111101011111001000110110100100000100011001111001111111000101,1000010110110100110000000110000111010011111111110010011101111101
"[0.7368508577346802, 0.35849860310554504, 0.5049150586128235, 0.5936990976333618, 0.2641623020172119, 0.4533369243144989, 0.47099968791007996, 0.7818583250045776, 0.4394795298576355, 0.163588285446167, 0.2559289336204529, 0.49382737278938293, 0.15831033885478973, 0.5120317935943604, 0.19240988790988922, 0.7499276399612427, 0.37568846344947815, 0.6250280141830444, 0.4381884038448334, 0.4217442572116852, 0.7666910886764526, 0.5332804918289185, 0.2817302644252777, 0.6036730408668518, 0.5261474847793579, 0.5593042373657227, 0.38279780745506287, 0.2385106384754181, 0.5421724319458008, 0.5816688537597656, 0.5303164124488831, 0.4066339135169983, 0.6498682498931885, 0.5174450874328613, 0.38401365280151367, 0.3762627840042114, 0.5439525842666626, 0.5791716575622559, 0.5572104454040527, 0.4234011471271515, 0.42834556102752686, 0.4572427272796631, 0.6830446720123291, 0.6737446188926697, 0.2837398052215576, 0.47842246294021606, 0.3869529068470001, 0.682115912437439, 0.5041005611419678, 0.5751256346702576, 0.5274595618247986, 0.5101792216300964, 0.4846237897872925, 0.3825130760669708, 0.7437782287597656, 0.4934884011745453, 0.730639636516571, 0.44513580203056335, 0.6826660633087158, 0.6293471455574036, 0.5163164138793945, 0.5092499852180481, 0.6280279159545898, 0.51444411277771]",1011000100000101010011011100111011001110001100011111001010111111,0001000110011100111111100001100011010111101111011001101001010001
"[0.49946027994155884, 0.5148090124130249, 0.5012287497520447, 0.5294444561004639, 0.4841408133506775, 0.5058084726333618, 0.5258817672729492, 0.4992680549621582, 0.45731931924819946, 0.5139425992965698, 0.5024975538253784, 0.5099839568138123, 0.4884454309940338, 0.498207688331604, 0.5206223726272583, 0.4934489130973816, 0.47595182061195374, 0.4946269989013672, 0.48829925060272217, 0.507764995098114, 0.47563111782073975, 0.46711230278015137, 0.4929923415184021, 0.5117626786231995, 0.4938770830631256, 0.4893694221973419, 0.47591131925582886, 0.4924786686897278, 0.5052326917648315, 0.5147432088851929, 0.4865468144416809, 0.5179633498191833, 0.49416983127593994, 0.4974959194660187, 0.48996737599372864, 0.5002514719963074, 0.5144841074943542, 0.5260063409805298, 0.4950985908508301, 0.5120406746864319, 0.5067840218544006, 0.5010397434234619, 0.5421910881996155, 0.4840569496154785, 0.46869826316833496, 0.5017973184585571, 0.5093722343444824, 0.4809308648109436, 0.5150610208511353, 0.4817609190940857, 0.5111958384513855, 0.5386477708816528, 0.504893958568573, 0.4864868223667145, 0.47333046793937683, 0.5055957436561584, 0.5068084597587585, 0.49360227584838867, 0.5163540244102478, 0.5408320426940918, 0.4760807752609253, 0.5131310820579529, 0.4922907054424286, 0.5103129148483276]",0111011001110010000100010000110100011101111001101011100110110101,1000111111010000110110011000110100110110010111101010011010111011
"[0.46519988775253296, 0.5938026905059814, 0.4369392693042755, 0.4347192645072937, 0.41709449887275696, 0.3688810467720032, 0.4660337269306183, 0.6975793838500977, 0.5341393947601318, 0.34714293479919434, 0.2835160791873932, 0.5690428614616394, 0.3722720146179199, 0.5649750232696533, 0.4298604428768158, 0.5492980480194092, 0.3708770275115967, 0.4801163375377655, 0.5103834271430969, 0.31921887397766113, 0.5802676677703857, 0.4573855400085449, 0.5130534768104553, 0.512415885925293, 0.43669840693473816, 0.5088807940483093, 0.407034695148468, 0.3088160455226898, 0.4851363003253937, 0.5920122861862183, 0.3904552757740021, 0.41030657291412354, 0.577661395072937, 0.6663731932640076, 0.4203791916370392, 0.33973219990730286, 0.5268104076385498, 0.5240705609321594, 0.6137082576751709, 0.4703562557697296, 0.48761457204818726, 0.5391947627067566, 0.6608879566192627, 0.3464087247848511, 0.2726534903049469, 0.4355313777923584, 0.4935554265975952, 0.4601607918739319, 0.5959834456443787, 0.48242446780204773, 0.5594919919967651, 0.44824302196502686, 0.45159056782722473, 0.6081014275550842, 0.6159826517105103, 0.6090232133865356, 0.2969409227371216, 0.45282086730003357, 0.5650415420532227, 0.6045196056365967, 0.3577911853790283, 0.6034396886825562, 0.4939624071121216, 0.5880566239356995]",0100000110010101001010110100010011001110011000001010011100110101,1011000010110001100110001001010101000100011110110100110010011000
"[0.5756139755249023, 0.5014179944992065, 0.46732988953590393, 0.5079037547111511, 0.5471441745758057, 0.7116827368736267, 0.3460911214351654, 0.42623060941696167, 0.6017326712608337, 0.34429749846458435, 0.30023643374443054, 0.5198670625686646, 0.5882191061973572, 0.46503013372421265, 0.5461565256118774, 0.4915713369846344, 0.564164400100708, 0.6568297743797302, 0.685594916343689, 0.4280661344528198, 0.43744418025016785, 0.5278512835502625, 0.46413490176200867, 0.47391048073768616, 0.5361502170562744, 0.46456533670425415, 0.6653803586959839, 0.4681881070137024, 0.6257990598678589, 0.42385759949684143, 0.6978683471679688, 0.5930694341659546, 0.5367903709411621, 0.2714158594608307, 0.6233038902282715, 0.7337477207183838, 0.46251240372657776, 0.4358459413051605, 0.4554145634174347, 0.4765174686908722, 0.5358414053916931, 0.5871400237083435, 0.3383394777774811, 0.6354362964630127, 0.6756379008293152, 0.42894482612609863, 0.40593791007995605, 0.5749142169952393, 0.4810590147972107, 0.5011438131332397, 0.6058986186981201, 0.46611738204956055, 0.6269431710243225, 0.4958938658237457, 0.5555061101913452, 0.27569419145584106, 0.609849214553833, 0.5192891359329224, 0.4086107909679413, 0.3397289514541626, 0.6345906257629395, 0.35495927929878235, 0.4115813374519348, 0.5886974930763245]",1101110010011010111001001010101110110000110110010110101011001001,0011110010111100011001001111011010100100111101001101000110100010
"[0.3876083791255951, 0.4678487777709961, 0.4181858003139496, 0.47002866864204407, 0.4601454436779022, 0.5243799686431885, 0.6342267990112305, 0.5594699382781982, 0.4326082468032837, 0.5726338028907776, 0.3757471740245819, 0.4827831983566284, 0.5326569676399231, 0.5585631132125854, 0.49915289878845215, 0.522179365158081, 0.4479787051677704, 0.38926371932029724, 0.5843183994293213, 0.33440858125686646, 0.468281626701355, 0.47470930218696594, 0.6239327788352966, 0.5658838748931885, 0.43157753348350525, 0.4794568717479706, 0.5714995265007019, 0.4680856466293335, 0.5766233205795288, 0.4288364052772522, 0.4348544180393219, 0.5237194895744324, 0.5131932497024536, 0.5436742305755615, 0.39820346236228943, 0.395793616771698, 0.4985654652118683, 0.4446869194507599, 0.46381571888923645, 0.4568205177783966, 0.4676252603530884, 0.5164130926132202, 0.6167616844177246, 0.40496110916137695, 0.4295685291290283, 0.5603523254394531, 0.5484089255332947, 0.5706990957260132, 0.6084886193275452, 0.4743993282318115, 0.4611191749572754, 0.527518093585968, 0.5666430592536926, 0.5698884725570679, 0.5784285068511963, 0.5725749135017395, 0.43562203645706177, 0.6373277902603149, 0.457162082195282, 0.5136784911155701, 0.4089058041572571, 0.5446831583976746, 0.37257248163223267, 0.6048209071159363]",0000011101001101001000110010100111000000011001111001111101010101,1111100001111111001001110010101010110011010100011011111011000101
"[0.5411020517349243, 0.5722379088401794, 0.6105697751045227, 0.5901062488555908, 0.4417007267475128, 0.5895893573760986, 0.4544728994369507, 0.36048534512519836, 0.5093613862991333, 0.5877351760864258, 0.811773955821991, 0.43865370750427246, 0.4867549240589142, 0.48294544219970703, 0.5843515992164612, 0.4064403772354126, 0.4967150390148163, 0.5117597579956055, 0.4567863345146179, 0.7306653261184692, 0.3926577866077423, 0.3902270495891571, 0.37741437554359436, 0.4665689766407013, 0.5626314878463745, 0.48781242966651917, 0.45859095454216003, 0.5338628888130188, 0.4506690800189972, 0.6270622611045837, 0.5690901279449463, 0.5354539155960083, 0.4726387560367584, 0.456312894821167, 0.5980623364448547, 0.5286032557487488, 0.4807460904121399, 0.5280165672302246, 0.49748724699020386, 0.5875338912010193, 0.49338728189468384, 0.49486884474754333, 0.5272994637489319, 0.6468645930290222, 0.43884631991386414, 0.4217078685760498, 0.6351149678230286, 0.4534558057785034, 0.31420645117759705, 0.555308997631073, 0.5217231512069702, 0.5563192367553711, 0.47519925236701965, 0.33520057797431946, 0.3494971990585327, 0.5420213341712952, 0.645079493522644, 0.436159610748291, 0.5898360013961792, 0.596930205821991, 0.5652106404304504, 0.3883501887321472, 0.6215868592262268, 0.4446301758289337]",1111010011100010010100001001011100110101001100100111000110111010,0000111011110111010101111111001011111010010001010100001010011011
