Rounds: 3
Nonlinearity: 2
Avalanche Weight: 2.0
Hidden Size: 128
Prefix: normal
Test Loss: 0.17247281968593597
Bit-Level Accuracy: 91.64%

prediction,predicted_bits,actual_bits
"[1.0, 1.0, 0.02331686019897461, 1.3563060180174502e-13, 0.46829602122306824, 0.47238194942474365, 0.873044490814209, 0.5532830357551575, 0.0015144655480980873, 1.0, 0.9999288320541382, 0.0007089150021784008, 0.7706792950630188, 0.0232146717607975, 0.8918469548225403, 0.6403388977050781, 0.9999948740005493, 1.0, 0.9999850988388062, 0.22825150191783905, 0.40261757373809814, 0.6225425004959106, 0.16269493103027344, 0.16655407845973969, 0.9947104454040527, 1.9424832942149806e-07, 0.999637246131897, 0.00010189037129748613, 0.0009127811645157635, 0.015339687466621399, 0.9997604489326477, 0.003262956626713276, 7.649603064700805e-13, 0.9998962879180908, 0.9997588992118835, 0.9996888637542725, 0.00012002803850919008, 0.005627049133181572, 0.9999992847442627, 0.9999945163726807, 0.9892147183418274, 3.9954116800799966e-05, 1.0, 6.530958440720269e-09, 0.989561140537262, 0.9993501305580139, 0.9997853636741638, 0.9961540102958679, 1.0, 0.004584022797644138, 2.0343773940112442e-05, 7.365125626350097e-14, 2.8917034796904773e-05, 0.9997853636741638, 0.9999579191207886, 2.6269335648976266e-05, 1.0, 1.0, 1.0776229626523193e-13, 2.1829524746532804e-14, 0.9999809265136719, 0.9990143775939941, 0.9999794960021973, 0.998618483543396]",1100001101101011111001001010001001110011101011111000011011001111,1100101101101011111000001010001001110011101011111000011011001111
"[1.0, 1.0, 0.026802342385053635, 2.8279235206423164e-16, 0.5833895802497864, 0.44169074296951294, 0.6217111349105835, 0.8634294867515564, 0.00012291215534787625, 1.0, 1.0, 0.0018010999774560332, 0.10535510629415512, 0.8893824219703674, 0.13443104922771454, 0.9441171288490295, 1.0, 1.0, 1.0, 0.03756909817457199, 0.08510172367095947, 0.9290411472320557, 0.6651172637939453, 0.586667001247406, 0.9987865090370178, 0.9998911619186401, 2.0072342244899108e-16, 1.0, 0.9975099563598633, 0.339604914188385, 0.008526494726538658, 0.6188886165618896, 1.0611906590008574e-14, 2.2078094018794514e-13, 0.001425701193511486, 0.9809852838516235, 0.608995258808136, 0.04113310948014259, 0.48456528782844543, 0.0177459716796875, 0.9989016056060791, 2.9853175874450244e-05, 1.0, 8.789555749899591e-09, 4.5704826590053926e-08, 3.959706191380974e-06, 2.3463944671675563e-06, 0.999954342842102, 0.9981967806816101, 6.97611426403455e-07, 4.883382302978134e-07, 3.0195341788329414e-15, 9.869772839010693e-06, 1.6794207624570845e-07, 1.0, 0.9999998807907104, 1.0, 1.0, 4.13610714688345e-13, 2.797269252168e-13, 1.0, 0.9999963045120239, 0.9999982118606567, 6.100066940462057e-08]",1100101101100101111001111101100100011000101000011000001111001110,1100011101100101111001011101100000011010101000011000001111001110
"[1.0, 1.0, 0.02367394231259823, 2.0895226738107398e-13, 0.4617689251899719, 0.7643046975135803, 0.8005041480064392, 0.6086062788963318, 0.00015674707537982613, 1.0, 1.0, 0.00011796665785368532, 0.6409419178962708, 0.009843031875789165, 0.9413219094276428, 0.9089080691337585, 0.9999943971633911, 1.0, 0.999998927116394, 0.03681458532810211, 0.720038115978241, 0.7496008276939392, 0.08084726333618164, 0.14225511252880096, 0.0005811708979308605, 0.0006591121782548726, 5.439709639176726e-06, 0.9999352693557739, 0.7525327205657959, 0.6240125894546509, 0.8735514283180237, 0.19568167626857758, 1.445210189585447e-13, 0.9999737739562988, 0.999749481678009, 0.9999463558197021, 0.9998677968978882, 0.9999994039535522, 7.031217683106661e-05, 0.9999675750732422, 0.9999995231628418, 1.5707287914779045e-08, 1.0, 1.7139569763457985e-08, 3.850160646834411e-05, 1.0127508176083211e-05, 3.930913226213306e-05, 0.0015461316797882318, 1.0, 2.3091664136387635e-09, 1.7208162006454586e-08, 1.9470633872559207e-12, 6.920130601884011e-08, 0.9998119473457336, 6.878123531350866e-05, 0.00019470728875603527, 1.0, 1.0, 1.5063083159266855e-12, 7.171472617140129e-13, 0.9999983310699463, 0.9998970031738281, 0.0053500523790717125, 1.8956353642352042e-07]",1100011101101011111011000001111001111101101000001000010011001100,1100101101101011111011000001110001111101101000001000010011001100
"[1.0, 1.0, 0.05029972270131111, 2.675966948029185e-10, 0.6421332359313965, 0.28883787989616394, 0.23519033193588257, 0.6038973927497864, 0.0001096303021768108, 1.0, 1.0, 0.0001442267093807459, 0.7024831771850586, 0.6226785182952881, 0.6053358316421509, 0.7878097891807556, 1.0, 1.0, 1.0, 0.610314667224884, 0.2794463038444519, 0.672754168510437, 0.4257550835609436, 0.5626084804534912, 0.06820724159479141, 0.2084614336490631, 1.0651405091266497e-07, 0.9999998807907104, 0.9678621292114258, 0.3267703056335449, 0.48430609703063965, 0.6093634366989136, 6.394162421763383e-10, 4.75998795934629e-08, 0.0002551151264924556, 0.9991421699523926, 0.2434767633676529, 0.20077961683273315, 0.1548781841993332, 0.04624084383249283, 0.8246511816978455, 0.9999934434890747, 1.0, 0.8821426033973694, 0.7130764126777649, 0.5233153700828552, 0.5963385105133057, 0.9559298753738403, 0.407684326171875, 0.34284722805023193, 0.9997543692588806, 8.489008607170945e-09, 0.514238715171814, 0.6395987272262573, 0.9173542857170105, 0.8176608085632324, 1.0, 1.0, 1.9479542423539442e-09, 1.7362249415953102e-09, 0.9999998807907104, 0.00017585269233677536, 0.9986733198165894, 0.00020007221610285342]",1100100101101111111101010001100100010000111111110010111111001010,1100000001101110111001010001010000011000111111011110101111001010
"[1.0, 1.0, 0.9989320635795593, 1.5888998084368118e-14, 0.5527710914611816, 0.6559686064720154, 0.3841324746608734, 0.9835650324821472, 5.214328666625079e-06, 1.0, 1.0, 1.1234818884986453e-05, 0.23093143105506897, 0.9818083643913269, 0.8738687634468079, 0.25508949160575867, 1.0, 1.0, 0.9999996423721313, 0.018988359719514847, 0.6493420004844666, 0.8234454989433289, 0.1708584725856781, 0.31842315196990967, 0.999196469783783, 0.9987062215805054, 4.4236239205019956e-07, 0.9999994039535522, 0.14868244528770447, 0.059471651911735535, 0.9662894606590271, 0.261806458234787, 3.194915103419023e-14, 0.9999618530273438, 0.9990350008010864, 0.9999836683273315, 0.9977660179138184, 0.9999997615814209, 0.014688754454255104, 0.999997615814209, 0.9999990463256836, 8.487360503295349e-08, 1.0, 8.273986829010482e-09, 7.970166188897565e-05, 2.4981878596008755e-05, 0.00015287281712517142, 0.000344232888892293, 1.0, 4.829141175832774e-08, 2.4897612860286245e-09, 5.014082139938314e-13, 3.9211138869177375e-07, 0.9999908208847046, 0.0002460760879330337, 4.37451308243908e-05, 1.0, 1.0, 7.40729472117202e-13, 1.0856626605744782e-13, 0.9999997615814209, 0.9999995231628418, 0.0005556160467676818, 1.0942953849735204e-05]",1110110101100110111011001101001001111101101000001000010011001100,1110011101100110111011101101001001111101101000001000010011001100
"[0.9999998807907104, 0.9999998807907104, 0.011535193771123886, 1.03406394558192e-08, 0.5922268033027649, 0.16049794852733612, 0.17004801332950592, 0.5790961384773254, 0.40481996536254883, 1.0, 0.9999796152114868, 0.3249838054180145, 0.6185773611068726, 0.14997045695781708, 0.6028019785881042, 0.8228861093521118, 0.9999995231628418, 1.0, 0.9999994039535522, 0.6746094822883606, 0.2752034664154053, 0.37183085083961487, 0.5178106427192688, 0.32195720076560974, 0.00948942732065916, 0.041138458997011185, 2.36893470173527e-06, 0.9999985694885254, 0.6541781425476074, 0.25215810537338257, 0.9711320996284485, 0.4709431529045105, 7.064455331828867e-08, 1.9736225453925726e-07, 0.013639920391142368, 0.9739651679992676, 0.4822533428668976, 0.12221575528383255, 0.5216648578643799, 0.3864705562591553, 0.3146030008792877, 0.9999876022338867, 0.9999998807907104, 0.7555663585662842, 0.2300153374671936, 0.3347369134426117, 0.38512763381004333, 0.8554107546806335, 0.2264992892742157, 0.33970922231674194, 0.999984860420227, 1.2260626647275785e-07, 0.11783371865749359, 0.7968409657478333, 0.850146472454071, 0.2529703378677368, 0.9999998807907104, 1.0, 3.946530569010065e-08, 7.131115609126937e-08, 0.999998927116394, 1.6023484931793064e-05, 0.9998621940612793, 0.00010092839511344209]",1100100101101011111100100001101000010010011100010010011011001010,1100001111110001111111100001110000011000111100001110011011001010
"[1.0, 1.0, 0.0003937377186957747, 4.9655419343376875e-14, 0.3900778293609619, 0.499521940946579, 0.7414221167564392, 0.18180543184280396, 4.509002337726997e-06, 1.0, 0.9998680353164673, 1.2132140909670852e-06, 0.8605412840843201, 0.1130494475364685, 0.754443883895874, 0.549301266670227, 0.999990701675415, 1.0, 0.9999948740005493, 0.8822631239891052, 0.6372612714767456, 0.7737632989883423, 0.30939438939094543, 0.2510733902454376, 0.9991668462753296, 1.4313907570340234e-07, 0.9996892213821411, 3.9730930438963696e-05, 0.0010293934028595686, 0.0047151390463113785, 0.9999334812164307, 0.004338996484875679, 4.984493720550098e-13, 0.999962329864502, 0.9999384880065918, 0.999576985836029, 7.984041440067813e-05, 0.00370880332775414, 0.9999992847442627, 0.999995231628418, 0.996842622756958, 4.145746061112732e-05, 1.0, 1.90450482051574e-08, 0.9987187385559082, 0.9996345043182373, 0.9999570846557617, 0.9974216222763062, 1.0, 0.012552602216601372, 7.088505299179815e-06, 2.0206347039379915e-14, 0.00013166730059310794, 0.9999349117279053, 0.999971866607666, 1.1328582331771031e-05, 1.0, 1.0, 6.818399740215336e-14, 1.435223425497764e-15, 0.9999643564224243, 0.9993384480476379, 0.9999786615371704, 0.9994379878044128]",1100001001101011111111001010001001110011101011111000011011001111,1100111001101011111111101010001001110011101011111000011011001111
"[1.0, 1.0, 0.037832967936992645, 5.4253815524353544e-14, 0.4574572741985321, 0.821862518787384, 0.8616914749145508, 0.6344581842422485, 5.2156730816932395e-05, 1.0, 1.0, 9.019933349918574e-05, 0.7330418825149536, 0.003838446456938982, 0.9088929295539856, 0.9637558460235596, 0.9999289512634277, 1.0, 0.9999897480010986, 0.4432932436466217, 0.4860028922557831, 0.3240419924259186, 0.27651408314704895, 0.10322052240371704, 0.00012775759387295693, 0.00019238318782299757, 2.221872637164779e-05, 0.999783456325531, 0.9167430996894836, 0.6045140624046326, 0.5489097833633423, 0.22259923815727234, 7.461344503400039e-14, 0.999976634979248, 0.9998804330825806, 0.999969482421875, 0.9999580383300781, 0.9999998807907104, 1.0522767297516111e-05, 0.9999091625213623, 0.9999991655349731, 7.486513453613952e-08, 1.0, 2.397077878413256e-07, 0.0001047302721417509, 1.2197513569844887e-05, 0.00024767074501141906, 0.00041743411566130817, 1.0, 3.8648919620243305e-09, 2.6837440714189142e-08, 1.0402893824146275e-12, 5.575311661232263e-07, 0.999911904335022, 4.0936600271379575e-05, 0.0006444879109039903, 1.0, 1.0, 7.993720160630324e-13, 1.914168828867982e-13, 0.9999686479568481, 0.9990135431289673, 0.00036236734013073146, 2.07536473340042e-07]",1100011101101011111000000001111001111101101000001000010011001100,1100101101101011111010100001101001111101101000001000010011001100
"[1.0, 1.0, 0.9997044205665588, 2.705782104449328e-13, 0.7800012230873108, 0.31885960698127747, 0.06116059422492981, 0.9891778230667114, 0.000542860827408731, 1.0, 1.0, 0.0017487643053755164, 0.32215383648872375, 0.994093120098114, 0.9719491004943848, 0.7453376650810242, 1.0, 1.0, 1.0, 0.3827047646045685, 0.7322177886962891, 0.2667842209339142, 0.26864734292030334, 0.0659722238779068, 0.015537337400019169, 0.112228162586689, 1.4550859361861512e-07, 0.9999991655349731, 0.7035455107688904, 0.5336077809333801, 0.7373109459877014, 0.05878445878624916, 1.361033573170356e-12, 1.3276930076244753e-05, 0.052452653646469116, 0.9125654101371765, 0.24752673506736755, 0.5528641939163208, 0.48404061794281006, 0.3185906708240509, 0.9882452487945557, 0.00022045454534236342, 1.0, 4.786636509379605e-08, 6.789001872675726e-06, 0.0020535169169306755, 0.0003681075177155435, 0.9991408586502075, 0.9997469782829285, 9.13272197067272e-06, 4.687166210715077e-07, 3.1768785518915266e-11, 8.69742434588261e-05, 0.0014564985176548362, 0.9999822378158569, 0.9999302625656128, 1.0, 1.0, 1.476501976238609e-10, 2.3837966323103643e-11, 1.0, 0.9999603033065796, 0.995654821395874, 0.0020962757989764214]",1110100101100111111010000001111000010100101000011000001111001110,1110100101100111111010100001011000011001101000011000001111001110
"[1.0, 1.0, 0.09765101224184036, 1.2450111471287717e-12, 0.6219609975814819, 0.3020855784416199, 0.25788673758506775, 0.8280361294746399, 1.69598642969504e-05, 1.0, 1.0, 3.274767368566245e-05, 0.5413317680358887, 0.9189525842666626, 0.4124794602394104, 0.685407817363739, 1.0, 1.0, 1.0, 0.14972443878650665, 0.5641922950744629, 0.8138132691383362, 0.27957722544670105, 0.6428572535514832, 0.9989607334136963, 0.9993085861206055, 5.2317542659219285e-12, 1.0, 0.7718547582626343, 0.2520524263381958, 0.17179639637470245, 0.46173757314682007, 1.699402662862226e-12, 4.0623854280497085e-10, 8.043088018894196e-05, 0.9994938373565674, 0.16813884675502777, 0.033422864973545074, 0.7537843585014343, 0.18883943557739258, 0.0446547195315361, 0.9999948740005493, 1.0, 0.09353593736886978, 0.041220180690288544, 0.17375069856643677, 0.2079007625579834, 0.14858244359493256, 0.9983841180801392, 2.2645275748800486e-05, 1.898283358059416e-06, 5.151262229274867e-12, 0.9999252557754517, 0.9998602867126465, 0.9999998807907104, 0.9999984502792358, 1.0, 1.0, 3.0789294724886673e-12, 3.0936696347044768e-12, 1.0, 0.9999992847442627, 3.501446917653084e-05, 0.9999407529830933]",1100100101101101111011011101100000010010011000001000111111001101,1100100101101101111001001101100000010110011000001000111111001101
