Rounds: 4
Nonlinearity: 2
Avalanche Weight: 2.0
Hidden Size: 128
Prefix: random_
Test Loss: 0.6558330059051514
Bit-Level Accuracy: 60.87%

prediction,predicted_bits,actual_bits
"[0.5420870780944824, 0.39861777424812317, 0.4149433970451355, 0.6130329370498657, 0.4923985004425049, 0.37905821204185486, 0.39024999737739563, 0.35981807112693787, 0.4848746061325073, 0.49207401275634766, 0.3999268710613251, 0.7833535671234131, 0.8189579844474792, 0.5388329029083252, 0.6592962145805359, 0.921647310256958, 0.532101035118103, 0.46675434708595276, 0.3760105073451996, 0.326678067445755, 0.5086629986763, 0.5574085712432861, 0.6391745209693909, 0.5590525269508362, 0.6448432207107544, 0.08819583803415298, 0.45198342204093933, 0.39983195066452026, 0.6673246622085571, 0.9497159123420715, 0.4283674657344818, 0.0008276965818367898, 0.28127366304397583, 0.8128326535224915, 0.11079880595207214, 0.39090481400489807, 0.7096561193466187, 0.4828804135322571, 0.5474398732185364, 0.5116484761238098, 0.32942458987236023, 0.40576449036598206, 0.4442685544490814, 0.14940427243709564, 0.41170355677604675, 0.008302506059408188, 0.537667453289032, 0.6102326512336731, 0.42954951524734497, 0.36134105920791626, 0.0006432243972085416, 0.4285609722137451, 0.3760780692100525, 0.7180665731430054, 0.03581567108631134, 0.5860626697540283, 0.6474910974502563, 0.6906747221946716, 0.20155484974384308, 0.44846904277801514, 0.45093321800231934, 0.31961920857429504, 0.5571752190589905, 0.37527433037757874]",1001000000011111100011111000110001001011000000110000010111000010,0111111110101111001010101000110011111100010110010100010000000010
"[0.25834304094314575, 0.24293534457683563, 0.37217193841934204, 0.7206021547317505, 0.12185730040073395, 0.4855216443538666, 0.30280885100364685, 0.26186779141426086, 0.5235158801078796, 0.6995529532432556, 0.5029880404472351, 0.5531510710716248, 0.41354161500930786, 0.6259633898735046, 0.3338773250579834, 0.4303404688835144, 0.4193524122238159, 0.32711485028266907, 0.5918633937835693, 0.8189435005187988, 0.5382475852966309, 0.4327697157859802, 0.3393003046512604, 0.4751887619495392, 0.049234721809625626, 0.5088041424751282, 0.48136240243911743, 0.49007660150527954, 0.423957884311676, 0.22172211110591888, 0.6325336694717407, 0.9909273386001587, 0.4207366108894348, 0.4539627432823181, 0.6669080257415771, 0.37386927008628845, 0.6651245355606079, 0.6178905367851257, 0.49329882860183716, 0.5353444814682007, 0.16977402567863464, 0.6830893754959106, 0.7967603206634521, 0.5078080296516418, 0.17789016664028168, 0.931404709815979, 0.22344113886356354, 0.9474761486053467, 0.08062669634819031, 0.5587204098701477, 0.9994188547134399, 0.8943977355957031, 0.6003981232643127, 0.5184749960899353, 0.05973909795284271, 0.3041290044784546, 0.423635870218277, 0.48977547883987427, 0.6470589637756348, 0.40887585282325745, 0.5830286741256714, 0.4877154529094696, 0.5635519623756409, 0.4156685173511505]",0001000011110100001110000100001100101101011101010111110000101010,0011001110100101000100010100101101001110010101000011100111010100
"[0.2518572509288788, 0.3413228988647461, 0.1954982429742813, 0.7371102571487427, 0.4832496643066406, 0.4900769591331482, 0.4279805123806, 0.3246782422065735, 0.46603575348854065, 0.15477369725704193, 0.13022084534168243, 0.7641900777816772, 0.8401263952255249, 0.26032546162605286, 0.6888466477394104, 0.8761672377586365, 0.5093361139297485, 0.48206666111946106, 0.5577357411384583, 0.7572664618492126, 0.5957685112953186, 0.3772028386592865, 0.9839634299278259, 0.38912495970726013, 0.7738904356956482, 0.24744251370429993, 0.3251352608203888, 0.5115957260131836, 0.6523351073265076, 0.10700412094593048, 0.09542039781808853, 0.12550732493400574, 0.35999488830566406, 0.8138777017593384, 0.3568802773952484, 0.20227669179439545, 0.5648153424263, 0.5893881320953369, 0.5675718784332275, 0.5533947944641113, 0.24936987459659576, 0.7040338516235352, 0.6348388195037842, 0.45187848806381226, 0.3248994052410126, 0.005467765033245087, 0.3963380455970764, 0.5619829297065735, 0.6970350742340088, 0.3767583668231964, 0.8988202810287476, 0.6263647675514221, 0.36954864859580994, 0.6626312732696533, 0.9864636659622192, 0.554658830165863, 0.42724543809890747, 0.2919030487537384, 0.6385405659675598, 0.357953280210495, 0.7590146064758301, 0.47284451127052307, 0.48204395174980164, 0.5736759901046753]",0001000000011011101110101001100001001111011000011011011100101001,0010111000001011000101101111100101000001010100011011101110011101
"[0.3580683767795563, 0.3874281346797943, 0.4481523036956787, 0.8229913115501404, 0.37814703583717346, 0.5453627109527588, 0.7852201461791992, 0.6061834692955017, 0.37527093291282654, 0.0629424974322319, 0.08681239932775497, 0.790608286857605, 0.5190918445587158, 0.3220572769641876, 0.39616334438323975, 0.5874261260032654, 0.5741974711418152, 0.12200268357992172, 0.47562652826309204, 0.37331146001815796, 0.3793727159500122, 0.23856723308563232, 0.3615950047969818, 0.7313370108604431, 0.07588564604520798, 0.676521360874176, 0.2998470366001129, 0.5816242098808289, 0.7579360008239746, 0.35329416394233704, 0.43126681447029114, 0.9969456791877747, 0.3313565254211426, 0.40048131346702576, 0.5893787145614624, 0.9624987840652466, 0.43797779083251953, 0.6664989590644836, 0.45907139778137207, 0.565227746963501, 0.5761693120002747, 0.5818894505500793, 0.3159913420677185, 0.2298571765422821, 0.26578059792518616, 0.018731752410531044, 0.02790425904095173, 0.2229548841714859, 0.5443625450134277, 0.801726758480072, 0.21164225041866302, 0.820672333240509, 0.372925341129303, 0.7591550350189209, 0.9888675808906555, 0.25311359763145447, 0.5386137366294861, 0.36422935128211975, 0.7679511308670044, 0.5935930609703064, 0.7165107131004333, 0.574918270111084, 0.4775068759918213, 0.2548149824142456]",0001011100011001100000010101100100110101110000001101011010111100,1001101000011011101100000101110110110111110100011001011101000111
"[0.7013121247291565, 0.6767224073410034, 0.6518656015396118, 0.12804517149925232, 0.3884716331958771, 0.5699958801269531, 0.4835822880268097, 0.1964983344078064, 0.72178053855896, 0.9856498837471008, 0.9077473878860474, 0.08944396674633026, 0.9293648600578308, 0.511806070804596, 0.48534220457077026, 0.4079589545726776, 0.4697999060153961, 0.45000913739204407, 0.52616286277771, 0.4314669072628021, 0.2541184425354004, 0.7038487792015076, 0.5051940083503723, 0.5043121576309204, 0.003085215575993061, 0.802703857421875, 0.28613775968551636, 0.21501585841178894, 0.798612117767334, 0.7552978992462158, 0.33346155285835266, 0.06006956472992897, 0.4551057815551758, 0.48443296551704407, 0.53255295753479, 0.08828664571046829, 0.5898116230964661, 0.4548632502555847, 0.288413405418396, 0.3809923827648163, 0.3460395038127899, 0.27287113666534424, 0.48115894198417664, 0.33692467212677, 0.17075522243976593, 0.9590507745742798, 0.10555648803710938, 0.7582234144210815, 0.3988184332847595, 0.4136946201324463, 0.08568775653839111, 0.8759759664535522, 0.9512553215026855, 0.8530315160751343, 0.10058645904064178, 0.2504934072494507, 0.5813429355621338, 0.6441009044647217, 0.5800271034240723, 0.46573498845100403, 0.4254226088523865, 0.5306037068367004, 0.45078521966934204, 0.41980260610580444]",1110010011101100001001110100110000101000000001010001110011100100,1110010111101001110000100110011110000100100001111100010111111010
"[0.4219468832015991, 0.38967230916023254, 0.5728480815887451, 0.7293837070465088, 0.520039975643158, 0.6467740535736084, 0.6077933311462402, 0.44569122791290283, 0.4606494903564453, 0.10070240497589111, 0.26572486758232117, 0.6525499820709229, 0.675039529800415, 0.6001841425895691, 0.28067466616630554, 0.27057287096977234, 0.6018272638320923, 0.25129467248916626, 0.6563913822174072, 0.4668850600719452, 0.461555153131485, 0.3557185232639313, 0.6241878867149353, 0.393677294254303, 0.300893098115921, 0.466916561126709, 0.38066747784614563, 0.6346657276153564, 0.4346696436405182, 0.662036120891571, 0.7518652677536011, 0.3682563602924347, 0.42948490381240845, 0.42480015754699707, 0.8131101727485657, 0.9066681265830994, 0.4773350656032562, 0.6130468249320984, 0.292827844619751, 0.6550368666648865, 0.38234180212020874, 0.4922226369380951, 0.2838252782821655, 0.30889517068862915, 0.11606626957654953, 0.28070589900016785, 0.0486396886408329, 0.36300623416900635, 0.4154176414012909, 0.6685327887535095, 0.22178183495998383, 0.5797367691993713, 0.7636074423789978, 0.5103924870491028, 0.0413796491920948, 0.36446037888526917, 0.5475663542747498, 0.599073588848114, 0.3889395594596863, 0.36878064274787903, 0.3502427339553833, 0.5601797103881836, 0.5478217601776123, 0.4471825063228607]",0011111000011100101000100001011000110101000000000101110011000110,1101100000011001001110000011011111010011110111110001110000111010
"[0.4072614312171936, 0.46470585465431213, 0.7208977341651917, 0.34357941150665283, 0.5775505304336548, 0.38717880845069885, 0.3421853482723236, 0.48481065034866333, 0.4576258063316345, 0.030832864344120026, 0.20738647878170013, 0.6825798749923706, 0.725951611995697, 0.3690001368522644, 0.6289153099060059, 0.7753940224647522, 0.33475804328918457, 0.5837617516517639, 0.7542576789855957, 0.6376771330833435, 0.584068775177002, 0.679482102394104, 0.7056244015693665, 0.4806331694126129, 0.5157370567321777, 0.14908839762210846, 0.25130951404571533, 0.4987045228481293, 0.42628994584083557, 0.47404301166534424, 0.172255739569664, 0.011574488133192062, 0.635257363319397, 0.43570688366889954, 0.4789881110191345, 0.6254398226737976, 0.5646657943725586, 0.573822021484375, 0.25862109661102295, 0.6565418839454651, 0.2052733153104782, 0.8203123211860657, 0.5670467019081116, 0.5924311280250549, 0.15863998234272003, 0.16867269575595856, 0.0963725820183754, 0.5639482736587524, 0.5067991018295288, 0.7454084157943726, 0.9306715726852417, 0.8971675634384155, 0.7481558322906494, 0.6184249520301819, 0.3351663649082184, 0.5603092908859253, 0.632576584815979, 0.3637595772743225, 0.6287184953689575, 0.33791467547416687, 0.6242956519126892, 0.46271905303001404, 0.5565212368965149, 0.46250373125076294]",0010100000011011011111101000000010011101011100011111110110101010,0010110000000010001010100001001001010100010100001111010000101001
"[0.20210012793540955, 0.3784559667110443, 0.4017583429813385, 0.3548416495323181, 0.6817626357078552, 0.3407416343688965, 0.19354654848575592, 0.4766165614128113, 0.42540520429611206, 0.02183045633137226, 0.10770529508590698, 0.7389494180679321, 0.38932448625564575, 0.3270285129547119, 0.561244010925293, 0.6291432976722717, 0.2775481939315796, 0.5569834113121033, 0.5066499710083008, 0.8502637147903442, 0.6352285146713257, 0.6006700992584229, 0.7067468762397766, 0.46528616547584534, 0.2481004297733307, 0.36010733246803284, 0.39314112067222595, 0.42623355984687805, 0.3579891622066498, 0.22969679534435272, 0.23017051815986633, 0.007912690751254559, 0.43835771083831787, 0.44970324635505676, 0.509446918964386, 0.23426029086112976, 0.5657505989074707, 0.4201970100402832, 0.47262653708457947, 0.41911065578460693, 0.10166101157665253, 0.7818642854690552, 0.8226540088653564, 0.5849030613899231, 0.15337255597114563, 0.6686715483665466, 0.5202600359916687, 0.8712330460548401, 0.19340752065181732, 0.41298723220825195, 0.9993864297866821, 0.8022462725639343, 0.4823436439037323, 0.60538250207901, 0.31783294677734375, 0.6068967580795288, 0.576210081577301, 0.41156288981437683, 0.7032917141914368, 0.3146449625492096, 0.690323531627655, 0.38168051838874817, 0.5928245782852173, 0.48375898599624634]",0000100000010011011111100000000000101000011101110011010110101010,0000011000011100001101100111000010001111010000111111100110111101
"[0.6174843907356262, 0.5957285761833191, 0.3086889684200287, 0.5702811479568481, 0.46011918783187866, 0.6051540374755859, 0.6416677236557007, 0.33610445261001587, 0.5136547684669495, 0.9170448184013367, 0.8296554684638977, 0.32068297266960144, 0.7621946930885315, 0.685998260974884, 0.49172747135162354, 0.9095545411109924, 0.604246973991394, 0.5773548483848572, 0.5862686634063721, 0.6085725426673889, 0.4610622525215149, 0.7150143980979919, 0.9754122495651245, 0.40070080757141113, 0.38257551193237305, 0.6147393584251404, 0.3052068054676056, 0.6522680521011353, 0.49194085597991943, 0.8099366426467896, 0.8861426115036011, 0.900728702545166, 0.2956140637397766, 0.8034963607788086, 0.3051120340824127, 0.0669122114777565, 0.7188462615013123, 0.44018426537513733, 0.557034969329834, 0.4118126630783081, 0.12241069227457047, 0.2392638623714447, 0.8912153244018555, 0.26653894782066345, 0.21850058436393738, 0.9923277497291565, 0.5921405553817749, 0.7556725740432739, 0.5751097798347473, 0.46946394443511963, 0.49103522300720215, 0.3480021357536316, 0.804898738861084, 0.5711491703987122, 0.05878714844584465, 0.15450409054756165, 0.44553300738334656, 0.477311909198761, 0.532443642616272, 0.4603193700313568, 0.7261465787887573, 0.5181313753128052, 0.38521426916122437, 0.5214143991470337]",1101011011101101111101100101011101001010001001111000110000101101,0111010111100111100111111001101011000101001111011110100001011101
"[0.4167659282684326, 0.6174155473709106, 0.32860684394836426, 0.5628726482391357, 0.7132426500320435, 0.4107598066329956, 0.3861036002635956, 0.5683251619338989, 0.442684531211853, 0.3278099596500397, 0.2272084802389145, 0.726604700088501, 0.3684385418891907, 0.36020877957344055, 0.4733167588710785, 0.2655041217803955, 0.454455703496933, 0.41141512989997864, 0.39964547753334045, 0.7504767179489136, 0.5094505548477173, 0.273921936750412, 0.0338360071182251, 0.6861597895622253, 0.40967804193496704, 0.5224115252494812, 0.34520968794822693, 0.5738615989685059, 0.30985531210899353, 0.2973085641860962, 0.4877883791923523, 0.5842750072479248, 0.5727118849754333, 0.47270041704177856, 0.7256510853767395, 0.5004258155822754, 0.4636082351207733, 0.6123769879341125, 0.36858731508255005, 0.6726511716842651, 0.30790945887565613, 0.5912641286849976, 0.5687306523323059, 0.4639216363430023, 0.6346344947814941, 0.05516251549124718, 0.11854081600904465, 0.33981484174728394, 0.43169307708740234, 0.5973799824714661, 0.9767061471939087, 0.8582623600959778, 0.5874456763267517, 0.815902054309845, 0.9803487658500671, 0.4202502965927124, 0.5228554606437683, 0.398967981338501, 0.653744637966156, 0.31919926404953003, 0.6160301566123962, 0.35903599858283997, 0.5337802171707153, 0.5190595388412476]",0101100100010000000110010101000110110101011010000111111010101011,0001001000100001111100010000000111001110010111000111111010010101
