Rounds: 6
Nonlinearity: 0
Avalanche Weight: 1.0
Hidden Size: 512
Prefix: random_
Test Loss: 0.6650379300117493
Bit-Level Accuracy: 58.61%

prediction,predicted_bits,actual_bits
"[0.5154666304588318, 0.5117919445037842, 0.4670216739177704, 0.4938141107559204, 0.48548388481140137, 0.5224106311798096, 0.5184783935546875, 0.5033236145973206, 0.4858756363391876, 0.5114502906799316, 0.5250891447067261, 0.4815642237663269, 0.4957467317581177, 0.48544785380363464, 0.5326309204101562, 0.49380794167518616, 0.494983971118927, 0.49857375025749207, 0.5169573426246643, 0.49777016043663025, 0.5393590331077576, 0.5064815282821655, 0.4658074975013733, 0.4884519875049591, 0.49187809228897095, 0.4915843605995178, 0.48578566312789917, 0.4785202443599701, 0.47135448455810547, 0.4890487492084503, 0.5046061277389526, 0.4867986738681793, 0.46229228377342224, 0.5272313952445984, 0.47283193469047546, 0.492059588432312, 0.4849236011505127, 0.4843899607658386, 0.5076930522918701, 0.5431445240974426, 0.49515241384506226, 0.5065497159957886, 0.5118575692176819, 0.4888352155685425, 0.5053370594978333, 0.4549236297607422, 0.50422203540802, 0.47707006335258484, 0.488076388835907, 0.48110419511795044, 0.5070786476135254, 0.501132071018219, 0.49847283959388733, 0.5129141807556152, 0.4908290505409241, 0.4882717430591583, 0.491907000541687, 0.498716801404953, 0.4657081067562103, 0.5116759538650513, 0.5096732974052429, 0.49134838581085205, 0.49344852566719055, 0.5034480094909668]",1100011101100010001011000000001001000011011010100011010000011001,0100011110100001011101101111111001001001001000001100100001100101
"[0.5641663074493408, 0.4372674226760864, 0.6411976218223572, 0.6461297273635864, 0.4210751950740814, 0.3672856390476227, 0.503577470779419, 0.5017800331115723, 0.7403163313865662, 0.4508768618106842, 0.5917704105377197, 0.5586655139923096, 0.4536571502685547, 0.6054193377494812, 0.2774266302585602, 0.4604997932910919, 0.4789494574069977, 0.5335915088653564, 0.42924535274505615, 0.3916768729686737, 0.31325164437294006, 0.5488113760948181, 0.6097053289413452, 0.5497478246688843, 0.4039657711982727, 0.3340747058391571, 0.5021563172340393, 0.5343454480171204, 0.6406179070472717, 0.6226953864097595, 0.35141512751579285, 0.5306910276412964, 0.22827252745628357, 0.47341030836105347, 0.3108549416065216, 0.4024460017681122, 0.588309645652771, 0.6798149347305298, 0.5800619721412659, 0.4620262086391449, 0.17096608877182007, 0.6259075403213501, 0.5364472270011902, 0.6044266819953918, 0.3579994738101959, 0.5664806365966797, 0.6011279225349426, 0.4609815776348114, 0.3415450155735016, 0.4951077103614807, 0.7352908253669739, 0.3161497116088867, 0.4033808410167694, 0.4719952940940857, 0.24965865910053253, 0.4062787592411041, 0.4642094373703003, 0.524132251739502, 0.39099082350730896, 0.2892976403236389, 0.5215221643447876, 0.6511054039001465, 0.8639901280403137, 0.2739218771457672]",1011001110110100010001110011110100001110011101100010000001001110,0011010010100110001100111000001000101110001001110011000101001000
"[0.5442875027656555, 0.5302329659461975, 0.49406272172927856, 0.44750145077705383, 0.4272806644439697, 0.5348299145698547, 0.5833933353424072, 0.4543243646621704, 0.49272778630256653, 0.44858551025390625, 0.350288987159729, 0.47992026805877686, 0.5185897946357727, 0.5061335563659668, 0.5617988705635071, 0.48640426993370056, 0.5120112299919128, 0.4805082380771637, 0.4486752450466156, 0.564177930355072, 0.5400500297546387, 0.5163333415985107, 0.41095951199531555, 0.5271859169006348, 0.5103402137756348, 0.473053902387619, 0.4778401553630829, 0.46650993824005127, 0.5060743093490601, 0.4365953505039215, 0.45026344060897827, 0.49395751953125, 0.44793349504470825, 0.5103587508201599, 0.5173572897911072, 0.5199089646339417, 0.5011596083641052, 0.518798291683197, 0.4106726348400116, 0.4812762141227722, 0.5378199219703674, 0.47804683446884155, 0.5085424184799194, 0.5023204684257507, 0.5626257658004761, 0.45549851655960083, 0.4659385681152344, 0.4840105175971985, 0.4610670208930969, 0.5315884947776794, 0.4245277941226959, 0.4554470479488373, 0.5244874954223633, 0.5782601237297058, 0.5528903007507324, 0.46031349897384644, 0.6057348251342773, 0.5125144720077515, 0.4659058153629303, 0.5401024222373962, 0.47722187638282776, 0.5051470994949341, 0.5676220059394836, 0.588005006313324]",1100011000001110100111011000100001111100101110000100111011010111,1011101010110101001100100101100000101010001000100101111011011101
"[0.5265663266181946, 0.5350972414016724, 0.5312352180480957, 0.5289168953895569, 0.5155056715011597, 0.48270556330680847, 0.4241023063659668, 0.47255781292915344, 0.49606260657310486, 0.4830394387245178, 0.29769638180732727, 0.5730709433555603, 0.4198240339756012, 0.5602480173110962, 0.4891606867313385, 0.4818112254142761, 0.4377550482749939, 0.40618905425071716, 0.4926570653915405, 0.5122841000556946, 0.5503803491592407, 0.49078860878944397, 0.5108006000518799, 0.48370736837387085, 0.554631233215332, 0.5256794095039368, 0.5140307545661926, 0.4983391761779785, 0.3054518401622772, 0.4944838583469391, 0.43006759881973267, 0.5234251618385315, 0.5659139156341553, 0.501788318157196, 0.5592830181121826, 0.5174022912979126, 0.5406138300895691, 0.4681292772293091, 0.4228008985519409, 0.5058140158653259, 0.5082788467407227, 0.4978042542934418, 0.5412166714668274, 0.5164585113525391, 0.49876946210861206, 0.5711424350738525, 0.6205040812492371, 0.47245603799819946, 0.5678690671920776, 0.47775137424468994, 0.48154914379119873, 0.4762457609176636, 0.4090076684951782, 0.48579034209251404, 0.5327968597412109, 0.516918420791626, 0.560790479183197, 0.3986937403678894, 0.4953014850616455, 0.5123574137687683, 0.5567927360534668, 0.4987088441848755, 0.4258667230606079, 0.5125065445899963]",1111100000010100000110101110000111111001101101101000001110011001,1100011011110101000011010001000011001000000000101010001011100010
"[0.6016992330551147, 0.388327032327652, 0.46479278802871704, 0.5248382687568665, 0.452603816986084, 0.5763790011405945, 0.36560067534446716, 0.5644310116767883, 0.5188816785812378, 0.654080331325531, 0.5264816880226135, 0.4275546967983246, 0.5029482245445251, 0.48388466238975525, 0.4515174925327301, 0.5271797776222229, 0.4177626073360443, 0.6760967373847961, 0.3948516249656677, 0.6006435751914978, 0.3362022042274475, 0.6825858950614929, 0.6270302534103394, 0.45846378803253174, 0.31566235423088074, 0.4225148558616638, 0.5097865462303162, 0.49776938557624817, 0.5740528702735901, 0.5397098660469055, 0.6335282325744629, 0.42825615406036377, 0.5593844652175903, 0.5275321006774902, 0.5542927980422974, 0.4398876428604126, 0.5444291234016418, 0.5177801251411438, 0.5514501929283142, 0.4400824010372162, 0.3280453681945801, 0.6538453102111816, 0.5145922303199768, 0.5072594881057739, 0.6625478267669678, 0.5362117290496826, 0.5252312421798706, 0.33640697598457336, 0.4316708445549011, 0.43818145990371704, 0.4656960964202881, 0.42433881759643555, 0.5401363372802734, 0.4978410601615906, 0.34660419821739197, 0.4621809422969818, 0.46229666471481323, 0.369280606508255, 0.33887824416160583, 0.5585460662841797, 0.4365018606185913, 0.38086748123168945, 0.48005974292755127, 0.330830842256546]",1001010111101001010101100010111011101110011111100000100000010000,1001001000001001010101011001101101010010010100010000110000110000
"[0.6065741181373596, 0.3550991415977478, 0.5767200589179993, 0.5773327350616455, 0.4822043478488922, 0.5373396873474121, 0.3126901388168335, 0.37254828214645386, 0.6199843883514404, 0.6156849265098572, 0.513454258441925, 0.40729212760925293, 0.5144113898277283, 0.5001732110977173, 0.3119416832923889, 0.5551857352256775, 0.4721800982952118, 0.7658675909042358, 0.3790245056152344, 0.5277695655822754, 0.21085979044437408, 0.6486918330192566, 0.7161476016044617, 0.43615013360977173, 0.4184899628162384, 0.3265954554080963, 0.521396815776825, 0.5647227764129639, 0.6118050217628479, 0.5362826585769653, 0.6097709536552429, 0.463521808385849, 0.5376389622688293, 0.5466400980949402, 0.41340452432632446, 0.4335601329803467, 0.6332655549049377, 0.6067174077033997, 0.508296549320221, 0.4649738371372223, 0.19178196787834167, 0.6731162667274475, 0.48248279094696045, 0.5717066526412964, 0.5612237453460693, 0.547577440738678, 0.5191069841384888, 0.31780892610549927, 0.4047841429710388, 0.4177202880382538, 0.5875685214996338, 0.40817791223526, 0.46090731024742126, 0.4707753360271454, 0.2831818759441376, 0.40163421630859375, 0.44380515813827515, 0.43389254808425903, 0.41301918029785156, 0.43856582045555115, 0.4287901222705841, 0.39444276690483093, 0.6626288294792175, 0.3008993864059448]",1011010011101101010101100011111011001110010111100010000000000010,0110000011111001110001111101101110100000000011111001010000010000
"[0.6110197305679321, 0.4568856656551361, 0.652910590171814, 0.7129042148590088, 0.31411507725715637, 0.3252025246620178, 0.4536968171596527, 0.4596124291419983, 0.8495527505874634, 0.4203038811683655, 0.5814090967178345, 0.5813601016998291, 0.4636281132698059, 0.6832650303840637, 0.228953018784523, 0.32287320494651794, 0.4732458293437958, 0.5154754519462585, 0.5211851596832275, 0.35082778334617615, 0.3368890881538391, 0.6007714867591858, 0.6418201923370361, 0.4575263261795044, 0.4814949035644531, 0.29523199796676636, 0.5996962189674377, 0.4723156690597534, 0.6302212476730347, 0.6232072710990906, 0.24881857633590698, 0.4212051331996918, 0.2054491639137268, 0.4406965672969818, 0.28349432349205017, 0.4316587746143341, 0.598124086856842, 0.5523661375045776, 0.6410164833068848, 0.46358710527420044, 0.14304327964782715, 0.5082713961601257, 0.559715747833252, 0.6836167573928833, 0.21577635407447815, 0.5999580025672913, 0.5400637984275818, 0.5070570707321167, 0.35732394456863403, 0.42376747727394104, 0.858781635761261, 0.33331799507141113, 0.2982972264289856, 0.534654974937439, 0.2011433094739914, 0.5255361199378967, 0.4590388536453247, 0.4545436203479767, 0.3896222412586212, 0.34809184074401855, 0.6208757162094116, 0.7260062098503113, 0.9580986499786377, 0.35113975405693054]",1011000010110100011001100010110000001110011101110010010100001110,1011001110110100011101101110011000000010001001100001100010111011
"[0.4062441289424896, 0.5686350464820862, 0.39333945512771606, 0.4156672954559326, 0.542706310749054, 0.5607512593269348, 0.6253483891487122, 0.6152359247207642, 0.5976426601409912, 0.5034517049789429, 0.7259235978126526, 0.4755433201789856, 0.5189811587333679, 0.44406208395957947, 0.5965673327445984, 0.5086697340011597, 0.4838383197784424, 0.5837536454200745, 0.5104672312736511, 0.4432472288608551, 0.6821613907814026, 0.4218599796295166, 0.39283373951911926, 0.47209176421165466, 0.44844871759414673, 0.5076919794082642, 0.4907166063785553, 0.3564470112323761, 0.6488368511199951, 0.47446179389953613, 0.5357096791267395, 0.5815820097923279, 0.5056352615356445, 0.5338147282600403, 0.5394110083580017, 0.49317505955696106, 0.4889979958534241, 0.5553843975067139, 0.593300461769104, 0.6196227669715881, 0.5017158389091492, 0.5413095951080322, 0.6705657839775085, 0.49340537190437317, 0.36035752296447754, 0.3474440276622772, 0.49849796295166016, 0.5174363255500793, 0.42697152495384216, 0.4286484718322754, 0.4983753561973572, 0.5551553964614868, 0.5982571840286255, 0.4971158802509308, 0.47376498579978943, 0.5363028645515442, 0.41253527998924255, 0.5693764686584473, 0.46720460057258606, 0.5081497430801392, 0.5548346042633057, 0.5615379214286804, 0.44435855746269226, 0.593010663986206]",0100111111101011011010000100101111100111111000010001100101011101,0111100011111011110000100000110001011011011110110001000111111101
"[0.455799400806427, 0.5107380747795105, 0.36728718876838684, 0.4571627378463745, 0.4213413596153259, 0.510149359703064, 0.5879864692687988, 0.4530884325504303, 0.5671221613883972, 0.5341187715530396, 0.5450732707977295, 0.39683789014816284, 0.5410088300704956, 0.48651057481765747, 0.6752541661262512, 0.4681406319141388, 0.5206376314163208, 0.5376613736152649, 0.4928302764892578, 0.5167694687843323, 0.6124379634857178, 0.5154067277908325, 0.43112659454345703, 0.5696088075637817, 0.6574456691741943, 0.4424162805080414, 0.5956695675849915, 0.4100150167942047, 0.40365296602249146, 0.36778169870376587, 0.3846876323223114, 0.4799928367137909, 0.48524847626686096, 0.5539053082466125, 0.5719262361526489, 0.4521290063858032, 0.39904120564460754, 0.4248420000076294, 0.47267359495162964, 0.45214635133743286, 0.48517316579818726, 0.48578888177871704, 0.5544397234916687, 0.47291672229766846, 0.4355584383010864, 0.42583927512168884, 0.45216575264930725, 0.4831259548664093, 0.3807452917098999, 0.49399998784065247, 0.5509980320930481, 0.4572598338127136, 0.5369102954864502, 0.5943761467933655, 0.46463799476623535, 0.521775484085083, 0.5146881937980652, 0.47699105739593506, 0.45687031745910645, 0.5223444104194641, 0.5278268456459045, 0.527170717716217, 0.7219500541687012, 0.7846502661705017]",0100011011101010110111011010000001100000001000000010110110011111,0100001000000011100001000011100101110110111100111110000010011101
"[0.6149092316627502, 0.5505077838897705, 0.4937228560447693, 0.49708372354507446, 0.5349467396736145, 0.5155583620071411, 0.3795314133167267, 0.4984498620033264, 0.4440554082393646, 0.5303916931152344, 0.3464944660663605, 0.5437542200088501, 0.4450611174106598, 0.4054838716983795, 0.4928429126739502, 0.508988082408905, 0.5071353912353516, 0.4231704771518707, 0.531775176525116, 0.4425550103187561, 0.43302613496780396, 0.34911012649536133, 0.4187770187854767, 0.5353877544403076, 0.45633554458618164, 0.37620991468429565, 0.4140051007270813, 0.5309224128723145, 0.1958681046962738, 0.5714753270149231, 0.46572914719581604, 0.4643232226371765, 0.49033796787261963, 0.625507116317749, 0.5026541352272034, 0.6125467419624329, 0.5156712532043457, 0.47835084795951843, 0.4849179983139038, 0.49794572591781616, 0.5413620471954346, 0.48508331179618835, 0.47295787930488586, 0.5154324769973755, 0.5746297836303711, 0.535558819770813, 0.581472635269165, 0.5116257071495056, 0.6335688829421997, 0.49344155192375183, 0.606801450252533, 0.5517246127128601, 0.40328532457351685, 0.4886116683483124, 0.48182106018066406, 0.570071280002594, 0.5293992757797241, 0.4712027609348297, 0.4841437041759491, 0.5571238398551941, 0.5265429615974426, 0.4332815408706665, 0.16554616391658783, 0.22268252074718475]",1100110001010001101000010001010001111000100111111011000110011000,0010110101110111001000111100010001111110001011100010111111010100
