Rounds: 6
Nonlinearity: 0
Avalanche Weight: 1.0
Hidden Size: 1024
Prefix: random_
Test Loss: 0.6601651906967163
Bit-Level Accuracy: 59.02%

prediction,predicted_bits,actual_bits
"[0.4623200595378876, 0.3525071144104004, 0.573031485080719, 0.4215663969516754, 0.42876356840133667, 0.5976222157478333, 0.31763502955436707, 0.3334454298019409, 0.49421337246894836, 0.6431149840354919, 0.5280926823616028, 0.6280035972595215, 0.35097524523735046, 0.5973199009895325, 0.4153174161911011, 0.5747600793838501, 0.44595861434936523, 0.41228801012039185, 0.5643521547317505, 0.596910297870636, 0.42519015073776245, 0.5250762104988098, 0.5033290982246399, 0.4673704504966736, 0.9890327453613281, 0.46467259526252747, 0.530403196811676, 0.607738733291626, 0.37049102783203125, 0.3829493522644043, 0.703459620475769, 0.06079716607928276, 0.4808536767959595, 0.35163334012031555, 0.5810111165046692, 0.5523257851600647, 0.571744441986084, 0.285701721906662, 0.13634438812732697, 0.48561394214630127, 0.31456148624420166, 0.5627222657203674, 0.4304547905921936, 0.3692597448825836, 0.7730057239532471, 0.468403160572052, 0.26637664437294006, 0.3200923502445221, 0.4952237010002136, 0.5658180713653564, 0.37164247035980225, 0.4723456799983978, 0.6380599141120911, 0.3618311583995819, 0.42987266182899475, 0.5241526961326599, 0.3123069703578949, 0.369193434715271, 0.44336533546447754, 0.6403341293334961, 0.3297399878501892, 0.5797317028045654, 0.274076908826828, 0.4966610372066498]",0010010001110101001101101011001000111000010010000100100100010100,0100011110100001011101101111111001001001001000001100100001100101
"[0.3729395866394043, 0.5232750177383423, 0.4360412061214447, 0.5297368168830872, 0.46351391077041626, 0.5082233548164368, 0.46374160051345825, 0.5182920694351196, 0.5112501978874207, 0.6643437147140503, 0.6342642903327942, 0.4910508692264557, 0.5440678000450134, 0.5413693785667419, 0.5420629382133484, 0.5103845596313477, 0.440180242061615, 0.511117696762085, 0.5165420174598694, 0.43449926376342773, 0.6156196594238281, 0.5355736613273621, 0.44061458110809326, 0.4819439947605133, 0.9477108716964722, 0.4128894507884979, 0.6325675845146179, 0.4295457601547241, 0.4007965922355652, 0.3829890787601471, 0.35337111353874207, 0.5283581018447876, 0.5214337110519409, 0.5516659617424011, 0.50733482837677, 0.43987342715263367, 0.47531089186668396, 0.5229490399360657, 0.4190019369125366, 0.45785635709762573, 0.4695899188518524, 0.5360569953918457, 0.6043500304222107, 0.47348451614379883, 0.42797452211380005, 0.5841546654701233, 0.5241139531135559, 0.3793119490146637, 0.5804162621498108, 0.4823499619960785, 0.6016616225242615, 0.4803406596183777, 0.4605107307434082, 0.47974324226379395, 0.37425050139427185, 0.5521083474159241, 0.47907504439353943, 0.4342215955257416, 0.5287641286849976, 0.4688795208930969, 0.5595406889915466, 0.5523684620857239, 0.48297446966171265, 0.5886126160621643]",0101010111101111011011001010000111100100011001101010000100101101,0011010010100110001100111000001000101110001001110011000101001000
"[0.5334278345108032, 0.5016078352928162, 0.536851167678833, 0.5143234133720398, 0.49992334842681885, 0.5561401844024658, 0.42369651794433594, 0.46417516469955444, 0.43906596302986145, 0.25644657015800476, 0.2682153880596161, 0.6085079908370972, 0.41517725586891174, 0.4243815839290619, 0.37551531195640564, 0.7158775925636292, 0.47664788365364075, 0.36953601241111755, 0.5003622174263, 0.5097081661224365, 0.6162202954292297, 0.4824197590351105, 0.45437517762184143, 0.4763813614845276, 0.03791145607829094, 0.5777336955070496, 0.6314537525177002, 0.7209345102310181, 0.599065899848938, 0.49618294835090637, 0.5863651037216187, 0.22454115748405457, 0.3852388262748718, 0.4950595498085022, 0.5733254551887512, 0.5635128617286682, 0.5282293558120728, 0.4153427481651306, 0.2698160409927368, 0.35335782170295715, 0.6200433373451233, 0.38023310899734497, 0.49025431275367737, 0.35471656918525696, 0.5107752680778503, 0.47560542821884155, 0.41919246315956116, 0.6145971417427063, 0.5094733834266663, 0.46302738785743713, 0.34829387068748474, 0.5375826358795166, 0.5617696642875671, 0.4184476435184479, 0.8217247128486633, 0.5709409117698669, 0.4608556628227234, 0.4354744851589203, 0.6206672191619873, 0.5045878291130066, 0.42603617906570435, 0.38781094551086426, 0.6136155724525452, 0.5550218820571899]",1111010000010001001110000111101000111000100010011001101100110011,1011101010110101001100100101100000101010001000100101111011011101
"[0.6142821907997131, 0.6240220069885254, 0.5662482976913452, 0.39892131090164185, 0.5752489566802979, 0.6093035340309143, 0.516261875629425, 0.47417762875556946, 0.5838573575019836, 0.32524171471595764, 0.29948553442955017, 0.6340617537498474, 0.38701602816581726, 0.4567194879055023, 0.6011163592338562, 0.7572072744369507, 0.47031712532043457, 0.3402808904647827, 0.48288673162460327, 0.5365024209022522, 0.6000633239746094, 0.3583485782146454, 0.306813508272171, 0.5560690760612488, 0.5519227981567383, 0.45801496505737305, 0.512696385383606, 0.669879138469696, 0.46418333053588867, 0.3713836669921875, 0.5515013337135315, 0.5608219504356384, 0.5936600565910339, 0.4510416090488434, 0.4817325174808502, 0.4778285622596741, 0.6169159412384033, 0.43663209676742554, 0.3068069517612457, 0.47425320744514465, 0.7042691707611084, 0.4462207853794098, 0.4932560920715332, 0.3888452351093292, 0.415829598903656, 0.47262251377105713, 0.46280965209007263, 0.5891079902648926, 0.6214777827262878, 0.36359450221061707, 0.3949962556362152, 0.37454333901405334, 0.47048673033714294, 0.30555710196495056, 0.7856632471084595, 0.6186249852180481, 0.5650970339775085, 0.4316134750843048, 0.40292680263519287, 0.5088946223258972, 0.5233981013298035, 0.48537477850914, 0.47191157937049866, 0.6079424619674683]",1110111010010011000110011011001110001000100000011000001110011001,1100011011110101000011010001000011001000000000101010001011100010
"[0.616176187992096, 0.46146881580352783, 0.6135650277137756, 0.517149031162262, 0.3663201332092285, 0.528014600276947, 0.46113234758377075, 0.45892593264579773, 0.43680083751678467, 0.4829460084438324, 0.45864439010620117, 0.45289841294288635, 0.5341941714286804, 0.5571311116218567, 0.3601917028427124, 0.4860488474369049, 0.5061289072036743, 0.6002280116081238, 0.5111498236656189, 0.5412315726280212, 0.4296097457408905, 0.5216832160949707, 0.5977123975753784, 0.4477786719799042, 0.773918867111206, 0.4528348445892334, 0.5321528315544128, 0.6849774718284607, 0.6279808878898621, 0.558786928653717, 0.5611702799797058, 0.1710217148065567, 0.48943644762039185, 0.4628021717071533, 0.6089937686920166, 0.5615153908729553, 0.5639644265174866, 0.4435443878173828, 0.4014204442501068, 0.5034725069999695, 0.38651615381240845, 0.46358153223991394, 0.38575130701065063, 0.5631461143493652, 0.5381250381469727, 0.5347965359687805, 0.40677428245544434, 0.5972563624382019, 0.5519313216209412, 0.5635661482810974, 0.48658066987991333, 0.5644799470901489, 0.5870692729949951, 0.5813571214675903, 0.5939377546310425, 0.49134939908981323, 0.45679277181625366, 0.5424268841743469, 0.5791789889335632, 0.5291645526885986, 0.35889720916748047, 0.45359233021736145, 0.5659013986587524, 0.5506770610809326]",1011010000001100111101101011111000111001000111011101111001110011,1001001000001001010101011001101101010010010100010000110000110000
"[0.5757902264595032, 0.386576771736145, 0.6431345343589783, 0.4349571168422699, 0.36783111095428467, 0.5744331479072571, 0.3798997104167938, 0.3951084613800049, 0.4484756588935852, 0.6685164570808411, 0.5792700052261353, 0.5471624135971069, 0.48665791749954224, 0.6308693289756775, 0.34280624985694885, 0.41960108280181885, 0.4483586847782135, 0.6517142057418823, 0.5331798195838928, 0.5306419134140015, 0.34179502725601196, 0.5391929149627686, 0.6328562498092651, 0.44850847125053406, 0.9741110801696777, 0.4029775559902191, 0.46974635124206543, 0.6429659724235535, 0.5202463865280151, 0.5317812561988831, 0.6396273374557495, 0.0886511579155922, 0.5604501962661743, 0.4450654983520508, 0.5991111397743225, 0.5411487221717834, 0.6275537014007568, 0.38763782382011414, 0.28361907601356506, 0.46608081459999084, 0.3096722364425659, 0.5795230865478516, 0.3919301927089691, 0.5099793672561646, 0.6607285141944885, 0.5745946764945984, 0.2813663184642792, 0.41186031699180603, 0.5872555375099182, 0.5313013195991516, 0.4180288314819336, 0.5553271174430847, 0.5775147676467896, 0.5115248560905457, 0.40599316358566284, 0.46239596605300903, 0.4014877378940582, 0.4818028509616852, 0.5309925675392151, 0.6118294596672058, 0.3010120093822479, 0.49783089756965637, 0.47704774141311646, 0.4638347923755646]",1010010001110100011101101001111010111000010111001101110000110000,0110000011111001110001111101101110100000000011111001010000010000
"[0.5482075214385986, 0.4470757842063904, 0.5451123118400574, 0.4939410090446472, 0.47616443037986755, 0.5224137902259827, 0.48719164729118347, 0.43316516280174255, 0.43558743596076965, 0.545033872127533, 0.47190627455711365, 0.47586849331855774, 0.5544465184211731, 0.5997211337089539, 0.4735293388366699, 0.45864665508270264, 0.5043538212776184, 0.6257234215736389, 0.5059503316879272, 0.49576127529144287, 0.4684652090072632, 0.5577874779701233, 0.5500606298446655, 0.4578360617160797, 0.9081065654754639, 0.4628227651119232, 0.5300247669219971, 0.545590341091156, 0.5197377800941467, 0.5371935367584229, 0.4487757682800293, 0.3947018086910248, 0.5161436200141907, 0.5003668665885925, 0.49517014622688293, 0.47659462690353394, 0.5537000894546509, 0.5340931415557861, 0.45132413506507874, 0.45979395508766174, 0.4427722990512848, 0.4660511910915375, 0.42908599972724915, 0.4970916211605072, 0.5140721797943115, 0.5498406291007996, 0.430569589138031, 0.541003942489624, 0.5382962822914124, 0.46052780747413635, 0.5244454741477966, 0.49139344692230225, 0.4631524682044983, 0.5480047464370728, 0.3815838098526001, 0.4862705171108246, 0.540087878704071, 0.5011377334594727, 0.5128827691078186, 0.5062073469161987, 0.4629196226596832, 0.48780494928359985, 0.5536468625068665, 0.4805980920791626]",1010010001001100111001101011110011001100000011011010010011110010,1011001110110100011101101110011000000010001001100001100010111011
"[0.5483707189559937, 0.5903221964836121, 0.43551555275917053, 0.5431948304176331, 0.4857921302318573, 0.5454758405685425, 0.657526433467865, 0.5774727463722229, 0.555793285369873, 0.6408544778823853, 0.5130757689476013, 0.43273261189460754, 0.36761870980262756, 0.3811110854148865, 0.5414360761642456, 0.5878596305847168, 0.5264005661010742, 0.7828948497772217, 0.4671017825603485, 0.4647602438926697, 0.4996953010559082, 0.4643728733062744, 0.45706769824028015, 0.4462674856185913, 0.390550434589386, 0.517021656036377, 0.39581117033958435, 0.23468145728111267, 0.3706514239311218, 0.48995766043663025, 0.5430464744567871, 0.5853551626205444, 0.43224117159843445, 0.6307740211486816, 0.3380321264266968, 0.42324304580688477, 0.4214424788951874, 0.5691871643066406, 0.5580530166625977, 0.6180745959281921, 0.5586027503013611, 0.2471025586128235, 0.5698310732841492, 0.5951566100120544, 0.4472198784351349, 0.4664750099182129, 0.5030844807624817, 0.49242520332336426, 0.48591965436935425, 0.5059191584587097, 0.6450037360191345, 0.7113199830055237, 0.61304771900177, 0.41741371154785156, 0.4415401816368103, 0.5581623911857605, 0.5223826766014099, 0.47850510478019714, 0.5736914873123169, 0.5076200366020203, 0.6070021390914917, 0.6788445115089417, 0.4980055093765259, 0.5547024607658386]",1101011111100011110000000100001101000111101100100111100110111101,0111100011111011110000100000110001011011011110110001000111111101
"[0.47238612174987793, 0.6877880096435547, 0.3616318702697754, 0.6517153382301331, 0.5849514603614807, 0.5844612717628479, 0.6556383371353149, 0.5527356863021851, 0.8188326954841614, 0.5322431921958923, 0.5322076678276062, 0.5471463203430176, 0.5893728733062744, 0.3372398018836975, 0.780461311340332, 0.48936140537261963, 0.33718857169151306, 0.24106918275356293, 0.30073490738868713, 0.5508814454078674, 0.7461480498313904, 0.20425543189048767, 0.28195637464523315, 0.5958986282348633, 0.16529104113578796, 0.31339284777641296, 0.6977040767669678, 0.3372408449649811, 0.6050894260406494, 0.301570326089859, 0.31949949264526367, 0.8965898752212524, 0.4788956344127655, 0.4278689920902252, 0.6530908346176147, 0.32849422097206116, 0.5137129426002502, 0.6032981872558594, 0.494216650724411, 0.5461896061897278, 0.5625935792922974, 0.5764468312263489, 0.5288622379302979, 0.6039576530456543, 0.09422239661216736, 0.630113422870636, 0.5057536363601685, 0.4712982177734375, 0.4993233382701874, 0.6391157507896423, 0.6339868307113647, 0.45004501938819885, 0.2756781578063965, 0.49822911620140076, 0.40793129801750183, 0.4249879717826843, 0.534562349319458, 0.5226739048957825, 0.4142507016658783, 0.5433821082115173, 0.6718764305114746, 0.47230398654937744, 0.39191383123397827, 0.6132454872131348]",0101111111111010000110010010100100101101111101100110000011011001,0100001000000011100001000011100101110110111100111110000010011101
"[0.42420434951782227, 0.38037729263305664, 0.520635724067688, 0.4143555760383606, 0.3915437161922455, 0.6658754348754883, 0.30745264887809753, 0.40207526087760925, 0.4848966896533966, 0.8035869598388672, 0.6712342500686646, 0.6151857972145081, 0.3796197772026062, 0.6359845399856567, 0.43650761246681213, 0.5362693667411804, 0.4909009635448456, 0.5178164839744568, 0.5315308570861816, 0.47328609228134155, 0.4114920198917389, 0.5452713370323181, 0.5066974759101868, 0.440181702375412, 0.9967848062515259, 0.40817877650260925, 0.49856051802635193, 0.4917445182800293, 0.3017526865005493, 0.3172242343425751, 0.5876447558403015, 0.08608347177505493, 0.545028805732727, 0.4462989270687103, 0.5602320432662964, 0.44717204570770264, 0.5568277835845947, 0.3443711996078491, 0.16875898838043213, 0.41474026441574097, 0.29585519433021545, 0.5730766654014587, 0.52927565574646, 0.4063810110092163, 0.755918025970459, 0.6236124634742737, 0.2925759255886078, 0.21655020117759705, 0.6057369709014893, 0.5184498429298401, 0.4235551357269287, 0.5215139985084534, 0.5649774074554443, 0.3693121373653412, 0.2744297683238983, 0.5464347004890442, 0.31869402527809143, 0.34003549814224243, 0.5469070672988892, 0.6417365074157715, 0.37509042024612427, 0.6479130983352661, 0.3020506799221039, 0.5120442509651184]",0010010001110101011001101000001010101000011011001101100100110101,0010110101110111001000111100010001111110001011100010111111010100
