Rounds: 5
Nonlinearity: 2
Avalanche Weight: 2.0
Hidden Size: 128
Prefix: normal
Test Loss: 0.24118822813034058
Bit-Level Accuracy: 86.95%

prediction,predicted_bits,actual_bits
"[2.806024701400918e-15, 0.6370286345481873, 0.35797038674354553, 3.757711586843362e-16, 0.4547480046749115, 0.6625245809555054, 0.5326743125915527, 0.6108655333518982, 0.00048252512351609766, 0.02925748936831951, 0.9994325041770935, 0.03530912473797798, 0.28895848989486694, 0.13962513208389282, 0.37511956691741943, 0.5707446932792664, 2.730095979794773e-16, 0.9999786615371704, 9.847716175501176e-14, 0.34340015053749084, 0.40964141488075256, 0.7902876734733582, 0.6066638231277466, 0.7478106617927551, 0.002283696085214615, 1.0, 1.0, 1.0, 2.4516646590200253e-05, 0.0005669737583957613, 0.9955282807350159, 0.99946528673172, 2.505716687369313e-16, 1.0, 2.7252966593518946e-14, 1.0, 0.9999997615814209, 0.0002682983467821032, 0.0020713037811219692, 0.9997615218162537, 5.5017764703877564e-14, 2.1561504887296704e-14, 1.0, 1.0, 2.879083460527454e-08, 0.0008804946555756032, 0.0010973800672218204, 9.909740389391075e-11, 1.0, 1.0, 2.768036967782457e-16, 1.0, 0.0016274352092295885, 0.9953658580780029, 0.9985699653625488, 1.0, 3.829621031235667e-15, 1.8088132784665513e-14, 1.0, 1.0, 2.25862895604223e-05, 0.9999985694885254, 0.9988135099411011, 0.00046068255323916674]",0100011100100001010001110111001101011001001100001101011100110110,0100001100100000010110010111001101011001001100001101011100110110
"[6.2489909080643e-12, 0.605377197265625, 0.30874672532081604, 3.3323816796271277e-12, 0.40306180715560913, 0.853103518486023, 0.8417631983757019, 0.4724244177341461, 4.128926978097525e-09, 0.0801091268658638, 1.0, 0.08097438514232635, 0.6156203746795654, 0.07053760439157486, 0.33643093705177307, 0.47362053394317627, 5.763305007929279e-14, 0.9999998807907104, 3.933601762460409e-13, 0.6926521062850952, 0.3079615831375122, 0.6252667903900146, 0.6130239963531494, 0.5341459512710571, 1.0313729944755323e-05, 1.0, 1.7752612620824948e-05, 8.97040717973141e-06, 0.3264881670475006, 0.22574469447135925, 0.39540761709213257, 0.879894495010376, 0.01950129307806492, 0.9745581746101379, 0.014923998154699802, 9.274336662201677e-06, 0.7393017411231995, 0.6442415118217468, 0.6018503308296204, 0.6559265851974487, 1.3979743016534485e-06, 1.0748281056294218e-05, 1.0, 1.0, 1.9057377357967198e-05, 4.1658634586383414e-07, 0.9997201561927795, 0.9983217120170593, 1.0, 1.0, 8.02373236754271e-14, 1.0, 0.9999864101409912, 0.9999257326126099, 2.1993339771597675e-07, 1.0, 1.6993005581226323e-14, 1.1434826609896254e-12, 1.0, 1.0, 2.226453604814438e-10, 7.1511894930154085e-06, 1.399795655743219e-05, 0.9999914169311523]",0100011000101000010101110100000101001111001100111101110100110001,0100111100101000010100100100101101001111001100111101110100110001
"[3.750853794226572e-11, 0.8310441374778748, 0.1604689657688141, 5.04702703241211e-11, 0.3518045246601105, 0.5611027479171753, 0.609453022480011, 0.46997782588005066, 1.8404343791189604e-05, 0.07125189155340195, 0.9999358654022217, 0.05162195488810539, 0.3158584535121918, 0.07001909613609314, 0.5092365145683289, 0.35844486951828003, 4.2039025797795115e-13, 0.9999867677688599, 6.87371382035451e-10, 0.5018329620361328, 0.41173288226127625, 0.7318979501724243, 0.6195559501647949, 0.6458763480186462, 0.9923202395439148, 1.0, 0.9969751834869385, 0.9966062307357788, 0.8246685266494751, 0.757807195186615, 0.7353677153587341, 0.11661721020936966, 2.426818294931632e-12, 1.0, 9.240871956528451e-12, 0.9999955892562866, 0.9999992847442627, 6.5394333432777785e-06, 0.9995065927505493, 0.9999822378158569, 4.600057668113777e-09, 1.466969046237665e-10, 0.9999995231628418, 1.0, 1.9965195008353476e-07, 0.00015148155216593295, 0.9994733929634094, 4.926087422063574e-05, 1.0, 1.0, 2.7986916603661705e-11, 1.0, 0.9995071887969971, 9.252050949726254e-05, 0.00026661562151275575, 0.9999998807907104, 3.549733423868773e-11, 1.170409325013111e-09, 1.0, 1.0, 5.832562965224497e-05, 0.9999951124191284, 0.0008507135789841413, 0.9995054006576538]",0100011000100010010101111111111001011011001100101101100100110101,0100001100100000010100111111000101011011001100101101100100110101
"[7.290596215625555e-08, 0.8054632544517517, 0.20707732439041138, 1.0640114567195269e-07, 0.30637261271476746, 0.8222143054008484, 0.7673298716545105, 0.42950209975242615, 3.561625271686353e-05, 0.15755504369735718, 0.9999734163284302, 0.1418004035949707, 0.37789493799209595, 0.147206649184227, 0.4508284330368042, 0.4442403316497803, 6.574241950829673e-08, 0.9999891519546509, 6.695383802934884e-08, 0.6061646938323975, 0.30456072092056274, 0.6572100520133972, 0.4591836631298065, 0.6550927758216858, 0.7630857229232788, 0.9999998807907104, 0.7468851208686829, 0.7525085210800171, 0.6313191652297974, 0.6896549463272095, 0.6116888523101807, 0.3994733989238739, 0.02712886780500412, 0.96962970495224, 0.028445512056350708, 7.224928594951052e-06, 0.4714193642139435, 0.38755157589912415, 0.22910043597221375, 0.6564943194389343, 0.9999971389770508, 0.7852029204368591, 0.6018592119216919, 0.6538294553756714, 0.37811753153800964, 0.4890471398830414, 0.6431142091751099, 0.6733193397521973, 0.00037888577207922935, 0.4626094400882721, 3.173250107124659e-08, 0.9999998807907104, 0.3143647015094757, 0.5678442716598511, 0.2897891402244568, 0.7112956047058105, 6.064752255952044e-08, 4.1250714843954484e-08, 0.9999998807907104, 0.9999998807907104, 0.9997404217720032, 1.1235547390242573e-05, 0.9999912977218628, 0.999659538269043]",0100011000100000010101011111111001000001111100110001010100111011,0100010100100011010100101111000001000101111111110101010000111011
"[1.0433460519154725e-11, 0.3425155282020569, 0.6781879663467407, 1.4291074400263337e-11, 0.2824943959712982, 0.9137169718742371, 0.8893764019012451, 0.35856059193611145, 2.8165930032741926e-08, 0.0822940543293953, 0.9999998807907104, 0.08721678704023361, 0.5936518311500549, 0.042324040085077286, 0.33842986822128296, 0.5480746626853943, 2.0609753256773354e-14, 0.9999997615814209, 1.025911473828689e-11, 0.7615711688995361, 0.2746245265007019, 0.7791705131530762, 0.712770402431488, 0.6135903000831604, 0.0001254147500731051, 1.0, 0.00010041681525763124, 6.607280374737456e-05, 0.4899521470069885, 0.2146330028772354, 0.5456686019897461, 0.789682149887085, 1.3056854208937096e-10, 1.0, 1.7154302978106273e-10, 0.9960559606552124, 0.9999548196792603, 0.000868683448061347, 0.9667287468910217, 0.9982200264930725, 2.577859037344865e-10, 2.376955576810502e-10, 1.0, 1.0, 4.9870646279259745e-08, 2.2109425401595217e-07, 0.9999879598617554, 0.0832304134964943, 1.0, 1.0, 6.835474569179267e-13, 1.0, 0.9999996423721313, 0.004870585165917873, 1.0804725292246076e-07, 1.0, 1.1955600355204044e-13, 1.7329412210775885e-11, 1.0, 1.0, 1.321909515183961e-08, 0.9935883283615112, 7.549209612989216e-07, 0.9999997615814209]",0010011000101001010101110100001101011011001100101101100100110101,0010111100101011010101110100001101011011001100101101100100110101
"[2.4531873350497335e-05, 0.6856108903884888, 0.3132648468017578, 3.3291031286353245e-05, 0.3801882863044739, 0.7375185489654541, 0.6906741857528687, 0.45511293411254883, 0.0018291563028469682, 0.2791205048561096, 0.998529314994812, 0.26987388730049133, 0.4293145537376404, 0.22883714735507965, 0.4821415841579437, 0.46468475461006165, 2.6980620532413013e-05, 0.9992408752441406, 2.760984170890879e-05, 0.5348043441772461, 0.3619467616081238, 0.6163939833641052, 0.4818684160709381, 0.6017794609069824, 0.7744373679161072, 0.9999721050262451, 0.7677035927772522, 0.7682790756225586, 0.5936947464942932, 0.6478399038314819, 0.5661638975143433, 0.42795735597610474, 0.08730624616146088, 0.8939937353134155, 0.09695366770029068, 0.0005484645953401923, 0.48725390434265137, 0.3989350199699402, 0.3154483735561371, 0.5982137322425842, 0.9995966553688049, 0.6746581792831421, 0.5385252833366394, 0.5849407315254211, 0.3965781331062317, 0.5324788689613342, 0.5940974354743958, 0.6245041489601135, 0.015420193783938885, 0.5535231828689575, 1.5484980394830927e-05, 0.999945878982544, 0.2857067286968231, 0.6573793888092041, 0.35845234990119934, 0.7205066084861755, 2.7108282665722072e-05, 1.9408998923609033e-05, 0.9999713897705078, 0.9999605417251587, 0.9879805445671082, 0.000773762702010572, 0.9993405938148499, 0.9847114086151123]",0100011000100000010101011111111001000001111101110101010100111011,0100101001110010010001111111000101000101111100100101011100111011
"[3.5038030318107222e-15, 0.7592645287513733, 0.2310154289007187, 5.347063297945446e-16, 0.5444478392601013, 0.5374177694320679, 0.4531315267086029, 0.6152303814888, 0.0007437131134793162, 0.035766590386629105, 0.9989824891090393, 0.03829348832368851, 0.2154027819633484, 0.12713545560836792, 0.40538808703422546, 0.5659055113792419, 2.389695143512543e-16, 0.9999493360519409, 1.3186097992581164e-13, 0.2656302750110626, 0.4373849630355835, 0.7843105792999268, 0.6021031141281128, 0.7150833010673523, 0.0009204460075125098, 1.0, 1.0, 1.0, 2.3744991267449223e-05, 0.0007913810550235212, 0.9954404830932617, 0.9996471405029297, 6.769872449749573e-17, 1.0, 9.373910339356001e-15, 1.0, 0.9999998807907104, 0.00020054414926562458, 0.003521575592458248, 0.9997588992118835, 2.714733989093044e-14, 1.216016084484503e-14, 1.0, 1.0, 3.062565312461629e-08, 0.0017559645930305123, 0.0009971846593543887, 1.577903085969723e-11, 1.0, 1.0, 4.462307738385175e-16, 1.0, 0.0012710727751255035, 0.9854294061660767, 0.9989001750946045, 1.0, 4.821999750041122e-15, 2.149703382154939e-14, 1.0, 1.0, 5.398374196374789e-05, 0.9999997615814209, 0.9988774657249451, 0.00045982658048160374]",0100110100100001010001110111001101011001001100001101011100110110,0100101100100000010001110111001101011001001100001101011100110110
"[2.518407845545495e-13, 0.9321162104606628, 0.0664951354265213, 3.5179766543456947e-13, 0.36465245485305786, 0.45024797320365906, 0.541628897190094, 0.4511202573776245, 1.8343064311920898e-06, 0.03187725320458412, 0.9999899864196777, 0.020237429067492485, 0.21162782609462738, 0.033029139041900635, 0.5256585478782654, 0.31095045804977417, 6.446788407980569e-16, 0.999998927116394, 9.693165541058146e-12, 0.455181747674942, 0.4192766845226288, 0.7683961987495422, 0.6385233402252197, 0.6953298449516296, 0.9962003827095032, 1.0, 0.9988642930984497, 0.9989776611328125, 0.8953791260719299, 0.8034064173698425, 0.7913851141929626, 0.06980356574058533, 1.5831904463833152e-15, 1.0, 9.221225874349835e-15, 1.0, 1.0, 2.1323752719126787e-07, 0.9999749660491943, 0.9999991655349731, 3.992923006124194e-11, 4.611732545324598e-13, 1.0, 1.0, 4.890501337229125e-09, 2.8307706088526174e-05, 0.9999196529388428, 1.24327391404222e-06, 1.0, 1.0, 1.8609820715692615e-13, 1.0, 0.999900221824646, 3.621001951614744e-06, 3.8441990909632295e-05, 1.0, 2.054092979692987e-13, 1.395996946512712e-11, 1.0, 1.0, 8.980472557595931e-06, 0.9999998807907104, 0.00015917395649012178, 0.999897837638855]",0100001000100010010001111111111001011011001100101101100100110101,0100001100100000010101011111110001011011001100101101100100110101
"[1.2822292706771155e-11, 0.5492243766784668, 0.48170557618141174, 7.791931162792753e-12, 0.31730836629867554, 0.9192177057266235, 0.8654177784919739, 0.5095201730728149, 3.969802548908774e-07, 0.24723277986049652, 0.9999991655349731, 0.25468897819519043, 0.8331021666526794, 0.19354446232318878, 0.3404054343700409, 0.4229644238948822, 1.9331535070638006e-12, 0.9999886751174927, 5.500606914399242e-12, 0.8770979046821594, 0.1902606040239334, 0.5384688377380371, 0.5225844979286194, 0.507739782333374, 0.6134186387062073, 1.0, 0.6848886609077454, 0.6092336177825928, 0.5154796242713928, 0.544553279876709, 0.22683323919773102, 0.5701653957366943, 0.032039277255535126, 0.9620382785797119, 0.02324533648788929, 7.801902393111959e-05, 0.9536516666412354, 0.24851571023464203, 0.3244952857494354, 0.9557093381881714, 1.8792859179939114e-07, 2.0730733467644313e-06, 1.0, 1.0, 3.939199086744338e-05, 3.0247008453443414e-06, 0.9995104074478149, 0.9993762373924255, 1.0, 1.0, 2.0671100465011194e-13, 1.0, 0.9999774694442749, 0.9998736381530762, 3.50717491528485e-05, 0.9999998807907104, 6.133043834073704e-13, 4.5901667883319064e-11, 1.0, 1.0, 2.1481319834038004e-08, 0.00017315174045506865, 9.159446562989615e-06, 0.9999810457229614]",0100011100101000010101111111110101001001001100111101110100110001,0010011000101001010101011111011101000100001100111101110100110001
"[1.6275726599790374e-10, 0.8659061789512634, 0.1289415955543518, 2.3253315939442132e-11, 0.5579199194908142, 0.7604947090148926, 0.7528165578842163, 0.5770229697227478, 1.1104535069250687e-08, 0.07569072395563126, 1.0, 0.06344879418611526, 0.3406704068183899, 0.10176914930343628, 0.46918702125549316, 0.4549267888069153, 6.4773191151001885e-12, 1.0, 1.6128591517894364e-11, 0.5679381489753723, 0.457171767950058, 0.7319347262382507, 0.5579386949539185, 0.54824298620224, 0.0009943712502717972, 1.0, 0.0013133541215211153, 0.0008702646009624004, 0.32778415083885193, 0.6574325561523438, 0.5085151791572571, 0.7511647343635559, 2.7684403903549537e-05, 0.9999793767929077, 2.6933652407024056e-05, 3.4040219532016636e-09, 0.5864881277084351, 0.2870040535926819, 0.31993329524993896, 0.8170789480209351, 1.0, 0.27974268794059753, 0.14586737751960754, 0.1794334501028061, 0.0742449164390564, 0.27692940831184387, 0.9172620177268982, 0.3815251290798187, 0.9999148845672607, 0.999848484992981, 9.446327400852716e-12, 1.0, 0.0002669651003088802, 0.9997541308403015, 0.0002468635211698711, 0.9999799728393555, 8.021736053187567e-12, 1.538336840724297e-12, 1.0, 1.0, 3.185430250596255e-05, 2.6637976269228147e-09, 1.0, 0.001048112171702087]",0100111100100000010101110100011101001001100000101101010100110010,0100011000100001010100010100101101000011100000101101010100110010
