Rounds: 9
Nonlinearity: 2
Avalanche Weight: 2.0
Hidden Size: 1024
Prefix: random_
Test Loss: 0.6901577115058899
Bit-Level Accuracy: 53.42%

prediction,predicted_bits,actual_bits
"[0.42279183864593506, 0.4777219891548157, 0.5458745360374451, 0.5174093246459961, 0.4388062357902527, 0.5089401006698608, 0.5067657828330994, 0.5238897800445557, 0.511559009552002, 0.48646318912506104, 0.5431080460548401, 0.5079814791679382, 0.4717194736003876, 0.46738436818122864, 0.4556135833263397, 0.5139420032501221, 0.46755969524383545, 0.5489752888679504, 0.5218619108200073, 0.4925130307674408, 0.4693748950958252, 0.5392265915870667, 0.5055420398712158, 0.5712395310401917, 0.5073127150535583, 0.4632139503955841, 0.4509304165840149, 0.5504936575889587, 0.5024175047874451, 0.5420712828636169, 0.5881916284561157, 0.4361460506916046, 0.4993160665035248, 0.43776243925094604, 0.4968165159225464, 0.582186758518219, 0.5365002155303955, 0.5559772253036499, 0.4681275486946106, 0.4994908273220062, 0.5361695289611816, 0.48166054487228394, 0.5159549117088318, 0.5047032237052917, 0.5358250141143799, 0.37137407064437866, 0.5344334840774536, 0.3884902596473694, 0.480380117893219, 0.48752880096435547, 0.5507357120513916, 0.45932358503341675, 0.4645873010158539, 0.5100317597389221, 0.4970628619194031, 0.5421901941299438, 0.5549216866493225, 0.49288997054100037, 0.38525390625, 0.39548394083976746, 0.4829869270324707, 0.42788559198379517, 0.47181424498558044, 0.5244120955467224]",0011011110110001011001111001111000011100101110100010010110000001,1111011110110111101001011000001100110001001010010110010011100000
"[0.47387203574180603, 0.4120798408985138, 0.5173473358154297, 0.4894261062145233, 0.4338184595108032, 0.47624728083610535, 0.46003788709640503, 0.5150449872016907, 0.5708374977111816, 0.49674952030181885, 0.558464765548706, 0.46993380784988403, 0.4971027076244354, 0.4708830416202545, 0.4722232222557068, 0.48375681042671204, 0.4430331289768219, 0.5964863300323486, 0.6200488805770874, 0.43708324432373047, 0.41807058453559875, 0.6074288487434387, 0.5254374742507935, 0.639006495475769, 0.44702327251434326, 0.3740415871143341, 0.49225911498069763, 0.5310961008071899, 0.5246933102607727, 0.6142176985740662, 0.6059549450874329, 0.4454687535762787, 0.5296318531036377, 0.4550109803676605, 0.4766197204589844, 0.6065135598182678, 0.658614456653595, 0.548888623714447, 0.4081639349460602, 0.5772991180419922, 0.6005853414535522, 0.46770015358924866, 0.5074998736381531, 0.4801003932952881, 0.6678821444511414, 0.2557556927204132, 0.5723044276237488, 0.3671766221523285, 0.4440869092941284, 0.4062771797180176, 0.5801175832748413, 0.4187345504760742, 0.46891868114471436, 0.5508763790130615, 0.5282971262931824, 0.5544554591178894, 0.49310263991355896, 0.510978102684021, 0.3599931597709656, 0.3668813407421112, 0.5562428832054138, 0.4449458718299866, 0.461374968290329, 0.4739898443222046]",0010000110100000011001110001111010011101101010100010011101001000,1110010011001111010000111111011100111011001000100010000000001111
"[0.4498354196548462, 0.5086782574653625, 0.5155636072158813, 0.5209956169128418, 0.4604558050632477, 0.5249170660972595, 0.5236690640449524, 0.511355459690094, 0.48704496026039124, 0.4797433614730835, 0.5109167098999023, 0.5190109610557556, 0.48521116375923157, 0.4867335259914398, 0.46605750918388367, 0.5164093375205994, 0.5114307403564453, 0.5390169620513916, 0.5023518800735474, 0.5039032101631165, 0.4990711808204651, 0.49688857793807983, 0.4947170317173004, 0.4981033205986023, 0.5038877129554749, 0.5008637309074402, 0.4771542251110077, 0.5420042276382446, 0.5044963955879211, 0.5130856037139893, 0.5373340845108032, 0.45624181628227234, 0.49111858010292053, 0.45255449414253235, 0.49036332964897156, 0.5203683376312256, 0.4883401691913605, 0.5417000651359558, 0.49565255641937256, 0.4749451279640198, 0.4941471815109253, 0.4958820044994354, 0.5245765447616577, 0.5125473141670227, 0.5027398467063904, 0.4572588801383972, 0.5066890716552734, 0.4432406723499298, 0.4968862235546112, 0.5100605487823486, 0.5190815329551697, 0.47585877776145935, 0.4684334695339203, 0.5006703734397888, 0.476865291595459, 0.5284106135368347, 0.5410577654838562, 0.4874187409877777, 0.49815833568573, 0.45502588152885437, 0.4812256395816803, 0.4547189474105835, 0.47299090027809143, 0.5190216302871704]",0111011100110001111100001101111000010100001110100110010110000001,1101010011000110001011111110000101110100001011010000001001011010
"[0.46060508489608765, 0.5292574167251587, 0.4941369891166687, 0.5216788053512573, 0.4667491614818573, 0.5226260423660278, 0.5201552510261536, 0.4971064627170563, 0.48005494475364685, 0.4770159423351288, 0.4808863699436188, 0.5235466361045837, 0.4972038269042969, 0.49935072660446167, 0.473659485578537, 0.5232118368148804, 0.5348052382469177, 0.5360621213912964, 0.4836156666278839, 0.518810510635376, 0.5197089910507202, 0.48259976506233215, 0.48805856704711914, 0.46213459968566895, 0.49859702587127686, 0.5193793177604675, 0.4768567383289337, 0.5388837456703186, 0.5049415230751038, 0.4825088679790497, 0.5036038160324097, 0.4548202455043793, 0.48235762119293213, 0.4595831632614136, 0.4919382631778717, 0.4859395921230316, 0.4510032534599304, 0.5249846577644348, 0.5127568244934082, 0.47009772062301636, 0.4759508967399597, 0.4977734088897705, 0.5498661994934082, 0.5159820914268494, 0.478017121553421, 0.507342517375946, 0.48881882429122925, 0.4730592966079712, 0.5051255226135254, 0.5303211212158203, 0.49773672223091125, 0.47632861137390137, 0.47994041442871094, 0.4990808665752411, 0.46238234639167786, 0.5117766261100769, 0.5349515080451965, 0.48110973834991455, 0.5350140333175659, 0.4713744521141052, 0.48177409172058105, 0.4774230718612671, 0.474969744682312, 0.5174041986465454]",0101011000010001110110000101101000000110001101001100000110100001,0011001100101110111100000101100100000011000011000000111001010011
"[0.4452323317527771, 0.6401385068893433, 0.6348796486854553, 0.49270135164260864, 0.45701831579208374, 0.484340101480484, 0.42660531401634216, 0.4374443590641022, 0.447299063205719, 0.5547541379928589, 0.39715299010276794, 0.4773874282836914, 0.4324449300765991, 0.5084992051124573, 0.6463360786437988, 0.5855012536048889, 0.47222793102264404, 0.4445699453353882, 0.2703780233860016, 0.6870501041412354, 0.594318151473999, 0.5175909996032715, 0.46948179602622986, 0.5126864314079285, 0.5983713269233704, 0.5899612903594971, 0.27396759390830994, 0.539252519607544, 0.43492841720581055, 0.2297944575548172, 0.3134795129299164, 0.40203040838241577, 0.46403610706329346, 0.5393186807632446, 0.6002006530761719, 0.4035134017467499, 0.23030608892440796, 0.33842724561691284, 0.6977434158325195, 0.5258632898330688, 0.5576711297035217, 0.4560125470161438, 0.6335824728012085, 0.4353805184364319, 0.21981479227542877, 0.7662840485572815, 0.4172702729701996, 0.6612663269042969, 0.5616723895072937, 0.6803345680236816, 0.37530267238616943, 0.5845898389816284, 0.6427330374717712, 0.508625328540802, 0.4976896047592163, 0.3232124447822571, 0.5745812654495239, 0.562526524066925, 0.22586163878440857, 0.38361483812332153, 0.37237387895584106, 0.6083210110664368, 0.6346914768218994, 0.599271297454834]",0110000001000111000111011101000001100011101001011101110011000111,0100111111011100011111001011011011100111100001001101011110010111
"[0.3733624815940857, 0.5289325714111328, 0.6288686990737915, 0.5376335978507996, 0.4231039583683014, 0.5070614814758301, 0.5113921165466309, 0.5256184935569763, 0.4654131233692169, 0.5029646158218384, 0.5444223284721375, 0.5219285488128662, 0.42963430285453796, 0.442023366689682, 0.47804585099220276, 0.5538210868835449, 0.4439234733581543, 0.5015488862991333, 0.4334911108016968, 0.5594839453697205, 0.4987494647502899, 0.5229297280311584, 0.48903322219848633, 0.5784677267074585, 0.574591338634491, 0.5174238681793213, 0.3676556646823883, 0.5763243436813354, 0.4602360427379608, 0.4596456289291382, 0.5539527535438538, 0.4099319875240326, 0.48974207043647766, 0.42817649245262146, 0.524135947227478, 0.5899381041526794, 0.419279009103775, 0.5282695293426514, 0.5378497242927551, 0.4639364182949066, 0.5410240292549133, 0.4726923406124115, 0.5297616720199585, 0.4973336458206177, 0.40425577759742737, 0.47234588861465454, 0.5191525220870972, 0.4180743396282196, 0.5034810900688171, 0.5551828742027283, 0.5228135585784912, 0.5063598155975342, 0.5002267956733704, 0.5032103061676025, 0.4989374279975891, 0.5009430646896362, 0.620622456073761, 0.5117788314819336, 0.2851802706718445, 0.3652736246585846, 0.40678346157073975, 0.42880988121032715, 0.5230665802955627, 0.5793308615684509]",0111011101110001010101011101001000110110101000101111110111000011,0000100101101011100010010111001000001010000001111101011100010111
"[0.5738964080810547, 0.3864501416683197, 0.4486714005470276, 0.4677756726741791, 0.467881977558136, 0.46402084827423096, 0.44701001048088074, 0.4896213412284851, 0.5866162180900574, 0.4952816367149353, 0.5364396572113037, 0.44442448019981384, 0.5343846678733826, 0.5038259029388428, 0.5187467336654663, 0.4529387056827545, 0.49736547470092773, 0.6214678883552551, 0.6993687748908997, 0.40777313709259033, 0.4166867733001709, 0.6046929955482483, 0.5271798372268677, 0.593636691570282, 0.3835771977901459, 0.35461732745170593, 0.5784501433372498, 0.5109869837760925, 0.5362263917922974, 0.6396805644035339, 0.5250463485717773, 0.5004845261573792, 0.5613464117050171, 0.49950486421585083, 0.43950241804122925, 0.529217541217804, 0.7013961672782898, 0.5089740753173828, 0.4023416340351105, 0.6080702543258667, 0.6111847758293152, 0.4879322946071625, 0.5092143416404724, 0.4667767882347107, 0.7401703596115112, 0.27596309781074524, 0.5680527091026306, 0.44919437170028687, 0.43274062871932983, 0.3533872067928314, 0.5561807751655579, 0.414152592420578, 0.482615202665329, 0.5954827666282654, 0.5211533308029175, 0.5434725284576416, 0.4085603654384613, 0.5185571312904358, 0.5503612756729126, 0.4435574412345886, 0.620267927646637, 0.5274165272712708, 0.4599893093109131, 0.43327465653419495]",1000000010101110011001110011111110011101101010100010011101101100,1101011110100010001101011011001101111001001001101010100101101011
"[0.5453059077262878, 0.4248150885105133, 0.4513086676597595, 0.4824141561985016, 0.4708644151687622, 0.49649742245674133, 0.48614010214805603, 0.4961026608943939, 0.5506531596183777, 0.4779883325099945, 0.5215247273445129, 0.4709629714488983, 0.523935079574585, 0.5085654258728027, 0.4983050525188446, 0.47210314869880676, 0.5358055233955383, 0.6011139154434204, 0.6512398719787598, 0.4379532039165497, 0.4573025405406952, 0.550325334072113, 0.507530689239502, 0.526580274105072, 0.4081687033176422, 0.41401275992393494, 0.5688210129737854, 0.5260373950004578, 0.5275811553001404, 0.6009641885757446, 0.5155181288719177, 0.5018128752708435, 0.5441463589668274, 0.4827099144458771, 0.4437834620475769, 0.5010902285575867, 0.6282452344894409, 0.524271547794342, 0.4358576238155365, 0.5492334365844727, 0.558548629283905, 0.5084288120269775, 0.5228898525238037, 0.48602184653282166, 0.6764587759971619, 0.35193467140197754, 0.5356104969978333, 0.4581984877586365, 0.45381516218185425, 0.40068086981773376, 0.5398491024971008, 0.4321347177028656, 0.46646779775619507, 0.5691806077957153, 0.48910418152809143, 0.5408312082290649, 0.4426632225513458, 0.49504876136779785, 0.6169593930244446, 0.47917991876602173, 0.5813520550727844, 0.5189751982688904, 0.45317426323890686, 0.46415945887565613]",1000000010101100111001110011111110011101111010100010010100101100,1000100111010010000011111100011100001000101001010111010101001010
"[0.4742784798145294, 0.48435094952583313, 0.4993688762187958, 0.5079855918884277, 0.464067667722702, 0.5206535458564758, 0.513215184211731, 0.5091326236724854, 0.5100447535514832, 0.47689348459243774, 0.5156688690185547, 0.5052904486656189, 0.4965563118457794, 0.4940900206565857, 0.4731690585613251, 0.5003088116645813, 0.5126394033432007, 0.5591611862182617, 0.5408754944801331, 0.4819624125957489, 0.48459717631340027, 0.5135888457298279, 0.5010223388671875, 0.5093325972557068, 0.4754650890827179, 0.47274699807167053, 0.5014379024505615, 0.5359072685241699, 0.5142368674278259, 0.5416781902313232, 0.5437407493591309, 0.4674607813358307, 0.5047085881233215, 0.45989447832107544, 0.48137515783309937, 0.5189728736877441, 0.5376136898994446, 0.5407719016075134, 0.4768661558628082, 0.49930644035339355, 0.5105125308036804, 0.49862751364707947, 0.5189077258110046, 0.5064534544944763, 0.557037353515625, 0.41558215022087097, 0.5134468674659729, 0.43939051032066345, 0.48426714539527893, 0.47924911975860596, 0.5297150015830994, 0.46099409461021423, 0.46444448828697205, 0.5143786072731018, 0.4821217656135559, 0.5345697402954102, 0.5137217044830322, 0.48993682861328125, 0.5247861742973328, 0.45880475640296936, 0.511441171169281, 0.46519383788108826, 0.463862806558609, 0.5003500580787659]",0001011110110001111001110011111010011100101110100010010110101001,1111101000010000011111100110010011101100000100111111011010001010
"[0.5836493372917175, 0.45782047510147095, 0.42327380180358887, 0.5074185729026794, 0.4890305995941162, 0.5506889820098877, 0.5461472272872925, 0.513819694519043, 0.5014163851737976, 0.48181891441345215, 0.47523462772369385, 0.4721456468105316, 0.542311429977417, 0.5332269072532654, 0.4553326964378357, 0.5410672426223755, 0.69013911485672, 0.47268059849739075, 0.6039264798164368, 0.5050271153450012, 0.5629732012748718, 0.4134884178638458, 0.4385617673397064, 0.30219539999961853, 0.45048290491104126, 0.5760554671287537, 0.6133919358253479, 0.5249290466308594, 0.4975964426994324, 0.4901842772960663, 0.4721548855304718, 0.5971214175224304, 0.557468056678772, 0.5138638615608215, 0.4498487710952759, 0.38216108083724976, 0.4017600417137146, 0.5342422127723694, 0.4718245267868042, 0.40354737639427185, 0.44245588779449463, 0.5921404957771301, 0.5629487037658691, 0.48536184430122375, 0.5172604322433472, 0.6555843353271484, 0.44569769501686096, 0.5584831237792969, 0.4971144199371338, 0.49229106307029724, 0.4819891154766083, 0.5005969405174255, 0.42252591252326965, 0.5527529716491699, 0.41456547379493713, 0.4760858416557312, 0.44866254925727844, 0.3792835474014282, 0.8540862798690796, 0.6636022329330444, 0.5343863368034363, 0.6132112741470337, 0.4451179802417755, 0.5347104668617249]",1001011110001101101110000111000111000100011011010001010000111101,1100110000010011100100111111100000011101001011011110101011110100
